id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
50038,converter attribute name needs to be changed in StaticParserWrapper,CLOSED FIXED,None,z_Archived,Hyades,unspecified,P3 normal,---,Dave Smith,,,closed460,,,,2004-01-14 19:12 EST by Dave Smith,2012-02-14 16:40 EST,0 users
50039,PDE Tools > Convert to OSGi bundle fails on missing fields,RESOLVED FIXED,None,PDE,UI,3.0,P3 normal,3.0 M7,PDE-UI-Inbox,,,,,,,2004-01-14 19:29 EST by Stephen Goldbaum,2004-02-11 23:03 EST,0 users
50040,Package Explorer behaviour changed in Eclipse 2.1,RESOLVED INVALID,None,Platform,UI,3.0,P3 normal,---,Platform-UI-Inbox,,,,,,,2004-01-14 20:59 EST by Greg Knittl,2004-01-15 10:28 EST,0 users
50041,"CVS ""Brown Star"" Icon indicating changes improperly for Flat Layout",RESOLVED DUPLICATE of bug 3979,None,Platform,CVS,2.1.2,P3 minor,---,platform-cvs-inbox,,,,,,,2004-01-14 21:21 EST by C. Lamont Gilbert,2004-01-16 12:08 EST,0 users
50042,[Jobs] IDeferredWorkbenchAdapter.isContainer missing element parameter,RESOLVED WONTFIX,None,Platform,UI,3.0,P2 major,---,Tod Creasey,,,,,,,2004-01-14 22:02 EST by Jean-Michel Lemieux,2004-04-12 14:31 EDT,0 users
50043,[Progress] Need a DeferredStructuredContentManager,RESOLVED WONTFIX,None,Platform,UI,3.0,P4 enhancement,---,Tod Creasey,,,,,,,2004-01-14 22:12 EST by Jean-Michel Lemieux,2005-05-19 11:15 EDT,0 users
50044,[Jobs] IProgressService.requestInUI improvements,CLOSED FIXED,None,Platform,UI,3.0,P2 normal,---,Tod Creasey,,,,,,,2004-01-14 22:23 EST by Jean-Michel Lemieux,2005-05-10 14:56 EDT,0 users
50045,ITD in inner class shadowing (already fixed in HEAD),RESOLVED FIXED,None,AspectJ,Compiler,1.1.1,P3 major,1.2,Jim Hugunin,,,,,,,2004-01-14 22:40 EST by Ron Bodkin,2016-08-31 15:30 EDT,1 user
50046,Add property text hovering to the Ant Editor,VERIFIED FIXED,None,Platform,Ant,3.0,P3 enhancement,3.0 M7,Luc Bourlier,,,,,44343,,2004-01-14 23:41 EST by Darin Swanson,2004-01-26 19:25 EST,0 users
50047,Linux390: Segv in JVMPI agent during heap dump (JDK141 only),CLOSED FIXED,None,z_Archived,Hyades,unspecified,P3 normal,---,Robert Danek,,,closed460,,,,2004-01-15 02:47 EST by Bob Duncan,2012-02-14 16:41 EST,0 users
50048,Synchronize View: Error when configuring labels,RESOLVED FIXED,None,Platform,Team,3.0,P3 minor,3.0 M8,Platform Team Inbox,,,,,,,2004-01-15 03:27 EST by Markus Keller,2004-02-27 16:07 EST,0 users
50049,"Quck Fix: add ""throw new UnsupportedOperationException()"" option",RESOLVED WONTFIX,None,JDT,UI,3.0,P3 enhancement,---,JDT-UI-Inbox,,,,,,,2004-01-15 03:35 EST by Paul Smith,2009-08-30 02:39 EDT,0 users
50050,An unexpected exception has been detected in native code outside the VM,RESOLVED WONTFIX,None,Platform,SWT,3.0,P3 major,---,Felipe Heidrich,,,,,,,2004-01-15 04:04 EST by slo,2005-05-09 15:05 EDT,0 users
50051,Cannot delete a java file in Package Explorer,RESOLVED WORKSFORME,None,JDT,UI,3.0,P3 critical,---,JDT-UI-Inbox,,,,,,,2004-01-15 04:33 EST by Frederic Fusier,2004-01-15 05:42 EST,0 users
50052,Create patch from Sync view,VERIFIED FIXED,None,Platform,Team,3.0,P3 enhancement,3.0 M8,Zhiyong Liu,,,,,,,2004-01-15 04:53 EST by Dani Megert,2004-03-25 11:22 EST,0 users
50053,Sync view: Show In is empty,RESOLVED DUPLICATE of bug 30529,None,Platform,Team,3.0,P3 enhancement,3.0 M8,Platform Team Inbox,,,,,,,2004-01-15 04:55 EST by Dani Megert,2004-02-09 23:11 EST,3 users
50054,Help refers to non-existent Go To button in Bookmarks view toolbar,RESOLVED FIXED,None,Platform,Doc,3.0,P3 minor,---,Platform-Doc-Inbox,,,,,,,2004-01-15 05:26 EST by Felix Pahl,2005-01-29 09:56 EST,0 users
50055,[typing] Smart paste in Javadoc comments,ASSIGNED,None,JDT,Text,3.0,P3 minor,---,JDT-Text-Inbox,,,,,,,2004-01-15 05:35 EST by Martin Aeschlimann,2004-09-22 10:33 EDT,1 user
50056,[Jobs] Operation Blocked Dialog shows up for each auto build?,CLOSED FIXED,None,Platform,UI,3.0,P3 normal,---,Tod Creasey,,,,,,,2004-01-15 06:13 EST by Erich Gamma,2005-05-10 14:55 EDT,1 user
50057,better default exception handling,RESOLVED WORKSFORME,None,JDT,UI,2.1.1,P3 enhancement,---,JDT-UI-Inbox,,,,,,,2004-01-15 06:55 EST by Thorsten van Ellen,2004-01-16 07:16 EST,0 users
50058,eclipse startup fail,RESOLVED DUPLICATE of bug 19252,None,Platform,Resources,2.1,P3 normal,---,Platform-Resources-Inbox,,,,,,,2004-01-15 06:56 EST by DJoyce,2004-01-20 11:00 EST,0 users
50059,"Help says ""Repositories"" instead of ""Navigator""",RESOLVED FIXED,None,Platform,Doc,3.0,P3 minor,3.1 RC1,Platform-Doc-Inbox,,,,,,,2004-01-15 06:59 EST by Felix Pahl,2005-05-20 14:02 EDT,0 users
50060,[Preferences] Perspectives tab in Preferences dialog is confusing,RESOLVED WORKSFORME,None,Platform,UI,3.0,P4 normal,---,Tod Creasey,,,,,,,2004-01-15 07:01 EST by Felix Pahl,2006-04-07 10:45 EDT,2 users
50061,[extract method] superfluous return statement,VERIFIED FIXED,None,JDT,UI,2.1.1,P4 normal with 1 vote,4.14 M1,Kenneth Styrberg,Roland Grunberg,,,,,,2004-01-15 07:12 EST by Thorsten van Ellen,2019-10-09 10:41 EDT,2 users
50062,source folder doesn't respect classpath order,RESOLVED WONTFIX,None,JDT,Core,3.0,P3 normal,---,JDT-Core-Inbox,,,,,,,2004-01-15 07:38 EST by David Audel,2009-08-30 02:23 EDT,3 users
50063,Hidden Tabs for spaces dialog,RESOLVED WORKSFORME,None,JDT,Text,3.0,P3 normal,---,Silvio Bhler,,,,,,,2004-01-15 08:08 EST by Gerd Neugebauer,2004-01-28 06:52 EST,0 users
50064,Rename fails,RESOLVED WORKSFORME,None,JDT,UI,1.0,P3 normal,---,JDT-UI-Inbox,,,,,,,2004-01-15 08:19 EST by Walter Barnie,2004-01-16 08:41 EST,1 user
50065,Set all Haydes plugins' version number to 1.2.0.,CLOSED FIXED,None,z_Archived,Hyades,unspecified,P3 normal,---,Marcelo Paternostro,,,,,,,2004-01-15 08:27 EST by Paul Slauenwhite,2012-02-14 16:10 EST,0 users
50066,GLA does not generate error messages for missing/invalid/empty log files.,CLOSED INVALID,None,z_Archived,Hyades,unspecified,P3 normal,---,Richard Duggan,,,,,,,2004-01-15 08:58 EST by Paul Slauenwhite,2012-02-15 13:47 EST,0 users
50067,Log File import wizard does not confirm partial log file paths.,CLOSED DUPLICATE of bug 50681,None,z_Archived,Hyades,unspecified,P4 normal,---,Alex Nan,,,,,,,2004-01-15 09:00 EST by Paul Slauenwhite,2012-02-14 16:09 EST,0 users
50068,Trailing spaces in new code formatter,RESOLVED DUPLICATE of bug 49619,None,JDT,Text,3.0,P3 normal,---,JDT-Text-Inbox,,,,,,,2004-01-15 09:20 EST by Gerd Neugebauer,2004-01-15 10:36 EST,0 users
50069,Strange yellow highlighting,RESOLVED WORKSFORME,None,JDT,Text,3.0,P3 major,---,JDT-Text-Inbox,,,,,,,2004-01-15 09:34 EST by Oyvind Harboe,2005-05-30 13:09 EDT,1 user
50070,[implementation] do not call initializeEditor() inside the constructor,RESOLVED FIXED,None,Platform,Text,2.1.2,P2 normal,3.0 M8,Platform-Text-Inbox,,,,,,,2004-01-15 09:48 EST by Tobias,2004-03-23 09:15 EST,0 users
50071,[Tasks] Got  AssertionFailedException,VERIFIED FIXED,None,Platform,UI,3.0,P2 normal,3.1 M3,Stefan Xenos,,,,,,,2004-01-15 10:07 EST by Olivier Thomann,2004-11-03 17:28 EST,0 users
50072,Log Navigator view does not show monitoring icon when displayed in Profiling Monitor view.,CLOSED FIXED,None,z_Archived,Hyades,unspecified,P4 normal,---,Alex Nan,,,,,,,2004-01-15 10:19 EST by Paul Slauenwhite,2012-02-15 13:48 EST,0 users
50073,No outline view for headers using #ifdef,RESOLVED DUPLICATE of bug 57816,None,CDT,cdt-parser,2.0,P3 enhancement,---,Doug Schaefer,,,,,,,2004-01-15 10:36 EST by Michael Kremser,2005-04-05 18:08 EDT,0 users
50074,Complete datapool work by delivering datapool interface implementation on top of EMF datapool classes.,CLOSED FIXED,None,z_Archived,Hyades,unspecified,P3 enhancement,---,Joe Toomey,,,,,,,2004-01-15 10:48 EST by Joe Toomey,2012-02-14 16:09 EST,0 users
50075,Complete configuration model changes,CLOSED FIXED,None,z_Archived,Hyades,unspecified,P3 enhancement,---,Peter Sun,,,closed460,,,55153,2004-01-15 10:50 EST by Joe Toomey,2012-02-15 13:47 EST,0 users
50076,Expose support for testability interface,CLOSED WONTFIX,None,z_Archived,TPTP,unspecified,P2 enhancement,---,Antony Miguel,,,closed471,,,,2004-01-15 10:51 EST by Joe Toomey,2016-05-05 10:58 EDT,0 users
50077,Realign test model terminology with latest U2TP terminology,CLOSED DUPLICATE of bug 76849,None,z_Archived,Hyades,unspecified,P3 enhancement,---,Joe Toomey,,,,,,,2004-01-15 10:53 EST by Joe Toomey,2012-02-14 16:39 EST,0 users
50078,[Jobs] No UI IDE action using IProgressService.busyCursorWhile(),RESOLVED WORKSFORME,None,Platform,UI,3.0,P3 normal,---,Tod Creasey,,,,,,,2004-01-15 10:53 EST by Jean-Michel Lemieux,2004-02-11 18:14 EST,0 users
50079,Align usage of test model in sample test type implementations with U2TP,CLOSED DUPLICATE of bug 76849,None,z_Archived,TPTP,unspecified,P1 enhancement,---,Joe Toomey,,,,,,,2004-01-15 10:54 EST by Joe Toomey,2016-05-05 10:48 EDT,1 user
50080,Implement support for testability interface,CLOSED WONTFIX,None,z_Archived,TPTP,unspecified,P2 enhancement,---,Antony Miguel,,,closed471,"Documentation, PII, ui",,,2004-01-15 10:57 EST by Joe Toomey,2016-05-05 10:59 EDT,0 users
50081,(Plat)Add additional tracability to execution history model,CLOSED FIXED,None,z_Archived,Hyades,unspecified,P1 enhancement,---,Joe Toomey,,,,,,,2004-01-15 10:58 EST by Joe Toomey,2012-02-15 13:42 EST,1 user
50082,[Jobs] blocking progress monitor dialog Jobs button,VERIFIED FIXED,None,Platform,UI,3.0,P3 normal,3.0 M7,Tod Creasey,,,,,,,2004-01-15 11:01 EST by Jean-Michel Lemieux,2004-02-11 15:29 EST,0 users
50083,[Jobs] Progress UI should be in JFace,RESOLVED WONTFIX,None,Platform,UI,3.0,P3 normal,---,Tod Creasey,,,,,,,2004-01-15 11:04 EST by Jean-Michel Lemieux,2004-01-19 09:58 EST,1 user
50084,Cannot use linked folder as output in runtime workbench launch config,RESOLVED FIXED,None,PDE,UI,3.0,P3 normal,3.0 RC1,PDE-UI-Inbox,,,,,53502,,2004-01-15 11:45 EST by Philipe Mulet,2004-05-25 18:34 EDT,3 users
50085,Configuration History remains after reinstall product if use an old workspace,RESOLVED DUPLICATE of bug 43703,None,Platform,Doc,2.1.2,P3 normal,---,Platform-Doc-Inbox,,,,,,,2004-01-15 12:30 EST by Austin Tam,2004-02-09 17:24 EST,0 users
50086,Enhanced evaluation support,VERIFIED FIXED,None,JDT,Debug,3.0,P3 enhancement,3.0 M8,Kevin Barnes,,,,,,,2004-01-15 12:47 EST by Kevin Barnes,2004-03-03 23:05 EST,3 users
50087,[PropertiesView] allow property pages to handle multi select,CLOSED FIXED,None,Platform,UI,3.0,P3 enhancement with 3 votes,---,Eric Moffatt,,,,,,,2004-01-15 12:50 EST by paul moore,2008-02-05 15:54 EST,1 user
50088,Switching to package explorer got blocked by background operation,RESOLVED WORKSFORME,None,Platform,Team,3.0,P3 normal,3.0 M8,Platform Team Inbox,,,,investigate,,,2004-01-15 12:55 EST by Dirk Baeumer,2004-03-22 21:58 EST,1 user
50089,"In the Import Trace Page, the collection mode is being set asyncronously",CLOSED FIXED,None,z_Archived,Hyades,unspecified,P3 normal,---,Unknown User,,,,,,,2004-01-15 13:09 EST by Unknown User,2012-02-14 16:39 EST,0 users
50090,Sun JDK bug(Solaris): SEGV when profiling standalone: an object is freed before related method exits,CLOSED WONTFIX,None,z_Archived,TPTP,unspecified,P3 normal,---,Robert Danek,,,,,,,2004-01-15 13:30 EST by Samson Wai,2016-05-05 11:21 EDT,1 user
50091,NoClassDefFoundError,RESOLVED FIXED,None,Platform,Update,3.0,P3 normal,3.0 M7,Konrad Kolosowski,,,,,,,2004-01-15 14:14 EST by Douglas Pollock,2004-01-15 14:24 EST,0 users
50092,"There is no backup confugrations under ""Saved configurations"" in Update Manager",RESOLVED INVALID,None,Platform,Update,2.1.2,P3 minor,---,Platform-Update-Inbox,,,,,,,2004-01-15 14:31 EST by Angela Yang,2004-02-09 18:23 EST,0 users
50093,"[KeyBindings] Resource Perspective, select node, F5 has no effect",RESOLVED DUPLICATE of bug 53311,None,Platform,UI,3.0,P3 normal,---,Douglas Pollock,,,,,,,2004-01-15 14:46 EST by Gary Gregory,2004-04-06 17:59 EDT,0 users
50094,[ViewMgmt] API to close a view without instantiating it,CLOSED FIXED,None,Platform,UI,3.0,P3 enhancement,3.0 M7,Kim Horne,,,,api,,,2004-01-15 14:55 EST by Jared Burns,2004-04-01 15:41 EST,4 users
50095,Update.configurator does not detect changes in plugin.xml,RESOLVED INVALID,None,Platform,Update,3.0,P3 normal,---,Platform-Update-Inbox,,,,,,,2004-01-15 15:06 EST by Pascal Rapicault,2004-01-16 16:07 EST,0 users
50096,Update cruise control to only upload aspectj-DEVELOPMENT.jar if all tests pass,RESOLVED FIXED,None,AspectJ,Ant,1.2,P3 enhancement,1.2,George Harley,,,,,,,2004-01-15 15:13 EST by Adrian Colyer,2004-03-12 09:34 EST,0 users
50097,[junit] Cannot rerun test case (but can rerun test method),RESOLVED FIXED,None,JDT,UI,3.0,P3 normal,---,Erich Gamma,,,,,,,2004-01-15 15:19 EST by Gary Gregory,2004-03-29 17:38 EST,0 users
50098,export SymDB with modified target filename results in file extension missing,CLOSED WORKSFORME,None,z_Archived,TPTP.monitoring,unspecified,P3 normal,---,Mewa Gill,,,,,,,2004-01-15 15:27 EST by Eugene Chan,2010-06-03 15:07 EDT,0 users
50099,[Contributions] Make org.eclipse.jdt.ui.javaElementFilters more generic,RESOLVED WONTFIX,None,Platform,UI,3.0,P3 enhancement,---,Platform-UI-Inbox,,,,,,,2004-01-15 15:35 EST by Ed Burnette,2009-08-30 02:21 EDT,1 user
50100,[Performance] Huge performance issue with problem decorators,RESOLVED FIXED,None,JDT,UI,3.0,P2 critical,3.0 M7,Martin Aeschlimann,,,,,,,2004-01-15 15:49 EST by Olivier Thomann,2004-01-26 09:30 EST,1 user
50101,Support paste CVS repository connection,RESOLVED WORKSFORME,None,Platform,Team,3.0,P3 enhancement,---,Platform Team Inbox,,,,,,,2004-01-15 16:21 EST by Oyvind Harboe,2005-05-31 16:16 EDT,0 users
50102,Deadlock while synchronizing in background,CLOSED FIXED,None,Platform,UI,3.0,P2 major,---,Tod Creasey,,,,,,,2004-01-15 16:29 EST by Dirk Baeumer,2005-05-10 14:55 EDT,2 users
50103,TOC description topic not found within scope,RESOLVED FIXED,None,Platform,User Assistance,3.0,P3 normal,3.0 M7,Konrad Kolosowski,,,,,,,2004-01-15 16:29 EST by Konrad Kolosowski,2004-01-21 14:24 EST,0 users
50104,Scenario where autocomplete doesn't work,RESOLVED INVALID,None,JDT,UI,3.0,P3 minor,---,JDT-UI-Inbox,,,,,,,2004-01-15 16:55 EST by mc,2004-01-20 11:21 EST,0 users
50105,The code formatter should be enhanced to handle XDoclet tags better.,RESOLVED DUPLICATE of bug 45465,None,JDT,Text,3.0,P3 enhancement,---,JDT-Text-Inbox,,,,,,,2004-01-15 17:43 EST by Wendell Beckwith,2004-01-16 09:36 EST,0 users
50106,Bogus manifest.mf for tomcat,RESOLVED FIXED,None,Platform,User Assistance,3.0,P3 trivial,3.0 M7,Konrad Kolosowski,,,,,,,2004-01-15 17:49 EST by Pascal Rapicault,2004-01-15 23:23 EST,0 users
50107,SWT does not compile successfully against CLDC (i.e. j2me),RESOLVED FIXED,None,Platform,SWT,3.0,P3 normal,---,Christophe Cornu,,,,,,,2004-01-15 18:03 EST by Lynne Kues,2004-02-23 10:49 EST,0 users
50108,HP-UX:  profiling standalone with gc=default and id_style=static causes JVMPI crash,CLOSED FIXED,None,z_Archived,Hyades,unspecified,P3 normal,---,Robert Danek,,,closed460,,,,2004-01-15 18:08 EST by Dave Smith,2012-02-14 16:09 EST,0 users
50109,Renaming of a log set other then the current doesn't work,CLOSED FIXED,None,z_Archived,Hyades,unspecified,P3 normal,---,Alex Nan,,,,,,,2004-01-15 18:25 EST by Alex Nan,2012-02-14 16:40 EST,0 users
50110,Launching ant fails when there are spaces in the ant home,VERIFIED FIXED,None,Platform,Ant,3.0,P3 normal,3.0 M7,Luc Bourlier,,,,,,,2004-01-15 18:48 EST by Daniel Sheppard,2004-01-19 18:29 EST,0 users
50111,Provide migration facility to new symptom database format,CLOSED INVALID,None,z_Archived,Hyades,unspecified,P3 normal,---,Marius Slavescu,,,closed460,,,,2004-01-15 19:35 EST by Valentina Popescu,2012-02-15 13:48 EST,0 users
50112,Allow to analyze on different properties - new symptom database format,CLOSED DUPLICATE of bug 50761,None,z_Archived,Hyades,unspecified,P3 normal,---,Alex Nan,,,closed460,,,,2004-01-15 19:38 EST by Valentina Popescu,2012-02-14 16:39 EST,0 users
50113,Allow to analyze on different properties - new symptom database edito,CLOSED DUPLICATE of bug 50762,None,z_Archived,Hyades,unspecified,P3 normal,---,Alex Nan,,,closed460,,,,2004-01-15 19:43 EST by Valentina Popescu,2012-02-15 13:42 EST,0 users
50114,Update current symptom database format to support this analysis by properties,CLOSED INVALID,None,z_Archived,Hyades,unspecified,P3 normal,---,Marius Slavescu,,,closed460,,,,2004-01-15 19:46 EST by Valentina Popescu,2012-02-14 16:10 EST,0 users
50115,[New Look] Eclipse dies when two editors are stacked,RESOLVED FIXED,None,Platform,UI,3.0,P3 critical,---,Michael Van Meekeren,,,,,,,2004-01-15 21:18 EST by Stefan Xenos,2004-02-17 12:04 EST,0 users
50116,[EditorMgmt] Proposal for new multitabbed editors,RESOLVED DUPLICATE of bug 168379,None,Platform,UI,3.0,P3 enhancement,---,Michael Van Meekeren,,,,,,,2004-01-15 21:28 EST by Stefan Xenos,2007-01-12 10:56 EST,0 users
