68,IDEA-104375
2013-04-08T06:56:41Z,discuss,"Please display ""JAPANESE ZENKAKU SPACE"", when ""Show Whitespaces"" options is enabled."
2013-04-08T06:56:41Z,discuss,http://youtrack.jetbrains.com/issue/IDEA-104375
2013-04-15T14:30:30Z,discuss,Your change was merged. Thank you for your contribution!
2013-04-08T06:37:22Z,commit,"IDEA-104375 Please display ""JAPANESE ZENKAKU SPACE"", when ""Show White¡­",github.com/JetBrains/intellij-community/pull/68/commits/0fe2a5a38dcd0393e0e272a3d0551a890d078b8f
