851,build scripts: increase Xmx to fix OOM
2018-09-02T19:36:36Z,discuss,"For PyCharm build, similar to 4d31c82."
2018-09-02T19:34:43Z,commit,build scripts: increase Xmx to fix OOM,github.com/JetBrains/intellij-community/pull/851/commits/93a9b2df4a1455b8220473041ae207922d5cbec1
