11,"Remove extra space in the ""Click to browse"" link"
2012-07-27T12:49:01Z,discuss,"
No description provided.
"
2012-07-27T12:48:38Z,commit,"Remove extra space in the ""Click to browse"" link",github.com/JetBrains/intellij-community/pull/11/commits/8069e0d3aafc0bedcf1c050a6ec4f9bd4a2e1a8f
