462,PY-18144 Support Pycharm import from zip files.
2016-10-28T20:41:07Z,discuss,"PY-18144 Update. In response to Ilya Kazakevich's response, I have submitted my patch and created a PR."
2016-10-28T20:41:07Z,discuss,We are falling back to importlib to load a module from within a zip file. Imp does not support this.
2016-10-31T15:58:22Z,discuss,We've received the CLA. Thanks.
2016-11-15T07:04:30Z,discuss,Updated with a more specific exception clause.
2016-11-15T07:04:30Z,discuss,Should I be logging the exception that I am catching?
2016-12-15T21:23:12Z,discuss,What do I need to do to get this pulled in?
2017-04-13T22:37:22Z,discuss,BUMP
2016-10-28T20:36:20Z,commit,PY-18144 Update.,github.com/JetBrains/intellij-community/pull/462/commits/6d640dd2f5ef987bfb79acb3f5f6eb89744a705b
2016-11-15T07:01:56Z,commit,Update for PR,github.com/JetBrains/intellij-community/pull/462/commits/4481c1265deb162ffc9c1c328995e849fa349e27
