783,Support several postfix live templates on the same key
2018-04-22T10:44:16Z,discuss,"
No description provided.
"
2018-07-17T14:15:23Z,discuss,already in master
2018-04-22T10:33:15Z,commit,Support several postfix live templates on the same key,github.com/JetBrains/intellij-community/pull/783/commits/392eb330826c71e908012636fd74232f65b3d5b7
2018-04-23T11:13:22Z,commit,Check if a template is applicable before expanding it,github.com/JetBrains/intellij-community/pull/783/commits/c5f351ec5ea82d96e36029e073940bed99b62417
2018-04-24T04:28:47Z,commit,find only applicable templates,github.com/JetBrains/intellij-community/pull/783/commits/15b1778d757dbb9e56069259a9591207974e1584
2018-05-01T09:36:45Z,commit,Tests for several postfix templates with the same key,github.com/JetBrains/intellij-community/pull/783/commits/e1e5290a452f822dda0fb526dbf83c30ab1aee7a
