id,title,status,importance
330050,npe create repository product definition reference icon file,RESOLVED FIXED,P3 normal
330051,gem help patch,RESOLVED FIXED,P3 normal
330052,breakage relate sticky view,CLOSED FIXED,P3 normal
330053,,CLOSED INVALID,P3 normal
330054,kkk,CLOSED INVALID,P3 normal
330055,menuservice contribute items coolbarmanager correctly workbench site multiple contribution manager,CLOSED INVALID,P3 normal
330056,add filter support customfiltersdialog,ASSIGNED,P5 enhancement
330057,improve ui,RESOLVED FIXED,P3 trivial
330058,unhandled event loop exception,NEW,P3 normal
330059,submit unknown repository error create bug jdt,RESOLVED WORKSFORME,P3 normal
330060,easily issue gdb command mac,NEW,P3 major
330061,tooltip local variables display value,CLOSED DUPLICATE of bug 286237,P3 normal
330062,assertionerror tcfannotationmanager,RESOLVED FIXED,P3 normal
330063,shell enforce pixel,NEW,P3 normal
330064,allow disable enable notifications certain event type,RESOLVED FIXED,P3 enhancement
330065,inizialing java tool stay cpu,RESOLVED DUPLICATE of bug 327801,P3 major
330066,add blog planet eclipse,RESOLVED WONTFIX,P3 enhancement
330067,cdo repository view expand repository connection result exception,CLOSED FIXED,P3 normal
330068,eclipse labs block display active project,RESOLVED INVALID,P3 normal
330069,test,RESOLVED INVALID,P3 normal
330070,link file war work jboss ide runtime server,RESOLVED NOT_ECLIPSE,P3 normal
330071,upgrade baseline ecf,RESOLVED FIXED,P3 normal
330072,provide db adapter,CLOSED FIXED,P3 enhancement
330073,enable xtend transformation emf java type,NEW,P3 enhancement
330074,null return snapshotimpl methods,ASSIGNED,P3 minor
330075,remove,CLOSED FIXED,P3 normal
330076,doctype always add source file document type manually select,CLOSED FIXED,P3 normal
330077,exception without name support css,VERIFIED FIXED,P3 normal
330078,wrong report unused variables,VERIFIED NOT_ECLIPSE,P3 normal
330079,installation detail hang ui,NEW,P3 normal
330080,visual notification script,NEW,P3 enhancement
330081,arrayindexoutofboundsexception switch perspective java perspective,VERIFIED FIXED,P3 major
330082,help index error,RESOLVED FIXED,P3 minor
330083,typo extension point id,RESOLVED FIXED,P3 normal
330084,link work webfront,RESOLVED FIXED,P3 normal
330085,provide disable capability,CLOSED WONTFIX,P3 critical
330086,help index error,RESOLVED FIXED,P3 minor
330087,support unitsml,ASSIGNED,P5 enhancement
330088,source feature depend fragment,RESOLVED FIXED,P3 normal with 2 votes
330089,setdataevent always fire first lifecycle,RESOLVED FIXED,P2 normal
330090,support static properties,NEW,P3 normal
330091,pdt incorrect debug web page launch url,CLOSED WORKSFORME,P2 major
330092,preference page seem context help,VERIFIED FIXED,P3 normal
330093,adjust size set back inch,NEW,P3 normal
330094,compare page title dont match download page,RESOLVED FIXED,P3 normal
330095,add mbean support new parameter bind hide security feature,NEW,P3 enhancement
330096,auto edit cause log exception,CLOSED FIXED,P3 normal
330097,cannot due error mylyn cvs,RESOLVED FIXED,P3 critical
330098,handle wab stop event correctly,RESOLVED FIXED,P3 critical
330099,wrong url update site,NEW,P3 normal
330100,create new swt fragment support eclipse gtk hpux,RESOLVED FIXED,P3 normal
330101,connection refuse cvs,CLOSED DUPLICATE of bug 330097,P3 normal
330102,end login login possible possible issue vpn proxy clients,RESOLVED FIXED,P4 normal
330103,start fail test oracle,RESOLVED WONTFIX,P2 normal
330104,application context register service instance,CLOSED FIXED,P3 normal
330105,equinox log substitutable,RESOLVED FIXED,P3 normal
330106,workbenchwindowcontrolcontributions appear,VERIFIED FIXED,P3 normal
330107,add support jpa entities,RESOLVED FIXED,P3 enhancement
330108,synchronize view partially refresh operations trigger operations correctly,CLOSED DUPLICATE of bug 329555,P3 normal
330109,dead link,NEW,P3 normal
330110,gemini web documentation,CLOSED FIXED,P3 enhancement
330111,photo tab size funny,RESOLVED WORKSFORME,P3 normal
330112,outline view menu show per switch,RESOLVED FIXED,P3 normal
330113,executables feature include much,RESOLVED WONTFIX,P3 normal
330114,link ww menu manager,RESOLVED FIXED,P3 normal
330115,support editormenumanager,VERIFIED FIXED,P4 normal
330116,support mmc additions,RESOLVED FIXED,P3 normal
330117,separation view view description view content,REOPENED,P3 normal
330118,reduce number rat create context update,RESOLVED FIXED,P3 normal
330119,render toolbar contributions use contributionmanagers,RESOLVED FIXED,P3 normal
330120,diagnosis ambiguous module,NEW,P3 enhancement
330121,unable build eclipse product,CLOSED INVALID,P3 major
330122,htmltransfer break firefox swt,RESOLVED FIXED,P3 major
330123,rename rename methods const parameters,RESOLVED FIXED,P3 normal
330124,arraystoreexception try create set parallel debug locations view,RESOLVED FIXED,P3 normal
330125,split several test suit,RESOLVED FIXED,P3 normal
330126,emf service visible punit map file,RESOLVED FIXED,P3 normal
330127,test execution randomly fail ioexcpetion,CLOSED WORKSFORME,P3 minor
330128,project root network share display file,RESOLVED DUPLICATE of bug 202484,P3 normal
330129,make xviewer work java,CLOSED WONTFIX,P3 enhancement
330130,cce update script node,RESOLVED FIXED,P3 normal
330131,wsdl editor crash start,RESOLVED FIXED,P3 normal
330132,rhino json parser tolerate iso control char,RESOLVED FIXED,P3 normal
330133,add mechanism ignore user specify value,RESOLVED FIXED,P3 normal
330134,investigate move repositories archive,NEW,P3 normal
330135,start rcp several time fail,VERIFIED FIXED,P3 normal with 4 votes
330136,unable start npe menumanagerrenderer,RESOLVED INVALID,P3 normal
330137,type information require,RESOLVED FIXED,P3 enhancement
330138,cq form reflect type cqs need enter,CLOSED DUPLICATE of bug 509307,P3 normal
330139,need,RESOLVED FIXED,P3 enhancement
330140,rename,CLOSED WONTFIX,P3 normal
330141,self repository test,RESOLVED INVALID,P3 normal
330142,part implement isaveablesources saveables query save,RESOLVED FIXED,P3 major
330143,patch make rowlayout layout control reverse order demand,NEW,P3 enhancement
330144,group quarter date data type incorrect time zone west os default,RESOLVED FIXED,P3 major
330145,non commit right,RESOLVED FIXED,P3 normal
330146,need weave test,NEW,P3 normal
330147,need job,RESOLVED FIXED,P3 normal
330148,metatype service ignore min max restrictions string password specify,RESOLVED FIXED,P3 normal
330149,containers one reference display generate tree model editor,RESOLVED WORKSFORME,P3 normal
330150,modify dropins directory access load,RESOLVED NOT_ECLIPSE,P3 major
330151,ctabfolder renderer draw tab text set single mode,RESOLVED FIXED,P3 normal
330152,register repeat last parallel analysis button perspectives,RESOLVED FIXED,P3 trivial
330153,renderer shadow configurable,RESOLVED FIXED,P3 normal
330154,set debugger optional,RESOLVED FIXED,P3 minor
330155,modularize mylyn build,RESOLVED FIXED,P3 enhancement
330156,resource manager enhancements,RESOLVED FIXED,P3 enhancement
330157,add command quote select text,ASSIGNED,P5 enhancement
330158,remove deprecate mark deletion since,RESOLVED WONTFIX,P3 normal
330159,option turn switch parallel runtime perspective launch,CLOSED WORKSFORME,P3 enhancement
330160,text task contain task show task view,CLOSED FIXED,P2 normal
330161,drag column separator column quickly,NEW,P3 minor
330162,assertionfailedexception close editor,NEW,P3 minor
330163,remove,CLOSED INVALID,P3 normal
330164,upgrade hibernate,CLOSED FIXED,P3 enhancement
330165,prevent recursive attempt activate part editor activation,RESOLVED INVALID,P3 normal
330166,transformation generate jsp,CLOSED WORKSFORME,P2 normal
330167,add button query task search page,RESOLVED FIXED,P3 enhancement
330168,translations pick compat layer,RESOLVED FIXED,P3 normal
330169,extract method throw npe declare lift arg involve,VERIFIED FIXED,P3 normal
330170,sioobe see sts,RESOLVED FIXED,P2 normal
330171,constant type varchar bite data disturb,NEW,P3 normal
330172,export package,RESOLVED FIXED,P3 normal
330173,papyrus shall support configure ui accord give ui configuration mean model specific configurations,ASSIGNED,P3 enhancement
330174,papyrus shall provide accelerators diagram,RESOLVED DUPLICATE of bug 399871,P3 normal
330175,papyrus shall provide specific build include extra,RESOLVED FIXED,P3 normal
330176,papyrus shall enable display stereotype properties dedicate,CLOSED FIXED,P3 critical
330177,papyrus shall enable model instancespecification class,RESOLVED FIXED,P3 normal
330178,papyrus shall improve support time relate concepts within sequence,RESOLVED FIXED,P3 normal
330179,papyrus shall provide tabular,RESOLVED DUPLICATE of bug 334240,P3 normal
330180,papyrus shall investigate,RESOLVED FIXED,P3 normal
330181,papyrus shall use gmf command gmf action eclipse,CLOSED FIXED,P3 normal
330182,block definition papyrus shall provide editor sysml block definition diagram,CLOSED FIXED,P3 normal
330183,papyrus shall enable,CLOSED FIXED,P3 normal
330184,test,CLOSED INVALID,P3 normal
330185,papyrus shall enable validation sysml,CLOSED FIXED,P3 normal
330186,papyrus shall provide support automatic diagram creation,RESOLVED FIXED,P3 normal
330187,internal block papyrus shall provide editor sysml internal block diagram,CLOSED FIXED,P3 normal
330188,reject another already load one,CLOSED FIXED,P3 enhancement
330189,unassembled servlet web apps folders jar anywhere cp,CLOSED WORKSFORME,P3 enhancement
330190,wrong synchronization,NEW,P3 normal with 1 vote
330191,wrong synchronization,NEW,P3 normal
330192,ant allow addition jar file base classpath variables,NEW,P3 enhancement
330193,run error startup,NEW,P3 normal
330194,npe nightly internalgetreferencedbuildconfigs,RESOLVED FIXED,P3 normal
330195,search php executables result many items add reopen dialog item remain php executable,CLOSED DUPLICATE of bug 250113,P3 minor
330196,dawngenmodel creation throw filenotfoundexception,CLOSED FIXED,P3 normal
330197,tidy build configurations api,RESOLVED FIXED,P3 normal
330198,select channel connector fail download https,RESOLVED WORKSFORME,P3 major
330199,papyrus shall enable use layer diagram,NEW,P3 enhancement
330200,provide mean user abort xml schema ecore,CLOSED FIXED,P3 enhancement
330201,unable install new software,CLOSED WORKSFORME,P3 normal
330202,add quick fix increment subsequent value case statements duplicate exist,RESOLVED INVALID,P3 enhancement
330203,spurious validation failure asymetric transient,CLOSED FIXED,P3 normal
330204,headless build always clean active configuration,RESOLVED FIXED,P3 normal with 1 vote
330205,link widget gtklinkbutton,RESOLVED WONTFIX,P3 enhancement
330206,help button api work,VERIFIED FIXED,P3 normal
330207,placeholder issue remain fail testcases,CLOSED FIXED,P3 normal
330208,support new word merge,RESOLVED FIXED,P3 normal
330209,svn compare error,CLOSED DUPLICATE of bug 326194,P3 enhancement
330210,improve performance write large byte,RESOLVED FIXED,P3 normal
330211,edit bio eclipsecon submission system,CLOSED FIXED,P3 normal
330212,list int array support,NEW,P3 normal
330213,performance issue large php file,REOPENED,P3 normal with 1 vote
330214,remove associationbranch palette,RESOLVED FIXED,P3 normal
330215,remove dependencybranch palette,RESOLVED FIXED,P3 normal
330216,emf validation integration profile diagram,RESOLVED FIXED,P3 enhancement
330217,emf validation integration communication diagram,RESOLVED FIXED,P3 enhancement
330218,vector format graphit diagram need save image useful large diagram,CLOSED FIXED,P2 enhancement
330219,ambiguous name convention association,RESOLVED FIXED,P3 normal
330220,investigate way disable error,CLOSED FIXED,P3 enhancement
330221,ambiguous name convention association,RESOLVED FIXED,P3 normal
330222,margins doc format,CLOSED DUPLICATE of bug 217066,P3 major
330223,one pixel small,RESOLVED FIXED,P3 normal
330224,throw first column column group single column,NEW,P3 normal
330225,class remain qx namespace,RESOLVED FIXED,P3 enhancement
330226,inclusion,CLOSED FIXED,P3 normal
330227,repository synchronizers replication progress monitor break,NEW,P4 normal
330228,error menu item,RESOLVED FIXED,P3 normal
330229,jetty try parse cause dtd entity resoluton fail,RESOLVED FIXED,P3 normal
330230,make graphiti part indigo repository,CLOSED FIXED,P2 critical
330231,contribute invalid menu extension,CLOSED NOT_ECLIPSE,P3 normal
330232,image tree vertically center,RESOLVED DUPLICATE of bug 330281,P3 normal
330233,temporary file delete,RESOLVED WONTFIX,P3 normal with 2 votes
330234,unable subscribe mail list change email address,RESOLVED WONTFIX,P3 normal
330235,add functionality,CLOSED FIXED,P3 enhancement
330236,upgrade equinox,CLOSED FIXED,P3 enhancement
330237,table create unspecified order,CLOSED FIXED,P3 enhancement
330238,support lua language,RESOLVED NOT_ECLIPSE,P3 enhancement
330239,problem entity diagram editor,RESOLVED WORKSFORME,P3 normal
330240,new pde feature product,RESOLVED WONTFIX,P3 normal
330241,unimplemented add two methods implement interface one already,RESOLVED FIXED,P3 normal
330242,problem creation entity inherit map superclass diagram editor,RESOLVED FIXED,P3 normal
330243,edit setrequests use editservice,CLOSED FIXED,P3 normal
330244,daily task invisible schedule view week rollover,RESOLVED DUPLICATE of bug 250865,P3 major
330245,graphiti part model amalgamation,RESOLVED FIXED,P3 normal
330246,error console statement,RESOLVED WORKSFORME,P3 normal
330247,documentation mirror file format miss,RESOLVED FIXED,P3 normal
330248,write permission,RESOLVED FIXED,P3 normal
330249,debug configuration compile gcc,RESOLVED NOT_ECLIPSE,P3 normal
330250,undo add metaclass keep,CLOSED FIXED,P3 normal
330251,edit provide command support message,RESOLVED FIXED,P3 normal
330252,hudson build fail due problems,CLOSED FIXED,P3 normal
330253,junit test failure hudson,CLOSED FIXED,P2 normal
330254,part get close workbench window shutdown cause part activation,RESOLVED FIXED,P3 normal
330255,papyrusmatchingstratgey lead classcastexception,RESOLVED FIXED,P3 normal
330256,make wizard run orbit project,NEW,P3 enhancement
330257,block definition allow add valid content reference compartment,RESOLVED FIXED,P3 normal
330258,concurrentmodificationexception,CLOSED DUPLICATE of bug 323444,P3 normal
330259,debug context per workbench window,RESOLVED FIXED,P3 normal
330260,model group optional element create,RESOLVED FIXED,P3 normal
330261,pdebuild linux bug generate,RESOLVED WONTFIX,P3 major
330262,visual editor,RESOLVED FIXED,P3 normal
330263,multiple dispatch call query,NEW,P5 enhancement
330264,fail error invalid,VERIFIED DUPLICATE of bug 330435,P3 normal
330265,behave incorrectly pair modify,RESOLVED FIXED,P3 normal
330266,xml reload grammar dependencies action always visible,RESOLVED FIXED,P3 normal
330267,model group optional element create,RESOLVED FIXED,P3 normal
330268,log current session mouse button specify,RESOLVED FIXED,P3 critical
330269,update docs discuss requirement annotation base aspects mention,NEW,P3 normal
330270,list wizards select wizard dialogue unusable unless already know need,NEW,P3 enhancement
330271,git mirror correspond state cvs head,RESOLVED FIXED,P3 blocker
330272,need ability share download,CLOSED FIXED,P3 enhancement
330273,unhandled keybinding error message log launch inner,RESOLVED FIXED,P3 blocker
330274,need update deal package fragment root enclose another package fragment root,RESOLVED FIXED,P3 normal
330275,replace border default theme,RESOLVED FIXED,P3 normal
330276,string resources extraction friendly source control systems,CLOSED FIXED,P3 normal
330277,support task kind defaulttaskschema,RESOLVED FIXED,P3 trivial
330278,may produce invalid package name,VERIFIED FIXED,P3 normal
330279,add hpux gtk regular build,RESOLVED FIXED,P3 normal
330280,need launcher hpux gtk,RESOLVED FIXED,P3 normal
330281,image vertically center,RESOLVED FIXED,P3 normal
330282,aix spawner kill child process,RESOLVED FIXED,P3 major
330283,assign units explicitly adjustable stem parameters,ASSIGNED,P3 enhancement
330284,align cell pad tree table,RESOLVED FIXED,P3 normal
330285,stackoverflow bindingsystem,VERIFIED FIXED,P3 major
330286,deployment assembly use simplest default runtime path classpath dependencies,RESOLVED FIXED,P3 normal
330287,placeholder issue remain fail testcases,CLOSED FIXED,P3 normal
330288,indigo repository include versions,RESOLVED FIXED,P4 critical
330289,race condition update variable object,RESOLVED FIXED,P3 normal
330290,svnteammodificationvalidator take account return status,RESOLVED FIXED,P3 normal
330291,miss icon eclipse classic page,RESOLVED FIXED,P3 normal
330292,return one part name,RESOLVED FIXED,P3 major
330293,hudson slave appear slave appear disk space leave,RESOLVED FIXED,P3 normal
330294,rcp sdk contain executable feature,RESOLVED FIXED,P3 normal
330295,remove unnecessary dependency package,RESOLVED FIXED,P3 normal
330296,spinner layout break examples demo,RESOLVED FIXED,P3 normal
330297,add link favorite mylyn ohloh eclipse marketplace,NEW,P3 trivial
330298,submission system try smart,CLOSED DUPLICATE of bug 298007,P3 normal
330299,tree default selection event item field set,RESOLVED FIXED,P3 normal
330300,virgo snap example spring mvc,CLOSED FIXED,P3 normal
330301,context assist show documentation,RESOLVED DUPLICATE of bug 180141,P3 enhancement with 1 vote
330302,reduce number call workspacecontextresolver resource give structure doc context,RESOLVED FIXED,P3 normal
330303,reduce number call workspacecontextresolver resource give structure doc context,NEW,P3 normal
330304,aioobe,VERIFIED FIXED,P3 normal
330305,add ability constrain dbannotations,NEW,P3 enhancement
330306,new software installation bug,NEW,P3 normal
330307,hide column code onrender table work fedora,RESOLVED WORKSFORME,P3 normal
330308,npe create eventhandler scope,RESOLVED FIXED,P3 normal
330309,navigationviewpart position problems resize application,CLOSED INVALID,P3 minor
330310,capability filter miss eclipse,VERIFIED FIXED,P3 normal
330311,import declaration occasionally work import work,RESOLVED WORKSFORME,P3 normal
330312,rule project patch train,RESOLVED WORKSFORME,P3 major
330313,join already wrap formatter option correctly indent,VERIFIED FIXED,P3 normal
330314,install bundle file whose path contain instead space,CLOSED DUPLICATE of bug 290193,P3 normal
330315,windows select text content eclipse crash,RESOLVED WORKSFORME,P3 minor
330316,method refactoring support,RESOLVED FIXED,P3 normal
330317,exception thread,RESOLVED INVALID,P3 critical
330318,block definition allow add valid content constraint property compartment,RESOLVED FIXED,P3 normal
330319,block definition allow configure visibility compartments block preferences page,RESOLVED FIXED,P3 normal
330320,resourcesplugin activate prematurely preferences due hardcoded scope,RESOLVED FIXED,P3 major
330321,error search dialog,NEW,P3 normal
330322,aspectj internal compiler error every save file aj project,CLOSED DUPLICATE of bug 330170,P3 critical
330323,mylyn focus actual source file source folder representation,RESOLVED DUPLICATE of bug 321348,P3 major
330324,allow perspectives contribute help,NEW,P3 enhancement
330325,long stand enhancement search view since start eclipse,CLOSED DUPLICATE of bug 32330,P3 enhancement
330326,special character excelemitter correct,CLOSED FIXED,P3 normal
330327,hook commit process,NEW,P3 enhancement with 2 votes
330328,attribute null,VERIFIED INVALID,P3 normal
330329,request encode support,RESOLVED FIXED,P3 normal
330330,block definition display name compartments block,RESOLVED FIXED,P3 normal
330331,arrow key switch focus messagedialog,RESOLVED WONTFIX,P3 normal
330332,integration xwt form wizard,NEW,P3 normal
330333,possible reposition popup notifications,RESOLVED DUPLICATE of bug 213978,P3 enhancement
330334,improve computesize implementation case image text,RESOLVED FIXED,P3 normal
330335,wrong error show jspmarkupvalidator unknown,RESOLVED FIXED,P3 normal
330336,move tm tool,RESOLVED FIXED,P3 normal
330337,discovery component,RESOLVED FIXED,P3 normal
330338,patch versions composite repository,RESOLVED FIXED,P3 enhancement
330339,report preview slow install windowbuilder pro,CLOSED NOT_ECLIPSE,P3 normal
330340,support,RESOLVED FIXED,P3 enhancement
330341,events current state set,NEW,P3 normal
330342,memory browser work memory block retrieval implement iadaptable,RESOLVED FIXED,P3 minor
330343,xtend codecompletion proposesnon present methods,NEW,P3 normal
330344,enable memory view tcf debugger,RESOLVED FIXED,P3 enhancement
330345,eclipse hang select workspace,RESOLVED WORKSFORME,P3 normal
330346,new exception startup,CLOSED DUPLICATE of bug 330373,P3 normal
330347,performance test fail,VERIFIED FIXED,P3 normal
330348,commandcontributionitem fail toggle state,NEW,P3 normal
330349,profile property undefined type corrupt model make save action crash,RESOLVED FIXED,P3 critical
330350,genmodel contextual action initialize new acceleo generator project,NEW,P3 enhancement
330351,acceleo java standalone library,CLOSED FIXED,P3 normal
330352,block definition allow properties compartments block,RESOLVED FIXED,P3 normal
330353,performance test subsequent test fail linux,RESOLVED FIXED,P2 normal
330354,rule unable create nod transformationsystem subgraph without get error message,RESOLVED FIXED,P3 normal
330355,schema gen work default package,RESOLVED FIXED,P3 normal
330356,tomcat server adaptor welcome jdk endorse libraries,RESOLVED WONTFIX,P3 normal
330357,provide guidance user right need,ASSIGNED,P3 enhancement
330358,structuredviewer thread safe,RESOLVED INVALID,P3 normal
330359,multiple scanner discovery parsers run rdp remote cpp project,RESOLVED FIXED,P3 normal
330360,refresh report progress cancelable,NEW,P3 major with 1 vote
330361,handle,RESOLVED FIXED,P3 normal
330362,filter feature like quick must enable bookmarks task view,RESOLVED DUPLICATE of bug 293061,P3 enhancement
330363,font color change,CLOSED WONTFIX,P3 normal
330364,warn import package version open versions,CLOSED DUPLICATE of bug 288396,P3 normal
330365,gef specify project specific settings code format,RESOLVED FIXED,P3 normal
330366,tableviewers use checkboxcelleditor jump wrong location,RESOLVED WORKSFORME,P3 normal
330367,viewaction contributions use incorrect ids,NEW,P3 normal
330368,xgconf need show package,CLOSED FIXED,P3 normal
330369,provide bundle reusable code,NEW,P3 enhancement
330370,tableviewer slow,RESOLVED DUPLICATE of bug 313291,P3 normal
330371,create empty update repository,RESOLVED FIXED,P3 normal
330372,behave different,RESOLVED FIXED,P3 normal
330373,workbench create yet,VERIFIED FIXED,P3 major
330374,annotation property view throw npe nothing select ts explorer,VERIFIED FIXED,P3 major
330375,rule display,RESOLVED FIXED,P3 trivial
330376,error fail get report list application,RESOLVED NOT_ECLIPSE,P3 normal
330377,rule map update automatically rename nod,RESOLVED FIXED,P3 minor
330378,regression windows java,VERIFIED WORKSFORME,P3 normal
330379,popup shell restrict page scroll whole page,RESOLVED FIXED,P3 normal
330380,birt support watermark dynamical image,NEW,P3 major
330381,parent modules set target runtime children,RESOLVED FIXED,P3 normal
330382,infinite loop try display tree,RESOLVED WORKSFORME,P3 normal
330383,install editor indigo,NEW,P3 normal
330384,cannot hover tool tip style,RESOLVED FIXED,P3 normal
330385,support x port forward rse ssh terminals,NEW,P3 enhancement with 1 vote
330386,rse systemview focus problems eclipse sdk,RESOLVED FIXED,P3 normal
330387,core plugins runnable,RESOLVED INVALID,P3 enhancement
330388,memory consumption become linearly many persistent units persistent class,CLOSED INVALID,P3 enhancement
330389,prevent recursive focus request contributedpartrenderer,VERIFIED FIXED,P3 normal
330390,wsdl validator fail resolve import,NEW,P3 normal
330391,wsdl parser fail bring namespace metadata,RESOLVED INVALID,P3 blocker
330392,add javadoc note build test require delta pack instal,RESOLVED FIXED,P3 normal
330393,package build use repo,RESOLVED FIXED,P3 enhancement
330394,ode deployment descriptor editor close file delete,RESOLVED FIXED,P3 normal
330395,annotation cause validationexception try generate metamodel entity use property access level,RESOLVED FIXED,P3 major with 2 votes
330396,create ode deployment descriptor,RESOLVED FIXED,P3 normal
330397,historytables automatically create,NEW,P3 enhancement with 18 votes
330398,rse leak swt resources,RESOLVED FIXED,P3 major
330399,error report capital letter accent,CLOSED WORKSFORME,P3 normal
330400,generate entities table check readonly file,NEW,P3 normal
330401,cannot configure android adt,RESOLVED NOT_ECLIPSE,P3 blocker
330402,empty nod,RESOLVED FIXED,P3 normal
330403,appear,RESOLVED WONTFIX,P2 normal
330404,error predicate definition,CLOSED FIXED,P3 normal
330405,tld file detect jar file within define user library project classpath,RESOLVED FIXED,P3 normal
330406,testservletreadinparallel fail intermittently macos,RESOLVED WORKSFORME,P3 normal
330407,setfilterpath obey file already load different path,NEW,P3 normal
330408,always process,RESOLVED FIXED,P3 normal
330409,add parser redirect local file,CLOSED DUPLICATE of bug 330229,P3 normal
330410,generalize support switch base boolean type simple value list,CLOSED DUPLICATE of bug 329063,P3 normal
330411,jspx format file allow invalid scriptlet syntax,NEW,P3 normal
330412,drag drop tag palette notify team system edit,RESOLVED FIXED,P3 normal
330413,modify tag attribute use property sheet notify team system edit,RESOLVED FIXED,P3 normal
330414,scroll cursor move away visible area,CLOSED DUPLICATE of bug 69560,P3 normal
330415,refactor inline fail parenthesize replace arguments,RESOLVED FIXED,P3 normal
330416,enhancement request java helper method get new type ast node correspond give,RESOLVED WORKSFORME,P3 enhancement
330417,put filter atomic put,CLOSED FIXED,P3 enhancement
330418,jsp support depend gaggle jar maven central,CLOSED FIXED,P3 normal
330419,reload webapp duplicate standarddescriptorprocessor,RESOLVED FIXED,P3 normal
330420,way change color view,CLOSED DUPLICATE of bug 48458,P3 major
330421,wsdl validator complain schema type refer namespace,NEW,P3 normal
330422,issue wsdl schema type refer namespace define definition level schema level,NEW,P3 normal
330423,model plugin build pull cvs,CLOSED FIXED,P3 normal
330424,cannot create connection exist artifact use popup menu,VERIFIED FIXED,P3 normal
330425,marte model template parameter miss array,RESOLVED FIXED,P3 normal
330426,eef transactional edit,CLOSED FIXED,P3 normal
330427,test failures official build,CLOSED DUPLICATE of bug 329511,P3 major
330428,assertionfailederror,CLOSED DUPLICATE of bug 330347,P2 normal
330429,performance result last two,VERIFIED FIXED,P3 critical
330430,open url show url error,CLOSED WONTFIX,P3 normal
330431,add test suite build hudson build server,RESOLVED FIXED,P3 normal
330432,create main test plugin,RESOLVED FIXED,P3 normal
330433,update run test suite,RESOLVED FIXED,P3 normal
330434,errors use two methods different generic parameters,VERIFIED INVALID,P3 major
330435,wrong handle parameterized methods mode generified jdk,VERIFIED FIXED,P3 normal
330436,since eclipse open error see log file,RESOLVED INVALID,P3 normal
330437,highlight syntax,NEW,P3 enhancement
330438,npe undodocumentchange,VERIFIED FIXED,P3 normal
330439,hotkey,RESOLVED WONTFIX,P3 enhancement
