id,title,status,importance
50035,blank allow library pathname manifest,RESOLVED FIXED,P3 major
50036,validity download,CLOSED FIXED,P3 enhancement
50037,remove importdb method generic iloganalyzer interface,CLOSED FIXED,P3 normal
50038,converter attribute name need change staticparserwrapper,CLOSED FIXED,P3 normal
50039,pde tool convert osgi bundle fail miss field,RESOLVED FIXED,P3 normal
50040,package explorer behaviour change eclipse,RESOLVED INVALID,P3 normal
50041,cvs icon indicate change improperly flat layout,RESOLVED DUPLICATE of bug 3979,P3 minor
50042,miss element parameter,RESOLVED WONTFIX,P2 major
50043,need deferredstructuredcontentmanager,RESOLVED WONTFIX,P4 enhancement
50044,improvements,CLOSED FIXED,P2 normal
50045,itd inner class shadow fix,RESOLVED FIXED,P3 major
50046,add property text hover ant editor,VERIFIED FIXED,P3 enhancement
50047,segv jvmpi agent heap dump,CLOSED FIXED,P3 normal
50048,synchronize error configure label,RESOLVED FIXED,P3 minor
50049,quck add new option,RESOLVED WONTFIX,P3 enhancement
50050,unexpected exception detect native code outside vm,RESOLVED WONTFIX,P3 major
50051,cannot delete java file package explorer,RESOLVED WORKSFORME,P3 critical
50052,create patch sync view,VERIFIED FIXED,P3 enhancement
50053,sync show empty,RESOLVED DUPLICATE of bug 30529,P3 enhancement
50054,help refer go button bookmarks view toolbar,RESOLVED FIXED,P3 minor
50055,smart paste javadoc comment,ASSIGNED,P3 minor
50056,operation block dialog show auto,CLOSED FIXED,P3 normal
50057,better default exception handle,RESOLVED WORKSFORME,P3 enhancement
50058,eclipse startup fail,RESOLVED DUPLICATE of bug 19252,P3 normal
50059,help say instead,RESOLVED FIXED,P3 minor
50060,perspectives tab preferences dialog confuse,RESOLVED WORKSFORME,P4 normal
50061,superfluous return statement,VERIFIED FIXED,P4 normal with 1 vote
50062,source folder respect classpath order,RESOLVED WONTFIX,P3 normal
50063,hide tabs space dialog,RESOLVED WORKSFORME,P3 normal
50064,rename fail,RESOLVED WORKSFORME,P3 normal
50065,set haydes version number,CLOSED FIXED,P3 normal
50066,gla generate error message log,CLOSED INVALID,P3 normal
50067,log file import wizard confirm partial log file,CLOSED DUPLICATE of bug 50681,P4 normal
50068,trail space new code formatter,RESOLVED DUPLICATE of bug 49619,P3 normal
50069,strange yellow highlight,RESOLVED WORKSFORME,P3 major
50070,call inside constructor,RESOLVED FIXED,P2 normal
50071,get assertionfailedexception,VERIFIED FIXED,P2 normal
50072,log navigator view show monitor icon display profile monitor,CLOSED FIXED,P4 normal
50073,outline view headers use,RESOLVED DUPLICATE of bug 57816,P3 enhancement
50074,complete datapool work deliver datapool interface implementation top emf datapool,CLOSED FIXED,P3 enhancement
50075,complete configuration model change,CLOSED FIXED,P3 enhancement
50076,expose support testability interface,CLOSED WONTFIX,P2 enhancement
50077,realign test model terminology latest terminology,CLOSED DUPLICATE of bug 76849,P3 enhancement
50078,ui ide action use,RESOLVED WORKSFORME,P3 normal
50079,align usage test model sample test type implementations,CLOSED DUPLICATE of bug 76849,P1 enhancement
50080,implement support testability interface,CLOSED WONTFIX,P2 enhancement
50081,additional tracability execution history model,CLOSED FIXED,P1 enhancement
50082,block progress monitor dialog job button,VERIFIED FIXED,P3 normal
50083,progress ui jface,RESOLVED WONTFIX,P3 normal
50084,cannot use link folder output runtime workbench launch config,RESOLVED FIXED,P3 normal
50085,configuration history remain reinstall product use old workspace,RESOLVED DUPLICATE of bug 43703,P3 normal
50086,enhance evaluation support,VERIFIED FIXED,P3 enhancement
50087,allow property page handle multi select,CLOSED FIXED,P3 enhancement with 3 votes
50088,switch package explorer get block background operation,RESOLVED WORKSFORME,P3 normal
50089,import trace collection mode set asyncronously,CLOSED FIXED,P3 normal
50090,sun jdk segv profile object free relate method exit,CLOSED WONTFIX,P3 normal
50091,noclassdeffounderror,RESOLVED FIXED,P3 normal
50092,backup confugrations update manager,RESOLVED INVALID,P3 minor
50093,resource select effect,RESOLVED DUPLICATE of bug 53311,P3 normal
50094,api close view without instantiate,CLOSED FIXED,P3 enhancement
50095,detect change,RESOLVED INVALID,P3 normal
50096,update cruise control upload test pass,RESOLVED FIXED,P3 enhancement
50097,cannot rerun test case rerun test,RESOLVED FIXED,P3 normal
50098,export symdb modify target filename result file extension miss,CLOSED WORKSFORME,P3 normal
50099,make generic,RESOLVED WONTFIX,P3 enhancement
50100,huge performance issue problem decorators,RESOLVED FIXED,P2 critical
50101,support paste cvs repository connection,RESOLVED WORKSFORME,P3 enhancement
50102,deadlock synchronize background,CLOSED FIXED,P2 major
50103,toc description topic find within scope,RESOLVED FIXED,P3 normal
50104,scenario autocomplete work,RESOLVED INVALID,P3 minor
50105,code formatter enhance handle xdoclet tag,RESOLVED DUPLICATE of bug 45465,P3 enhancement
50106,bogus tomcat,RESOLVED FIXED,P3 trivial
50107,swt compile successfully cldc,RESOLVED FIXED,P3 normal
50108,profile standalone cause jvmpi crash,CLOSED FIXED,P3 normal
50109,rename log set current work,CLOSED FIXED,P3 normal
50110,launch ant fail space ant home,VERIFIED FIXED,P3 normal
50111,provide migration facility new symptom database format,CLOSED INVALID,P3 normal
50112,allow analyze different properties new symptom database format,CLOSED DUPLICATE of bug 50761,P3 normal
50113,allow analyze different properties new symptom database edito,CLOSED DUPLICATE of bug 50762,P3 normal
50114,update current symptom database format support analysis properties,CLOSED INVALID,P3 normal
50115,eclipse die two editors stack,RESOLVED FIXED,P3 critical
50116,proposal new multitabbed editors,RESOLVED DUPLICATE of bug 168379,P3 enhancement
50117,require container miss indirectly reference,RESOLVED FIXED,P3 major
50118,longer allow task problems,RESOLVED FIXED,P3 normal
50119,npe incorrectly specify markerannotationspecification,VERIFIED FIXED,P2 major
50120,outofmemory error edit file project locate another workspace,RESOLVED INVALID,P3 normal
50121,combo fire traverse keydown events,VERIFIED WORKSFORME,P3 major
50122,reference evaluation issue properties view,CLOSED INVALID,P3 normal
50123,drop combo drop,RESOLVED FIXED,P3 major
50124,allow click error messges console view,RESOLVED DUPLICATE of bug 295625,P3 enhancement with 7 votes
50125,file associations,RESOLVED DUPLICATE of bug 29581,P3 enhancement
50126,keyboard shortcut ui space wrong mac,RESOLVED WORKSFORME,P5 normal
50127,quick fix quit eclipse immediately mac,VERIFIED WONTFIX,P3 normal
50128,problems view update filter settings change,RESOLVED WORKSFORME,P3 normal
50129,npe log outofmemoryexception,RESOLVED FIXED,P3 normal
50130,gtk motif compile cldc,RESOLVED FIXED,P3 normal
50131,hover text creation cause long pause scroll,RESOLVED FIXED,P3 normal
50132,group,RESOLVED DUPLICATE of bug 23889,P3 enhancement
50133,always return null,RESOLVED FIXED,P3 normal
50134,ole use excel display properly,RESOLVED DUPLICATE of bug 49098,P3 normal
50135,codeassist usability degrade many completitions,RESOLVED WORKSFORME,P3 enhancement with 1 vote
50136,graphicaleditor encapsulate instead implement interfaces,RESOLVED WONTFIX,P3 enhancement
50137,simplify search context menu feedback,RESOLVED DUPLICATE of bug 49041,P3 minor
50138,editor context try catch,RESOLVED WONTFIX,P3 enhancement
50139,inline static method fail qualify access field,RESOLVED FIXED,P3 normal
50140,compiler error string contain,RESOLVED INVALID,P3 major
50141,autocompletion work static context,RESOLVED DUPLICATE of bug 46835,P3 normal
50142,class validation name field class wizard,RESOLVED FIXED,P3 normal
50143,cvs commit fail os x,RESOLVED DUPLICATE of bug 12345,P3 normal
50144,classpath separate ant build duplicate,VERIFIED FIXED,P3 normal
50145,crash display xgetgeometry crash preferences save,RESOLVED WONTFIX,P3 normal
50146,feature editor ignore,RESOLVED FIXED,P3 major
50147,expose platformadmin,RESOLVED FIXED,P3 normal
50148,usability issue update site editor,RESOLVED FIXED,P3 normal
50149,leak closers repeat contentassist,RESOLVED FIXED,P2 normal
50150,category label description,RESOLVED FIXED,P3 normal
50151,use toolbar leave blank space,RESOLVED FIXED,P3 normal
50152,wrong context send,VERIFIED FIXED,P3 normal
50153,api break change replace,RESOLVED FIXED,P3 normal
50154,npe startup,RESOLVED DUPLICATE of bug 47927,P3 blocker
50155,new behavior,VERIFIED FIXED,P3 normal
50156,disable step toggle target support step filter,VERIFIED FIXED,P4 enhancement
50157,npe,RESOLVED FIXED,P2 major
50158,cannot delete link folder point directory disk,RESOLVED WORKSFORME,P3 normal with 1 vote
50159,output native code show right away,RESOLVED INVALID,P3 normal
50160,npe build feature update site project,RESOLVED FIXED,P3 normal
50161,new api,RESOLVED FIXED,P3 normal
50162,javadoc findreplacedocumentadapter mistake,RESOLVED FIXED,P3 trivial
50163,table respect transparency column image use different row background color,NEW,P3 normal with 1 vote
50164,startup extension point need move base platform,RESOLVED WONTFIX,P3 enhancement
50165,caret errors log every keystroke,RESOLVED FIXED,P2 normal
50166,indent statements within switch case flip settings,RESOLVED DUPLICATE of bug 49255,P3 normal
50167,declaration view bg color,RESOLVED DUPLICATE of bug 41867,P3 normal
50168,unresolved bundle appear warn log,RESOLVED FIXED,P3 normal
50169,delete file skip use tag version,RESOLVED WONTFIX,P3 normal
50170,taskdescriptionprovider could share anteditors,VERIFIED FIXED,P3 normal
50171,part listener notifications send view,RESOLVED DUPLICATE of bug 54559,P2 major
50172,periodic workbench freeze,RESOLVED DUPLICATE of bug 49975,P3 normal
50173,eclipse startup,RESOLVED DUPLICATE of bug 19252,P3 blocker
50174,miss localizations extension point name,VERIFIED FIXED,P3 trivial
50175,add menu item provide inner class options,RESOLVED FIXED,P3 normal
50176,emf create correct relationships rise model,VERIFIED FIXED,P3 critical
50177,hover swallow mouse events clip draw late rise popup,NEW,P3 normal
50178,lock,RESOLVED FIXED,P3 normal
50179,support separate project build directories,RESOLVED WONTFIX,P3 normal with 1 vote
50180,npe purge complete task task view,RESOLVED DUPLICATE of bug 48882,P3 normal
50181,allow project import drag drop windows explorer equiv,RESOLVED WONTFIX,P3 enhancement
50182,allow team share project functionality multiple project,RESOLVED DUPLICATE of bug 33306,P3 enhancement
50183,vertical scrollbar create expect,RESOLVED FIXED,P1 blocker
50184,rework error log properties dialog,RESOLVED FIXED,P3 normal
50185,npe cvs decorator,VERIFIED FIXED,P3 major
50186,eclipse startup failure redhat motif gtk,RESOLVED DUPLICATE of bug 47296,P3 normal
50187,eclipse insert close,RESOLVED DUPLICATE of bug 40038,P3 normal
50188,add methods iast interfaces allow better follow,RESOLVED FIXED,P3 normal
50189,ajdt install properly eclipse,RESOLVED FIXED,P3 normal
50190,ajdt install properly eclipse,RESOLVED FIXED,P3 normal
50191,errors synchronize remote content,CLOSED INVALID,P3 critical
50192,authentication support,RESOLVED FIXED,P3 normal
50193,define dot id,RESOLVED WONTFIX,P3 normal
50194,indent java break comment,VERIFIED FIXED,P2 major
50195,override introduce methods default access fail,RESOLVED INVALID,P3 normal
50196,trail,VERIFIED FIXED,P3 trivial
50197,better debug option handle workbench launch config,RESOLVED FIXED,P3 enhancement
50198,quick fix show local variables type,RESOLVED FIXED,P3 enhancement
50199,show variables name property,CLOSED INVALID,P3 normal
50200,manifest file name need change upper case,RESOLVED FIXED,P3 trivial
50201,jre system library correctly detect,VERIFIED FIXED,P3 normal
50202,ignore function,RESOLVED FIXED,P3 normal
50203,exception error log blank render sessions view,VERIFIED FIXED,P2 normal
50204,advance text manipulation mouse,RESOLVED INVALID,P3 enhancement
50205,task recognize ant,VERIFIED WORKSFORME,P3 normal
50206,error range unqualified access instance field,VERIFIED FIXED,P3 normal
50207,compile errors fix reset problem list package explorer error state,VERIFIED FIXED,P3 normal
50208,rich client platform integrate security framework,RESOLVED WONTFIX,P3 enhancement
50209,compile errors fix reset problem list package explorer error state,RESOLVED DUPLICATE of bug 50207,P3 normal
50210,eclipse perform continuous build even edit take place,RESOLVED DUPLICATE of bug 49979,P3 normal
50211,excuse eclipse throw exception startup,RESOLVED DUPLICATE of bug 47296,P3 normal
50212,repeat insertion new line format javadoc comment,VERIFIED FIXED,P2 normal
50213,improve robustness cvs message parse,RESOLVED INVALID,P3 normal
50214,table style,CLOSED DUPLICATE of bug 49797,P3 critical
50215,large column separators table,RESOLVED DUPLICATE of bug 80392,P3 major
50216,npe,RESOLVED FIXED,P3 normal
50217,problems progress monitor throw swtexception device dispose,RESOLVED DUPLICATE of bug 48702,P3 normal
50218,search slow eclipse start without,RESOLVED WONTFIX,P3 normal
50219,quick type hierarchy tree box two,RESOLVED FIXED,P3 normal
50220,eclipse crash properties view display execution histoyr model,CLOSED FIXED,P2 major
50221,editor marker bar display new breakpoints,VERIFIED FIXED,P3 normal with 1 vote
50222,error xsd facet item providers,VERIFIED FIXED,P3 normal
50223,miss localizations extension point name,VERIFIED FIXED,P3 normal
50224,need additional cheat sheet framework,CLOSED INVALID,P3 normal
50225,call default formatter empty string return invalid edit,VERIFIED FIXED,P3 minor
50226,need clarification,RESOLVED FIXED,P3 normal
50227,support output folders source,RESOLVED DUPLICATE of bug 46665,P3 normal
50228,xor mode work gc,RESOLVED WONTFIX,P3 critical with 2 votes
50229,npe launch eclipse,RESOLVED DUPLICATE of bug 47296,P3 major
50230,paste omit character,VERIFIED FIXED,P2 major
50231,lose swt widgets resolution,RESOLVED INVALID,P3 normal
50232,miss localizations extension point name,VERIFIED FIXED,P3 normal
50233,miss localizations extension point name,CLOSED FIXED,P3 normal
50234,miss localizations extension point name,RESOLVED FIXED,P3 normal
50235,incorrectly generate aix system,CLOSED INVALID,P3 normal
50236,gui editor cause removal key xml containers,RESOLVED DUPLICATE of bug 50146,P3 normal
50237,error run eclipse,RESOLVED DUPLICATE of bug 47296,P3 critical
50238,cannot informationpresenter uninstall,RESOLVED FIXED,P3 minor
50239,ioexception,RESOLVED FIXED,P3 normal
50240,log miss,RESOLVED WONTFIX,P3 normal
50241,incorrectly generate teh file,CLOSED DUPLICATE of bug 50235,P3 normal
50242,make pde templates,RESOLVED FIXED,P3 normal
50243,start eclipse delete file folders workspace coderally plugins plugin,RESOLVED DUPLICATE of bug 48839,P3 normal
50244,contributions dispose editor toolbar,VERIFIED FIXED,P1 critical
50245,please add interfaces package type hierarchy,RESOLVED FIXED,P3 enhancement
50246,make pde templates,RESOLVED DUPLICATE of bug 50242,P3 normal
50247,make pde templates,RESOLVED DUPLICATE of bug 50242,P3 normal
50248,perfmon data collection agent refresh,CLOSED FIXED,P3 normal
50249,add,RESOLVED FIXED,P3 normal
50250,cvs sync view become,RESOLVED FIXED,P1 major
50251,double click certain focus go editor another project,CLOSED FIXED,P3 normal
50252,error command schema context definition,VERIFIED WORKSFORME,P3 normal
50253,compiler enhance static field hide,RESOLVED DUPLICATE of bug 51075,P3 normal
50254,wrong hour installation history,RESOLVED WONTFIX,P3 normal
50255,split condition quick assist,RESOLVED DUPLICATE of bug 71244,P3 enhancement
50256,send erroneous modify event,RESOLVED FIXED,P3 normal
50257,javadoc popup spread multiple monitor,RESOLVED DUPLICATE of bug 135381,P3 minor with 2 votes
50258,allow null,VERIFIED FIXED,P3 normal
50259,rcp help come use eclipse,RESOLVED WORKSFORME,P3 normal
50260,cvs resource history persist ui,RESOLVED FIXED,P3 enhancement
50261,manage resources available phantoms,RESOLVED WONTFIX,P3 normal
50262,update tutorial current ui workflow,VERIFIED FIXED,P3 normal
50263,invoke content assist popup menu,RESOLVED DUPLICATE of bug 49265,P3 normal
50264,impossible avoid background build,RESOLVED DUPLICATE of bug 42757,P3 normal
50265,emulate old formatter new formatter,VERIFIED FIXED,P3 normal
50266,way cancel status line progress monitor,RESOLVED WORKSFORME,P3 normal
50267,add key listener,RESOLVED FIXED,P2 major
50268,make editorhistory api,NEW,P3 enhancement
50269,sample view template generate bogus code,RESOLVED FIXED,P3 normal
50270,test sync view local file change scenarios,RESOLVED WORKSFORME,P2 normal
50271,save formatter profile read disk,VERIFIED FIXED,P3 blocker
50272,incorrect compile error go away,CLOSED INVALID,P3 normal
50273,xml string value escape,CLOSED FIXED,P3 normal
50274,manage resources available phantoms,RESOLVED DUPLICATE of bug 50261,P3 normal
50275,start haydes data,CLOSED FIXED,P3 trivial
50276,function call line wrap fail chain call,VERIFIED FIXED,P3 normal with 1 vote
50277,progress window take focus editor open,VERIFIED FIXED,P3 normal
50278,slow draw windows particularly app,RESOLVED DUPLICATE of bug 85072,P3 normal
50279,syntax highlight break,VERIFIED FIXED,P2 major
50280,property editor class button break os x,RESOLVED FIXED,P3 normal
50281,bug edit large file within ant editor,RESOLVED DUPLICATE of bug 44125,P3 normal
50282,thread hang,VERIFIED FIXED,P3 critical
50283,transitive special type convenience,CLOSED FIXED,P3 normal
50284,many bind work,VERIFIED DUPLICATE of bug 51131,P3 normal
50285,provide api code get editor descriptor api,CLOSED FIXED,P2 enhancement
50286,need detect abnormal process termination,CLOSED FIXED,P3 normal
50287,support open editor istorageeditorinput,NEW,P3 enhancement with 1 vote
50288,cvs fail use file,RESOLVED DUPLICATE of bug 37234,P3 normal
50289,progress bar alert visual ui,RESOLVED DUPLICATE of bug 50918,P3 normal
50290,navigator selection cause editor change doesnt work correctly,CLOSED WORKSFORME,P3 normal
50291,test,RESOLVED INVALID,P3 normal
50292,kannada text punjabi text get display,RESOLVED INVALID,P2 major
50293,enable nl support hyades generic log adapter,CLOSED FIXED,P3 normal
50294,info doc create hello world pluign clear enough,RESOLVED WORKSFORME,P3 normal
50295,copy classpath entries run dialog clipbuard,RESOLVED WONTFIX,P3 enhancement
50296,formatter provide control split line binary operators,RESOLVED DUPLICATE of bug 48476,P3 normal
50297,sourceforge require,RESOLVED WORKSFORME,P3 major with 1 vote
50298,markers display java snippet editor,VERIFIED FIXED,P3 normal
50299,perspective switch open cause weird layout,ASSIGNED,P5 normal
50300,need fully section compliant unix linux,RESOLVED WORKSFORME,P3 normal
50301,character type display,RESOLVED FIXED,P3 critical
50302,add action resolve buildfile fully,RESOLVED WONTFIX,P3 enhancement
50303,ant editor outline,VERIFIED FIXED,P3 enhancement
50304,please check patch fast view bar,VERIFIED FIXED,P3 enhancement
50305,whidbey style enhancements code template ui,RESOLVED DUPLICATE of bug 19543,P3 enhancement
50306,improve quickfix ui lightbulb handle,ASSIGNED,P3 enhancement
50307,style visual indicator edit text field,RESOLVED INVALID,P3 enhancement
50308,whidbey style enhancements refactoring context menu,RESOLVED WONTFIX,P5 enhancement
50309,bidi swt control flip icon image style,RESOLVED INVALID,P3 normal
50310,bidi swt control flip alignment style,RESOLVED INVALID,P3 normal
50311,dockable view,RESOLVED DUPLICATE of bug 13585,P3 enhancement
50312,new hover hide status line,RESOLVED FIXED,P3 major
50313,want sticky hover,VERIFIED DUPLICATE of bug 50312,P3 normal
50314,debug workbench launch error,RESOLVED DUPLICATE of bug 47296,P3 critical
50315,new sticky hover force perspective change,VERIFIED FIXED,P3 critical
50316,empty window overlay editor,CLOSED FIXED,P3 critical
50317,workbench state lose exception occur startup,VERIFIED FIXED,P3 normal
50318,new progresswindow deactivate application,RESOLVED DUPLICATE of bug 50277,P3 critical
50319,simple shortcut launch application,RESOLVED DUPLICATE of bug 18338,P3 normal
50320,java model operations use iresourcerulefactory,VERIFIED FIXED,P3 normal
50321,link input mode content assist select wrong entry,RESOLVED FIXED,P3 normal
50322,strange workspace build message,RESOLVED DUPLICATE of bug 49979,P3 normal
50323,add startup option,VERIFIED FIXED,P3 enhancement with 1 vote
50324,build toolbar height double icon height,RESOLVED DUPLICATE of bug 50340,P3 normal
50325,pde classpath container work import binary project,RESOLVED WORKSFORME,P3 normal
50326,button clip replace dialog,RESOLVED DUPLICATE of bug 54012,P3 normal
50327,artificial limit size content model,RESOLVED WONTFIX,P3 normal
50328,indexer need consider file associations,RESOLVED DUPLICATE of bug 52864,P3 normal
50329,redundant prefix editors extension,VERIFIED FIXED,P3 normal
50330,turn,RESOLVED DUPLICATE of bug 50331,P3 normal
50331,turn hover help java editor,RESOLVED WORKSFORME,P3 normal
50332,assertionfailedexception invoke quick assist,RESOLVED WORKSFORME,P3 normal
50333,clean make file,CLOSED FIXED,P3 normal
50334,better code format wrap line,RESOLVED WORKSFORME,P3 enhancement
50335,large compare seem like hang,VERIFIED WORKSFORME,P3 minor with 1 vote
50336,annotations eattributes ereferences,RESOLVED WORKSFORME,P3 normal
50337,remove warn cause sample project,CLOSED FIXED,P3 normal
50338,api promote view stack,CLOSED FIXED,P2 normal
50339,switch editors use key bind crash eclipse,VERIFIED DUPLICATE of bug 48180,P3 critical
50340,large toolbar button windows xp,VERIFIED FIXED,P3 blocker
50341,version tag every,RESOLVED DUPLICATE of bug 78133,P5 normal
50342,perspective get change debug mode,RESOLVED WORKSFORME,P3 normal
50343,java doc source attach,RESOLVED WORKSFORME,P3 major
50344,wrong completion class scope first declaration,VERIFIED FIXED,P3 normal
50345,ibm jre hang eclipse,VERIFIED INVALID,P3 blocker
50346,resource refresh error create project,RESOLVED DUPLICATE of bug 24152,P3 normal
50347,build path interoperability problems,RESOLVED INVALID,P3 normal
50348,extension lose configuration element,CLOSED WORKSFORME,P3 normal
50349,generate xsd model,VERIFIED FIXED,P3 enhancement
50350,drop frame clear text background color,RESOLVED INVALID,P3 normal
50351,able wrap builders,VERIFIED FIXED,P3 normal
50352,strange popup new mac,RESOLVED DUPLICATE of bug 50316,P3 normal
50353,ant editor preference disable load external dtd schema,RESOLVED WONTFIX,P3 enhancement
50354,cannot update ms isa server,RESOLVED DUPLICATE of bug 37205,P3 critical
50355,add handle cvs,RESOLVED DUPLICATE of bug 45911,P3 normal
50356,api request involve,RESOLVED FIXED,P3 normal
50357,api request involve containercheckedtreeviewer,RESOLVED DUPLICATE of bug 48138,P3 normal
50358,request change,RESOLVED FIXED,P4 major
50359,problem vertical toolbars,RESOLVED FIXED,P3 normal
50360,eclipse freeze search class element reference,RESOLVED WORKSFORME,P3 normal
50361,os system color change require restart ide take effect,RESOLVED DUPLICATE of bug 19229,P3 normal
50362,get rid reference,RESOLVED FIXED,P3 normal
50363,new preference need,RESOLVED FIXED,P3 normal
50364,please check patch fastview bar,RESOLVED FIXED,P3 normal
50365,option delete platform configuration,RESOLVED FIXED,P3 enhancement
50366,please check patch gutter widths,RESOLVED FIXED,P3 normal
50367,stop plugin dispose view etc,CLOSED FIXED,P3 normal
50368,dns cache problem require eclipse restart,RESOLVED DUPLICATE of bug 9295,P3 minor
50369,loss focus save,RESOLVED DUPLICATE of bug 50277,P3 major
50370,deadlock java debugger,RESOLVED DUPLICATE of bug 63040,P3 normal
50371,allow external jar file plugin runtime classpath,RESOLVED DUPLICATE of bug 3074,P3 enhancement with 1 vote
50372,copy paste multiple instance variables declare line java outline view cause error,CLOSED FIXED,P3 normal
50373,imemento usage tightly bind xmlmemento,NEW,P3 enhancement with 2 votes
50374,code formatter ignore empty,RESOLVED WORKSFORME,P3 normal
50375,classcastexception plugin deploy,RESOLVED FIXED,P3 normal
50376,offer close editors via editor tab menu,RESOLVED DUPLICATE of bug 13195,P3 enhancement
50377,swt adjust repackaging,RESOLVED FIXED,P3 normal
50378,may return null,RESOLVED FIXED,P3 normal
50379,create patch multiple specify file,RESOLVED DUPLICATE of bug 41340,P3 enhancement
50380,need make associatedwindow robust,RESOLVED FIXED,P3 normal
50381,use launcher webstart,RESOLVED WONTFIX,P3 normal with 6 votes
50382,eclipse partly ignore special mean cvs version number,RESOLVED DUPLICATE of bug 48467,P3 normal
50383,error first solaris sdk,RESOLVED DUPLICATE of bug 30334,P3 critical
50384,debugger default layout improvements,VERIFIED FIXED,P3 enhancement
50385,breakpoint breakpoints error message,VERIFIED FIXED,P3 enhancement
50386,tab case statement,RESOLVED FIXED,P3 minor
50387,cvsplugin synchronize repository work new file,RESOLVED DUPLICATE of bug 48467,P3 major
50388,javadoc formatter lose space tag,RESOLVED DUPLICATE of bug 49686,P3 normal
50389,problem alter order ant target mutliple target select,VERIFIED FIXED,P3 normal
50390,oleeditor excel focus problems open editor inside eclipse,RESOLVED WORKSFORME,P3 normal
50391,help window display,RESOLVED WONTFIX,P3 major
50392,use,RESOLVED FIXED,P3 enhancement
50393,new remove work,VERIFIED WORKSFORME,P3 normal
50394,support save method itestsuite,CLOSED WONTFIX,P3 normal
50395,stack palette items,RESOLVED FIXED,P3 enhancement
50396,yellow box create editor java cod,RESOLVED DUPLICATE of bug 50289,P3 major
50397,add elf magic number,RESOLVED FIXED,P3 normal
50398,filter content use system properties,RESOLVED WONTFIX,P3 normal
50399,compound undo operations dramatic,VERIFIED FIXED,P2 normal
50400,external ant task cannot see class space path,RESOLVED WORKSFORME,P3 normal
50401,rulercomposite add font every time logiceditor,RESOLVED FIXED,P3 normal
50402,cvs plugin honour new binary,RESOLVED INVALID,P3 normal
50403,xmlsaveimpl handle invalid char,RESOLVED INVALID,P3 enhancement
50404,slider respond mouse wheel events,RESOLVED DUPLICATE of bug 7101,P3 enhancement
50405,switch mozilla,RESOLVED FIXED,P3 normal
50406,perspective desire,NEW,P5 enhancement
50407,npe select text resolver,VERIFIED FIXED,P3 normal
50408,use subject adapter,RESOLVED FIXED,P2 normal
50409,add new control palette require write,CLOSED DUPLICATE of bug 48889,P3 enhancement
50410,cannot use older ant install,VERIFIED FIXED,P3 normal
50411,drag drop text plus column highlight,RESOLVED DUPLICATE of bug 11624,P3 enhancement
50412,save widget dispose,RESOLVED INVALID,P2 major
50413,jdt internal compiler error build,CLOSED WONTFIX,P3 critical with 4 votes
50414,cannot share project cvs repository type available,RESOLVED WORKSFORME,P3 major
50415,status bar display file path file focus,ASSIGNED,P4 enhancement
50416,disable navigator view,RESOLVED FIXED,P3 major
50417,problems resize fast view new look stream,RESOLVED FIXED,P3 normal
50418,cannot drag fastview icons mac,RESOLVED FIXED,P3 normal
