id,title,status,importance
10065,better enablefor support require,RESOLVED FIXED,P4 enhancement
10066,hang create ejb home interface,RESOLVED DUPLICATE of bug 10805,P1 critical
10067,blink icon stop breakpoint,RESOLVED WORKSFORME,P3 enhancement
10068,debug add monitor view local toolbar action work remotely,CLOSED INVALID,P2 major
10069,value field height short edit,RESOLVED WONTFIX,P4 minor
10070,perspective extensions cannot define placeholders,RESOLVED DUPLICATE of bug 11490,P3 enhancement
10071,error share already cvs folders,RESOLVED INVALID,P3 normal
10072,debug add storage monitor view local toolbar action work remotely,CLOSED DUPLICATE of bug 10068,P2 major
10073,template variables expand,RESOLVED FIXED,P3 normal
10074,debug gdb console indicate inactive infact active,RESOLVED INVALID,P3 normal
10075,debug perspective always get execute command gdb console view,RESOLVED WORKSFORME,P3 normal
10076,hide relationship,CLOSED FIXED,P2 normal
10077,add,CLOSED FIXED,P2 enhancement
10078,global breakpoints leave breakpoints list,VERIFIED FIXED,P3 enhancement with 1 vote
10079,debug session terminate without warn,RESOLVED INVALID,P3 normal
10080,rename open file project view close editor,CLOSED WONTFIX,P3 normal
10081,busy progress monitor indicator debug remotely,CLOSED FIXED,P3 normal
10082,replace open file different behaviour project view navigator,CLOSED FIXED,P3 normal
10083,null pointer exception,CLOSED FIXED,P3 normal
10084,fix set parse quality parse,CLOSED DUPLICATE of bug 10539,P3 major
10085,problem character apis,RESOLVED INVALID,P3 normal
10086,file screw versioning,RESOLVED INVALID,P3 normal
10087,miss help index solution,RESOLVED FIXED,P2 enhancement with 7 votes
10088,search engine must search topics,RESOLVED FIXED,P2 enhancement
10089,structure selection key shortcuts use shift key,RESOLVED FIXED,P2 normal
10090,cannot see selection dbcs locale,RESOLVED FIXED,P2 major
10091,messagebox lose activation,RESOLVED WORKSFORME,P3 normal
10092,widget focus edit comboboxcelleditor,CLOSED WORKSFORME,P3 normal
10093,celleditor problem keyboard,CLOSED FIXED,P3 normal
10094,externalize string compilation unit fail unexpected exception,RESOLVED WORKSFORME,P3 normal
10095,add repository eclipse show dialog unkown type,RESOLVED DUPLICATE of bug 7608,P3 normal
10096,eclipse aware launch jvm,VERIFIED FIXED,P1 critical
10097,short cut,RESOLVED DUPLICATE of bug 5646,P2 enhancement
10098,problems run eclipse jdk endorse libraries,RESOLVED WONTFIX,P3 normal
10099,ant could find eclipse classe,RESOLVED INVALID,P3 normal
10100,locate eclipse classe,RESOLVED INVALID,P3 major
10101,add ide classpath vars ant parameters,RESOLVED DUPLICATE of bug 6006,P3 enhancement
10102,gdbpicl handle template variables well,RESOLVED FIXED,P2 normal
10103,eclipse project cannot handle large number file,RESOLVED WORKSFORME,P2 major
10104,calculate incompatible jdk,RESOLVED WONTFIX,P3 blocker
10105,source top level directory ask user target,RESOLVED FIXED,P2 enhancement
10106,source top level directory ask user target,CLOSED DUPLICATE of bug 10105,P3 enhancement
10107,add erase everything autoconf relate,RESOLVED WONTFIX,P2 enhancement
10108,case start popup dialog,RESOLVED FIXED,P2 enhancement
10109,merge configure one action,RESOLVED FIXED,P2 enhancement
10110,project build since inconsistent,RESOLVED FIXED,P1 critical
10111,dead feature,RESOLVED WONTFIX,P3 normal
10112,decorators lock ui feedback,RESOLVED WONTFIX,P3 normal
10113,syntax error,RESOLVED FIXED,P3 normal
10114,wswb rollup japanese translations bogus bracket,CLOSED FIXED,P3 normal
10115,use group,RESOLVED WONTFIX,P3 enhancement
10116,rollup wswd french problems,CLOSED FIXED,P3 normal
10117,rollup wswd german problems,CLOSED FIXED,P3 normal
10118,rollup wswd spanish problems,CLOSED FIXED,P3 normal
10119,rollup wswd italian problems,CLOSED FIXED,P3 normal
10120,rollup wswd brazilian portuguese problems,RESOLVED FIXED,P3 normal
10121,rollup wswd simplify chinese problems,RESOLVED FIXED,P3 normal
10122,relationships hide,CLOSED FIXED,P3 normal
10123,macros content,CLOSED FIXED,P3 major
10124,compile errors new task task tab,RESOLVED FIXED,P3 enhancement
10125,documentprovider call editors,RESOLVED FIXED,P3 normal
10126,allow programmatic access editor tile feature,RESOLVED FIXED,P3 enhancement
10127,key bind work stop first breakpoint,RESOLVED DUPLICATE of bug 7507,P3 normal
10128,select organize would like see indication run,RESOLVED FIXED,P4 normal
10129,leaf node launch,RESOLVED DUPLICATE of bug 7605,P3 normal
10130,launch configurations start expand,VERIFIED FIXED,P3 normal
10131,configuration showable menu drop down,VERIFIED FIXED,P3 normal
10132,arrayindexoutofboundsexception try open property bug,RESOLVED DUPLICATE of bug 10134,P3 normal
10133,arrayindexoutofboundsexception try open property bug,RESOLVED DUPLICATE of bug 10134,P3 normal
10134,arrayindexoutofboundsexception try open property bug,RESOLVED FIXED,P3 normal
10135,able set color,VERIFIED FIXED,P3 enhancement with 3 votes
10136,select symbol name caret,RESOLVED FIXED,P1 normal
10137,refactoring ui ignore background color,RESOLVED DUPLICATE of bug 9673,P3 major
10138,match bracket annoyance,RESOLVED WONTFIX,P3 normal
10139,add external jar java build path gtk version,RESOLVED DUPLICATE of bug 12498,P3 normal
10140,nest folders package browser,RESOLVED WONTFIX,P3 enhancement
10141,shift disable unless selection,RESOLVED FIXED,P2 normal
10142,mechanism determine view show,RESOLVED FIXED,P3 enhancement
10143,easy fix ant make junit optional task work,RESOLVED WONTFIX,P3 normal
10144,become api,RESOLVED FIXED,P1 enhancement
10145,elementlistselectiondialog consider api promotion,RESOLVED DUPLICATE of bug 10852,P3 enhancement
10146,consider adopt jdt support class drag drop,RESOLVED FIXED,P2 enhancement
10147,move vms handle,VERIFIED FIXED,P1 normal
10148,styledtext italic font style support,RESOLVED DUPLICATE of bug 4587,P5 enhancement
10149,styledtext option change selection bg color,RESOLVED DUPLICATE of bug 10050,P3 enhancement
10150,conflict file allow check,VERIFIED FIXED,P3 normal
10151,zipexception show debugger source lookup page,RESOLVED DUPLICATE of bug 10096,P3 normal
10152,compute hierarchy iresource slow,RESOLVED FIXED,P3 normal
10153,delete source file change disable generate confogure action enable,CLOSED WONTFIX,P3 major
10154,breakpoints thread filter label,VERIFIED FIXED,P3 normal
10155,automatic activation run cvs command,VERIFIED FIXED,P3 enhancement
10156,shold appear share dialog,RESOLVED DUPLICATE of bug 22337,P3 minor
10157,checkout delete local file delete,VERIFIED FIXED,P3 normal
10158,report protection,RESOLVED FIXED,P4 enhancement
10159,core ssh error message lose,RESOLVED DUPLICATE of bug 11633,P3 normal
10160,allow trail whitespace optionally retain,RESOLVED WONTFIX,P3 enhancement
10161,advance automake file action disable project,CLOSED FIXED,P3 major
10162,console view front error output,VERIFIED FIXED,P3 enhancement
10163,need menu action show task view,RESOLVED WONTFIX,P3 normal
10164,option show return type outline view,RESOLVED FIXED,P2 enhancement
10165,code assist correct proposal disappear,RESOLVED FIXED,P2 normal
10166,interface hide object methods,RESOLVED DUPLICATE of bug 9985,P3 normal
10167,typo build jar dialog,RESOLVED WONTFIX,P3 normal
10168,npe externalize string dialog,RESOLVED FIXED,P2 normal
10169,externalize string persist enter info,RESOLVED FIXED,P4 normal
10170,externalize string insert cr properties file,RESOLVED FIXED,P2 normal
10171,externalize string use opposite checkbox behaviour expect,CLOSED WONTFIX,P4 normal
10172,externalize strange message string externalize,RESOLVED DUPLICATE of bug 9017,P3 normal
10173,current revision indicate resource history,RESOLVED FIXED,P3 normal
10174,strange elements view,CLOSED FIXED,P3 major
10175,editors dialog improvements,RESOLVED FIXED,P3 normal
10176,parse system object view show complete list system function use,CLOSED DUPLICATE of bug 10015,P3 normal
10177,accessibility problems appearance preference page,RESOLVED FIXED,P3 normal
10178,text box workbench preferences label,RESOLVED INVALID,P3 normal
10179,remote never end,CLOSED FIXED,P3 blocker
10180,compare preference text entry accessible,RESOLVED WONTFIX,P3 normal
10181,file editors preference page list group title,RESOLVED INVALID,P3 normal
10182,illegal argument select interface,RESOLVED FIXED,P1 normal
10183,code assist often break,RESOLVED FIXED,P2 normal
10184,info page readable jaw,RESOLVED FIXED,P3 normal
10185,project reference page use group,RESOLVED WONTFIX,P3 normal
10186,import export start page use group,RESOLVED FIXED,P3 normal
10187,welcome page wrong text,RESOLVED FIXED,P3 normal
10188,welcome page wrong text npe,RESOLVED FIXED,P3 normal
10189,drag drop select,NEW,P3 normal
10190,switch editor dialog use group,RESOLVED WONTFIX,P3 normal
10191,save perspective dialog need group list widget,RESOLVED WONTFIX,P2 normal
10192,customize dialog need group,RESOLVED WONTFIX,P2 normal
10193,merge adjacent word change,RESOLVED WONTFIX,P3 enhancement
10194,openingconnection separate space,RESOLVED DUPLICATE of bug 9850,P3 normal
10195,step fail gpf use,RESOLVED WONTFIX,P3 normal
10196,cannot browse include remote,CLOSED FIXED,P3 normal
10197,support server connector extension,CLOSED WONTFIX,P2 enhancement
10198,remove terminate enable terminate run,VERIFIED FIXED,P3 normal
10199,option disable hcr per launch,CLOSED WONTFIX,P3 enhancement
10200,need menu options edit launch configurations,VERIFIED FIXED,P2 normal
10201,miss title cvs repository dialog,RESOLVED FIXED,P3 normal
10202,reselect terminate debug target enable action,RESOLVED DUPLICATE of bug 10198,P1 normal
10203,request project source location reveal properties,RESOLVED FIXED,P3 enhancement
10204,reference internal class workbench message,CLOSED FIXED,P3 normal
10205,internal,RESOLVED FIXED,P3 normal
10206,target window reactivate click debug window,CLOSED WONTFIX,P3 normal
10207,findmember always return null paths device,RESOLVED WONTFIX,P3 normal
10208,internal error release change,RESOLVED INVALID,P3 normal
10209,close project active child project select,RESOLVED WONTFIX,P3 enhancement
10210,create object index create type,RESOLVED INVALID,P3 normal
10211,workspace title reveal workspace location,RESOLVED FIXED,P3 enhancement
10212,runtime workbench load documentation plugins java,RESOLVED FIXED,P2 major
10213,work binary elements,RESOLVED FIXED,P3 major
10214,add transitional support history launch style,VERIFIED FIXED,P3 normal
10215,content outline selection slow,RESOLVED FIXED,P3 normal
10216,filesystem access often,RESOLVED FIXED,P3 normal
10217,adv trace merge options plugins match ids,RESOLVED FIXED,P3 normal
10218,breakpoint change mechanism,VERIFIED FIXED,P1 normal
10219,output huge amount text block,RESOLVED DUPLICATE of bug 8772,P3 normal
10220,would like expand compare editor,RESOLVED FIXED,P3 normal
10221,variable name suggestion array type,RESOLVED FIXED,P3 normal
10222,walkback import plugins installation,RESOLVED WORKSFORME,P3 major
10223,internal error step hcr,RESOLVED WONTFIX,P3 normal
10224,label button view,RESOLVED FIXED,P4 minor
10225,title parse view incorrect,CLOSED FIXED,P3 minor
10226,file operations hide,CLOSED FIXED,P3 normal
10227,delta listeners register plugin load,RESOLVED WONTFIX,P3 normal
10228,organize import insert undesirable import,RESOLVED DUPLICATE of bug 5761,P3 normal
10229,remove parse information,RESOLVED FIXED,P2 normal
10230,improve workbench time,RESOLVED INVALID,P3 normal
10231,cancel checkout hang eclipse,RESOLVED FIXED,P1 major
10232,drag drop support local history,RESOLVED FIXED,P3 normal
10233,accessibility problems pde runtime workbench launcher,RESOLVED FIXED,P3 normal
10234,sync editor hook save global action,RESOLVED FIXED,P3 normal
10235,problems,RESOLVED WONTFIX,P2 normal
10236,enable decorators type hierarchy view,RESOLVED FIXED,P1 normal
10237,support decorators outline,RESOLVED DUPLICATE of bug 8919,P1 normal
10238,support decorators java browser view,RESOLVED DUPLICATE of bug 9940,P2 normal
10239,presave postsave events editors,RESOLVED WONTFIX,P2 enhancement
10240,jdtcompileradapter understand ant,RESOLVED FIXED,P3 normal
10241,remain reference,RESOLVED FIXED,P3 normal
10242,history contain number,RESOLVED WORKSFORME,P3 normal
10243,classcastexception remove breakpoint,VERIFIED FIXED,P1 normal
10244,methodinvocation method,RESOLVED WONTFIX,P3 normal
10245,cannot extract method message send use lhs assignment,RESOLVED FIXED,P3 normal
10246,java search implementors checkbox never enable,RESOLVED DUPLICATE of bug 5279,P3 normal
10247,template code assist end template edit,VERIFIED FIXED,P2 critical
10248,ant run directly action,RESOLVED DUPLICATE of bug 15265,P3 normal
10249,recognize,RESOLVED INVALID,P3 normal
10250,slider vertical orientation arrow increments,RESOLVED FIXED,P3 normal
10251,startup failure,RESOLVED INVALID,P3 critical
10252,class standardvm double field super class,VERIFIED FIXED,P2 normal
10253,banners show suse,RESOLVED WORKSFORME,P3 normal
10254,wrong feature reconciliation plugin already instal,RESOLVED INVALID,P3 normal
10255,single click launch default,VERIFIED FIXED,P1 normal
10256,errors task view remove problems,RESOLVED DUPLICATE of bug 9983,P3 normal
10257,make sure command surround,CLOSED FIXED,P3 normal
10258,method entry breakpoint give suspend events entry,RESOLVED INVALID,P1 normal
10259,deadlock progress dialog,RESOLVED FIXED,P3 normal
10260,minor gui hierarchy refer outline view,RESOLVED FIXED,P2 trivial
10261,smoke snippet evaluation work,RESOLVED DUPLICATE of bug 10417,P1 normal
10262,buildall curcular dependencies fail build javac,RESOLVED FIXED,P2 critical
10263,editor keep scroll mouse,RESOLVED FIXED,P3 normal
10264,buildall curcular dependencies fail build javac,RESOLVED DUPLICATE of bug 10262,P1 critical
10265,search history view,RESOLVED WONTFIX,P3 enhancement
10266,propertysheet categories expand default,RESOLVED INVALID,P3 major
10267,state open workbench windows get partially lose shutdown,RESOLVED FIXED,P2 normal
10268,incompatiblethreadstateexception ask jdithread stack,VERIFIED DUPLICATE of bug 12157,P2 major
10269,directory build autoconf cannot delete,RESOLVED INVALID,P2 normal
10270,esc discard input template edit mode,RESOLVED FIXED,P3 normal
10271,pde dialog confuse,RESOLVED FIXED,P3 normal
10272,internal error try specify include close remote project,RESOLVED FIXED,P3 normal
10273,npes cause unitialized field event,RESOLVED FIXED,P3 normal
10274,wrong implementation,RESOLVED FIXED,P3 normal
10275,reference class find,RESOLVED WONTFIX,P2 critical
10276,search dialog wrong label,RESOLVED FIXED,P2 normal
10277,editor reuse consistent,RESOLVED FIXED,P2 normal
10278,usability would like see source without import,RESOLVED WORKSFORME,P3 normal
10279,problems progress monitor cvsteamprovider,RESOLVED FIXED,P5 normal
10280,selection mecahnism variable,RESOLVED FIXED,P3 enhancement
10281,classprepare events swamp system,VERIFIED FIXED,P1 major
10282,render change variables,VERIFIED FIXED,P1 normal
10283,rename,CLOSED FIXED,P3 major
10284,use coolbars instead toolbars,RESOLVED FIXED,P3 normal
10285,parent remote project sometimes null,RESOLVED INVALID,P3 normal
10286,new file create show editor view,RESOLVED FIXED,P3 minor
10287,launch configuration type include workbench,RESOLVED FIXED,P3 enhancement
10288,need way tab property value,RESOLVED FIXED,P2 normal
10289,version copy stream show,RESOLVED WONTFIX,P2 major
10290,command line argument pass headless applications,RESOLVED WONTFIX,P3 enhancement
10291,variables monitor view update storage modify,RESOLVED FIXED,P2 normal
10292,errors terminate debug process,RESOLVED WORKSFORME,P1 normal
10293,exception select directory name start dot,CLOSED DUPLICATE of bug 9684,P2 major
10294,unrepeatable core dump exit target workbench,RESOLVED WONTFIX,P3 normal
10295,open connection message need space,RESOLVED FIXED,P3 normal
10296,open window list label long,RESOLVED FIXED,P2 normal
10297,open type dialog select package view open hierarchy,RESOLVED WONTFIX,P3 normal
10298,command specification wizard problems,RESOLVED WONTFIX,P3 minor
10299,exception delete repository location,RESOLVED FIXED,P3 normal
10300,console perspective,RESOLVED WONTFIX,P3 enhancement
10301,mouseless scroll content assist popup,VERIFIED FIXED,P3 normal
10302,stop breakpoints,VERIFIED FIXED,P3 enhancement
10303,problem execute multiple command windows separate cygwin,RESOLVED FIXED,P3 normal
10304,problem execute touch command cygwin,RESOLVED FIXED,P3 normal
10305,editor preference page control need border style,VERIFIED FIXED,P3 normal
10306,bad pluginversionidentifier produce meaningful error,RESOLVED FIXED,P3 normal
10307,code assist fail search whole class path,RESOLVED DUPLICATE of bug 10833,P3 normal
10308,pluginversionidentifier translate,RESOLVED FIXED,P3 normal
10309,copy class file open,RESOLVED FIXED,P3 normal
10310,npe release folder deletion,RESOLVED WORKSFORME,P1 critical
10311,internal error relate launch configurations,RESOLVED DUPLICATE of bug 10377,P1 normal
10312,latin,RESOLVED DUPLICATE of bug 24563,P4 minor
10313,create java project exist source java,RESOLVED WONTFIX,P3 critical
10314,problem update variable,CLOSED FIXED,P3 normal
10315,syntax highlight glitch,VERIFIED FIXED,P3 normal
10316,incorrect draw items pde editor,RESOLVED WORKSFORME,P3 normal
10317,styledtext bidi print support,RESOLVED FIXED,P3 normal
10318,feature new code assist api require,RESOLVED FIXED,P2 normal
10319,open file,CLOSED FIXED,P3 minor
10320,error extract method,RESOLVED WORKSFORME,P3 normal
10321,epdc,CLOSED FIXED,P1 enhancement
10322,debugger,RESOLVED FIXED,P1 enhancement
10323,uniform integrate environment support across cdt,RESOLVED WONTFIX,P4 enhancement
10324,creation command,RESOLVED WONTFIX,P2 enhancement
10325,breakpoint browse view,RESOLVED WONTFIX,P2 enhancement
10326,distinguish file,RESOLVED WONTFIX,P2 enhancement
10327,internationalization,RESOLVED WONTFIX,P2 enhancement
10328,data miner dependency,RESOLVED FIXED,P4 enhancement
10329,network,RESOLVED WONTFIX,P3 enhancement
10330,right mouse button,RESOLVED FIXED,P2 enhancement
10331,,RESOLVED WONTFIX,P4 enhancement
10332,better handle pattern match output script,RESOLVED WONTFIX,P2 enhancement
10333,password encrypt,RESOLVED WONTFIX,P4 enhancement
10334,unification path,RESOLVED FIXED,P2 enhancement
10335,command execution unifier,RESOLVED WONTFIX,P4 enhancement
10336,view,RESOLVED WONTFIX,P2 enhancement
10337,custom action,RESOLVED WONTFIX,P2 enhancement
10338,smart update,RESOLVED WONTFIX,P4 enhancement
10339,pull options,RESOLVED FIXED,P2 enhancement
10340,npe select multiple methods,RESOLVED DUPLICATE of bug 10386,P2 normal
10341,templates project,RESOLVED WONTFIX,P2 enhancement
10342,name scoping,RESOLVED WONTFIX,P2 enhancement
10343,pragma directives,RESOLVED FIXED,P4 enhancement
10344,gcc language extensions,RESOLVED WONTFIX,P4 enhancement
10345,watchpoints,RESOLVED WONTFIX,P3 enhancement
10346,variable type,RESOLVED DUPLICATE of bug 7662,P4 enhancement
10347,variable representation change,RESOLVED DUPLICATE of bug 7647,P3 enhancement
10348,update locals instead,RESOLVED DUPLICATE of bug 7645,P3 enhancement
10349,allow run step disassembly mix view,RESOLVED FIXED,P2 enhancement
10350,mix view,CLOSED FIXED,P2 enhancement
10351,conditional breakpoints,RESOLVED WONTFIX,P3 enhancement
10352,tracepoints,RESOLVED WONTFIX,P4 enhancement
10353,storage representation change,RESOLVED WONTFIX,P3 enhancement
10354,break,RESOLVED WONTFIX,P4 enhancement
10355,,RESOLVED DUPLICATE of bug 11963,P3 enhancement
10356,update open debug view,RESOLVED WONTFIX,P3 enhancement
10357,update gdb console command,RESOLVED WONTFIX,P3 enhancement
10358,single socket ui daemon,RESOLVED DUPLICATE of bug 8402,P3 enhancement
10359,exception rerun,RESOLVED WONTFIX,P3 enhancement
10360,exception,RESOLVED DUPLICATE of bug 7654,P3 enhancement
10361,process view actio,RESOLVED WONTFIX,P3 enhancement
10362,load breakpoint,RESOLVED DUPLICATE of bug 7656,P3 enhancement
10363,module view,RESOLVED WONTFIX,P3 enhancement
10364,pointer dereference,RESOLVED FIXED,P2 enhancement
10365,control gnome help browser,RESOLVED WONTFIX,P2 enhancement
10366,help use remote information,RESOLVED FIXED,P2 enhancement
10367,write tool use parse database,RESOLVED WONTFIX,P2 enhancement
10368,tutorial miner writer,RESOLVED WONTFIX,P3 enhancement
10369,tutorial datastore plugin writer,RESOLVED WONTFIX,P3 enhancement
10370,remote vcm,RESOLVED WONTFIX,P4 enhancement
10371,project info,RESOLVED WONTFIX,P4 enhancement
10372,debug,RESOLVED WONTFIX,P3 enhancement
10373,code assist platform documentation,RESOLVED WONTFIX,P2 enhancement
10374,miner contribution architecture,RESOLVED FIXED,P4 enhancement
10375,command miner pattern extension mechanism,RESOLVED WONTFIX,P2 enhancement
10376,standalone tool,RESOLVED WONTFIX,P4 enhancement
10377,classcastexception launchconfigurationhistoryelement,VERIFIED FIXED,P1 critical
10378,perf problem external jar,RESOLVED FIXED,P2 normal
10379,compare local history lower pane miss bordeer,RESOLVED FIXED,P3 normal
10380,need strategy shorten text,RESOLVED WONTFIX,P3 enhancement
10381,codeassist generate innerclass stub deal abstract class,RESOLVED WONTFIX,P3 normal
10382,super type hierarchy compute selection change outline,RESOLVED FIXED,P1 normal
10383,help pass,VERIFIED FIXED,P2 normal
10384,ability generate inner class without use contextmenu,RESOLVED WONTFIX,P3 enhancement
10385,nothing jar,RESOLVED DUPLICATE of bug 19056,P3 normal
10386,npe,RESOLVED FIXED,P1 normal
10387,code assist crash constructor parameters,RESOLVED FIXED,P2 normal
10388,show message class file source,RESOLVED DUPLICATE of bug 13581,P2 normal
10389,edit file cause recompile,RESOLVED DUPLICATE of bug 7934,P1 minor
10390,two preferences control tab,RESOLVED FIXED,P3 normal
10391,dev command line argument pass headless applications,RESOLVED DUPLICATE of bug 10290,P3 normal
10392,argument name match superclasses,RESOLVED WORKSFORME,P4 minor
10393,class action wherever possible,RESOLVED FIXED,P1 normal
10394,symbolic link upset jre path,VERIFIED WORKSFORME,P4 normal
10395,memory footprint launch,RESOLVED WORKSFORME,P1 normal
10396,folder rename project view update navigator view,CLOSED FIXED,P2 major
10397,default template use current class name,RESOLVED DUPLICATE of bug 9909,P3 enhancement
10398,swt error cause workbench meltdown,RESOLVED FIXED,P2 normal
10399,undo revert remove error tick editor,ASSIGNED,P5 enhancement
10400,junit plugin source archive consistent plugins,RESOLVED FIXED,P3 normal
10401,feature internal editor,RESOLVED FIXED,P3 enhancement
10402,unable debug remote vm debug perspective,RESOLVED DUPLICATE of bug 7245,P2 normal
10403,project creation confirm bin directory scrub,RESOLVED FIXED,P2 normal
10404,cce launchconfigs,RESOLVED DUPLICATE of bug 10377,P3 normal
10405,import plugins fragment wizard ui glitch,RESOLVED FIXED,P3 normal
10406,implement delegate member,RESOLVED FIXED,P3 enhancement
10407,find initial text select,RESOLVED FIXED,P3 normal
10408,abstract create new java project take long time within big workspace,RESOLVED FIXED,P1 critical
10409,launcher fail,RESOLVED FIXED,P3 normal
10410,launch configurations editable,RESOLVED DUPLICATE of bug 9678,P3 normal
10411,facilitate link libraries variables,RESOLVED WONTFIX,P2 enhancement
10412,scrapbook breakpoints,RESOLVED WONTFIX,P3 enhancement
10413,source scrapbooks,RESOLVED DUPLICATE of bug 4033,P3 normal
10414,call leave shell visible screen,CLOSED INVALID,P4 normal
10415,remove,RESOLVED FIXED,P3 normal
10416,improve workflow,VERIFIED FIXED,P5 normal
10417,work snippet editor,VERIFIED FIXED,P1 critical
10418,rename remote project make impossible access properties page project restart,CLOSED DUPLICATE of bug 10396,P2 major
10419,rename subdirectory make navigator project view sync,RESOLVED FIXED,P3 normal
10420,mouse dnd event notification order,RESOLVED WONTFIX,P3 major
10421,wsad hang set buildpath,RESOLVED WORKSFORME,P2 normal
10422,incorrect syntax highlight comment,RESOLVED FIXED,P3 trivial
10423,way distinguish field identical name,RESOLVED DUPLICATE of bug 1547,P3 normal
10424,npe snippet editor,VERIFIED FIXED,P1 normal
10425,hide much,VERIFIED FIXED,P3 enhancement
10426,esc traverse go hierarchy,RESOLVED FIXED,P3 normal
10427,change pattern base,VERIFIED FIXED,P3 normal
10428,support convert text new resources,RESOLVED FIXED,P5 normal
10429,plugin manifest editor think,RESOLVED WORKSFORME,P3 normal
10430,invalid output,RESOLVED DUPLICATE of bug 25258,P3 major
10431,iresources everywhere,RESOLVED FIXED,P5 normal
10432,delete resource wipe launch configuration history,VERIFIED FIXED,P3 normal
