id,title,status,importance
410111,,CLOSED DUPLICATE of bug 356872,P3 normal
410112,core file use fail launch,ASSIGNED,P3 normal
410113,java heap usage disparity,NEW,P3 normal
410114,cce try parse method reference expression inappropriate type arguments,RESOLVED FIXED,P3 normal
410115,jaxb directcollectionmapping instead choice,RESOLVED FIXED,P3 normal
410116,consider make mean current class,ASSIGNED,P3 enhancement
410117,problems create child modules new ear wizard,RESOLVED FIXED,P1 normal
410118,,RESOLVED FIXED,P3 normal
410119,markers relate stereotype applications update diagram,RESOLVED FIXED,P3 normal
410120,accept,NEW,P3 enhancement
410121,copy use suggest list destinations work,RESOLVED FIXED,P3 normal
410122,upgrade jpa,RESOLVED FIXED,P3 normal
410123,allow remove add comment,RESOLVED DUPLICATE of bug 423242,P3 enhancement
410124,unable save alter filter order preferences,RESOLVED FIXED,P3 normal
410125,sdm copy remote machine,RESOLVED FIXED,P3 normal
410126,unable specify project type toolchains new sync project wizard screen resolution small,RESOLVED FIXED,P3 normal
410127,npe change method,VERIFIED FIXED,P3 normal
410128,clipboardoperationaction wait ast access ui thread,NEW,P3 normal
410129,change signature method create wrong parameter mappings,VERIFIED FIXED,P3 normal
410130,internet explorer chrome work,NEW,P3 critical
410131,marketplace website search useless,RESOLVED INVALID,P3 normal
410132,text width calculation work wrong character,ASSIGNED,P3 normal
410133,spurious error message log,RESOLVED FIXED,P3 minor
410134,cut paste permanently remove folders test case contain,CLOSED FIXED,P2 blocker
410135,client side script load viewer,VERIFIED FIXED,P3 major
410136,exception edit cdtmainwizardpage windows builder,RESOLVED FIXED,P3 minor
410137,hudson job,RESOLVED FIXED,P3 normal
410138,update wiki example,RESOLVED INVALID,P3 normal
410139,externalize string show overlaypublishingpreferencepage,CLOSED DUPLICATE of bug 407767,P3 normal
410140,extract local variable refactoring suggest invalid name array generic type,CLOSED FIXED,P3 normal
410141,fail restore editor state,RESOLVED FIXED,P3 normal
410142,api deprecation bad render type state,RESOLVED FIXED,P3 normal
410143,installation extremely slow sometimes,NEW,P3 normal
410144,current focus lose open close messagebox,RESOLVED FIXED,P2 normal
410145,directory show page encode char path,VERIFIED FIXED,P3 minor
410146,edit parameters test case name show label uneditable text field,CLOSED FIXED,P2 trivial
410147,papyrus shall provide wizard create table catalog exist table configurations,CLOSED FIXED,P3 enhancement
410148,jvmmodel differ editor context builder,CLOSED WONTFIX,P3 normal
410149,,CLOSED NOT_ECLIPSE,P3 normal
410150,hyperlink chart work well,VERIFIED WORKSFORME,P3 normal
410151,cce,VERIFIED FIXED,P3 normal
410152,add version check support,RESOLVED DUPLICATE of bug 435914,P3 normal
410153,add support hudson sandbox,RESOLVED FIXED,P3 blocker
410154,run hudson enable sonar analysis,CLOSED FIXED,P3 enhancement
410155,,CLOSED NOT_ECLIPSE,P3 normal
410156,allow use class ignore miss default constructor,NEW,P3 enhancement
410157,serverpush request always return immediately ie,RESOLVED FIXED,P1 critical
410158,add support dynamicmenucontribution,RESOLVED FIXED,P3 normal
410159,fail set localization report items rcp,CLOSED WORKSFORME,P3 major
410160,handle npe,RESOLVED FIXED,P3 normal
410161,npe edit jsp file maven project war overlay,RESOLVED FIXED,P1 critical
410162,use defaultrootsource tag,RESOLVED WORKSFORME,P3 enhancement
410163,make repositorymapping api,NEW,P3 enhancement
410164,duplicate view appear drag view share area back stack,RESOLVED FIXED,P3 normal
410165,make irepositorysearchresult gitrepositoryinfo api,NEW,P3 enhancement
410166,make gitprovider api,NEW,P3 enhancement
410167,make gitsynchronizedata gitmodelsynchronize api,NEW,P3 enhancement
410168,table cell hover tooltip log error,NEW,P3 normal
410169,make fetchgerritchangewizard api,NEW,P3 enhancement
410170,remove invalid modifier static default interface methods,RESOLVED FIXED,P3 enhancement
410171,command dropdown menu populate,NEW,P3 normal
410172,add general lifecycle support model elements,RESOLVED FIXED,P3 normal
410173,parameter new parameters static default interface methods,RESOLVED FIXED,P3 normal
410174,configure orion hudson build use minification,RESOLVED FIXED,P3 normal
410175,return true ssl session server side,CLOSED FIXED,P3 normal
410176,tycho build minify page,RESOLVED FIXED,P3 normal
410177,hook override headers footers,RESOLVED FIXED,P3 normal
410178,set focus view cause documentation view lose current selection,CLOSED FIXED,P3 enhancement
410179,regenerate diagram fit new code generation version,RESOLVED FIXED,P3 trivial
410180,access lts private wiki,RESOLVED FIXED,P3 normal
410181,add check expressions errors,CLOSED INVALID,P3 normal
410182,errors activate thread,CLOSED DUPLICATE of bug 296512,P3 normal
410183,allow fragment,NEW,P3 minor
410184,npe transportexception,CLOSED FIXED,P3 normal
410185,link method work,CLOSED WORKSFORME,P3 normal
410186,need special properties selection model,RESOLVED FIXED,P3 normal
410187,debug configuration launch debug job,NEW,P3 normal
410188,return null successfully prompt credentials connect host,NEW,P3 normal
410189,add elements link palette,RESOLVED FIXED,P3 enhancement
410190,gmf notation miss two source bundle,RESOLVED FIXED,P3 normal
410191,gmf tool miss one bundle,RESOLVED FIXED,P3 major
410192,way override global css without modify,RESOLVED FIXED,P3 normal
410193,npe shutdown,CLOSED FIXED,P3 trivial
410194,documention ireferableelementsunloader,NEW,P3 minor
410195,support generateschema method jpa,NEW,P3 normal
410196,tooltip always say wrong time,RESOLVED FIXED,P3 normal
410197,nullpointerexception undo textviewer,CLOSED FIXED,P3 normal
410198,need access lts wiki steer committee area,RESOLVED FIXED,P3 normal
410199,use friendly timestamps,RESOLVED WONTFIX,P3 enhancement
410200,eclipse show differrent language,CLOSED INVALID,P3 normal
410201,find file cannot open link new tab appear editor,RESOLVED WORKSFORME,P3 normal
410202,el match function,CLOSED FIXED,P3 enhancement
410203,make layout pan useable fxml,RESOLVED FIXED,P3 normal
410204,manage gradient capacity ellipse,RESOLVED FIXED,P3 enhancement
410205,add warn setuid work set,CLOSED FIXED,P3 enhancement
410206,hide delete seem bind shortcut delete key,CLOSED FIXED,P3 normal
410207,compiler incorrectly report error message cannot indirectly reference require,VERIFIED FIXED,P3 normal
410208,multiwindow application restore,VERIFIED FIXED,P3 normal
410209,context name context description correct several diagram,CLOSED FIXED,P3 normal
410210,browsercompatibility support safari,RESOLVED FIXED,P3 normal
410211,export format set,VERIFIED INVALID,P3 trivial
410212,popup dialogs take focus edge,CLOSED WONTFIX,P3 normal
410213,refactor share keyboard selection code,RESOLVED WONTFIX,P3 normal
410214,indexer run slowly,RESOLVED FIXED,P3 normal
410215,way specify environment modules trestles interactive configuration,RESOLVED FIXED,P3 normal
410216,sdm keep run job submission failure,RESOLVED FIXED,P3 normal
410217,use appindicator tray trayitems,CLOSED WONTFIX,P3 normal with 1 vote
410218,optional warn arguments type et,VERIFIED FIXED,P3 enhancement with 1 vote
410219,history view diff panel find,NEW,P3 enhancement
410220,history open one could file diffs,RESOLVED FIXED,P3 minor
410221,papyrus shall provide context link profile diagram,RESOLVED FIXED,P3 enhancement
410222,install button cut,CLOSED FIXED,P3 normal
410223,investigate jvm crash instantiate sign cdtcontextlabelprovider,RESOLVED WONTFIX,P3 normal
410224,install install upper case,CLOSED FIXED,P3 normal
410225,create hudson install,RESOLVED FIXED,P3 normal
410226,move role file precede field declaration fail,RESOLVED FIXED,P3 major
410227,cannot file navigator workspace root,CLOSED DUPLICATE of bug 417970,P3 normal
410228,test scope dependencies classpath runtime main java,CLOSED INVALID,P3 normal
410229,false compilation errors,CLOSED WONTFIX,P3 normal
410230,npe matrix job add put value,NEW,P3 major
410231,uninstalling product leave eclipse unstartable state,NEW,P3 normal
410232,allow insert external memory row anywhere table platform wizard,ASSIGNED,P3 enhancement
410233,need pass icon sprites release,RESOLVED FIXED,P3 normal
410234,hudson starteam plugin numberformatexception,CLOSED INVALID,P3 normal
410235,el property access context model element,CLOSED FIXED,P3 enhancement
410236,illegalargumentexception,RESOLVED WORKSFORME,P3 normal
410237,update activemq provider use activemq,RESOLVED FIXED,P3 enhancement
410238,correctly detect browser svg capability,VERIFIED FIXED,P3 normal
410239,el index function,CLOSED FIXED,P3 enhancement
410240,error,ASSIGNED,P3 normal
410241,attribute namespaces ignore document multiple namespaces,CLOSED FIXED,P3 normal
410242,inherit trigger settings cascade require hudson restart,VERIFIED FIXED,P3 major
410243,add tracepoint insertion feature editor ui,NEW,P3 enhancement
410244,add trace button cdt,NEW,P3 enhancement
410245,rename argument declare lift via change method signature fail ioobe,NEW,P3 normal
410246,httpclient proxy tunnel https request,RESOLVED FIXED,P3 normal
410247,faceletexternalmetadatastrategy return description data taglib,NEW,P3 normal
410248,,CLOSED INVALID,P3 normal
410249,code formatter conflict comment helpers code assist,CLOSED FIXED,P3 normal
410250,,CLOSED INVALID,P3 normal
410251,,CLOSED INVALID,P3 normal
410252,nullpointerexception open new file project explorer,CLOSED DUPLICATE of bug 394499,P3 major
410253,classcastexception decoratingcolumlabelprovider,CLOSED FIXED,P3 major
410254,always throw unsupportedoperationexception,CLOSED FIXED,P3 major
410255,hudson svn store url chinese,NEW,P3 major
410256,hudson svn store url chinese,NEW,P3 major
410257,fail use absolute path birt runtime,RESOLVED INVALID,P3 normal
410258,unknown jdt proposal type,CLOSED FIXED,P3 normal
410259,report another folder add resource file fail,VERIFIED FIXED,P3 normal
410260,javascript error create menu item,RESOLVED FIXED,P2 normal
410261,hse,CLOSED NOT_ECLIPSE,P3 normal
410262,npe restart workspace,RESOLVED WORKSFORME,P3 critical
410263,return incomplete result case,RESOLVED FIXED,P3 normal
410264,npe new dataset create oda designer wizard,RESOLVED INVALID,P3 blocker
410265,eliminate usage acceleo templates,CLOSED FIXED,P3 normal
410266,display role file logically break,VERIFIED FIXED,P3 major
410267,unable delete output parameter,VERIFIED FIXED,P3 normal
410268,multiple errors nest role role file,ASSIGNED,P3 normal
410269,documentation plugin unpack,RESOLVED FIXED,P3 normal
410270,unable import file extension,VERIFIED FIXED,P3 normal
410271,space leave,CLOSED WONTFIX,P3 blocker
410272,pickup latest source,RESOLVED INVALID,P3 normal
410273,corrupt fail load,NEW,P3 normal
410274,change output parameter map reflect table,VERIFIED FIXED,P3 normal
410275,copy selection something wrong,CLOSED WORKSFORME,P3 normal
410276,incorrect word,RESOLVED FIXED,P3 normal
410277,work web viewer,VERIFIED FIXED,P3 normal
410278,update release,RESOLVED FIXED,P3 normal
410279,scoping query,RESOLVED FIXED,P2 enhancement
410280,prune dependencies,NEW,P3 normal
410281,work os run servlet compatibility mode,VERIFIED FIXED,P3 normal
410282,cannot use postcondition expression,CLOSED FIXED,P3 normal
410283,oscilloscope release,RESOLVED FIXED,P3 normal
410284,startup mac os system shortcuts work eclipse,NEW,P3 enhancement
410285,essentialoclpopupeditorconfiguration,RESOLVED FIXED,P3 normal
410286,npe,RESOLVED FIXED,P3 normal
410287,cce,RESOLVED FIXED,P3 normal
410288,help open browser tab,RESOLVED INVALID,P3 normal
410289,context ambiguous operation,RESOLVED DUPLICATE of bug 322987,P3 major
410290,option customize content assist trigger cdt like jdt,NEW,P3 enhancement with 4 votes
410291,program compile use call cout indigo juno,RESOLVED WORKSFORME,P3 major
410292,iwindowclosehandler isavehandler easily exchangable,REOPENED,P3 normal
410293,many control slow redraws unlike nstabview,NEW,P3 normal
410294,return incomplete text keyreleased listener,ASSIGNED,P3 major
410295,astrewrite referenceexpression set nod,CLOSED DUPLICATE of bug 407131,P3 normal
410296,compendium docs outdated,CLOSED FIXED,P3 normal
410297,create,RESOLVED FIXED,P3 normal
410298,export intent document,NEW,P3 enhancement
410299,interface intent birt,NEW,P3 enhancement
410300,value static constant cannot know editor,NEW,P3 normal
410301,unify parameter name type display,CLOSED WONTFIX,P2 enhancement
410302,calendar field short appointments paint outside calendaritem,CLOSED WONTFIX,P3 normal
410303,items paint outside calendar scrollable calendar inside groupbox,CLOSED WONTFIX,P3 normal with 1 vote
410304,depenendencies ui plugins,NEW,P3 normal
410305,depenendencies ui plugins,NEW,P3 normal
410306,tabbox many tabs margin bottom scrollable form,CLOSED FIXED,P3 normal
410307,test ticket test fix ticket gdbugzilla,CLOSED INVALID,P3 normal
410308,npe switch view,NEW,P3 normal
410309,package view react selection package explorer,RESOLVED DUPLICATE of bug 398509,P3 normal
410310,model remain dirty save,RESOLVED FIXED,P3 major
410311,miss dependency nattable instal new table support,RESOLVED FIXED,P3 normal
410312,optimization fonts,RESOLVED WORKSFORME,P3 major
410313,code work,RESOLVED WORKSFORME,P3 normal
410314,xbasequalifiednameprovider dead code jvmtypeparameter,CLOSED FIXED,P3 normal
410315,eclipse crash error message,CLOSED WORKSFORME,P3 major
410316,egit,NEW,P3 normal
410317,test result error report work throw exception evoke,CLOSED FIXED,P3 blocker
410318,order dispatch methods recusive call influence infer returntype,VERIFIED FIXED,P3 minor
410319,default eclipse menuitems accelerator text,RESOLVED FIXED,P3 enhancement
410320,let recognize completiononmessagesendname,CLOSED WONTFIX,P3 normal
410321,enhance build repository,CLOSED FIXED,P3 enhancement
410322,provide solution instal,RESOLVED WORKSFORME,P3 normal
410323,performance issue,CLOSED FIXED,P3 normal
410324,pde build circular dependency build failure even,RESOLVED WONTFIX,P3 normal
410325,generified method override different javac eclipse compiler,VERIFIED FIXED,P3 normal
410326,annotation string undetected error,CLOSED DUPLICATE of bug 381189,P3 normal
410327,pldt npe find mpi artifacts first invocation,CLOSED WORKSFORME,P3 normal
410328,remove servlet filter service registrations scout rt,CLOSED WONTFIX,P3 enhancement with 1 vote
410329,extension parameters work dispatch methods,CLOSED FIXED,P3 normal
410330,logoutfilter register scout rap runtime,CLOSED FIXED,P3 normal
410331,inconsistent line end tcf,NEW,P3 normal
410332,graphiti connector incompatible kepler,CLOSED FIXED,P3 normal
410333,cannot delete job,CLOSED DUPLICATE of bug 414846,P3 critical
410334,add warn active compiler settings comply run eclipse jvm,NEW,P3 minor
410335,sync preferences page resize well,CLOSED FIXED,P3 normal
410336,source code,CLOSED FIXED,P3 normal
410337,connection close stream reset,CLOSED FIXED,P3 minor
410338,community portals page need update,NEW,P3 normal with 1 vote
410339,new folder command incorrect label,RESOLVED FIXED,P3 normal
410340,refactoring applicable tostring infer,NEW,P3 normal
410341,avoid stacktraces show build,CLOSED FIXED,P3 trivial
410342,embed interpreter editable,VERIFIED FIXED,P3 minor
410343,delegate,CLOSED FIXED,P3 normal
410344,sit page break,RESOLVED FIXED,P3 blocker
410345,possible map comp name incompatible technical name comp name come reuse project,CLOSED WONTFIX,P2 critical
410346,sudden performance degradation outline view,RESOLVED FIXED,P2 major
410347,xcore encapsulate dependencies,CLOSED FIXED,P3 normal
410348,update copyright date tcf agent,RESOLVED FIXED,P3 normal
410349,table always refresh ui thread,RESOLVED FIXED,P3 normal
410350,miss type proposals annotation value,CLOSED FIXED,P3 normal
410351,add action search result,RESOLVED FIXED,P3 normal
410352,drag child requirement onto requirements table result npe,CLOSED WORKSFORME,P3 normal
410353,pertinence deliver jnlua bits version,NEW,P4 enhancement
410354,cause compile errors,VERIFIED FIXED,P3 normal
410355,papyrus css stylesheet compatible sysml diagram,CLOSED FIXED,P3 normal
410356,value repository tool bogus,NEW,P3 normal
410357,undo table creation remove table modelexplorer,CLOSED FIXED,P3 major
410358,typo result error anywhere problems section anywhere else,CLOSED WONTFIX,P3 normal
410359,unnecessary slow,VERIFIED FIXED,P3 normal
410360,remoteresources extension point reference interface,RESOLVED FIXED,P3 normal
410361,interactions configuration admin seem incorrect,RESOLVED WONTFIX,P3 normal
410362,type doc miss type name,NEW,P4 enhancement
410363,git plugin push notification,RESOLVED FIXED,P3 enhancement
410364,document etfw jaxb workflow extension point,RESOLVED FIXED,P3 normal
410365,filter detail match show,RESOLVED FIXED,P3 normal
410366,isv documentation need update,CLOSED FIXED,P3 normal
410367,add property,CLOSED FIXED,P3 normal
410368,import error move field drag drop,CLOSED FIXED,P3 minor
410369,cannot programmatically scroll tree windows,NEW,P3 normal
410370,use servlet specific parameters,RESOLVED FIXED,P3 normal
410371,generalize type add import change semantics exist simple name,RESOLVED FIXED,P3 normal
410372,make ssl client certificate information available server websockets,RESOLVED FIXED,P3 normal
410373,css read,RESOLVED WONTFIX,P3 normal
410374,weird history search page,RESOLVED FIXED,P3 normal
410375,support wrap domain object jaxbelement without qname,NEW,P3 enhancement
410376,type fxn cannot use function parameter state field,ASSIGNED,P3 normal
410377,rename refactoring involve multiple file longer undo,CLOSED FIXED,P3 normal
410378,need way specify scope keybinding,RESOLVED WORKSFORME,P3 enhancement
410379,first letter username mobile devices always uppercase,RESOLVED FIXED,P3 normal
410380,organize patch order cause macros become last define,CLOSED WONTFIX,P3 minor
410381,team click move job button fail ie ie,VERIFIED FIXED,P3 normal
410382,team move job fail windows,VERIFIED FIXED,P3 normal
410383,team error message cannot view without scroll move job fail,VERIFIED FIXED,P3 normal
410384,swt error clone repository,RESOLVED WONTFIX,P3 normal
410385,toggle away breadcrumb update lose,RESOLVED FIXED,P3 normal
410386,websocket return bad uri server side,CLOSED FIXED,P3 normal
410387,egit outdated,RESOLVED FIXED,P3 normal
410388,access lts sc private wiki,RESOLVED FIXED,P3 normal
410389,tcf docs outdated,NEW,P3 normal
410390,tcf docs outdated,NEW,P3 normal
410391,add toplevel license contribute file tcf git repos,NEW,P3 enhancement
410392,sql scrapbook list available databases base selection,NEW,P3 normal
410393,make tcf core framework api easier understand,NEW,P3 enhancement
410394,find toolbar bad state,RESOLVED FIXED,P3 critical
410395,instal jres preference page listen update vminstalls initialization,CLOSED DUPLICATE of bug 237709,P3 normal
410396,show merge conflict file include filter modify,NEW,P3 enhancement
410397,users exist task see update notifications,RESOLVED FIXED,P2 normal
410398,synchronization npe,RESOLVED FIXED,P2 normal
410399,rename model directory,RESOLVED FIXED,P3 normal
410400,npe attempt open file change,RESOLVED FIXED,P3 normal
410401,display fully locate edge browser,RESOLVED FIXED,P3 enhancement
410402,investigate failures,RESOLVED FIXED,P3 normal
410403,issue identitybasedweakreference,CLOSED FIXED,P3 normal
410404,consumer object release,RESOLVED FIXED,P2 major
410405,npe illegal path pass getrequestdispatcher,CLOSED FIXED,P3 normal
410406,treat expressions clause break,CLOSED DUPLICATE of bug 374771,P3 normal
410407,work,UNCONFIRMED,P3 major
410408,create,RESOLVED FIXED,P3 normal
410409,cdoclientindications arrive session fully active,CLOSED FIXED,P3 normal
410410,miss,RESOLVED FIXED,P3 major
410411,,CLOSED DUPLICATE of bug 404252,P3 normal
410412,unable locate,RESOLVED FIXED,P3 normal
410413,eclipse reorganize django project directory,RESOLVED NOT_ECLIPSE,P3 critical
410414,dialog reopen choose file,NEW,P3 normal
410415,build macos,CLOSED FIXED,P3 minor
410416,tab policy ignore exist code,RESOLVED INVALID,P3 normal
410417,miss,ASSIGNED,P3 enhancement
410418,source feature add build target platform,RESOLVED FIXED,P2 normal
410419,c client persistence use,ASSIGNED,P3 normal
410420,generate injector provider must restore ancient state global registries,NEW,P3 normal
410421,fail provision key set,RESOLVED FIXED,P1 major
410422,stackoverflowerror workspace build,NEW,P3 normal
410423,table must dupliacted context duplicate,CLOSED FIXED,P3 major
410424,beforemarshal find domain class different class loader,CLOSED DUPLICATE of bug 412417,P3 normal
410425,eclipse crash remove pde plugin,NEW,P3 major
410426,visiblewhen contribution factories handle toolbars,VERIFIED FIXED,P3 major
410427,return wrong value select last fully visible row,NEW,P3 major
410428,genmodelbasedemfpatternlanguagejavavalidator throw error epackage define incquery project,CLOSED FIXED,P3 normal
410429,improve format collection literals,CLOSED FIXED,P3 normal
410430,custom contribute resource filter distinguishable filter overview project properties,NEW,P3 normal
410431,cvs update fail content workspace delete,NEW,P3 normal
410432,different behaviors toolbar contribution factories bundle target platform,CLOSED INVALID,P3 major
410433,unresolved proxy,CLOSED WONTFIX,P3 normal
410434,svn folder create next,NEW,P3 normal
410435,juno rse keep disconnect ssh ganymede fine,NEW,P3 normal
410436,add documentation plugin releng,RESOLVED FIXED,P3 enhancement
410437,columngroupmodel persist static columns,CLOSED FIXED,P3 normal
410438,compositechange swallow affectedobjects children,ASSIGNED,P3 normal
410439,introduce middlepropertyassignment middlepropertycallexp,RESOLVED FIXED,P3 normal
410440,review open link render fully,RESOLVED FIXED,P2 normal
410441,false positive resource leak intermediate variable use,VERIFIED DUPLICATE of bug 411098,P3 normal
410442,expand patch set fail error dialog offline,RESOLVED FIXED,P3 normal
410443,improve message offline patch set load,ASSIGNED,P3 normal
410444,socketchannel consider close buffer fill,CLOSED FIXED,P3 normal
410445,add execution environment profile,CLOSED DUPLICATE of bug 387699,P3 enhancement
410446,failovermonitor might deactivate properly,CLOSED FIXED,P3 normal
410447,adopt java api tool,RESOLVED FIXED,P3 enhancement
410448,ensure image dispose editor close,RESOLVED WONTFIX,P3 minor
410449,redirect console output file,RESOLVED WORKSFORME,P3 normal
410450,fold provider send massive annotationmodelevent,NEW,P3 normal
410451,generate report window environment generate null pointer exception,RESOLVED FIXED,P3 normal
410452,break,CLOSED WORKSFORME,P3 major
410453,lock bundle windows prevent virgo ide resolve artefact,NEW,P3 normal
