id,title,status,importance
170042,spell error viewer,CLOSED FIXED,P3 minor
170043,remove aspectj nature always remove libaries list,RESOLVED FIXED,P3 enhancement
170044,annotate methods available weave,NEW,P3 enhancement
170045,releng tool must update support,RESOLVED FIXED,P3 normal
170046,make public api turn validation,RESOLVED FIXED,P3 enhancement
170047,make projectcreationdatamodelproviders public,CLOSED DUPLICATE of bug 176647,P3 enhancement
170048,make imoduleconstants public,RESOLVED FIXED,P3 enhancement
170049,lack tomcat server shutdown api,CLOSED FIXED,P3 normal
170050,small error ant hover info,VERIFIED FIXED,P3 minor
170051,unknown test failure,CLOSED INVALID,P3 normal
170052,run birt web viewr close ie windows,RESOLVED WONTFIX,P3 normal
170053,refactoring php project,CLOSED DUPLICATE of bug 149818,P3 enhancement
170054,sql tool work oracle,RESOLVED WONTFIX,P3 normal with 2 votes
170055,structurefactory method return value,CLOSED WORKSFORME,P3 normal
170056,forceoverwritedocument,CLOSED FIXED,P3 normal
170057,multiple series aggregation support,RESOLVED FIXED,P1 enhancement
170058,miss name check reveal,CLOSED FIXED,P3 normal
170059,text dnd consider fold text,RESOLVED FIXED,P3 normal
170060,another type circular reference,CLOSED FIXED,P3 normal
170061,use resourcedescription api ide,RESOLVED FIXED,P3 trivial
170062,agent controller crash,CLOSED DUPLICATE of bug 171418,P1 blocker
170063,rp protocol initial implementation,CLOSED FIXED,P3 enhancement
170064,unchecked cast warn report javac report inconvertible error,RESOLVED DUPLICATE of bug 322531,P3 normal
170065,cleanup dialog allow browse default settings,RESOLVED WORKSFORME,P3 normal
170066,cleanup dialog make small scrollbar offer,RESOLVED WONTFIX,P3 normal
170067,assign constructor param new field result compile error,RESOLVED WORKSFORME,P3 normal
170068,debugger hang,RESOLVED WORKSFORME,P3 major
170069,cleanup profile customization provide ok button,RESOLVED DUPLICATE of bug 169840,P3 normal
170070,null argument cleanup,RESOLVED DUPLICATE of bug 157798,P3 normal
170071,undo delete file set explicit encode,VERIFIED FIXED,P3 normal
170072,need provision define global variables xpand templates,CLOSED NOT_ECLIPSE,P3 enhancement
170073,url detection notice end url,RESOLVED FIXED,P3 normal
170074,refactoring reference delete miss,CLOSED FIXED,P3 normal
170075,incorrect call graph instrumentation jvmti profiler,CLOSED WONTFIX,P2 major
170076,please add module,RESOLVED FIXED,P3 normal
170077,remove link class domain model delete destination,RESOLVED FIXED,P3 normal
170078,remove link class domain model delete destination,RESOLVED FIXED,P3 normal
170079,generate unnecessary canonicaleditpolicies case phantoms allow diagram,RESOLVED FIXED,P3 normal
170080,null pointer exception styleelementadapter,RESOLVED FIXED,P2 major
170081,unable launch eclipse,RESOLVED FIXED,P3 normal
170082,get rp protocol support service run tomcat,RESOLVED FIXED,P3 enhancement
170083,optionally use hint default imagedescriptor link element,RESOLVED FIXED,P3 normal
170084,headless rcp app attempt show error dialog uncaught application errors,RESOLVED INVALID,P3 normal
170085,mismatch rule apply patch,RESOLVED DUPLICATE of bug 112169,P3 normal
170086,validator mess embed php statements,CLOSED FIXED,P3 minor
170087,programmatically set check state griditem,RESOLVED FIXED,P3 normal
170088,determine bundle live repo,RESOLVED FIXED,P3 normal
170089,project facets column small display complete name,CLOSED DUPLICATE of bug 123464,P3 normal
170090,make project explorer default project tree view,RESOLVED FIXED,P3 enhancement
170091,problem,CLOSED INVALID,P3 minor
170092,project selection dialog appear wrong monitor multimonitor configuration,NEW,P5 normal
170093,exception double click tasklist catagory tie jira,RESOLVED DUPLICATE of bug 169102,P3 minor
170094,window pop request authentication token upon platform startup,CLOSED FIXED,P3 minor
170095,eclipse fail load,RESOLVED DUPLICATE of bug 173786,P3 blocker
170096,gexplorer show cryptic error message without help,CLOSED FIXED,P3 normal
170097,dcr request mouse button api,NEW,P3 enhancement
170098,internal api reference,CLOSED DUPLICATE of bug 142103,P3 critical
170099,trimlayouttest fail vista readmetool load,RESOLVED WONTFIX,P3 normal
170100,prefs access additional mouse button,ASSIGNED,P3 normal with 2 votes
170101,incorrect split path filename xmiwriter,CLOSED NOT_ECLIPSE,P3 minor
170102,iajc ant task support warn options,RESOLVED FIXED,P3 normal
170103,agr test execution hang launch iac,CLOSED FIXED,P1 critical
170104,membership land page extraneous,RESOLVED FIXED,P3 normal
170105,disable fold disable dependent preferences,ASSIGNED,P3 normal
170106,alf event select event dialog parent name match name,NEW,P3 normal
170107,undo decision go begin end reach,VERIFIED FIXED,P3 normal
170108,character restrictions alf plug may restrictive,NEW,P3 minor
170109,display properties swing components,NEW,P3 critical
170110,general maintenance bug tptp,CLOSED FIXED,P3 normal
170111,hook manage build new default launch mechanism,RESOLVED DUPLICATE of bug 179755,P3 enhancement
170112,provide better mechanism client affect choice view choose connect exist elements,NEW,P3 enhancement
170113,break,RESOLVED DUPLICATE of bug 158060,P3 normal
170114,remove resources plugin dependency,RESOLVED FIXED,P3 normal
170115,perspective birt appear list,RESOLVED WORKSFORME,P3 normal
170116,error change number format configurations data component,RESOLVED FIXED,P3 critical
170117,alpha fade last character truncate tab label,RESOLVED WONTFIX,P3 normal
170118,change border around tabs gray white fade line,RESOLVED WORKSFORME,P3 normal
170119,unselected tabs round round tab treatment,VERIFIED FIXED,P3 normal
170120,gradients rather top bottom tabs,RESOLVED WONTFIX,P3 normal
170121,unselected tabs much lead whitespace,RESOLVED WONTFIX,P3 normal
170122,switch perspectives maximize editors presentation,VERIFIED FIXED,P3 normal
170123,support simple configuration api jetty base http service implementation,RESOLVED FIXED,P3 enhancement
170124,remove dependancy,RESOLVED FIXED,P3 normal
170125,look place put html css file link wiki,RESOLVED WORKSFORME,P3 normal
170126,bujava scenario catch improper service definition,CLOSED FIXED,P3 normal
170127,miss console message,CLOSED DUPLICATE of bug 101224,P3 major
170128,dnd item palette throw exception,CLOSED WORKSFORME,P3 normal
170129,alf event need harmonize error message event map empty,CLOSED FIXED,P3 normal
170130,need tool facilitate connection profile selection,CLOSED FIXED,P1 enhancement
170131,new technology ac api web doc link dead end,CLOSED FIXED,P1 normal
170132,update btm download page dynamic link download,CLOSED FIXED,P2 normal
170133,enable teammemberrepository web serivces,CLOSED FIXED,P3 enhancement
170134,alf event add add elements event map,CLOSED FIXED,P3 normal
170135,unable start vista,RESOLVED FIXED,P3 critical
170136,binary file rely efs implementation,RESOLVED FIXED,P3 normal
170137,unable successfully deploy alf application alf event manager run red hat,REOPENED,P5 normal
170138,unable delete vdisk svc cimom,RESOLVED FIXED,P3 normal
170139,control runtime preferences automatically set,VERIFIED FIXED,P3 normal
170140,need new api replace reference,RESOLVED FIXED,P2 normal
170141,enable scenarios stub target remote servers,CLOSED FIXED,P2 enhancement
170142,new map launch shortcuts,RESOLVED FIXED,P3 enhancement
170143,username case sensitive different watch list depend enter user,RESOLVED FIXED,P3 normal
170144,new optional attribute launch shortcuts,RESOLVED FIXED,P3 normal
170145,new map launch shortcuts,VERIFIED FIXED,P3 normal
170146,content assist suddenly become slow,RESOLVED INVALID,P3 normal
170147,duplicate zone relate alert generate,CLOSED WONTFIX,P3 normal
170148,break link dependencies,RESOLVED FIXED,P3 normal
170149,fix font size button text input,RESOLVED FIXED,P3 normal
170150,dynamic filter remote system view,NEW,P3 enhancement
170151,show create virtual disk wizard gui,RESOLVED FIXED,P3 normal
170152,tptp doc web page miss link docs ac,CLOSED FIXED,P1 normal
170153,handle null database name content assist,CLOSED FIXED,P3 normal
170154,datetime get parameter function standard iso datetime type,RESOLVED DUPLICATE of bug 167618,P3 normal
170155,remove id extraction string code,RESOLVED FIXED,P3 normal
170156,provide show history shortcut plugin development perspective,VERIFIED FIXED,P3 normal
170157,synchronization operations repositorytaskdata,RESOLVED FIXED,P2 enhancement
170158,temp data use sort group columnmetadata get function shall filter,CLOSED FIXED,P3 normal
170159,cannot close help welcome use keyboard,RESOLVED WORKSFORME,P3 normal
170160,plugin keybindings conflict mylar,VERIFIED FIXED,P2 normal
170161,font preview visible highcontrast mode,VERIFIED FIXED,P3 minor
170162,port eclipse bits,RESOLVED DUPLICATE of bug 169819,P3 normal
170163,pagebreak list group header work,CLOSED WONTFIX,P3 normal
170164,conflict hotkey preference install page,RESOLVED WONTFIX,P3 normal
170165,warn user import ca certificate,REOPENED,P5 enhancement
170166,error dialog jobsubmission helpful,CLOSED FIXED,P3 normal
170167,items removable grid project view,CLOSED FIXED,P3 enhancement
170168,reach end ask checkbox always present,ASSIGNED,P3 minor
170169,connections removable gexplorer,CLOSED WONTFIX,P3 normal
170170,please use better icons switch information source,CLOSED INVALID,P3 trivial
170171,glueinfoviewer try load serialize data hardcoded path,CLOSED FIXED,P3 major
170172,disable warn show open file,RESOLVED DUPLICATE of bug 170175,P3 normal
170173,use report parameter chart,CLOSED FIXED,P2 normal
170174,disable warn show open file,RESOLVED DUPLICATE of bug 170175,P3 normal
170175,disable warn show open file,NEW,P3 normal
170176,make build script,CLOSED FIXED,P3 normal
170177,demonstrate usage,VERIFIED FIXED,P3 normal
170178,authentication tokens checkbox collide dn info,CLOSED FIXED,P3 trivial
170179,appear two subtrees dialog,CLOSED FIXED,P3 minor
170180,action visible mix,RESOLVED FIXED,P3 normal
170181,could diagnose unused local type,VERIFIED FIXED,P3 enhancement
170182,relocate method via cause import remove,RESOLVED FIXED,P3 normal
170183,leak cause,RESOLVED FIXED,P3 critical
170184,savebleslist update incomplete,VERIFIED FIXED,P3 normal
170185,emf model wizard cannot finish,RESOLVED WORKSFORME,P3 normal
170186,soon user start activate scroll lock,RESOLVED DUPLICATE of bug 149393,P3 enhancement
170187,provide table sort click column headers,NEW,P3 enhancement with 2 votes
170188,new job wizard input file selection new connection window strange caption,CLOSED FIXED,P3 trivial
170189,paste replace,NEW,P3 enhancement
170190,incomplete,RESOLVED DUPLICATE of bug 138086,P3 minor
170191,save clean leverage icleanups requrieast,RESOLVED FIXED,P3 normal
170192,illegalstateexception read spell dictionary,VERIFIED FIXED,P3 major
170193,remove use deprecate jdt methods,RESOLVED FIXED,P3 normal
170194,npe active part selection,RESOLVED FIXED,P3 normal
170195,split generic type multiple settings,NEW,P3 enhancement
170196,open resource show content directories,NEW,P3 enhancement
170197,check null,VERIFIED FIXED,P3 normal
170198,birt report viewer example work box tomcat,RESOLVED WONTFIX,P3 normal
170199,ability disconnect grid connections,CLOSED DUPLICATE of bug 170169,P3 minor
170200,memory render float point,CLOSED DUPLICATE of bug 394509,P3 enhancement with 1 vote
170201,possibility use percentage value height width,NEW,P3 enhancement
170202,string embed nulls get alter variables view select edit,RESOLVED DUPLICATE of bug 132671,P3 minor
170203,open declaration insertion point constructor call open wrong place,VERIFIED WORKSFORME,P3 normal
170204,id plugin contain generate epackage,VERIFIED FIXED,P3 enhancement
170205,npe,RESOLVED WORKSFORME,P3 normal
170206,default work directory launch configuration wrong,RESOLVED INVALID,P3 minor
170207,implement stack trace method line number table data request,CLOSED FIXED,P1 enhancement
170208,add allocation site information object alloc event,CLOSED FIXED,P1 enhancement
170209,legacytestrunlistener break,RESOLVED FIXED,P3 normal
170210,create extension point,RESOLVED INVALID,P3 enhancement
170211,test failure,RESOLVED WORKSFORME,P3 normal
170212,ui form facelift,RESOLVED FIXED,P3 enhancement
170213,launch configuration name allow,RESOLVED FIXED,P3 minor
170214,download java development user guide,RESOLVED WORKSFORME,P3 minor
170215,combo modify event selection,RESOLVED DUPLICATE of bug 176115,P3 normal
170216,new launchers use old icon os x,RESOLVED WORKSFORME,P3 normal
170217,jpa tablegenerator also support efeature,VERIFIED FIXED,P3 normal
170218,usage delete old apitools dir cvs,RESOLVED INVALID,P3 minor
170219,typo make cvs command unavailable,VERIFIED FIXED,P3 normal
170220,usage extension point scanner fail file find generate html parent dir specify path exist,RESOLVED INVALID,P3 normal
170221,add test inheritance variant,VERIFIED FIXED,P3 normal
170222,work contribution items,RESOLVED FIXED,P3 major
170223,enametofeaturemap eclassimpl structural feature name change,VERIFIED FIXED,P3 major
170224,propogate command label,RESOLVED FIXED,P3 normal
170225,preference page need cleanup,RESOLVED FIXED,P3 normal
170226,eclipse fail start linux,RESOLVED FIXED,P3 major
170227,constructor structurerootnode miss javadoc,VERIFIED FIXED,P3 normal
170228,get publish virtual tomcat server,CLOSED WORKSFORME,P3 major with 1 vote
170229,debug flag dump stack trace every time autobuild need,RESOLVED FIXED,P3 normal
170230,target editor respect xml tag recognize,RESOLVED INVALID,P3 normal
170231,request api retrieve start level info persistent storage,RESOLVED WONTFIX,P3 enhancement
170232,context include state project,NEW,P4 enhancement with 19 votes
170233,api request launchshortcuts launchconfigurations,CLOSED DUPLICATE of bug 54072,P3 enhancement
170234,problems encounter process model,RESOLVED INVALID,P3 normal
170235,move rename refactoring throw exception phantom delete resource,VERIFIED WORKSFORME,P3 normal
170236,npe create comparison structure addition file,VERIFIED FIXED,P3 normal
170237,miss,RESOLVED FIXED,P3 minor
170238,reimplement exist splash behavior swt,VERIFIED FIXED,P3 normal
170239,illegalargumentexception extract superclass refactor,VERIFIED FIXED,P2 normal
170240,compile errors code generate anysimpletype default value xsd,VERIFIED FIXED,P3 normal
170241,debug large servlet slow,NEW,P3 normal
170242,save ant configurations persist,NEW,P3 normal
170243,sample alf configuration fail import folder instead project,REOPENED,P5 enhancement
170244,problems view meaningful fast view icon,RESOLVED FIXED,P3 enhancement
170245,want support hot swap conformance profile,CLOSED FIXED,P3 normal
170246,plan mylar bof eclipsecon,RESOLVED FIXED,P3 enhancement
170247,document reason use use compilationparticipant,VERIFIED FIXED,P3 enhancement
170248,beautify compartments generate lite version,RESOLVED FIXED,P3 normal
170249,find type different project editor open,VERIFIED DUPLICATE of bug 169970,P3 normal
170250,improve graphical view layout service,NEW,P3 enhancement
170251,get rid compiler warn build,RESOLVED FIXED,P3 normal
170252,duplicate contextcontainer events,CLOSED FIXED,P3 normal
170253,tomcat crash,CLOSED INVALID,P3 normal
170254,action cannot perform resizable label,RESOLVED FIXED,P3 normal
170255,alf event option support functionality,CLOSED FIXED,P3 normal
170256,set assignee new repository task initial,RESOLVED FIXED,P3 normal
170257,webstart splash screen load application launch,CLOSED DUPLICATE of bug 209694,P3 normal
170258,use deprecate method,NEW,P3 normal
170259,text widget contain focus,CLOSED FIXED,P1 normal
170260,object reference view display message useful data available,CLOSED WONTFIX,P2 normal
170261,provide new manage agent explorer wsdm documentation,CLOSED WONTFIX,P3 normal
170262,runtime show target runtime,CLOSED INVALID,P3 normal
170263,eventlogreader create meaningless security event log message,CLOSED FIXED,P1 critical
170264,update javadoc build latest template,CLOSED FIXED,P3 normal
170265,create new noteworthy document,CLOSED FIXED,P3 normal
170266,part system event message display vista platform,CLOSED FIXED,P1 major
170267,validation warn html editor tag contain,RESOLVED INVALID,P2 normal
170268,application log events empty message field import log view,CLOSED FIXED,P1 major
170269,new error handle server side problems,RESOLVED WONTFIX,P3 enhancement
170270,update javadoc build latest template,VERIFIED FIXED,P3 normal
170271,title gmfmap model creation dialog correct,RESOLVED FIXED,P3 normal
170272,move rename refactoring throw exception phantom delete resource,RESOLVED DUPLICATE of bug 170235,P3 normal
170273,run findbugs determine potential bug,CLOSED FIXED,P4 enhancement
170274,unhandled exception,CLOSED DUPLICATE of bug 168884,P3 major
170275,alf event error message attempt deploy alf application duplicate events need improvement,CLOSED FIXED,P3 normal
170276,select alf events dialog scroll bar,CLOSED FIXED,P3 normal
170277,select alf events dialog right window alt tag,CLOSED FIXED,P3 normal
170278,alf events dialog resize correctly,CLOSED FIXED,P3 normal
170279,difficulties record session swt events linux seem different,CLOSED FIXED,P3 major
170280,difficulties record session swt events linux seem different,CLOSED DUPLICATE of bug 170279,P3 major
170281,select item listviewer,NEW,P3 normal with 1 vote
170282,alf service flow enable ability sort service column headers,NEW,P3 enhancement
170283,alf events enable ability sort events column headers,NEW,P3 enhancement
170284,alf event enable ability sort events column headers,NEW,P3 enhancement
170285,preview runtime,CLOSED WORKSFORME,P1 major
170286,typo error browse resource folders dialog,CLOSED FIXED,P4 normal
170287,hang run daily build,CLOSED FIXED,P3 normal
170288,find bcel delegate error weave explode multiple aspects,NEW,P4 normal
170289,different master page grid inside table group header cause incorrect page break,CLOSED INVALID,P3 normal
170290,description resource folder,CLOSED FIXED,P3 normal
170291,api change need throw exceptions interface,RESOLVED FIXED,P3 normal
170292,help button problems filter window produce wrong help,RESOLVED WORKSFORME,P3 normal
170293,behaviours data engine consistent runtask runandrendertask,RESOLVED FIXED,P3 normal
170294,infinite activity level use apply pattern circular,CLOSED FIXED,P3 normal
170295,copy milestone mix,CLOSED FIXED,P3 normal
170296,chart examples view include rcp,CLOSED FIXED,P3 normal
170297,delete group header cause,CLOSED FIXED,P4 normal
170298,noclassdeffound generate report,CLOSED FIXED,P3 major
170299,birt reportviewer problem xerces,RESOLVED INVALID,P3 critical
170300,eclipse lose response resize chart builder bubble chart,CLOSED FIXED,P3 normal
170301,get test rpps code run eclipse,CLOSED FIXED,P3 enhancement
170302,problem update page,CLOSED FIXED,P3 normal
170303,default,CLOSED FIXED,P3 minor
170304,javafacetinstalldelegate add server runtime classpath container exist java project,CLOSED INVALID,P3 major
170305,new extension point commit operation,ASSIGNED,P5 enhancement
170306,editors preference page support keywords,VERIFIED FIXED,P3 trivial
170307,fragment rcp,RESOLVED DUPLICATE of bug 170478,P3 normal
170308,allow sort bar chart value,RESOLVED DUPLICATE of bug 182255,P2 enhancement
170309,visual constraint annotation add invisible bean insert java bean view,NEW,P3 normal
170310,jar exporter misbehave debug information disable,VERIFIED FIXED,P3 normal
170311,illegal carriage return,RESOLVED WORKSFORME,P3 normal
170312,show sort,RESOLVED WONTFIX,P3 normal
170313,download link emf xsd runtime incorrect,VERIFIED FIXED,P3 major
170314,test bed status handle manual test,VERIFIED FIXED,P3 normal
170315,completion contributors user selectable,RESOLVED FIXED,P3 enhancement
170316,implement templates classifiers,VERIFIED FIXED,P3 normal
170317,add symbolic link efs ifileinfo apis,RESOLVED FIXED,P3 enhancement
170318,improve message nameclash override method parameter,VERIFIED FIXED,P3 minor
170319,request api retrieve start level info persistent storage,RESOLVED DUPLICATE of bug 170231,P3 enhancement
170320,incorrect behavior contribute open action use commonactionprovider common navigator,RESOLVED WORKSFORME,P3 normal
170321,sometimes empty directories add replace latest,ASSIGNED,P5 normal
170322,breakpoint properties condition field resize vertically,VERIFIED FIXED,P3 minor
170323,remove ipdecoreconstants api,RESOLVED FIXED,P3 normal
170324,framework fail launch signer support enable,RESOLVED FIXED,P3 normal
170325,select incorrect configuration change target runtime,CLOSED INVALID,P3 major
170326,log view query data time model page load,CLOSED FIXED,P1 critical
170327,cannot register additional splash handlers,RESOLVED FIXED,P3 normal
170328,canonical connection edit policy refresh correctly,RESOLVED FIXED,P3 normal
170329,eclipse periodically wrongly report open file modify externally,RESOLVED INVALID,P3 normal
170330,new eclipse blog,RESOLVED WONTFIX,P3 normal
170331,provide api extend splash eclipse,VERIFIED FIXED,P3 normal
170332,dangle connectors undersized shape print,RESOLVED FIXED,P3 normal
170333,post jira comment mylar report get wipe,RESOLVED DUPLICATE of bug 170718,P3 critical
170334,choose switch workspaces result dialog ask choose workspace,RESOLVED FIXED,P3 normal
170335,outdated web document,CLOSED FIXED,P3 major
170336,foreach template miss last nest generics,ASSIGNED,P3 normal
170337,npe local history,VERIFIED FIXED,P3 normal
170338,handle differences record environment execution environment,CLOSED WONTFIX,P2 normal
170339,unhandled exception,CLOSED DUPLICATE of bug 168884,P1 major
170340,expand collapse compartments automatically new elements add,RESOLVED FIXED,P3 normal
170341,handle available empty compartments,RESOLVED FIXED,P3 normal
170342,extension file name field adjust validation accordingly,RESOLVED FIXED,P3 normal
170343,deadlock close project,RESOLVED DUPLICATE of bug 168028,P3 normal
170344,package return null call different context classloaders,RESOLVED WORKSFORME,P3 normal
170345,rate page,RESOLVED INVALID,P3 enhancement
170346,eofexception read authorizationdatabase,RESOLVED DUPLICATE of bug 170722,P3 normal
170347,state persist restore,RESOLVED DUPLICATE of bug 158642,P3 normal
170348,symptom editor leak memory,CLOSED FIXED,P1 critical
170349,need way change pdom page table size,RESOLVED FIXED,P3 normal
170350,test result parse build complete,NEW,P3 normal
170351,mislead import log file,CLOSED FIXED,P1 major
170352,source build script use os environment variable,RESOLVED FIXED,P3 normal
170353,mechanism handle dynamic properly,NEW,P3 normal
170354,general document assumptions openup scope,CLOSED WORKSFORME,P3 normal
170355,update weblog fee,RESOLVED FIXED,P3 normal
170356,build interrupt editor save,RESOLVED FIXED,P2 major
170357,call affect windoweyes screen reader,NEW,P3 normal
170358,run debugger outside ptp debug perspective fail,RESOLVED DUPLICATE of bug 163364,P3 normal
170359,generate osgi bundle manifest contain reference bundle,CLOSED FIXED,P2 normal
170360,ignore hint one give,RESOLVED FIXED,P3 normal
170361,standalone update display poorly format message,RESOLVED WONTFIX,P3 minor
170362,npe evictchunk,RESOLVED FIXED,P3 normal
170363,update versions change plugins,CLOSED FIXED,P3 normal
170364,automatic generation compareto,RESOLVED WONTFIX,P3 enhancement
170365,templates generate,RESOLVED WONTFIX,P3 enhancement
170366,add encode dropdown list choice,RESOLVED FIXED,P3 normal with 1 vote
170367,stackoverflowerror due circular plugin reference plugin import,CLOSED FIXED,P3 normal
170368,miss,VERIFIED FIXED,P3 normal
170369,generate exceptions,CLOSED FIXED,P3 critical
170370,sheet optional checkbox disable item confuse user,RESOLVED FIXED,P3 minor
170371,property value allow property sheet edit,CLOSED WONTFIX,P2 normal
170372,disable button resize wizard,RESOLVED DUPLICATE of bug 140306,P3 normal
170373,need call jar unsigner export jnlp,RESOLVED FIXED,P3 normal
170374,add wizard export image instead dialog,CLOSED FIXED,P3 enhancement
170375,agr test case linux difference eclipse file menu shortcuts,CLOSED WONTFIX,P3 major
170376,update jws doc refer new launcher structure,RESOLVED FIXED,P3 normal
170377,stack trace frenetically appear disappear breakpoint hit,VERIFIED FIXED,P3 critical
170378,need commit right europa build updatesite project tewillia contribute,VERIFIED FIXED,P3 normal
170379,report produce empty result xml data source,CLOSED FIXED,P3 normal
170380,snippet demonstrate usage,VERIFIED FIXED,P3 normal
170381,make sort filter work without ilazycontentprovider,VERIFIED FIXED,P3 normal
170382,pdt overwrite subversion decorators,CLOSED FIXED,P3 major with 2 votes
170383,analog clock design,RESOLVED FIXED,P3 enhancement
170384,quick fix dialog feature scrollbar,RESOLVED DUPLICATE of bug 148212,P3 normal
170385,quick fix autocomplete remember listbox size,RESOLVED FIXED,P3 enhancement
170386,wrong gcc compile error report conflict file name project,RESOLVED FIXED,P3 normal
170387,cache hang forever,RESOLVED WONTFIX,P3 normal with 1 vote
170388,could create new repository task editor bugzilla,RESOLVED INVALID,P3 blocker
170389,issue move execution environment,CLOSED FIXED,P3 normal
170390,fail methodnotfound exception,VERIFIED FIXED,P3 normal
170391,miss access rule dom function,RESOLVED DUPLICATE of bug 160739,P3 normal
170392,enhancements custom object debug representation string,RESOLVED WONTFIX,P3 enhancement
170393,ctabfolder display bug,RESOLVED FIXED,P3 normal
170394,jdt debug ui depend jdt ui,REOPENED,P3 enhancement
170395,provide pde wizards create task context api extensions,NEW,P3 enhancement with 1 vote
170396,filter variables view,RESOLVED WONTFIX,P3 enhancement
170397,semantic support editor,NEW,P3 major
170398,defect,RESOLVED FIXED,P3 minor
170399,alternativ order cause crash,CLOSED NOT_ECLIPSE,P3 normal
170400,converters,RESOLVED WONTFIX,P3 normal
170401,subversion repository project,RESOLVED FIXED,P3 normal
170402,update emf get exceptions,CLOSED WONTFIX,P3 major
170403,core dump start eclipse aix,RESOLVED WONTFIX,P3 normal
170404,include path display tree zip file,CLOSED FIXED,P3 normal
170405,make sourcemapper api,RESOLVED DUPLICATE of bug 128179,P3 enhancement
170406,scanner discovery raise,RESOLVED DUPLICATE of bug 303463,P3 normal
170407,backport,RESOLVED FIXED,P3 normal
170408,ui backport eclipse,CLOSED WONTFIX,P3 normal
170409,specify java spi service bundle,RESOLVED DUPLICATE of bug 166680,P3 normal
170410,nullpointerexception resolve query,CLOSED FIXED,P3 major
170411,partially resolve bom pretend fully resolve,CLOSED FIXED,P3 normal
170412,first debug launch give single dialog,VERIFIED FIXED,P3 normal
170413,irccontainer delete,RESOLVED FIXED,P3 minor
170414,toc bookmark auto text work,CLOSED WONTFIX,P3 normal
170415,sql model group derive,CLOSED FIXED,P3 normal
170416,support define style use class,CLOSED FIXED,P3 enhancement
170417,chatroommanagerview handle presence individual chatrooms properly,RESOLVED FIXED,P3 normal
170418,swtexception occur refreshmanager refresh,CLOSED FIXED,P3 blocker
170419,report preview go loop,RESOLVED WORKSFORME,P5 blocker
170420,general openup case study,CLOSED FIXED,P3 normal
170421,annotation editor class array,RESOLVED FIXED,P3 enhancement
170422,refactor ui view property extension point,RESOLVED DUPLICATE of bug 170423,P3 normal
170423,refactor ui view property extension point,RESOLVED FIXED,P4 normal
170424,replace custom category contain current custom category,CLOSED FIXED,P3 normal
170425,allow fractional linewidths shape,RESOLVED FIXED,P3 enhancement
170426,inherit value replace element,CLOSED FIXED,P3 normal
170427,add link update site,RESOLVED FIXED,P3 enhancement
