id,title,status,importance
180058,get stick take wrong,RESOLVED WORKSFORME,P3 critical
180059,incorrect backtrace show anonymous namespace,RESOLVED FIXED,P3 normal
180060,link inherit testcase work,CLOSED DUPLICATE of bug 140783,P1 major
180061,code assist frequently take eclipse freeze,RESOLVED WORKSFORME,P3 blocker
180062,classcastexception indexer,RESOLVED FIXED,P3 major
180063,npe indexer,RESOLVED FIXED,P3 major
180064,npe startup build,RESOLVED INVALID,P3 critical
180065,batch page translate portuguese,RESOLVED FIXED,P3 normal
180066,task editor pickup change submit repository,RESOLVED DUPLICATE of bug 171135,P3 normal
180067,ipresencesender provide mechanism send presence everyone,RESOLVED FIXED,P3 enhancement
180068,provide data layer data visualization access resource model repository,CLOSED FIXED,P1 enhancement
180069,top level enhancement request data visualization cosmos,CLOSED FIXED,P3 enhancement
180070,splash screen center gtk,RESOLVED FIXED,P3 normal
180071,update resource discovery taskhyperlinkdetector,RESOLVED FIXED,P3 enhancement
180072,return even jsf servlet find,CLOSED FIXED,P3 major
180073,design document data visualization framework components cosmos,CLOSED FIXED,P3 enhancement
180074,,RESOLVED FIXED,P3 normal
180075,heap size adjustment gui,CLOSED WONTFIX,P3 enhancement
180076,build page link smoke test result page,NEW,P3 enhancement
180077,warn encourage use large log support,CLOSED WONTFIX,P3 enhancement
180078,create robot framework,RESOLVED FIXED,P3 normal
180079,map default target entity work,CLOSED FIXED,P3 normal
180080,equinox application admin spec violations,RESOLVED FIXED,P3 normal
180081,java content fail show project explorer top level elements work set,RESOLVED WORKSFORME,P3 normal
180082,api longer throw javamodelexception,CLOSED WONTFIX,P3 normal
180083,testsuite failures due wrong encode,RESOLVED FIXED,P3 trivial
180084,npe add attribute map,RESOLVED FIXED,P3 normal
180085,batik feature reference replace reference feature,RESOLVED FIXED,P3 normal
180086,error web service scenario facet present,CLOSED FIXED,P3 normal
180087,convert jira runtime exception check exceptions,RESOLVED FIXED,P3 normal
180088,headless access bugzillaclient result npe,RESOLVED FIXED,P2 normal
180089,birt model toc predefined style,RESOLVED FIXED,P3 normal
180090,task tag properties page seem backwards vs,CLOSED FIXED,P2 normal
180091,efs project run exception workbench startup,RESOLVED FIXED,P2 normal
180092,menu button shift open context menu mouse text cursor cursor active,RESOLVED DUPLICATE of bug 110005,P3 minor
180093,miss nls message,VERIFIED FIXED,P3 normal
180094,runtime character name result entity name must immediately follow entity,RESOLVED FIXED,P3 normal
180095,move jdt test case input file directory,RESOLVED FIXED,P3 normal
180096,create flag api tool batch mode allow include target directory bundle control file,RESOLVED FIXED,P3 enhancement
180097,problems secondarytable annotation adapters,CLOSED FIXED,P3 normal
180098,unit test environment gaurentee option,CLOSED FIXED,P3 normal
180099,reset clean map entirely,CLOSED WONTFIX,P3 normal
180100,resize overview page show intermittently freeze eclipse ui,RESOLVED WORKSFORME,P3 normal
180101,miss line code,CLOSED FIXED,P3 normal
180102,throwable catch,RESOLVED FIXED,P3 normal
180103,need ability define splash splash handler plugin,RESOLVED DUPLICATE of bug 180105,P3 major
180104,need ability define splash splash handler plugin,RESOLVED DUPLICATE of bug 180105,P3 major
180105,need ability define splash splash handler plugin,RESOLVED WORKSFORME,P3 enhancement
180106,chinese word,CLOSED DUPLICATE of bug 155989,P3 enhancement
180107,need api,VERIFIED FIXED,P3 normal
180108,save manifest mark dirty,RESOLVED DUPLICATE of bug 87549,P3 normal
180109,jdt throw classcastexception incremental build,VERIFIED FIXED,P3 major
180110,provide warn path,NEW,P3 normal
180111,remove plugin package,RESOLVED FIXED,P3 normal
180112,npe restore old workspace,RESOLVED FIXED,P3 major
180113,compile error,CLOSED FIXED,P3 normal
180114,exception throw preview report crosstable,CLOSED FIXED,P3 critical
180115,disable dimension delete,RESOLVED WONTFIX,P3 normal
180116,auto generate getters setters,CLOSED DUPLICATE of bug 175111,P3 enhancement with 5 votes
180117,accessibility capability navigator via keystoke view button,RESOLVED WORKSFORME,P3 normal
180118,enhance print source stack trace preview,CLOSED FIXED,P3 enhancement
180119,focus lose debug view,RESOLVED DUPLICATE of bug 177910,P3 normal
180120,editor incorrectly think maximise,NEW,P3 normal
180121,npe close jpa preference page default jpa implementation library select,CLOSED FIXED,P3 normal
180122,error set jboss debug,NEW,P3 normal
180123,add input format hint date time type datetime type,CLOSED FIXED,P3 minor
180124,time type parameter dialog,CLOSED FIXED,P3 normal
180125,parameter cannot accept,CLOSED FIXED,P3 major
180126,incorrect spell,CLOSED FIXED,P3 trivial
180127,library lose function close library,CLOSED DUPLICATE of bug 179229,P3 normal
180128,data item rename,CLOSED FIXED,P3 normal
180129,wheel mouse take effect layout,CLOSED WORKSFORME,P3 enhancement
180130,bar chart become line mode,RESOLVED FIXED,P1 normal
180131,menu two section,CLOSED FIXED,P3 minor
180132,arrayindexoutofbounds save java class whose join point catch advice,RESOLVED DUPLICATE of bug 175039,P3 critical
180133,convert project wizard launch,CLOSED FIXED,P3 major
180134,import css style sheet style import treat css style,CLOSED FIXED,P3 normal
180135,server web service runtime preference sort,CLOSED FIXED,P3 minor
180136,focus away html input string change,CLOSED WONTFIX,P3 normal
180137,classcastexception indexer,RESOLVED DUPLICATE of bug 180062,P3 normal
180138,wrong procedure create configuration invalid name,CLOSED FIXED,P3 normal
180139,error message popup create without configuration,CLOSED FIXED,P3 normal
180140,arrayindexoutofboundsexception indexer,RESOLVED FIXED,P3 normal
180141,content support doxygen co,NEW,P3 enhancement with 22 votes
180142,outline,RESOLVED FIXED,P3 normal
180143,runtimeexception code comletion,RESOLVED FIXED,P3 normal
180144,strange ruby editor behaviour,RESOLVED FIXED,P3 normal
180145,fragment get resolve attach even import miss,RESOLVED FIXED,P3 normal
180146,nullpointerexception code complete,RESOLVED FIXED,P3 normal
180147,completion expression result,NEW,P3 normal
180148,convert managedmake project fail,RESOLVED FIXED,P3 major
180149,completion,RESOLVED FIXED,P3 normal
180150,line code coverage analysis type miss,CLOSED FIXED,P1 critical
180151,expression measure add another,CLOSED FIXED,P3 normal
180152,completion proposals module function,RESOLVED FIXED,P3 normal
180153,miss,RESOLVED FIXED,P3 normal
180154,alignments different default behavior pdf web viewer,CLOSED FIXED,P5 normal
180155,completion singleton methods,RESOLVED FIXED,P3 normal
180156,miss,RESOLVED FIXED,P3 normal
180157,completion block variables,RESOLVED FIXED,P3 normal
180158,completion ruby keywords,RESOLVED FIXED,P1 normal
180159,violoation iindexinclude,RESOLVED FIXED,P3 normal
180160,cannot complete,RESOLVED FIXED,P3 normal
180161,index work badly,RESOLVED FIXED,P3 normal
180162,strange completion,RESOLVED FIXED,P3 normal
180163,nullpointerexception array name completion,RESOLVED FIXED,P3 normal
180164,ideas speed indexer,RESOLVED FIXED,P3 normal
180165,nullpointerexception method name completion,RESOLVED FIXED,P3 normal
180166,support multilanguage parameter birt viewer url,RESOLVED WONTFIX,P3 normal
180167,completion work,RESOLVED FIXED,P3 normal
180168,action open ch use astcache,RESOLVED FIXED,P3 normal
180169,add protection missbehaving container null,VERIFIED FIXED,P3 normal
180170,type must implement inherit abstract method,RESOLVED FIXED,P3 normal
180171,adopt gef api addition abstracteditpartviewer,RESOLVED FIXED,P2 normal
180172,endless loop parse,RESOLVED FIXED,P3 normal
180173,remove translations link build page,RESOLVED FIXED,P3 normal
180174,make ignore part file,RESOLVED DUPLICATE of bug 76435,P3 normal
180175,strange breakpoints behavior,RESOLVED DUPLICATE of bug 188174,P3 normal with 1 vote
180176,strange behavior open default gif editor,RESOLVED FIXED,P3 major
180177,colorsandfonts test cannot check default font,VERIFIED FIXED,P3 major
180178,compiler warn,RESOLVED FIXED,P3 normal
180179,chkpii error build,RESOLVED FIXED,P3 normal
180180,chkpii error build,RESOLVED FIXED,P3 normal
180181,javadoc warn,RESOLVED FIXED,P3 normal
180182,change approach ccv repository,CLOSED FIXED,P3 normal
180183,committer provision march,RESOLVED FIXED,P3 normal
180184,add page wizardextender possible,CLOSED FIXED,P3 blocker
180185,workspace switch failure instal path name,CLOSED FIXED,P3 normal
180186,fix break test reference tptp test,CLOSED FIXED,P1 normal
180187,translation question,CLOSED FIXED,P3 normal
180188,gef jar sign,RESOLVED FIXED,P3 normal
180189,support memory data set,RESOLVED FIXED,P3 normal
180190,unnecessary error log show chart,RESOLVED FIXED,P3 normal
180191,enable agr editor,CLOSED DUPLICATE of bug 174226,P2 normal
180192,splash screen partially display workbench instal path name,CLOSED FIXED,P3 normal
180193,confuse ellipsis open type dialog,VERIFIED FIXED,P3 normal
180194,allow placement buildid product variable,VERIFIED FIXED,P3 normal
180195,fix errors tptp test,CLOSED FIXED,P1 normal
180196,cast part diagrameditor,RESOLVED FIXED,P3 major
180197,parser ignore methods possibly,CLOSED INVALID,P3 normal
180198,mnemonic translatable,VERIFIED FIXED,P3 normal
180199,disable print functionality,CLOSED WONTFIX,P3 normal
180200,exclude filter additive,RESOLVED DUPLICATE of bug 137893,P3 minor
180201,connection unset open project properties,CLOSED FIXED,P3 normal
180202,ssh command view ignore encode,RESOLVED DUPLICATE of bug 191599,P3 normal
180203,enablement toolbar icons,ASSIGNED,P5 normal
180204,tree style correctly check nod without children,VERIFIED FIXED,P3 normal
180205,progress view show two entries job,VERIFIED FIXED,P3 normal
180206,enablement toolbar icons,RESOLVED DUPLICATE of bug 180203,P3 normal
180207,remove attribute vmargs ext,CLOSED FIXED,P1 normal
180208,breakage breakage show method change interface type,RESOLVED WONTFIX,P3 normal
180209,export deployable plugin include link resource,RESOLVED WONTFIX,P3 normal
180210,runtime exception warn,RESOLVED FIXED,P3 minor
180211,new disease wizard set uri dublin core correctly,CLOSED FIXED,P3 normal
180212,argument cause new launcher fail,RESOLVED DUPLICATE of bug 188968,P3 normal
180213,restore default selectioncontributorid itabbedpropertysheetpagecontributor specify current selection,RESOLVED FIXED,P3 normal
180214,add tool diagram toolbar create,VERIFIED FIXED,P3 normal
180215,value change detail pane reflect main part view,RESOLVED WORKSFORME,P3 normal
180216,facet version present facet cause errors project,RESOLVED INVALID,P3 minor
180217,jsf junit test run wtp build,CLOSED FIXED,P3 critical
180218,provide additional package common xpath engine,CLOSED WONTFIX,P3 normal
180219,core headless startup performance decrease eclipse,RESOLVED WONTFIX,P3 normal
180220,project hit npe default work,CLOSED FIXED,P3 critical
180221,combo send multiple events,RESOLVED FIXED,P3 normal
180222,execution statistics view throw null pointer exception,CLOSED WORKSFORME,P2 major
180223,observablevalue,VERIFIED FIXED,P3 enhancement
180224,ask syndication planet eclipse,RESOLVED FIXED,P3 normal
180225,extend publishoptions possible,CLOSED FIXED,P3 normal
180226,errors create project name delete project,CLOSED FIXED,P3 normal
180227,streamline packager workflows,RESOLVED WONTFIX,P3 enhancement
180228,ant build prompt save dirty editors,RESOLVED WORKSFORME,P3 normal
180229,need find way pass flavor configuration generate selfhosting mode,RESOLVED FIXED,P3 normal
180230,crash anonymmous inherit binary inner,RESOLVED FIXED,P3 normal
180231,set unsetting error message make normal message visible,RESOLVED INVALID,P3 normal
180232,rich text edit submit resource page odd background,CLOSED WONTFIX,P3 normal
180233,consider expose ui,RESOLVED WONTFIX,P3 enhancement
180234,jsf library registry migration,RESOLVED INVALID,P3 normal
180235,web page editor leave behind many temporary file,CLOSED FIXED,P2 normal
180236,enable binary pe windows parser cause negative array size exception,RESOLVED FIXED,P3 normal
180237,symptom catalog editor result view context help file miss build,CLOSED FIXED,P1 critical
180238,need podcast fee,RESOLVED FIXED,P3 normal
180239,support chart trend,NEW,P3 enhancement
180240,engine director associate cus ius,RESOLVED INVALID,P3 normal
180241,consistencyrunnable pass subprogressmonitor,RESOLVED FIXED,P3 normal
180242,drag drop test errrors,NEW,P3 normal
180243,enhancements propose access control package sqlmodel code regen use,CLOSED FIXED,P1 major
180244,support model class name,VERIFIED FIXED,P3 minor
180245,jface npe run test,VERIFIED FIXED,P3 normal
180246,disable display name contribution variability select,NEW,P3 enhancement
180247,launch target ask second workspace,RESOLVED WONTFIX,P3 normal
180248,npe,VERIFIED FIXED,P3 normal
180249,centralize chart engine api,RESOLVED FIXED,P3 enhancement
180250,support work set task list,RESOLVED DUPLICATE of bug 153573,P3 normal
180251,visibility rule perspective bar title surprise,ASSIGNED,P3 normal
180252,unable add task root category context menu,RESOLVED FIXED,P3 normal
180253,show significant drop performance,RESOLVED WORKSFORME,P3 normal
180254,desire way control scroll title behavior tabbed property page,RESOLVED WORKSFORME,P3 enhancement
180255,scenario show decresed performance,NEW,P3 normal
180256,launch configurations support build variables,RESOLVED FIXED,P3 normal with 2 votes
180257,scenario show performance degradation,NEW,P3 normal
180258,scenario show slight performance degradation,RESOLVED WORKSFORME,P4 minor
180259,work set menu items miss project explorer,RESOLVED DUPLICATE of bug 156357,P3 major
180260,core ui startup test show slight performance degradation eclipse,RESOLVED WONTFIX,P3 normal
180261,package jar,CLOSED FIXED,P1 normal
180262,variables list twice pane datapool,CLOSED FIXED,P1 normal
180263,fail,RESOLVED FIXED,P3 normal
180264,compile,RESOLVED FIXED,P3 normal
180265,impl merge take annotation account,CLOSED FIXED,P2 major
180266,npe per resource scanner discovery load build log file,RESOLVED FIXED,P3 normal
180267,show performance degradation,RESOLVED WORKSFORME,P3 normal
180268,monitor rollover job get stick progress view,RESOLVED FIXED,P3 minor
180269,getprojectdata ant task overwrite properties,CLOSED FIXED,P3 minor
180270,password erase user id change save,CLOSED FIXED,P3 normal
180271,slowdown eclipse,RESOLVED FIXED,P4 normal
180272,ui form section guidelines,NEW,P3 normal
180273,cheatsheet categories display,RESOLVED FIXED,P3 normal
180274,move systemfiltersimple systemfilterreference,CLOSED FIXED,P3 enhancement
180275,create client project,CLOSED WORKSFORME,P3 normal
180276,idmcontext ivmcontext abstract implementation make methods,CLOSED FIXED,P3 normal
180277,continuous npe errors javaoutlinepage,RESOLVED DUPLICATE of bug 178906,P3 major
180278,rcp use tag map file rcp plugin qualifiers,CLOSED WONTFIX,P1 normal
180279,move jarprocessor file preserve history,RESOLVED FIXED,P3 normal
180280,unmovable row datapool editor,CLOSED FIXED,P1 normal
180281,top ten ui guidelines list,NEW,P3 normal
180282,hyperlinks,NEW,P3 normal
180283,promote performance test fingerprint test,RESOLVED FIXED,P3 normal
180284,fail install facet runtime location set,CLOSED FIXED,P3 major
180285,tons log message due message,RESOLVED FIXED,P3 normal
180286,wrong enabledwhen condition cause property page display improper place,RESOLVED FIXED,P3 critical
180287,work set tool visible default,VERIFIED FIXED,P3 normal
180288,complete status synched repository,RESOLVED DUPLICATE of bug 179873,P3 major
180289,launcher set,RESOLVED FIXED,P3 normal
180290,fail,RESOLVED FIXED,P3 critical
180291,allow connect via mysql,RESOLVED FIXED,P3 normal
180292,update file include splash bitmap,VERIFIED FIXED,P3 normal
180293,npe bring fast view,VERIFIED FIXED,P3 normal
180294,trace arm monitor instrumentation documentation miss driver,CLOSED FIXED,P3 blocker
180295,xml data source correctly deal problems,RESOLVED DUPLICATE of bug 166007,P3 normal
180296,text filter debug popups,RESOLVED WONTFIX,P3 enhancement
180297,allow compare instance reference executions,RESOLVED WONTFIX,P3 enhancement
180298,break link gla document,CLOSED FIXED,P1 normal
180299,new task editor bugzilla show arbitrary task id,RESOLVED FIXED,P3 normal
180300,errorsupportpart handle statusadapter istatus,VERIFIED FIXED,P3 normal
180301,fix api,RESOLVED WONTFIX,P1 normal
180302,protect statusmanager code faulty statushandler,VERIFIED FIXED,P3 normal
180303,argv show variables view,RESOLVED WONTFIX,P3 normal
180304,web service client test page always expect xxxproxy generate,CLOSED FIXED,P3 major
180305,handle static define header,RESOLVED FIXED,P3 normal with 3 votes
180306,editor support text selection,RESOLVED DUPLICATE of bug 19771,P3 enhancement
180307,sybase package must rename internal,CLOSED FIXED,P3 normal
180308,remove print toolbar tool default,VERIFIED FIXED,P3 normal
180309,bundle cannot resolve equinox cache around,RESOLVED WONTFIX,P3 normal with 1 vote
180310,attach file lack permissions fail silently,RESOLVED FIXED,P3 normal
180311,reduce size page,CLOSED DUPLICATE of bug 19462,P5 normal
180312,invalid expression measure crea ted,RESOLVED FIXED,P3 normal
180313,restart several open connections reopen one,CLOSED FIXED,P3 normal
180314,break link problems,CLOSED FIXED,P1 major
180315,certain events clear find pattern task list,RESOLVED WONTFIX,P4 enhancement
180316,handle dblclick view,RESOLVED FIXED,P3 enhancement
180317,dc framework enhancements,CLOSED DUPLICATE of bug 180318,P3 enhancement
180318,dc framework enhancements,CLOSED WONTFIX,P3 enhancement
180319,console report applications,CLOSED FIXED,P3 normal
180320,eclipse help bind serversocket,RESOLVED FIXED,P3 normal
180321,make public,CLOSED FIXED,P3 normal
180322,exemplary components data collection framework,CLOSED WONTFIX,P3 enhancement
180323,document format command change source editors,NEW,P3 normal
180324,npe collect oda data source design change remove external reference,CLOSED FIXED,P3 normal
180325,consolidate constants,NEW,P3 normal
180326,need tighten package export,CLOSED FIXED,P3 normal
180327,perspective ignore link resource,NEW,P3 normal
180328,linux record new shell fail,CLOSED FIXED,P1 critical
180329,add icon repository action,VERIFIED FIXED,P3 trivial
180330,handle unicode literals wrong type name,RESOLVED FIXED,P3 minor
180331,problems rename type contain unicode literals,RESOLVED FIXED,P3 normal
180332,add status icon editor header,NEW,P3 enhancement
180333,add submit action header,RESOLVED FIXED,P3 enhancement
180334,sash hide behind view content,RESOLVED FIXED,P3 normal
180335,make network io timeout value configurable,RESOLVED WONTFIX,P3 enhancement
180336,workigin eclipse cdt,NEW,P3 blocker
180337,blank credentials accept anonymous login enable,RESOLVED FIXED,P2 normal
180338,active task show schedule mode task schedule,RESOLVED FIXED,P2 normal
180339,buildapplication eclipse expect antrunner iplatformrunnable,RESOLVED FIXED,P3 major
180340,junit launcher write everything log,RESOLVED INVALID,P3 normal
180341,implicit dependency wrong dtp version,RESOLVED WONTFIX,P3 major
180342,project update jardesc reference,ASSIGNED,P3 normal with 1 vote
180343,cpath parse use hard cod path separator,RESOLVED WONTFIX,P3 normal
180344,text overview page incomplete,RESOLVED FIXED,P3 minor
180345,nullpointerexception update manager,RESOLVED WONTFIX,P3 normal
180346,space indent,NEW,P3 enhancement
180347,rename,RESOLVED FIXED,P3 enhancement
180348,export date,CLOSED DUPLICATE of bug 263305,P5 enhancement
180349,remove trail space option save file,ASSIGNED,P3 enhancement with 9 votes
180350,ctabfolder close button,RESOLVED WONTFIX,P3 enhancement
180351,preferences dialog error,RESOLVED INVALID,P3 blocker
180352,error click date item,RESOLVED FIXED,P3 normal
180353,basic memory analysis context menu cannot open,CLOSED WONTFIX,P3 normal
180354,jsch explode,RESOLVED WONTFIX,P3 normal
180355,user need imform remote wsdl exist ws wizards,NEW,P3 normal
180356,datasource explorer show schema,CLOSED FIXED,P3 normal with 1 vote
180357,group indentation ignore use option,CLOSED DUPLICATE of bug 168988,P3 normal
180358,cursor jump begin filename field keystroke,VERIFIED FIXED,P3 normal
180359,fail create parent directories,CLOSED NOT_ECLIPSE,P3 normal
180360,commons httpclient psf file,RESOLVED FIXED,P3 normal
180361,navigatoractivationservice sort extension ids notify listeners,RESOLVED FIXED,P3 major
180362,info decoration forever,RESOLVED FIXED,P3 normal
180363,way create link resource base variable,VERIFIED FIXED,P1 major
180364,support join multiple extension point,CLOSED FIXED,P3 enhancement
180365,add ui robot output,RESOLVED WONTFIX,P3 enhancement
180366,format privatestyle,RESOLVED FIXED,P3 normal
180367,launch configs show irrelevant,RESOLVED FIXED,P3 normal
180368,many unused dependancies jem plugins,CLOSED FIXED,P3 normal
180369,tablecolumn size calculation percents,RESOLVED INVALID,P3 trivial
180370,array syntax rendred incorrectly,RESOLVED WORKSFORME,P3 critical
180371,add library dialog open ruby lib directory filesystem root,ASSIGNED,P3 enhancement
180372,autocomplete stick instance variables use rspec,RESOLVED WORKSFORME,P3 normal
180373,new project create exist source add zip file libraries,RESOLVED FIXED,P3 normal
180374,new ruby project ruby std libraries attach project source path,RESOLVED INVALID,P3 enhancement
180375,add gem source project source path dialog,ASSIGNED,P3 normal
180376,crash jvm,RESOLVED FIXED,P3 normal
180377,bugzilla permissions,RESOLVED FIXED,P3 normal
180378,ruby feed rss reader right ide,RESOLVED WONTFIX,P3 enhancement
180379,irb console view ide,ASSIGNED,P3 enhancement
180380,add couple curly brace double quote string,ASSIGNED,P3 enhancement
180381,eclipse crash use debugger,RESOLVED DUPLICATE of bug 167562,P3 major
180382,auto complete class ruby core break,RESOLVED INVALID,P3 blocker
180383,core class auto complete work,RESOLVED FIXED,P1 critical
180384,generate miss format brand file,RESOLVED WONTFIX,P3 enhancement
180385,go work,RESOLVED FIXED,P3 critical
180386,clear method javabeanobservablelist,RESOLVED DUPLICATE of bug 177770,P3 normal
180387,fold work block rspec specs,ASSIGNED,P3 enhancement
180388,superclass get parse classname,RESOLVED FIXED,P3 normal
180389,internal error occur process label,RESOLVED DUPLICATE of bug 141946,P3 normal
180390,view part focus editor maximize view activate new presentation,RESOLVED DUPLICATE of bug 180004,P3 normal
180391,mylar java constructor proposals worse jdt,RESOLVED DUPLICATE of bug 175879,P3 normal
180392,add support bigdecimal stringtonumberconverter,VERIFIED FIXED,P3 enhancement
180393,small flicker maximize part fast view bar,NEW,P3 normal
180394,simple strategy editors multiple windows,VERIFIED FIXED,P3 enhancement
180395,cleanup file accessibility rule,CLOSED FIXED,P3 normal
180396,editor lose text position focus,RESOLVED FIXED,P3 major
180397,instance variables assign parallel assignment include auto complete list,RESOLVED FIXED,P3 major
180398,import trace file different filter log apply first filter apply second show result,CLOSED WORKSFORME,P3 major
180399,break help link product editor,RESOLVED FIXED,P3 normal
180400,dialog section tall,RESOLVED FIXED,P3 normal
180401,fact table duplicate driver handle fact,CLOSED FIXED,P3 major
180402,chart cannot render,CLOSED FIXED,P3 blocker
180403,context crosstab selection right click,CLOSED FIXED,P3 normal
180404,claim dialect mapper extension,ASSIGNED,P3 normal
180405,grand result,CLOSED FIXED,P3 normal
180406,patch bug,RESOLVED FIXED,P3 major
180407,change name content cross dimension lose,CLOSED WONTFIX,P3 normal
180408,correct expression npe throw preview,CLOSED FIXED,P3 major
180409,right click insert cross table work library,CLOSED DUPLICATE of bug 180424,P3 normal
180410,throw click toc web,CLOSED FIXED,P3 major
180411,error happen xml source report extend cube,CLOSED FIXED,P3 normal
180412,preview pdf report contain,CLOSED DUPLICATE of bug 180410,P3 major
180413,dte support render cube data document rerun,RESOLVED FIXED,P3 normal
180414,attach design file preview correctly use postscript,CLOSED FIXED,P3 normal
180415,implement,VERIFIED FIXED,P3 normal
180416,page break auto text n work preview postscript,NEW,P3 normal
180417,initialize feature launch configurations,RESOLVED FIXED,P3 normal
180418,error occur preview label word,CLOSED FIXED,P3 major
180419,two feature,RESOLVED INVALID,P3 normal
180420,new wizard default bias toward development,RESOLVED FIXED,P3 normal
180421,refresh task update new time zone settings,RESOLVED INVALID,P3 normal
180422,finish obsession log view text editors,RESOLVED FIXED,P3 enhancement
180423,crosstab miss main menu layout context,CLOSED FIXED,P3 normal
180424,drag cross tab layout,CLOSED FIXED,P3 normal
180425,crosstab bind pane design,CLOSED FIXED,P3 critical
180426,allow dataset drag row column area cross,CLOSED FIXED,P3 normal
180427,error crosstab problems,CLOSED DUPLICATE of bug 179629,P3 normal
180428,unfriendly menu name crosstab measure context,CLOSED FIXED,P3 normal
180429,proposal computation extension point id strict,RESOLVED FIXED,P3 normal
180430,cannot insert report item start ecilpse japan,CLOSED DUPLICATE of bug 176341,P3 critical
180431,export file export report extension,CLOSED FIXED,P3 major
180432,allow user select dataset bind bind disappear select dataset,CLOSED DUPLICATE of bug 180425,P3 enhancement
180433,highlight preprocessor directives bogus,RESOLVED FIXED,P3 normal
180434,miss insert context,CLOSED DUPLICATE of bug 180423,P3 normal
180435,user define page break fail doc report,CLOSED FIXED,P3 major
180436,use table sort indicators cvs,VERIFIED FIXED,P3 enhancement
180437,enhance cube generation exception,RESOLVED FIXED,P3 normal
