id,title,status,importance
420087,dirty work,VERIFIED FIXED,P3 normal
420088,cbi build fail dependency resolution,RESOLVED INVALID,P3 normal
420089,dirty work,VERIFIED FIXED,P3 normal
420090,dirty work,VERIFIED FIXED,P3 normal
420091,dirty work,VERIFIED FIXED,P3 normal
420092,dirty work,VERIFIED FIXED,P3 normal
420093,facetmanger list deal uniqueness,CLOSED FIXED,P2 normal
420094,field keep focus hide virtual keyboard,NEW,P3 normal
420095,project whitespace name fail read natures,CLOSED INVALID,P3 normal
420096,delete git repository refresh repository list,RESOLVED FIXED,P3 minor
420097,events miss listen descendent property events,CLOSED FIXED,P3 normal
420098,text box create new branch disable push change,RESOLVED FIXED,P3 trivial
420099,menu items blank ubuntu,CLOSED DUPLICATE of bug 419830,P3 major with 1 vote
420100,render poorly users,RESOLVED FIXED,P3 normal
420101,hudson build platform,RESOLVED FIXED,P3 normal
420102,parse problems nest generics,RESOLVED FIXED,P3 normal
420103,split module exist jmx module,RESOLVED FIXED,P3 normal
420104,provide nexus repository mylyn docs,RESOLVED FIXED,P3 enhancement
420105,name export exist eclipse project,CLOSED INVALID,P3 critical
420106,way disable environment variable home detect installation path warn,RESOLVED INVALID,P3 normal
420107,eclipse editor pane obscure tab bar,RESOLVED FIXED,P3 normal
420108,bugzilla connector autodetect component product log entry,RESOLVED DUPLICATE of bug 205196,P3 normal
420109,decouple ant dependency,RESOLVED FIXED,P3 enhancement
420110,api allow permanently store change usersession passwords,CLOSED FIXED,P3 normal
420111,enable printable versions page,RESOLVED FIXED,P3 normal
420112,npe parameter user data type system type like,RESOLVED FIXED,P3 normal
420113,command urls mangle project contain space,RESOLVED FIXED,P3 normal
420114,create,RESOLVED FIXED,P3 normal
420115,editor close file rename,NEW,P3 minor
420116,add implement methods consider type annotations,RESOLVED FIXED,P3 enhancement
420117,cannot validate gerrit repository system clock set wrong day,NEW,P3 normal
420118,break document link release note,RESOLVED NOT_ECLIPSE,P3 normal
420119,allow better customization reuse emf edit,NEW,P3 normal
420120,create deprecate package type,RESOLVED FIXED,P3 normal
420121,fail item exist,RESOLVED FIXED,P3 normal
420122,,RESOLVED FIXED,P3 normal
420123,two mentor need geotrellis,RESOLVED FIXED,P3 normal
420124,eclipse help result target content must include pdf docs,ASSIGNED,P3 normal
420125,final modifier allow,RESOLVED DUPLICATE of bug 403410,P3 normal
420126,part eclipse window become light blue square get,VERIFIED FIXED,P3 critical
420127,nullpointerexception dnd content outline,CLOSED FIXED,P3 normal
420128,top menu display work ubuntu,CLOSED DUPLICATE of bug 420099,P3 major with 1 vote
420129,create file name break entire folder,RESOLVED WONTFIX,P3 major
420130,eclipse crash several time day,NEW,P3 major
420131,reference give unexpected runtime error compute text hover,CLOSED DUPLICATE of bug 416267,P3 normal
420132,npe,RESOLVED FIXED,P3 normal
420133,make cdt dependency optional,RESOLVED FIXED,P3 enhancement
420134,launcher executable miss build,RESOLVED FIXED,P3 major
420135,correct dependencies include,CLOSED FIXED,P3 normal
420136,separate deps runtime deps,CLOSED WORKSFORME,P3 normal
420137,djhdfhlrglktj,CLOSED FIXED,P3 critical
420138,tag display properly kepler,RESOLVED FIXED,P3 normal
420139,swing desktop execclosing excuted correctly close,CLOSED FIXED,P3 normal
420140,fail perspective open,NEW,P3 normal
420141,migrate build hudson,CLOSED FIXED,P3 normal with 1 vote
420142,graceful shutdown graceful,RESOLVED FIXED,P3 normal
420143,use new maven repository publish poms,RESOLVED FIXED,P3 enhancement
420144,toggle breakpoint remove dot,CLOSED DUPLICATE of bug 302856,P3 normal
420145,menu item disable close text editor,RESOLVED WORKSFORME,P3 normal
420146,websocket handshake https request fail linux environment,RESOLVED WORKSFORME,P3 normal
420147,menus view bundle,NEW,P3 normal
420148,consider bower manage clear party javascript libraries orbit,CLOSED INVALID,P3 enhancement with 5 votes
420149,parent pom contain profile enable test coverage profile,CLOSED DUPLICATE of bug 515487,P3 enhancement
420150,list dict class rather datatypes,NEW,P3 normal
420151,move sample ecore modeler separate feature,CLOSED FIXED,P3 normal
420152,,RESOLVED INVALID,P3 normal
420153,enable gerrit,RESOLVED FIXED,P3 normal
420154,wrong report potential nullpointeraccess,ASSIGNED,P3 normal
420155,hipp,RESOLVED FIXED,P3 normal
420156,open technologies,RESOLVED WONTFIX,P3 normal
420157,fix failure,RESOLVED INVALID,P3 normal
420158,produce wrong type newlines generate file templates write execute different oss,CLOSED FIXED,P3 normal
420159,provide mechanism turn preservation unchanged file,CLOSED FIXED,P3 normal
420160,add support maven,RESOLVED FIXED,P3 normal with 2 votes
420161,view refresh undo redo,RESOLVED FIXED,P3 enhancement
420162,add extension point allow contribute imodelsavelifecyclelisteners,RESOLVED FIXED,P3 enhancement
420163,program randomly close,CLOSED WORKSFORME,P3 normal
420164,validate instantiation abstract class,NEW,P3 normal
420165,fix failures due fast task submission tractaskdatahandlerxmlrpctest,RESOLVED FIXED,P3 minor
420166,leave set true prepareedit throw excpetion,CLOSED FIXED,P3 normal
420167,fxml java compiler handle string appropriately,RESOLVED FIXED,P3 normal
420168,terminate relaunch enable even launch support terminate,NEW,P3 minor
420169,openeditor fail without perspective,NEW,P3 normal
420170,cleanup control api,CLOSED FIXED,P3 normal
420171,button centre vertically,VERIFIED FIXED,P3 normal
420172,capable handle change regard multi reference containment value,CLOSED FIXED,P3 normal
420173,symbol may display without respect ratio,RESOLVED FIXED,P3 normal
420174,deck move must make sure target card current card,RESOLVED FIXED,P3 normal
420175,never deliver null,NEW,P3 normal
420176,response handler call twice use sendwithtimeout unknown address,CLOSED FIXED,P3 major
420177,double click hyperlink open diagram hyperlink window,CLOSED FIXED,P3 normal
420178,show view menu indicate whether view already open current perspective,NEW,P3 enhancement
420179,add fade transition,RESOLVED FIXED,P3 normal
420180,use gtk default instead gtk,RESOLVED FIXED,P3 normal
420181,add zoom slide animation,RESOLVED FIXED,P3 normal
420182,use gtk default instead gtk,RESOLVED FIXED,P3 normal
420183,assert two comparables equal,CLOSED FIXED,P3 enhancement
420184,mobileapp provide possibility initialize stylesheets,RESOLVED FIXED,P3 normal
420185,console view behave change format sudden,RESOLVED FIXED,P3 normal
420186,sort order completion proposals,RESOLVED WORKSFORME,P3 enhancement
420187,error try deploy hipp,RESOLVED FIXED,P3 normal
420188,contain unused code,RESOLVED FIXED,P3 normal
420189,quick access list filter command active editor,RESOLVED FIXED,P3 normal
420190,drag anything file cause null pointer,RESOLVED FIXED,P3 normal
420191,nls content miss new text,CLOSED FIXED,P3 normal
420192,unsupportedoperationexception usefull method,CLOSED FIXED,P2 normal
420193,listener facetmanager,CLOSED FIXED,P2 enhancement
420194,create helper method control set domainmodelreference,CLOSED FIXED,P3 normal
420195,proposal support java editor,CLOSED FIXED,P3 enhancement
420196,diagram possible select compartments,RESOLVED FIXED,P3 normal
420197,outline fully refresh diagram scrollbars change,ASSIGNED,P3 normal
420198,hipp pdt,RESOLVED FIXED,P3 normal
420199,create diagram toolbar flicker,RESOLVED FIXED,P3 normal
420200,propose patch make equinox work android,NEW,P3 enhancement
420201,diagram hyperlinks button pop early,CLOSED FIXED,P3 normal
420202,control multicontrol fill space,CLOSED FIXED,P3 normal
420203,bufferoverflowexception try import lttng ust trace batch import,RESOLVED FIXED,P3 normal
420204,,RESOLVED INVALID,P3 normal
420205,please remove ptp job,RESOLVED FIXED,P3 normal
420206,review swterror handle strategy current practice improvements robustness,NEW,P3 normal
420207,override pointcuts via,NEW,P3 normal
420208,npe stateless multiple set delegate,RESOLVED INVALID,P3 normal
420209,add user assistance orion,RESOLVED FIXED,P3 normal
420210,support additional message insert key declare,RESOLVED FIXED,P3 normal
420211,widged dispose exception formcomponentpresentation,CLOSED FIXED,P3 normal
420212,,RESOLVED FIXED,P3 normal
420213,element namespace erroneously apply attribute read document,RESOLVED FIXED,P3 normal
420214,enable gerrit project,RESOLVED FIXED,P3 normal
420215,mentor need geoff project,RESOLVED FIXED,P3 normal
420216,jts topology suite,RESOLVED FIXED,P3 normal
420217,mentor need spatialhadoop,RESOLVED FIXED,P3 normal
420218,hipp instance project,RESOLVED FIXED,P3 normal
420219,url shortener trouble long urls bugzilla,RESOLVED FIXED,P3 normal
420220,timerthread leak use batch import wizard open trace,RESOLVED FIXED,P3 normal
420221,javascript client download,CLOSED DUPLICATE of bug 423940,P3 normal
420222,minify javascript client,CLOSED DUPLICATE of bug 423940,P3 normal
420223,paho javascript documentation,CLOSED DUPLICATE of bug 423940,P3 normal
420224,igoring optional dependencies option lead properly build javadoc doc,RESOLVED FIXED,P3 normal
420225,part resize sash hard grip aim,NEW,P3 enhancement with 1 vote
420226,build kill ui sometimes lock release make slave unusable,NEW,P3 major
420227,typo main page,CLOSED FIXED,P3 trivial
420228,misunderstand,CLOSED INVALID,P3 normal
420229,auto completion take forever fail,NEW,P3 normal
420230,update build jetty latest infrastructure,CLOSED WONTFIX,P3 normal
420231,version ignore system property,RESOLVED INVALID,P3 normal
420232,version plugin embark pom dependencies start goal,RESOLVED FIXED,P3 normal
420233,python ide report error detect,RESOLVED NOT_ECLIPSE,P3 normal
420234,remove resource finalizers,CLOSED MOVED,P3 normal
420235,appscan source issue path traversal,NEW,P3 normal
420236,project explorer show package outside src folder,NEW,P3 normal
420237,seem work properly,CLOSED FIXED,P3 normal
420238,reduce whitespace usage default eclipse theme,VERIFIED FIXED,P3 normal with 2 votes
420239,author error message commit,RESOLVED INVALID,P3 normal
420240,provide word completion wikitext editors,NEW,P3 enhancement
420241,namespace form,RESOLVED FIXED,P3 normal
420242,compile log file name cut,NEW,P3 trivial
420243,issue astutils methods use statement,CLOSED FIXED,P3 normal
420244,latest version accept customtask type connection,RESOLVED WORKSFORME,P3 normal
420245,custom eclipse sdk build stop workspace selection,CLOSED DUPLICATE of bug 419940,P3 normal
420246,update scout epp package description,CLOSED FIXED,P3 normal
420247,refresh problem display stereotype link elements,RESOLVED FIXED,P3 normal
420248,delete folders,RESOLVED FIXED,P2 enhancement
420249,javscript validator hang validate fckeditor,NEW,P3 normal
420250,delete obsolete build script,CLOSED DUPLICATE of bug 420251,P3 normal
420251,provide readme build script make cbi build accessible,RESOLVED FIXED,P3 normal
420252,throw uac enable default security settings,NEW,P3 normal
420253,ds parameters disappear ds import library,NEW,P3 critical
420254,icns file rename,NEW,P3 normal
420255,disregard profile,RESOLVED FIXED,P3 major
420256,support level nest block,CLOSED WORKSFORME,P3 enhancement
420257,pull project,NEW,P3 major
420258,time mac almost,RESOLVED WORKSFORME,P3 major
420259,oome mac,CLOSED DUPLICATE of bug 419838,P3 normal
420260,take longer mac,RESOLVED FIXED,P3 major
420261,classcastexception job execution,NEW,P3 normal
420262,formatter place brace new line macros,NEW,P3 minor
420263,refactorings stop work,CLOSED DUPLICATE of bug 320986,P3 major
420264,illegal monitor state exception lock cpus,NEW,P3 normal
420265,rename method fail override one method per implementation,CLOSED DUPLICATE of bug 99622,P3 normal
420266,stereotype tag value editable reference,RESOLVED INVALID,P3 enhancement
420267,swing mnemonics menus work properly,CLOSED FIXED,P3 normal
420268,npe get value feature base eval expression,RESOLVED FIXED,P3 normal
420269,nosuchmethoderror codeassistconfigurationblock,RESOLVED WONTFIX,P3 normal
420270,resolve workspace artifacts break since maven launcher,CLOSED DUPLICATE of bug 416882,P3 normal
420271,facelet fail fill eclipse,RESOLVED WONTFIX,P3 normal
420272,could wipe workspace,RESOLVED WORKSFORME,P3 blocker
420273,jdbcsessionmanager jdbcsessionidmanager close statement preparestatement,RESOLVED FIXED,P3 major
420274,backport drag anything file cause null pointer,RESOLVED FIXED,P3 normal
420275,httpclient hang leave idle,CLOSED INVALID,P3 major
420276,move renderercontext selectednodechangedlistener internal,CLOSED FIXED,P1 normal
420277,remove lucene search punctuation handle,RESOLVED INVALID,P3 normal
420278,make configure,CLOSED FIXED,P1 normal
420279,remove unwanted view model type release,CLOSED FIXED,P1 normal
420280,separation user interface transformation plugin,CLOSED FIXED,P3 enhancement
420281,problem elvis,RESOLVED WORKSFORME,P3 normal
420282,archive bugzilla component,RESOLVED FIXED,P3 normal
420283,wrong error cast intersection type,RESOLVED FIXED,P3 normal
420284,illegalstateexception,RESOLVED FIXED,P3 major
420285,add orbit,RESOLVED FIXED,P3 enhancement
420286,project editor display additional information one plugin,RESOLVED FIXED,P3 normal
420287,cdt feature scatter around update manager,RESOLVED FIXED,P3 normal
420288,rename namespace,CLOSED FIXED,P3 enhancement
420289,find classpath use jboss application server,NEW,P3 normal
420290,asynchronous remote service may support,RESOLVED FIXED,P3 enhancement
420291,generate control appear view,CLOSED FIXED,P3 normal
420292,add git blame plugin js build,RESOLVED FIXED,P3 normal
420293,uri template wrong,RESOLVED WONTFIX,P3 normal
420294,add user dsklyut job admin permissions,RESOLVED FIXED,P3 normal
420295,create new ease job,CLOSED FIXED,P3 normal
420296,devise performance assessment unit test,NEW,P3 enhancement
420297,css engine shall support custom properties,RESOLVED FIXED,P3 enhancement
420298,git repository action,RESOLVED FIXED,P3 normal
420299,make build work,CLOSED DUPLICATE of bug 420319,P3 normal
420300,fail test windows,NEW,P3 normal
420301,hipp instance project,RESOLVED FIXED,P3 normal
420302,editor page call editor,RESOLVED FIXED,P3 normal
420303,make invocation conditional,RESOLVED FIXED,P3 major
420304,relate link miss case,RESOLVED FIXED,P3 normal
420305,need rename hudson job,RESOLVED FIXED,P3 normal
420306,editor settings popup extra wide border,RESOLVED FIXED,P3 normal
420307,dropdown submenu dismiss create project,RESOLVED FIXED,P3 normal
420308,miss update version,RESOLVED FIXED,P3 normal
420309,pass canvas cause paintlisteners receive paintevents linux,CLOSED INVALID,P3 major
420310,huge energy drain eclipse battery killer,CLOSED DUPLICATE of bug 385394,P3 normal
420311,bundle findhook must call system bundle call,RESOLVED FIXED,P3 normal
420312,require bundle prevent rse work eclipse rap,NEW,P3 normal
420313,show base method generic,RESOLVED DUPLICATE of bug 435805,P3 normal with 1 vote
420314,dataservice synchronize,CLOSED FIXED,P3 normal
420315,remove repository,RESOLVED FIXED,P3 normal
420316,job may remove,RESOLVED FIXED,P3 normal
420317,hipp babel,RESOLVED FIXED,P3 normal
420318,buggy,NEW,P3 normal
420319,update ease maven configurations,CLOSED FIXED,P3 normal
420320,bad ast recovery type annotation syntax error secondary type,RESOLVED FIXED,P3 normal
420321,default button delete trace dialog cancel instead ok,CLOSED WONTFIX,P3 minor
420322,unable locate installable unit change file,RESOLVED INVALID,P3 normal
420323,click image file open text editor,RESOLVED FIXED,P3 normal
420324,whenever click accept reservation link cruise special page take us web apps home page display book cruise,CLOSED NOT_ECLIPSE,P3 blocker
420325,remove approval,NEW,P2 normal
420326,fix,RESOLVED FIXED,P3 trivial
420327,git popup focus mac safari,RESOLVED WONTFIX,P3 normal
420328,orion project observations,RESOLVED FIXED,P3 normal
420329,site paths break incorrectly encode slash,RESOLVED FIXED,P3 critical
420330,uml model fail generate,VERIFIED FIXED,P2 normal
420331,mylyn build fail ioexception,RESOLVED INVALID,P3 normal
420332,click ok nothing select delete supp file dialog close editor,RESOLVED FIXED,P3 minor
420333,remove jsdt semantic validation,RESOLVED FIXED,P3 normal
420334,plugin issue hudson variables pick context root,RESOLVED FIXED,P3 normal
420335,join plugin cause exception,VERIFIED FIXED,P3 critical
420336,project dash dashboard query website work,RESOLVED WONTFIX,P3 blocker
420337,preference show blame,RESOLVED FIXED,P3 normal
420338,add oppositerolename annotations,VERIFIED FIXED,P2 enhancement
420339,support subclipse,CLOSED NOT_ECLIPSE,P3 major
420340,create version xdctools include jvm,CLOSED FIXED,P3 enhancement
420341,expand comparison section one result commit,RESOLVED WONTFIX,P3 enhancement
420342,cannot call method open file,RESOLVED FIXED,P3 critical
420343,fxml static properties default children translate,RESOLVED FIXED,P3 normal
420344,purple blame annotation get remove,RESOLVED FIXED,P3 normal
420345,incorrect behavior method,NEW,P3 normal
420346,event loop exception sort remote systems detail view,NEW,P3 normal
420347,javatypecreateactionhandler recompute enablement state create new type,CLOSED FIXED,P3 minor
420348,javatype validation refresh create action,CLOSED FIXED,P3 normal
420349,gcc support,CLOSED WORKSFORME,P3 enhancement
420350,driverdialog jar list tab allow add new jdbc jar,NEW,P3 enhancement
420351,create new xhtml document work,NEW,P3 normal
420352,npe enviroment configuration windowing system miss,RESOLVED FIXED,P3 trivial
420353,break point stop correct line,CLOSED INVALID,P3 normal
420354,usage data upload error,NEW,P3 normal
420355,consider default super class new form,CLOSED WONTFIX,P3 normal
420356,call block,RESOLVED INVALID,P3 major
420357,unable create multiple source directory point different bin directory,RESOLVED WORKSFORME,P3 normal
420358,stringconcatenationclients compile anonymous class,VERIFIED FIXED,P3 enhancement
420359,unable set maxthreads number embed jetty,RESOLVED FIXED,P3 normal
420360,copy clipboard linux retain syntax highlight,CLOSED NOT_ECLIPSE,P3 normal
420361,code completion script outline work filename,NEW,P4 enhancement
420362,listeners call many time,RESOLVED FIXED,P3 normal
420363,npe msg,REOPENED,P3 normal
420364,bad synchronization httpconversation,RESOLVED WORKSFORME,P3 normal
420365,test open block dialog mac without internet connection,RESOLVED WORKSFORME,P3 normal
420366,work children array elements,RESOLVED FIXED,P3 normal
420367,install maven plugin tycho hipp,RESOLVED FIXED,P3 enhancement
420368,default content type contentproviders,RESOLVED FIXED,P3 enhancement
420369,open popups embed browser,CLOSED WONTFIX,P3 enhancement
420370,tooltips command popups close click popup,RESOLVED FIXED,P3 major
420371,fix testabandonchange testrestorechange,RESOLVED FIXED,P3 normal
420372,cannot generate code new papyrus model,VERIFIED FIXED,P3 normal
420373,erroneous,CLOSED FIXED,P3 normal
420374,multipartoutputstream always close parent,RESOLVED FIXED,P3 normal
420375,generate code refresh project errors,VERIFIED FIXED,P3 normal
420376,generate code format,VERIFIED FIXED,P3 normal
420377,frameworkevent error,RESOLVED FIXED,P3 normal
420378,support set content mix complex type,CLOSED FIXED,P3 enhancement
420379,choose cdt operation generate invalid code,NEW,P3 normal
420380,add javafx renderer,CLOSED WONTFIX,P3 normal
420381,ecpstaticapplicabletester return wrong result,CLOSED FIXED,P3 normal
420382,remove reference process diagram functionality,CLOSED FIXED,P3 normal
420383,fail onconnect handler servletrequestattributelistener,RESOLVED INVALID,P3 normal
420384,jdt editor wake xtext editors,CLOSED WORKSFORME,P3 normal
420385,mylyn break products,VERIFIED FIXED,P1 critical
420386,remove reference outdated thirdparty,CLOSED FIXED,P3 normal
420387,event test case parameters data set execute twice,CLOSED FIXED,P3 normal
420388,export package,VERIFIED FIXED,P3 trivial
420389,refresh,CLOSED FIXED,P3 normal
420390,many version number,RESOLVED FIXED,P3 normal
420391,change sugar getter explizit getter,RESOLVED WORKSFORME,P3 normal
420392,concrete implementation multimap need,CLOSED FIXED,P3 minor
420393,push changeset gerrit create comment correspond bug commit message include link bug,CLOSED DUPLICATE of bug 390394,P3 enhancement
420394,orioneditorcontrol throw exception restore preference default,RESOLVED FIXED,P3 normal
420395,remove tag inherit oaw,NEW,P3 enhancement
420396,save button sometimes disable,CLOSED FIXED,P3 normal
420397,fix findbugs warn,RESOLVED FIXED,P3 normal
420398,publish update site pde,RESOLVED WORKSFORME,P3 normal
420399,method slow,RESOLVED FIXED,P3 enhancement
420400,carousel expand take available horizontal space,RESOLVED WONTFIX,P4 normal
420401,tag miss tag,RESOLVED FIXED,P3 minor
420402,abstractsubemfstoreinterface include log info,CLOSED FIXED,P3 normal
420403,improve display word server errors client,CLOSED DUPLICATE of bug 418935,P3 minor
420404,dependencies,RESOLVED INVALID,P3 normal
420405,background gradient scroll view horizontally,NEW,P3 normal
420406,core test require empty provider manager,RESOLVED FIXED,P3 normal
420407,change password dialog show indication password,NEW,P3 enhancement
420408,implement temporary password expiry password reset,NEW,P3 enhancement
420409,allow mouse scroll open editor tabs,NEW,P3 enhancement
420410,move password reset api session security model,NEW,P3 enhancement
420411,mark occurrences fail selection make via call hierarchy view,ASSIGNED,P3 minor
420412,along tycho,RESOLVED FIXED,P3 normal
420413,allow create array,RESOLVED FIXED,P3 enhancement
420414,update version url,RESOLVED FIXED,P3 normal
420415,rrcformsample may fail process artifacts rich text,CLOSED FIXED,P3 normal
420416,add sonar plugin hudson plugin central,NEW,P3 normal
420417,cannot navigate tree click link,RESOLVED WONTFIX,P3 normal
420418,instal maven tycho configurator rad,CLOSED NOT_ECLIPSE,P3 normal
420419,remote service proxy unget properly clean,RESOLVED FIXED,P3 normal
420420,need help instal dependencies,RESOLVED WORKSFORME,P3 normal
420421,unable commit file ca harvest scm repository eclipse juno,RESOLVED WORKSFORME,P3 blocker
420422,opal,RESOLVED FIXED,P3 normal with 2 votes
420423,support opposite,RESOLVED FIXED,P3 normal
420424,littlelib use deprecate instead,CLOSED WONTFIX,P3 normal
420425,spacebar trigger autocomplete,CLOSED DUPLICATE of bug 348857,P3 normal
420426,long job name throw exception,VERIFIED FIXED,P3 major
420427,jgit pgm work without ui library,NEW,P3 normal with 1 vote
420428,fail build products relate,RESOLVED FIXED,P3 blocker
420429,tag invalid tag expect,CLOSED DUPLICATE of bug 420401,P3 trivial
420430,add generic support,NEW,P3 normal
420431,intermittent partial menus,NEW,P3 normal
420432,visualize pie chart commit different color company,RESOLVED WORKSFORME,P3 enhancement
420433,npe receive,RESOLVED FIXED,P3 normal
420434,xtext nature lack description,RESOLVED FIXED,P3 minor
420435,use term rather,RESOLVED FIXED,P3 minor
420436,bogus configuration occurrence override indicator,NEW,P3 minor
420437,auto generate code problem,NEW,P3 normal
420438,menus work ubuntu,CLOSED DUPLICATE of bug 420099,P3 normal
420439,warn markertype,NEW,P3 normal
420440,add warn compare enums,NEW,P3 normal
420441,git repository clone,CLOSED FIXED,P3 normal
420442,swt tool throw npe os x,RESOLVED WORKSFORME,P3 normal
420443,uri page link service uritemplate resolve properly,RESOLVED INVALID,P3 normal
420444,improve commit tag strategy report,NEW,P3 enhancement
420445,create separate hudson test job,RESOLVED DUPLICATE of bug 429943,P2 enhancement
420446,apt test run,VERIFIED FIXED,P3 normal
420447,content assist show valid sub element,RESOLVED WORKSFORME,P3 normal
420448,assits show,NEW,P3 normal
420449,extract local variable create variable general type possible,RESOLVED WONTFIX,P3 normal
420450,stack overflow open profiler view,RESOLVED FIXED,P3 normal
420451,update apache tomcat version,CLOSED FIXED,P3 normal
420452,classcastexception filter branch selection dialog,RESOLVED FIXED,P3 major
420453,ability register servlets without class name,CLOSED WORKSFORME,P3 normal
420454,show tooltips refs descriptions branch selection,RESOLVED FIXED,P3 enhancement
420455,html attribute recognize,RESOLVED FIXED,P3 trivial
420456,aioob null analysis,RESOLVED FIXED,P3 normal
