id,title,status,importance
280106,use error type,RESOLVED FIXED,P3 normal
280107,unsupportedoperationexceptions cdourihandler,CLOSED FIXED,P3 trivial
280108,id always need caret character similar terminal rule appear,CLOSED WONTFIX,P3 normal
280109,use error type,RESOLVED INVALID,P3 normal
280110,id always need caret character similar terminal rule appear,CLOSED DUPLICATE of bug 280108,P3 normal
280111,support bind unbind completion browse,NEW,P3 enhancement
280112,remove duplicate,RESOLVED FIXED,P3 normal
280113,jaxb compiler script point incorrect jaxb api jar,RESOLVED FIXED,P3 normal
280114,leverage junitlaunchconfigurationdelegate,RESOLVED FIXED,P3 enhancement
280115,content assest break,CLOSED FIXED,P3 normal
280116,overwrite cause,CLOSED FIXED,P2 normal
280117,autotools project show warn many headers c editor,RESOLVED FIXED,P3 normal
280118,documentation discrepancies,CLOSED FIXED,P3 normal
280119,toc editor debug xml errors,RESOLVED FIXED,P3 enhancement
280120,ioexception load view image,RESOLVED FIXED,P3 normal
280121,guard exceptions instantiate connectors,RESOLVED FIXED,P3 normal
280122,guard failures monitor extensions,RESOLVED FIXED,P3 trivial
280123,badlocationexception paste word outside class,RESOLVED FIXED,P3 normal
280124,error instal eclipse update manager,CLOSED WORKSFORME,P3 normal
280125,new noteworthy cdt,RESOLVED FIXED,P3 normal
280126,eclipse debugger lock x window manager,RESOLVED DUPLICATE of bug 20006,P3 blocker
280127,tab width set,RESOLVED WORKSFORME,P3 critical
280128,modify module name reflect server view,RESOLVED DUPLICATE of bug 304673,P3 normal
280129,wls jms cachecoordination fail enum change classnotfoundexception,RESOLVED FIXED,P2 normal
280130,crash shutdown mylyn instal,RESOLVED WONTFIX,P3 major
280131,autocomplete need compare string case symbols,CLOSED DUPLICATE of bug 279980,P3 normal
280132,exception throw timeout include necessary info,RESOLVED FIXED,P3 normal
280133,incorrect higlight,CLOSED FIXED,P3 minor
280134,request java ast selection encounter problem,VERIFIED FIXED,P3 normal
280135,wrong number,RESOLVED FIXED,P3 normal
280136,show error dialog attempt open resource,CLOSED FIXED,P3 enhancement
280137,need api,NEW,P3 enhancement
280138,team provider unable create root resource,CLOSED FIXED,P3 normal
280139,combobox ignore property,RESOLVED FIXED,P3 normal
280140,new blog request,VERIFIED FIXED,P3 normal
280141,provide packagenode resource action,CLOSED FIXED,P3 enhancement
280142,filtereditemselectiondialog script injection vulnerability,RESOLVED FIXED,P3 major
280143,schema default available user login match valid schema db,RESOLVED FIXED,P2 normal
280144,design new aggregator model,RESOLVED FIXED,P3 enhancement
280145,npe,RESOLVED FIXED,P3 normal
280146,keyup events always deliver correctly browser,NEW,P3 normal
280147,mirrortask fail oom error try update exist mirror,RESOLVED FIXED,P3 normal
280148,set prop,RESOLVED WONTFIX,P3 normal
280149,faulty compiler warn final member variable assign,RESOLVED INVALID,P3 normal
280150,validation mode element,RESOLVED FIXED,P3 enhancement
280151,remove deprecate dead module map code,CLOSED FIXED,P3 normal
280152,fix behavior expand task editor,RESOLVED FIXED,P3 trivial
280153,eclipse crash edit java code,RESOLVED DUPLICATE of bug 274349,P3 normal
280154,provide viewer editor content ui model,RESOLVED WONTFIX,P3 enhancement
280155,npe run old updater,RESOLVED DUPLICATE of bug 182463,P3 normal
280156,delta pack contain platform piece,RESOLVED FIXED,P3 normal
280157,menuitem enable miss,RESOLVED FIXED,P3 normal
280158,cheese dnd set,NEW,P3 normal
280159,hover debug show incomplete information truncation,NEW,P3 normal
280160,cdt plugin installation,RESOLVED WORKSFORME,P3 blocker
280161,cleanup fixme todo comment,RESOLVED FIXED,P3 trivial
280162,show tree browser loadresourcedialog,NEW,P3 enhancement
280163,investigate new iconnector base cometd,CLOSED WONTFIX,P3 enhancement
280164,static propose,CLOSED FIXED,P3 major
280165,add ability pick bind unbind methods easily,RESOLVED DUPLICATE of bug 280111,P3 enhancement
280166,script injection vulnerability,RESOLVED FIXED,P3 critical
280167,move blogging please update,RESOLVED FIXED,P3 normal
280168,support nod without attach view work area definition node,RESOLVED FIXED,P4 normal
280169,teneo produce primary constraint aswell unique constraint,RESOLVED FIXED,P3 normal
280170,resolve fail use without,CLOSED FIXED,P3 normal
280171,respect browsers,RESOLVED FIXED,P3 normal
280172,work set label initialize correctly task list fast view startup,RESOLVED FIXED,P3 minor
280173,someone still use old orbit,RESOLVED FIXED,P3 normal
280174,teneo produce primary constraint aswell unique constraint,RESOLVED FIXED,P3 normal
280175,overload operator resolve operands different line,RESOLVED FIXED,P3 normal
280176,javadoc templates need new variable,RESOLVED DUPLICATE of bug 114686,P3 enhancement
280177,application load twice,RESOLVED INVALID,P3 major
280178,bundle use qualifiers,RESOLVED FIXED,P3 normal
280179,refresh action fail gracefully local task editors,RESOLVED FIXED,P3 minor
280180,download wiki page fail invalid thread access,RESOLVED FIXED,P3 minor
280181,trac hyperlinks clickable edit mode task editor,RESOLVED FIXED,P3 minor
280182,support document trace,RESOLVED FIXED,P3 enhancement
280183,show validation result error log,RESOLVED FIXED,P3 enhancement
280184,disappear uninstalling feature,NEW,P3 normal
280185,old update mechanism rcp longer work,RESOLVED WONTFIX,P3 normal
280186,feature miss list twice dialog,RESOLVED FIXED,P3 normal with 1 vote
280187,modalcontext remove uicallback early,RESOLVED FIXED,P1 critical
280188,handle model documentation copyright,RESOLVED FIXED,P3 normal
280189,add featuremap support,RESOLVED FIXED,P3 normal
280190,add map support,RESOLVED FIXED,P3 normal
280191,generate code epackage eattributes dynamic class,VERIFIED FIXED,P3 normal
280192,error scrapbook,RESOLVED FIXED,P3 normal
280193,npe type,RESOLVED FIXED,P3 normal
280194,refresh viewer change styledcelllabelprovider,RESOLVED WORKSFORME,P3 normal
280195,number warn generate code,CLOSED FIXED,P3 enhancement
280196,indexer fail parse llvm clang,NEW,P3 normal
280197,enter display blank initialize eclipse,NEW,P3 normal
280198,tooltip show window another app,RESOLVED NOT_ECLIPSE,P3 normal
280199,whitespaces codesamples look crappy,CLOSED FIXED,P3 normal
280200,make action available context menu,CLOSED FIXED,P3 minor
280201,number bullets start,RESOLVED FIXED,P3 normal
280202,text edit shortcuts select work open dialog,RESOLVED FIXED,P3 normal
280203,support import preferences http url wizard,NEW,P3 enhancement
280204,really need two automatic update,ASSIGNED,P3 enhancement
280205,installer fail sometimes install large products repositories whose artefacts compress,RESOLVED FIXED,P3 normal
280206,psychopath processor use xmlgregoriancalendar duration,RESOLVED FIXED,P3 normal
280207,column group header control conflict draw,RESOLVED FIXED,P3 normal
280208,import swt examples project contain correct,RESOLVED WORKSFORME,P3 normal
280209,,RESOLVED INVALID,P3 normal
280210,wrong join generation,RESOLVED INVALID,P3 normal
280211,variable list transfer configuration sort,RESOLVED FIXED,P3 minor
280212,function row area always sum first time,CLOSED FIXED,P3 normal
280213,improve method parameter name generate methods generics,RESOLVED WONTFIX,P3 enhancement
280214,border inner table miss doc preview,CLOSED DUPLICATE of bug 270575,P3 normal
280215,need adjust nl pack support epf version,NEW,P3 normal
280216,report design icon show incorrectly view,VERIFIED FIXED,P3 minor
280217,classcastexception delete association class diagram,ASSIGNED,P3 normal
280218,delete launch configuration doesnt clean file system data,NEW,P3 normal
280219,java bundle contain bree,RESOLVED FIXED,P3 normal
280220,rename refactoring always fail specific project,RESOLVED DUPLICATE of bug 267616,P3 normal
280221,many bundle contain brees,RESOLVED FIXED,P3 minor
280222,npe occur change function countdistinct,CLOSED WORKSFORME,P3 normal
280223,export pdf viewer fail,VERIFIED FIXED,P3 normal
280224,invalid cancel button insert variable dialog,CLOSED FIXED,P3 normal
280225,update function,CLOSED DUPLICATE of bug 280212,P3 normal
280226,provide api get line count style texts,RESOLVED FIXED,P3 normal
280227,navigation button welcome page work,CLOSED INVALID,P3 normal
280228,exception throw double click variable insert page variavles,CLOSED FIXED,P3 normal
280229,search occurrences methods fail,CLOSED FIXED,P3 normal
280230,search occurrences field fail,CLOSED FIXED,P3 major
280231,check reference project,CLOSED WONTFIX,P3 normal
280232,variables identify drag master,VERIFIED FIXED,P3 normal
280233,unrecognized character replace unicode replacement character save,RESOLVED DUPLICATE of bug 145754,P3 normal
280234,improve management task editor part,NEW,P2 enhancement
280235,diagonal line issue come cell absolute,NEW,P3 normal
280236,problem hover color,RESOLVED NOT_ECLIPSE,P3 normal
280237,search type hierarchy buildpath container fail,ASSIGNED,P3 blocker
280238,position menu item ui guidelines vs implementation,RESOLVED INVALID,P3 trivial
280239,toolbar entries,RESOLVED WORKSFORME,P3 normal
280240,exception throw change variable default value null reopen edit variable dialog,CLOSED FIXED,P3 normal
280241,false warn execution environment,RESOLVED INVALID,P3 normal
280242,miss guidelines diagram editors,NEW,P3 normal
280243,styledtext could anything else,RESOLVED FIXED,P3 normal
280244,npe edit blank,CLOSED DUPLICATE of bug 280240,P3 normal
280245,properties file editor screw selection,RESOLVED FIXED,P3 normal
280246,remove unused batik bundle chart pdf device,CLOSED FIXED,P3 normal
280247,upgrade engine plugins,CLOSED FIXED,P3 normal
280248,please upgrade feature version daily build,CLOSED FIXED,P3 normal
280249,problems whitespace expression builder,RESOLVED WONTFIX,P3 normal
280250,pdetargetplatform use new target platform story,VERIFIED FIXED,P3 normal
280251,commit right,RESOLVED FIXED,P3 normal
280252,remove execution environment directive,RESOLVED FIXED,P3 normal
280253,common preferences,RESOLVED WONTFIX,P3 enhancement
280254,committ moskitt statemachine diagram,RESOLVED FIXED,P3 normal
280255,format edit line add two new line save,VERIFIED FIXED,P3 major
280256,build error add user libraries project,CLOSED INVALID,P1 normal
280257,declarative scope provider,CLOSED FIXED,P3 minor
280258,need start cmd window find,RESOLVED FIXED,P3 normal
280259,resources miss import plugin source project,VERIFIED FIXED,P3 major
280260,update zip repo fail errors,NEW,P3 normal
280261,reorganize plugin name,RESOLVED FIXED,P3 normal
280262,restart eclipse result npe close project file,RESOLVED FIXED,P3 normal
280263,wrong reference source bundle,RESOLVED FIXED,P3 normal
280264,unable validate properties methods use pluggable symbolcontextresolver,CLOSED WORKSFORME,P3 normal
280265,widget styledtext change font,RESOLVED WONTFIX,P3 normal
280266,handle newlines correctly,RESOLVED FIXED,P3 normal
280267,nigtly build signer information exception,RESOLVED FIXED,P2 normal
280268,table data delete row use context menu table edit throw npe,RESOLVED FIXED,P3 normal
280269,position menu item context menus,RESOLVED FIXED,P3 minor
280270,feature hierarchy preserve eclipse feature installer,CLOSED WONTFIX,P3 enhancement
280271,removal unused bind class,RESOLVED FIXED,P3 normal
280272,support multiple pluggable symbolcontextresolvers,NEW,P3 enhancement
280273,fullscreen problem,NEW,P3 normal
280274,able export massif allocation,RESOLVED FIXED,P3 normal
280275,junit testsashweights ratio mismatch onswt sashformweights,RESOLVED FIXED,P3 normal
280276,open target platform page,VERIFIED FIXED,P3 normal
280277,possible leak filedialog,RESOLVED WONTFIX,P3 normal
280278,php ui plugin internal error edit php file,CLOSED FIXED,P3 enhancement
280279,emf compare graduation,CLOSED FIXED,P3 normal
280280,developer click javascript expression automatically select javascript option,NEW,P3 enhancement
280281,chmodactiontest create invalid artifact,ASSIGNED,P3 minor
280282,developer click static value automatically select option,NEW,P3 enhancement
280283,developer create brand blank name allow,RESOLVED FIXED,P3 normal
280284,chmodactiontest linkactiontests need verification,NEW,P3 normal
280285,linkaction undo calculate paths correctly,RESOLVED FIXED,P3 normal
280286,search engine report result threshold hit,VERIFIED FIXED,P3 major
280287,button never enable compare editor junit view,CLOSED DUPLICATE of bug 290544,P3 major
280288,default api use search requestor much work configure back scope,VERIFIED FIXED,P3 normal
280289,avoid index update lag,RESOLVED INVALID,P3 enhancement
280290,delta index jmx agent break,CLOSED FIXED,P3 major
280291,cause nullpointerexception render uninitialized,RESOLVED FIXED,P3 normal
280292,need script update urls,RESOLVED FIXED,P1 normal
280293,bundle contain brees,VERIFIED FIXED,P3 minor
280294,version check tool detect plugins change,CLOSED FIXED,P2 normal
280295,activate task button task bar low clip,RESOLVED WONTFIX,P3 trivial
280296,peculiar log xml jboss,RESOLVED FIXED,P3 normal
280297,ability change display modes swt,NEW,P3 enhancement
280298,deadlock open quick outline,RESOLVED DUPLICATE of bug 266510,P3 normal
280299,provide solution make viewactions visible,RESOLVED FIXED,P3 enhancement
280300,implement full support search view,NEW,P2 enhancement
280301,error searchtemplate process,CLOSED WONTFIX,P4 minor
280302,alt key bind coflicts cause screen flicker,NEW,P3 normal with 1 vote
280303,send case,RESOLVED FIXED,P3 normal
280304,add support ada,NEW,P5 enhancement
280305,miss type name variables view,NEW,P5 normal
280306,error execute step focus disassembly view,NEW,P3 normal
280307,disassembly view clear press,NEW,P1 normal
280308,feed blog eclipse planet,RESOLVED FIXED,P3 normal
280309,allow drag drop file tabs external editors,NEW,P3 enhancement
280310,internal error,VERIFIED WORKSFORME,P3 normal
280311,remove runtime environment bundle contain java code,RESOLVED FIXED,P3 minor
280312,text compare fail synchronization galileo,CLOSED DUPLICATE of bug 289552,P3 normal
280313,fix cron job less,RESOLVED WONTFIX,P3 normal
280314,allow modify patch ius,ASSIGNED,P3 normal
280315,gnat debugger work gdb system path,NEW,P1 major
280316,errors view configuration project,NEW,P5 normal
280317,process selection dialog show process solaris,NEW,P1 normal
280318,ok button process selection dialog enable properly,NEW,P1 major
280319,item gnat project file incorrectly format multiple mains,NEW,P1 normal
280320,backport save conflict dialog keep pop mount drive,RESOLVED FIXED,P3 normal
280321,argument gcc mishandle,NEW,P1 normal
280322,create standard project erase select file,NEW,P5 major
280323,allow selection make executable gnat configurations,NEW,P5 enhancement
280324,allow parameters gnatmake standard project,NEW,P5 normal
280325,backport connection file encode refresh host,RESOLVED FIXED,P3 normal
280326,oracle server adapter discovery update site url update,CLOSED FIXED,P3 critical
280327,launch always expand properly,RESOLVED FIXED,P3 normal
280328,wikitext confluence editor block use preview mode,RESOLVED WORKSFORME,P3 normal
280329,create way test break link documentation,RESOLVED WORKSFORME,P3 normal
280330,need way get map type qname generate schema,RESOLVED FIXED,P3 normal
280331,wikitext editor allow sticky preview state,RESOLVED WONTFIX,P3 enhancement
280332,wikitext editor provide shortcut toggle preview source tabs,RESOLVED WONTFIX,P3 normal
280333,enhance javadoc refactoring wizard remain open enable button refactoring operation,CLOSED FIXED,P3 trivial
280334,readme update case rebuild,RESOLVED FIXED,P3 normal
280335,wikitext preview tab always view,RESOLVED DUPLICATE of bug 70579,P3 normal
280336,web service generation fail errors,RESOLVED FIXED,P3 normal
280337,use query execution timestamp rdf query update time,RESOLVED FIXED,P3 enhancement
280338,struct expand segmentation fault,RESOLVED FIXED,P3 normal
280339,allow quote space arguments,RESOLVED FIXED,P3 normal
280340,connection smoothness abnormal conjonction latest gmf,RESOLVED FIXED,P3 blocker
280341,glitch reference,RESOLVED FIXED,P3 trivial
280342,source directory search order cannot specify gnat configurations,NEW,P1 enhancement
280343,add parser gnat project file,NEW,P5 enhancement
280344,display lrm work solaris,NEW,P5 minor
280345,nullpointerexception program unit block contain,NEW,P1 critical
280346,code completion work rename library level,NEW,P5 normal
280347,implement wave protocol new ecf provider,RESOLVED WONTFIX,P3 enhancement
280348,message edge creation work well see erratic behavior tool,RESOLVED FIXED,P3 normal
280349,portal recognize bundle instal,RESOLVED FIXED,P2 normal
280350,nosuchfieldexception deploy use compound pk class derive id,RESOLVED FIXED,P2 normal
280351,save help topics pdf document,CLOSED WONTFIX,P3 enhancement with 1 vote
280352,select variable variables view cause error,NEW,P5 normal
280353,preferences action ada editor context menu show ada editor preferences,NEW,P5 enhancement
280354,action doc plugins reside locally remotely,RESOLVED FIXED,P3 normal
280355,persistence problem use,RESOLVED FIXED,P3 normal
280356,add additional library file objectada configurations incorrectly pass adabuild,NEW,P1 normal
280357,tool edit context sensitive help,RESOLVED FIXED,P3 enhancement
280358,intro break,RESOLVED FIXED,P3 normal
280359,miss fully qualify name itds type ajdoc,NEW,P3 minor
280360,finish button enable license page,RESOLVED DUPLICATE of bug 277265,P3 normal
280361,override manually select encode encode specify configuration,VERIFIED FIXED,P1 normal
280362,type html visual pop error say,RESOLVED DUPLICATE of bug 264080,P3 normal
280363,decorationscheduler job never finish,RESOLVED FIXED,P2 normal
280364,delete key activate table,RESOLVED WONTFIX,P3 normal
280365,server adapter plugin cannot instal,CLOSED FIXED,P3 normal with 6 votes
280366,editor get stick busy state,RESOLVED FIXED,P3 minor
280367,move jetty specific scope usage jetty specific useridentity implementation,RESOLVED FIXED,P3 normal
280368,miss key ids help various dialogs,VERIFIED FIXED,P3 normal
280369,classcastexception servicemodelpropertypage,RESOLVED FIXED,P3 normal
280370,pack,RESOLVED DUPLICATE of bug 272140,P3 normal
280371,empty pdf export attach report export actual size,VERIFIED FIXED,P3 normal
280372,error occur view attach report pdf,CLOSED FIXED,P3 normal
280373,review error handle xplanneruiplugin,RESOLVED FIXED,P3 minor
280374,cannot open file different encode php include path,CLOSED FIXED,P2 normal
280375,npe projectrefactormetadata delete project,RESOLVED FIXED,P3 normal
280376,discovery element twice size others,RESOLVED FIXED,P3 minor
280377,data type miss variable,CLOSED INVALID,P3 normal
280378,code assist mac,CLOSED FIXED,P3 normal
280379,seem onpagestart call,CLOSED FIXED,P3 normal
280380,model update correctly incremental,RESOLVED FIXED,P2 major
280381,browser invoke translatetraversal,CLOSED DUPLICATE of bug 231311,P3 normal
280382,resource explorer view show resources folder,CLOSED INVALID,P3 normal
280383,fully qualify itd constructor handle,RESOLVED FIXED,P3 normal
280384,mulitple category membership,RESOLVED WORKSFORME,P3 major
280385,spurious error constructor itd,RESOLVED FIXED,P3 normal
280386,quick insert properly inner class aspects,RESOLVED WORKSFORME,P3 normal
280387,new project name upper case cause invalid package name,RESOLVED WORKSFORME,P3 normal
280388,expression rtl orientation display inconsistently designer preview result,NEW,P3 normal
280389,filter value refresh close reopen,VERIFIED FIXED,P3 normal
280390,npe occur change subtotal function go bind page,CLOSED FIXED,P3 normal
280391,typo must,RESOLVED FIXED,P4 trivial
280392,two variables categories expression builder report contain report,VERIFIED FIXED,P3 normal
280393,model inference override incompatible type,CLOSED FIXED,P3 normal
280394,failure match subsequent alternatives previous alternatives fail link,CLOSED WORKSFORME,P3 normal
280395,crash add many jar project,CLOSED WORKSFORME,P2 normal
280396,cancel site verification,RESOLVED FIXED,P3 minor
280397,diagnostician discover break,VERIFIED FIXED,P3 normal
280398,bug report,RESOLVED WONTFIX,P3 normal
280399,tag chart help,VERIFIED FIXED,P3 normal
280400,leverage identifiers,NEW,P3 enhancement
280401,could open editor,CLOSED WONTFIX,P3 normal with 1 vote
280402,button repeat appearance work,RESOLVED FIXED,P3 normal
280403,eclipsegenerator set,RESOLVED WONTFIX,P3 normal
280404,implement cell tooltips,RESOLVED FIXED,P3 enhancement
280405,possible change font size elements,RESOLVED FIXED,P3 normal
280406,value overflow,CLOSED FIXED,P3 normal
280407,menu cache update viewpart deactivate reactivate,RESOLVED FIXED,P3 normal
280408,find new preferences directly assign environments,RESOLVED DUPLICATE of bug 121057,P3 minor
280409,view action throw nullpointerexception handler,RESOLVED FIXED,P3 normal
280410,weird compile error type cannot resolve,VERIFIED DUPLICATE of bug 278745,P3 normal
280411,component schema show possible options,RESOLVED FIXED,P3 major
280412,eclipse icon miss,CLOSED FIXED,P3 normal
280413,reuse exist type return type name rule dows work,CLOSED FIXED,P3 normal
280414,method search work outline view method enable,RESOLVED FIXED,P3 minor
280415,one invalid hyperlink cause whole menu unable open,VERIFIED WONTFIX,P3 normal
280416,addcomponenttoenterpriseearapplicationop ignore uri map,RESOLVED FIXED,P1 normal
280417,arrayindexoutofboundsexception mementotokenizer cause update landmark error,RESOLVED FIXED,P3 normal
280418,hyperlink menu could show part within chart,NEW,P3 enhancement
280419,php ui plugin internal error,RESOLVED FIXED,P3 major
280420,javascript error ie use setselection invisible combo,RESOLVED FIXED,P3 major
280421,lead invalid thread access,CLOSED FIXED,P3 normal
280422,replace,CLOSED FIXED,P3 normal
280423,mac button property view big,NEW,P3 normal
280424,upgrade chart plugins,CLOSED FIXED,P3 normal
280425,upgrade dte plugins,CLOSED FIXED,P3 normal
280426,planet eclipse take post,RESOLVED FIXED,P3 normal
280427,accessibility options textual toc,VERIFIED FIXED,P3 minor
280428,php perspective problems view preferences visible items per filter act strange,RESOLVED FIXED,P3 normal
280429,papyrus shall support ctrl ctrl ctrl x ctrl v,RESOLVED FIXED,P3 normal with 1 vote
280430,version override type triplet handle incorrectly,RESOLVED FIXED,P3 normal
280431,papyrus shall provide mosaic,CLOSED WONTFIX,P3 enhancement
280432,refactoring remove comment class header file reformats,RESOLVED FIXED,P3 normal
280433,field lead incorrect code,RESOLVED INVALID,P3 normal
280434,overlap start stylerange,CLOSED WORKSFORME,P3 normal
280435,radial gradients css style,RESOLVED WORKSFORME,P3 normal
280436,eclipselink seem write db segment foreign key,CLOSED FIXED,P2 major
280437,data format ignore excel emitter,RESOLVED FIXED,P3 normal
280438,compare two revision use svn connector,RESOLVED DUPLICATE of bug 275287,P3 critical
280439,serialization exception inherit multiple interfaces,CLOSED FIXED,P3 normal
280440,include paths unset environment variables look strange project tab,NEW,P3 normal
280441,would like content filter ic mode,CLOSED DUPLICATE of bug 308248,P3 enhancement
280442,content assist,RESOLVED DUPLICATE of bug 282995,P3 normal
