id,title,status,importance
130075,toc work properly image add master page,CLOSED WONTFIX,P3 normal
130076,cannot add resource file,CLOSED FIXED,P3 normal
130077,eclipse save jre set correctly,RESOLVED WORKSFORME,P3 critical
130078,need support trcnode tracepackage,CLOSED FIXED,P3 normal
130079,add snippet show embedd widgets styledtext,RESOLVED WONTFIX,P3 minor
130080,row action throw exception,CLOSED FIXED,P3 major
130081,exception delete grid list group reopen,CLOSED FIXED,P3 major
130082,take much time delete container,CLOSED FIXED,P3 minor
130083,restore package explorer expansion state,ASSIGNED,P3 enhancement
130084,line chart preview,CLOSED FIXED,P3 normal
130085,junit view icon sync progress,ASSIGNED,P3 minor
130086,problem validation,RESOLVED FIXED,P3 normal
130087,change build platform target,RESOLVED FIXED,P3 major
130088,open report syntax,CLOSED FIXED,P2 normal
130089,close editor windows slow,REOPENED,P3 normal with 1 vote
130090,duplicate error message display delete data source,CLOSED WORKSFORME,P3 enhancement
130091,button fail edit script data,CLOSED FIXED,P1 major
130092,advance search page describe boolean operators,RESOLVED FIXED,P3 minor
130093,shall case dependent,RESOLVED DUPLICATE of bug 114344,P3 enhancement
130094,cannot edit group cheat sheet,CLOSED FIXED,P1 normal
130095,scale window size fix,CLOSED FIXED,P4 normal
130096,change unnecesarily,RESOLVED WONTFIX,P3 normal
130097,exceptions throw inset table column,CLOSED FIXED,P2 normal
130098,exceptions throw delete table column,CLOSED FIXED,P2 normal
130099,work fast view,RESOLVED DUPLICATE of bug 62380,P3 normal
130100,allow specify copyright text gmfgen model,RESOLVED FIXED,P3 enhancement
130101,always hide selection,RESOLVED FIXED,P3 normal
130102,always hide selection,RESOLVED DUPLICATE of bug 130101,P3 normal
130103,switch editors throw exceptions,RESOLVED INVALID,P3 normal
130104,delete change hover easily accessible,ASSIGNED,P3 normal
130105,lock synchronize workspace,VERIFIED FIXED,P3 critical
130106,hierarchical mode sometimes show testcase progress sometimes,RESOLVED FIXED,P3 normal
130107,hierarchical mode properly rebuild tree,RESOLVED DUPLICATE of bug 130106,P3 normal
130108,excessive jvm creation,NEW,P3 normal
130109,register validation client context ids qualify declare plugin id,RESOLVED FIXED,P3 normal
130110,launcher brand icons dont change,RESOLVED FIXED,P3 normal
130111,rename texual reference also member type,NEW,P3 enhancement
130112,move press position,RESOLVED DUPLICATE of bug 19825,P3 normal
130113,eclipse crash soon code complete invoke java file,RESOLVED FIXED,P3 blocker
130114,typo error message tool tip null,RESOLVED FIXED,P3 normal
130115,need refine milestone list gmf project,RESOLVED FIXED,P3 minor
130116,rtl orientation file,CLOSED FIXED,P3 normal
130117,wrong error generate method inner type inner set one public protect,VERIFIED FIXED,P3 normal
130118,directive recognize aix,RESOLVED DUPLICATE of bug 133343,P3 major
130119,advice aspect execute interface execution join point,NEW,P3 normal
130120,cell custom background colour appear adjacent cells,RESOLVED FIXED,P3 normal
130121,api obtain ipath ifilestore,ASSIGNED,P3 enhancement
130122,unable create unable load class,RESOLVED INVALID,P3 normal
130123,exist windows,RESOLVED WONTFIX,P3 normal
130124,inline super constructor invocations,ASSIGNED,P3 minor with 1 vote
130125,attribute make sense,NEW,P3 normal
130126,error create javadoc java language element within class specific content,RESOLVED DUPLICATE of bug 38185,P3 minor
130127,generate source plugin inside source feature,RESOLVED WONTFIX,P3 normal
130128,nls char appear driver name,CLOSED FIXED,P3 normal
130129,intermittent failure save ant build script,VERIFIED FIXED,P3 normal
130130,follow scroll programatically,RESOLVED WONTFIX,P3 major
130131,swt errors linux break analysis,CLOSED INVALID,P3 blocker
130132,isourcereference declare,RESOLVED WONTFIX,P3 trivial
130133,new document suggestions speed profiler,CLOSED FIXED,P1 enhancement
130134,miss aspectjweaver,RESOLVED WONTFIX,P3 enhancement
130135,break link generate test pass report,CLOSED WORKSFORME,P3 normal
130136,add profile article tptp home page,CLOSED FIXED,P3 normal
130137,ua xhtml search test fail,RESOLVED FIXED,P3 normal
130138,move class include mylar filter package list,RESOLVED DUPLICATE of bug 126882,P3 normal
130139,convert loop enhance may mess program logic case,RESOLVED FIXED,P3 normal
130140,astparser specify failure iclassfile without source,VERIFIED FIXED,P3 enhancement
130141,external jar copy exist,CLOSED FIXED,P3 major with 2 votes
130142,import specify set target,CLOSED INVALID,P3 normal
130143,npe project facets properties,CLOSED FIXED,P3 major
130144,urltest fail numberformatexception google search,CLOSED FIXED,P2 major
130145,method entry breakpoint fail method enum parameter,VERIFIED FIXED,P3 normal
130146,create new class erroneously add,RESOLVED INVALID,P3 normal
130147,curly bracket follow name conventions,RESOLVED FIXED,P3 normal
130148,dirty merge viewer dispose without prompt save cvs update dialog,RESOLVED WORKSFORME,P2 normal
130149,update parse handle bitmap,RESOLVED FIXED,P3 normal
130150,need link download,RESOLVED FIXED,P4 enhancement
130151,add empty folder project cvs,RESOLVED DUPLICATE of bug 117508,P3 normal
130152,implementation issue,RESOLVED WONTFIX,P3 blocker
130153,delete doc,CLOSED FIXED,P3 normal
130154,delete doc,CLOSED FIXED,P3 normal
130155,jvm crash press,RESOLVED DUPLICATE of bug 128772,P3 blocker
130156,method consistent,RESOLVED WONTFIX,P3 trivial
130157,call configuration detail,REOPENED,P3 enhancement
130158,use emf sdo,RESOLVED WONTFIX,P5 normal
130159,close,RESOLVED FIXED,P3 normal
130160,add new contextdef element trace xml,CLOSED WONTFIX,P3 enhancement with 5 votes
130161,java model return isourceranges source available,VERIFIED DUPLICATE of bug 18311,P3 normal
130162,remove text search api change,RESOLVED FIXED,P3 normal
130163,failuer,RESOLVED DUPLICATE of bug 136194,P3 normal
130164,miss feature,CLOSED FIXED,P3 major
130165,jst doc feature inadequate adopters,NEW,P2 major
130166,save image file save connections,RESOLVED INVALID,P3 normal
130167,unable access,RESOLVED DUPLICATE of bug 128942,P3 minor
130168,model delta need handle table,CLOSED WONTFIX,P3 enhancement
130169,improve workspace tag action,VERIFIED FIXED,P3 enhancement
130170,issue handle version information generate,RESOLVED FIXED,P3 normal
130171,markerview test filter enable default,VERIFIED FIXED,P3 normal
130172,jsp fragment never validate jsp validator,CLOSED DUPLICATE of bug 87351,P4 normal
130173,tree column respond defaultselection event,VERIFIED FIXED,P3 major
130174,create java project utility menu action,RESOLVED DUPLICATE of bug 191717,P3 enhancement
130175,improve performance,VERIFIED FIXED,P3 enhancement
130176,value properties advance tab refresh property change,RESOLVED FIXED,P3 major
130177,need able reset task task group,RESOLVED FIXED,P3 normal
130178,miss help work set dialog,RESOLVED DUPLICATE of bug 120926,P3 normal
130179,task view miss help associate dialogs,NEW,P3 normal
130180,filter assign dialog custom categories show term definitions,ASSIGNED,P3 normal
130181,restructure intro completion,RESOLVED FIXED,P3 normal
130182,miss help customize view dialog,VERIFIED FIXED,P3 normal
130183,allow suppression intro simple cheat sheet,RESOLVED FIXED,P3 normal
130184,get jet build work,VERIFIED FIXED,P3 normal
130185,miss context help workspace chooser dialog,NEW,P3 normal
130186,need popup menus explorer,RESOLVED FIXED,P3 normal
130187,versions block update manager,CLOSED FIXED,P3 blocker
130188,eclipse welcome accessibility high contrast,RESOLVED FIXED,P2 critical
130189,avoid use linkedlist,VERIFIED FIXED,P3 enhancement
130190,save wrong size tray open,VERIFIED WORKSFORME,P3 normal
130191,file copyright reference cpl instead epl,RESOLVED FIXED,P3 normal
130192,unhandled event loop exception time update record,CLOSED WORKSFORME,P3 normal
130193,servlet creation,CLOSED FIXED,P3 blocker
130194,miss zip,RESOLVED FIXED,P3 normal
130195,build action appear toolbar even autobuild,RESOLVED WORKSFORME,P3 normal
130196,exception happen user enter space,CLOSED FIXED,P3 normal
130197,npe throw testnavigator recordercontrolview display,CLOSED FIXED,P1 normal
130198,cleanup document ok button disable user want clean nothing,RESOLVED FIXED,P3 minor
130199,package navigation manifesteditor,RESOLVED FIXED,P3 normal
130200,key assist windows resizable windows mac os,RESOLVED DUPLICATE of bug 90971,P3 major
130201,debug view select last stop thread,VERIFIED FIXED,P2 normal
130202,generate basic setters container feature,VERIFIED FIXED,P3 enhancement
130203,make open correspond task action currently fail,RESOLVED FIXED,P2 normal
130204,unique name enforcement external tool,RESOLVED DUPLICATE of bug 59289,P3 normal
130205,uri set cache ear,CLOSED FIXED,P1 critical
130206,command link help open dialogs behind help window,RESOLVED FIXED,P3 normal
130207,add filter debug view thread,RESOLVED DUPLICATE of bug 44701,P3 enhancement
130208,widget dispose asynchronoustreemodelviewer,VERIFIED FIXED,P3 normal
130209,need way access connection info table via public interfaces,CLOSED FIXED,P1 normal with 2 votes
130210,generate miss image one generate,RESOLVED DUPLICATE of bug 180384,P3 normal
130211,cancel job cannot remove progress view,RESOLVED WORKSFORME,P3 normal
130212,license file miss standalone gla package,CLOSED FIXED,P3 blocker
130213,npe delete associtiation,RESOLVED DUPLICATE of bug 127082,P3 normal
130214,detail progress large file,NEW,P5 enhancement
130215,test bug,CLOSED WORKSFORME,P3 normal
130216,junit test fail run ui,RESOLVED FIXED,P3 major
130217,set bugzillasearchengine test support versions,RESOLVED FIXED,P1 normal
130218,generation factory method implementations,VERIFIED FIXED,P3 normal
130219,break link,CLOSED FIXED,P3 normal
130220,specify incorrect model id,RESOLVED FIXED,P3 major
130221,try implement lazy tree expansion background make responsive,ASSIGNED,P3 enhancement
130222,code generator must aware jvm limitations,RESOLVED INVALID,P3 normal
130223,add require nothing,RESOLVED WORKSFORME,P3 normal
130224,command line update tool fail find nest feature unc path,RESOLVED WONTFIX,P3 normal
130225,automatic assignment ip address port fail preview,RESOLVED INVALID,P2 normal
130226,provide generalize optimize uuid implementation,VERIFIED FIXED,P3 enhancement
130227,cdt add front path windows,RESOLVED DUPLICATE of bug 101961,P3 normal
130228,format hide input tag wrong,CLOSED DUPLICATE of bug 122051,P3 normal
130229,get prefix hrefs point extensions model,CLOSED FIXED,P1 critical
130230,project duplicate use java resource content,CLOSED FIXED,P3 major
130231,core expressions force load plugin testers,CLOSED DUPLICATE of bug 130338,P3 critical
130232,access rule generate jar name contain,RESOLVED FIXED,P3 normal
130233,classcastexception switch dtd xml dtd,CLOSED FIXED,P3 normal
130234,show detail menu item appear problems view,CLOSED FIXED,P3 normal
130235,indexer undestand code,RESOLVED FIXED,P3 normal
130236,unable load dtd encode declare xml declaration,RESOLVED WORKSFORME,P4 normal
130237,save rcp workbench,RESOLVED DUPLICATE of bug 129343,P2 major
130238,unrecognized text dtd appear outline view,RESOLVED WONTFIX,P3 minor
130239,cannot use dot navigate two collection reference,CLOSED FIXED,P3 major
130240,xplanner,RESOLVED FIXED,P3 enhancement with 45 votes
130241,java internal error occur,CLOSED INVALID,P3 normal
130242,return root element,CLOSED FIXED,P2 major
130243,eventrequestmanagerimpl hold onto event request forever,VERIFIED FIXED,P3 normal
130244,enhance java development user guide command link,RESOLVED FIXED,P3 enhancement
130245,add xls export birt viewer,RESOLVED DUPLICATE of bug 98661,P3 enhancement
130246,export ear extension silently swallow attempt report errors,CLOSED FIXED,P2 major
130247,never report variable reference,RESOLVED INVALID,P3 normal
130248,scoped preference set default property change event,VERIFIED FIXED,P3 normal
130249,completions menu navigation keybinding,RESOLVED DUPLICATE of bug 23008,P3 enhancement with 1 vote
130250,provide keyword index content eclipse docs,NEW,P3 enhancement
130251,cvs compare stay minimize file also open editor,VERIFIED DUPLICATE of bug 95945,P3 normal
130252,small file transfer larger fail deletefile succeed,CLOSED FIXED,P3 critical
130253,toggle checkbox nls wizard,RESOLVED WORKSFORME,P2 normal
130254,invalid date show revision history recently delete file,RESOLVED DUPLICATE of bug 124870,P3 trivial
130255,save work several operations,CLOSED FIXED,P1 normal
130256,create jet build infrastructure publish jet build,VERIFIED FIXED,P3 normal
130257,editor throw classcastexception create nest generic type,RESOLVED DUPLICATE of bug 128423,P3 normal
130258,compile fail daily build,CLOSED FIXED,P3 blocker
130259,time frame report seem break latest test pass,CLOSED WORKSFORME,P3 normal
130260,table viewer cannot edit cell without text,VERIFIED FIXED,P3 major
130261,name parameter theme display set,CLOSED INVALID,P3 normal
130262,data explorer cancel palette insert mode,CLOSED FIXED,P3 normal
130263,unmatched brace pattern,CLOSED FIXED,P3 normal
130264,take longer,RESOLVED INVALID,P3 normal
130265,profile testconnection create connection close,CLOSED FIXED,P3 major
130266,problem import project,CLOSED FIXED,P3 normal
130267,data display incorrect nest table inside another detail row,CLOSED FIXED,P3 major
130268,set help text preview text,CLOSED FIXED,P2 normal
130269,parameter dialog gray preview import,CLOSED FIXED,P3 normal
130270,report parameter value cannot change html,CLOSED FIXED,P3 normal
130271,dataset library error throw,CLOSED FIXED,P2 major
130272,select second cascade part column,CLOSED INVALID,P3 normal
130273,error message pop ceaselessly click anywhere layout preview state,CLOSED FIXED,P3 critical
130274,status library keep unsaved click save button,CLOSED FIXED,P2 normal
130275,allow multiselection junit test,NEW,P3 enhancement with 2 votes
130276,undo delete action group table,CLOSED FIXED,P3 normal
130277,table column fail table paste,CLOSED FIXED,P3 normal
130278,undo add group cause,CLOSED FIXED,P3 major
130279,indication focus change use tab access,NEW,P3 normal
130280,cannot open expression builder properties sheet,CLOSED FIXED,P3 normal
130281,empty error message take focus jface inputdialog,VERIFIED FIXED,P1 minor
130282,blank value work map,CLOSED FIXED,P3 normal
130283,nullpointerexception throw several time setvalue,RESOLVED WORKSFORME,P3 major
130284,remove curly brace parenthesis qa accessability,RESOLVED FIXED,P3 normal
130285,new variables scroll visible variables view,ASSIGNED,P3 enhancement
130286,rcp apps work depployed java web start,RESOLVED WORKSFORME,P3 normal
130287,jdt error click stacktrace,RESOLVED INVALID,P3 normal
130288,master page could display properly,CLOSED FIXED,P3 trivial
130289,button work log import,CLOSED FIXED,P3 normal
130290,debug add option group hierachy,RESOLVED WONTFIX,P3 enhancement
130291,crash crash klicking content,RESOLVED WORKSFORME,P3 normal
130292,export lot package cause conflict,RESOLVED FIXED,P2 normal
130293,convert enhance loop applicable field access,RESOLVED FIXED,P3 normal
130294,css javadoc display bad pre,RESOLVED FIXED,P3 trivial
130295,get itabbedpropertysheetpagecontributor via iadaptable interface,RESOLVED DUPLICATE of bug 143980,P3 normal
130296,add configuration parameters,RESOLVED WONTFIX,P3 enhancement
130297,dozens refresh postpone due conflict progress view,VERIFIED FIXED,P3 major
130298,pollingmonitor use build cpu time,RESOLVED FIXED,P3 normal
130299,remove advance tab aspectj compiler page project properties,RESOLVED FIXED,P3 enhancement
130300,hide obfuscate,VERIFIED FIXED,P3 enhancement
130301,stylerange update apply metrics,RESOLVED FIXED,P3 enhancement
130302,configurable file extensions beautifiers,CLOSED NOT_ECLIPSE,P3 enhancement
130303,hover close immediatly,RESOLVED WORKSFORME,P3 normal
130304,applicable stereotype applicable,VERIFIED FIXED,P3 normal
130305,option work runtime workbench instance,RESOLVED WORKSFORME,P3 normal
130306,javadoc hover improvements,RESOLVED FIXED,P3 enhancement
130307,toc entries anchor sort alphabetically,CLOSED DUPLICATE of bug 38052,P3 enhancement
130308,expandbar field exception,RESOLVED WONTFIX,P3 critical
130309,eclipse project lose track class package claim xxx cannot resolve make refactoring impossible,RESOLVED INVALID,P3 normal
130310,exception thread build server string index,RESOLVED DUPLICATE of bug 102300,P3 normal
130311,null reference false positive conditional,RESOLVED INVALID,P3 normal
130312,invocation target exception apply patch,RESOLVED WORKSFORME,P3 normal
130313,user complain eclipse run memory,CLOSED WORKSFORME,P3 normal
130314,reliable way detect user follow link browser widget,NEW,P3 minor with 1 vote
130315,cannot accept null image,VERIFIED FIXED,P3 minor
130316,chart builder tabs always round,RESOLVED FIXED,P3 normal
130317,astparser iclassfile source create type bind binary bind,VERIFIED FIXED,P3 normal
130318,editor could help validate viewer contributions,RESOLVED DUPLICATE of bug 157993,P3 normal
130319,create treecursor class,RESOLVED FIXED,P3 enhancement with 5 votes
130320,four file still refer old cpl license,RESOLVED FIXED,P3 normal
130321,open document log view,NEW,P3 enhancement
130322,,RESOLVED FIXED,P3 normal
130323,select work set optionally apply resource filter current perspectives resource explorer,NEW,P3 enhancement
130324,gla junit test cannot execute zos platform due problems,CLOSED WONTFIX,P1 normal
130325,reuse project explorer provide eclipse platform ui,CLOSED FIXED,P3 normal
130326,setboundscommand get view adapter ctor,RESOLVED FIXED,P3 normal
130327,move website viewcvs,RESOLVED FIXED,P3 normal
130328,gla junit test fail platform,CLOSED DUPLICATE of bug 130324,P3 normal
130329,containers new size get consider,RESOLVED FIXED,P3 normal
130330,bogus null check,VERIFIED FIXED,P3 trivial
130331,group include stick outline view,RESOLVED FIXED,P3 normal
130332,pdestate favor compile binary ones,RESOLVED DUPLICATE of bug 164100,P3 normal
130333,need able host property sheet,NEW,P3 enhancement
130334,eclipse ant classloader eat cpu vm,RESOLVED INVALID,P3 major with 1 vote
130335,support platform decorator synchronize view,RESOLVED FIXED,P3 normal
130336,resources unload prematurely,CLOSED FIXED,P3 critical
130337,toc file parser ignore unknown elements attribute,RESOLVED FIXED,P3 normal
130338,eclipse core expressions property testers load demand,RESOLVED FIXED,P3 critical
130339,expose transform api swt gc allow advance transformations,NEW,P3 enhancement
130340,lightweight decorator blink problem,VERIFIED FIXED,P3 normal with 1 vote
130341,extra refactor source menubar items package explorer active view,RESOLVED WONTFIX,P3 normal
130342,support xmlhandler,VERIFIED FIXED,P3 enhancement
130343,open relate project,RESOLVED WONTFIX,P3 normal
130344,really flaky probekit editor,CLOSED WONTFIX,P3 normal
130345,upgrade lucene,RESOLVED DUPLICATE of bug 138383,P3 normal
130346,add measureitem listener table lead divide,RESOLVED FIXED,P3 normal
130347,probekit editor feature,CLOSED WONTFIX,P3 enhancement
130348,code block support,NEW,P3 enhancement
130349,use viewcvs host html page,CLOSED FIXED,P1 major
130350,npe,RESOLVED FIXED,P3 normal
130351,externalize translatable string,CLOSED FIXED,P3 normal
130352,externalize translatable string,CLOSED FIXED,P3 normal
130353,need way specify discourage keep look access rule,RESOLVED WONTFIX,P3 normal
130354,externalize translatable string,CLOSED FIXED,P3 normal
130355,externalize translatable string,CLOSED FIXED,P3 normal
130356,externalize translatable string,CLOSED FIXED,P3 normal
130357,externalize translatable string,CLOSED FIXED,P3 normal
130358,cleanup wizard banner transparent,RESOLVED INVALID,P3 normal
130359,wrong warn runtimeexception,CLOSED FIXED,P3 normal
130360,eclipse focus release one window another,RESOLVED WORKSFORME,P3 normal
130361,table measureitem event width column initially,RESOLVED WORKSFORME,P3 normal
130362,add icompositecheatsheettask,RESOLVED FIXED,P3 normal
130363,pack tablecolumns much wide,RESOLVED FIXED,P3 normal
130364,emf featuremap build xsd sequence,VERIFIED FIXED,P3 normal
130365,ac show error free memory run debug,CLOSED FIXED,P3 normal
130366,workflow task definition f¨¹r workflow ant task miss,CLOSED NOT_ECLIPSE,P3 normal
130367,default evaluation,CLOSED NOT_ECLIPSE,P3 enhancement
130368,migration docs difference,CLOSED NOT_ECLIPSE,P3 normal
130369,additional menu polish,VERIFIED FIXED,P3 trivial
130370,add layout submenu memory view,VERIFIED FIXED,P3 normal
130371,ability run report outside eclipse command line,CLOSED DUPLICATE of bug 132043,P3 normal
130372,create project project template,RESOLVED WONTFIX,P3 enhancement
130373,bad size launchconfigurationpropertiesdialog,VERIFIED FIXED,P3 normal
130374,open revisions open multiple revisions,VERIFIED FIXED,P3 normal
130375,background inheritance incorrect composite hierarchies,RESOLVED FIXED,P3 normal
130376,fragment type radio button change checkboxes probekit wizard,CLOSED WONTFIX,P3 enhancement
130377,dtp contributions package eclipse feature,CLOSED FIXED,P3 major
130378,extra separator progress status item,VERIFIED FIXED,P3 normal
130379,resource content elist notify resource load cause npe ecrossreferenceadapter,VERIFIED FIXED,P3 major
130380,propertysections miss unset events,RESOLVED FIXED,P3 normal
130381,improve ui documentation conditional breakpoint function,RESOLVED WONTFIX,P3 normal
130382,scaledgraphics copy textstyle properties zoomtextlayout,RESOLVED FIXED,P3 normal
130383,use verify code framework verify feature,RESOLVED FIXED,P3 major
130384,ten vote include,CLOSED FIXED,P3 normal with 2 votes
130385,compile java,CLOSED FIXED,P3 normal
130386,almost impossible browse problems use validation,RESOLVED FIXED,P3 normal
130387,team project set import work,RESOLVED DUPLICATE of bug 128707,P3 major
130388,eclipse java development tool tomcat start stop restart disable appropriately,CLOSED INVALID,P3 normal
130389,add ability vertically center image decoratedfield,RESOLVED INVALID,P5 enhancement
130390,camelcase algorithm cleanup improvement,VERIFIED FIXED,P3 enhancement
130391,fail,CLOSED WONTFIX,P2 normal
130392,fail zos,CLOSED FIXED,P1 normal
130393,test report show execution result result file name accord convention,CLOSED FIXED,P2 normal
130394,convert agent controller automate junit test tptp junit,CLOSED FIXED,P3 normal
130395,syncfilewriter assume null,RESOLVED FIXED,P3 normal
130396,copytoclipboardaction choke file system,RESOLVED FIXED,P3 normal
130397,widget dispose exception debug session terminate,VERIFIED FIXED,P3 normal
130398,file copy enable null,VERIFIED FIXED,P3 normal
130399,jsp warn persist even code,RESOLVED FIXED,P2 normal
130400,scaledgraphics nest another scaledgraphics,RESOLVED WONTFIX,P3 normal
130401,relate methods handle feature unspecified multiplicity correctly,VERIFIED FIXED,P3 normal
130402,contentassistprocessor provisional extension point crash workbench,CLOSED FIXED,P1 blocker
130403,table flash clearall use,RESOLVED FIXED,P3 normal
130404,glitch plugin location new registry view,RESOLVED FIXED,P3 normal
130405,group date make use appearance prefs,VERIFIED FIXED,P3 normal
130406,warn log universal intro,RESOLVED FIXED,P3 normal
130407,wrong order registry view,RESOLVED FIXED,P3 normal
130408,able export psfs workspace,VERIFIED FIXED,P3 normal
130409,warn,RESOLVED DUPLICATE of bug 127084,P3 normal
130410,add dynamic behaviour registry view,RESOLVED WONTFIX,P3 normal
130411,copyright statements miss new java file,RESOLVED FIXED,P3 normal
130412,hide empty categories history view,VERIFIED FIXED,P3 normal
130413,table selection column redraw,RESOLVED FIXED,P3 normal
130414,open package mislead,RESOLVED FIXED,P3 normal
130415,debugger step,RESOLVED FIXED,P3 normal
130416,perfmon agent counter return,CLOSED INVALID,P3 critical
130417,register msl compatibility layer,RESOLVED FIXED,P3 major
130418,infinite loop add,RESOLVED FIXED,P3 major
130419,implement rotate scaledgraphics,RESOLVED WORKSFORME,P3 enhancement
130420,update tellme browser use application url feature,RESOLVED FIXED,P3 enhancement
130421,remove modal dialogs report call completion status tellme browser,NEW,P3 normal
130422,allow user change configuration clean command,ASSIGNED,P3 enhancement
130423,turn xml validation,CLOSED FIXED,P3 normal
130424,new registry view show fragment,RESOLVED FIXED,P3 normal
130425,popupmenu show objectcontribution menus action add first,RESOLVED DUPLICATE of bug 128293,P3 normal
130426,npe invoke externalize string,RESOLVED FIXED,P3 normal
130427,genmodel fail add ereference,VERIFIED FIXED,P3 major
130428,wtp cannot delete dynamic web project,CLOSED FIXED,P3 normal
130429,lot output crash,RESOLVED INVALID,P3 critical
130430,error nicer error message might good see description,CLOSED NOT_ECLIPSE,P3 enhancement
130431,lot character line output crash eclipse,VERIFIED FIXED,P3 normal
