id,title,status,importance
400046,classcastexception sort oql result column different value type,RESOLVED FIXED,P3 normal
400047,shadow project explorer even close,CLOSED DUPLICATE of bug 400048,P3 normal
400048,shadow project explorer even close,VERIFIED FIXED,P3 normal
400049,oql help text select linux first open dialog,RESOLVED FIXED,P3 normal
400050,contact software sit,RESOLVED WORKSFORME,P3 critical
400051,lambda throw exceptions throw clause descriptor mention type variable,RESOLVED FIXED,P3 normal
400052,update build use latest jdt compiler,VERIFIED FIXED,P2 normal
400053,preview report birt runtime websphere,RESOLVED FIXED,P3 normal
400054,please add memory usage information,NEW,P3 enhancement
400055,clearer diagnostic derive list mutation,RESOLVED WONTFIX,P3 enhancement
400056,work eitherornodes,CLOSED FIXED,P3 normal
400057,rcp help button,NEW,P3 normal
400058,write access need,RESOLVED FIXED,P3 normal
400059,compile error test,VERIFIED FIXED,P3 major
400060,errors log fetch javadoc work disconnect,VERIFIED FIXED,P3 normal
400061,,CLOSED FIXED,P3 normal
400062,failure access attach javadoc show user,VERIFIED FIXED,P3 normal
400063,swt svg change mouse cursor work correctly,CLOSED WONTFIX,P3 normal
400064,tab websitebox prevent dialog close,CLOSED NOT_ECLIPSE,P3 normal
400065,setprefetch size jdbc driver dynamically large resultsets,CLOSED FIXED,P3 normal
400066,push branch new remote branch entry config already exist work,RESOLVED FIXED,P3 normal
400067,third chart sample web page display,CLOSED WONTFIX,P3 normal
400068,make resource class,NEW,P3 enhancement
400069,kepler release still depend emf facet,CLOSED WONTFIX,P3 major
400070,search flag work windows,CLOSED DUPLICATE of bug 293230,P3 normal
400071,label read screen reader accessibility bug java class,ASSIGNED,P3 normal
400072,make target invoke wrong directories use rational team concert,NEW,P3 normal
400073,indexer run memory,REOPENED,P3 normal with 14 votes
400074,consider first child get number change,CLOSED FIXED,P3 normal
400075,constraint creation start ocl editor,RESOLVED FIXED,P3 enhancement
400076,cannot install dtp eclipse,CLOSED DUPLICATE of bug 399904,P3 normal
400077,ocl constraint text always refresh edit,CLOSED FIXED,P3 minor
400078,improve ocl constraint representation,ASSIGNED,P3 enhancement
400079,completion show operations,CLOSED FIXED,P3 normal
400080,deployment web application white space name fail due unencoded character openejb,CLOSED FIXED,P3 normal
400081,list refresh unistalling,RESOLVED FIXED,P3 normal
400082,embed xtext editors modal,NEW,P3 minor
400083,ignore configure filemode set,RESOLVED INVALID,P3 normal
400084,deadlock startup,CLOSED DUPLICATE of bug 371687,P3 normal
400085,auto load project impossible load project,CLOSED WONTFIX,P3 normal
400086,swt base browser use webkit render could instantiate handle,RESOLVED WORKSFORME,P3 major
400087,prevent duplicate library reference,NEW,P3 normal
400088,entity jpa annotation issue attribute pick,RESOLVED FIXED,P3 normal
400089,handle java keywords dispatch methods argument keyword,CLOSED FIXED,P3 normal
400090,,RESOLVED FIXED,P3 enhancement
400091,execute query mark complete items read,NEW,P3 normal
400092,swt svg wrong,CLOSED WONTFIX,P3 normal
400093,javadoc,CLOSED FIXED,P3 normal
400094,xhtml label meaningless,RESOLVED FIXED,P3 normal
400095,ignore use,CLOSED DUPLICATE of bug 391971,P3 normal
400096,switch case enums,CLOSED FIXED,P3 enhancement with 1 vote
400097,unused api filter markers appear,RESOLVED FIXED,P3 normal
400098,miss semicolon statement,RESOLVED WORKSFORME,P3 blocker
400099,support custom test run test,CLOSED FIXED,P3 enhancement
400100,clone repository undefined,RESOLVED WONTFIX,P3 normal
400101,find file arrow work,RESOLVED FIXED,P3 normal
400102,tag juno release,RESOLVED FIXED,P3 enhancement
400103,palettes disappear papyrus kepler,CLOSED FIXED,P3 critical
400104,navigationeditpolicy use right preference store retrieve preferences,CLOSED WONTFIX,P3 normal
400105,name template extension cause cast exception,CLOSED FIXED,P3 major
400106,edt error,NEW,P3 critical
400107,declare juno,RESOLVED FIXED,P3 normal
400108,update dependency versions urls fit kepler build,CLOSED FIXED,P3 normal
400109,navigationeditpolicy instal certain cause multiple open hyperlink dialog,RESOLVED FIXED,P3 normal
400110,searchexplorer reaction row,RESOLVED FIXED,P3 normal
400111,cannot merge branch,CLOSED DUPLICATE of bug 380314,P3 normal
400112,double parser registrations,CLOSED FIXED,P3 normal
400113,work visible enable empty breakpoint view,VERIFIED FIXED,P3 normal
400114,implement method annotation put public modifier,RESOLVED WORKSFORME,P3 normal
400115,next annotation popup disappear cause editor scroll,RESOLVED FIXED,P3 normal
400116,change name user guide,RESOLVED FIXED,P3 normal
400117,need install orionhub button,RESOLVED WONTFIX,P3 normal
400118,page need better document,NEW,P3 normal
400119,export settings page exist,RESOLVED WORKSFORME,P3 normal
400120,miss documentation properties page,NEW,P3 normal
400121,fileexplorer bind show file information,RESOLVED WONTFIX,P3 normal
400122,support static final message declare grammar,NEW,P3 minor
400123,redundant compute hierarchy,CLOSED DUPLICATE of bug 148574,P3 normal
400124,scroll behavior longer work,CLOSED FIXED,P3 normal
400125,use digit qualifier cbi,RESOLVED WONTFIX,P3 normal
400126,external tool builder link instead copy,RESOLVED WORKSFORME,P3 enhancement with 1 vote
400127,add number install star rat rest api,RESOLVED FIXED,P3 enhancement
400128,lifecycleexception transaction,CLOSED FIXED,P3 normal
400129,npe register context help project,RESOLVED FIXED,P3 normal
400130,,RESOLVED FIXED,P2 enhancement
400131,support multiple editor creation edit helper,RESOLVED FIXED,P3 normal
400132,lua trail space management,RESOLVED WORKSFORME,P3 minor
400133,junit,RESOLVED FIXED,P2 enhancement
400134,nothing dialog show,RESOLVED FIXED,P3 normal
400135,search across marketplaces,NEW,P3 normal
400136,detect base relocation run,NEW,P3 normal
400137,give debug url proper host,RESOLVED FIXED,P3 normal
400138,close dialog esc focus field,RESOLVED FIXED,P3 normal
400139,hover sometimes show error rather quick fix,RESOLVED WORKSFORME,P3 normal
400140,bump pom version,RESOLVED FIXED,P3 normal
400141,bump pom version,RESOLVED FIXED,P3 normal
400142,concurrentmodificationexception jdbc sessionmanger,RESOLVED FIXED,P3 normal
400143,websockets work jetty work jetty,CLOSED WONTFIX,P3 major
400144,load session fail jdbcsessionmanger produce duplicate session ids,RESOLVED FIXED,P3 normal
400145,need add test kepler build,RESOLVED FIXED,P3 normal
400146,illegalstateexception,RESOLVED FIXED,P3 normal
400147,sftp connection message go log,RESOLVED FIXED,P3 normal
400148,trace display file folders sort,RESOLVED FIXED,P3 minor
400149,support default value,RESOLVED FIXED,P1 enhancement
400150,multiple quick fix error message wrong problems,VERIFIED FIXED,P3 minor
400151,customize perspective dialog allow customize vertical status areas,CLOSED DUPLICATE of bug 399561,P3 enhancement
400152,add import,RESOLVED FIXED,P3 normal
400153,project facet try create documentum,NEW,P3 normal
400154,add import,NEW,P3 normal
400155,cannot shift ctrl select items selective commit change dialog box cannot filter either,NEW,P3 normal
400156,redirect download break http clients,RESOLVED WORKSFORME,P3 blocker
400157,parameter multiplicity direction take account code generator,ASSIGNED,P3 enhancement
400158,debug work source root root project,CLOSED FIXED,P3 normal
400159,annotation allow functional interfaces,RESOLVED DUPLICATE of bug 399770,P3 enhancement
400160,populate source line jstsource use ast recordlineseparator,RESOLVED FIXED,P3 normal
400161,outline link work synthesize members,NEW,P3 enhancement
400162,compare delta symbols change icons confuse,NEW,P3 enhancement
400163,reference exist section node,CLOSED FIXED,P3 enhancement
400164,add api allow customization proxy creation,RESOLVED FIXED,P3 enhancement
400165,implement emf edit support,RESOLVED FIXED,P3 enhancement
400166,remove bundle par update classpath manifest,NEW,P3 normal
400167,design generic remote api retrieve review detail,RESOLVED FIXED,P3 enhancement
400168,implement gerrit remote api,RESOLVED FIXED,P3 enhancement
400169,migrate code emf edit,RESOLVED WONTFIX,P3 enhancement
400170,remember add file test feature,VERIFIED FIXED,P2 normal
400171,architecture,RESOLVED FIXED,P3 enhancement
400172,add ability use native git implementation addition jgit use jna,CLOSED WONTFIX,P3 normal
400173,add ability use native git implementation addition jgit use call external,CLOSED WONTFIX,P3 normal
400174,stack overflow listener,VERIFIED FIXED,P3 normal
400175,project directory name start show error xml file,CLOSED DUPLICATE of bug 382780,P3 normal
400176,make navigatordecoratinglabelprovider part public api,NEW,P3 enhancement
400177,add username password maven provider,NEW,P3 normal
400178,macrodef extract product uid,NEW,P3 enhancement
400179,,CLOSED INVALID,P3 normal
400180,,CLOSED INVALID,P3 normal
400181,keep clause one line,NEW,P3 enhancement with 1 vote
400182,allow control character cdo xml,NEW,P3 normal
400183,update disassembly backend align address,RESOLVED FIXED,P3 enhancement
400184,sslcontextfactory settrustall also disable hostname verification,CLOSED FIXED,P3 normal
400185,illegalargumentexception open editor perspective open,NEW,P3 normal
400186,label display updateattribute updatereference seem incorrect,CLOSED FIXED,P3 normal
400187,new linestyle use round line cap,NEW,P3 enhancement
400188,control mode support new papyrus table,CLOSED FIXED,P3 enhancement
400189,hang,RESOLVED FIXED,P3 critical
400190,label updateattribute updatereference seem incorrect,CLOSED INVALID,P3 normal
400191,method lose generics inheritance,CLOSED FIXED,P3 normal
400192,xpand ui work version,CLOSED WORKSFORME,P3 normal
400193,generate code delete xtend class sticky,CLOSED FIXED,P3 major
400194,bundlesaction ignore attribute package import,NEW,P3 normal
400195,swt stop build recent fedora,RESOLVED FIXED,P3 normal
400196,suggest improvements,NEW,P3 enhancement
400197,unexpected deprecation warn another annotation present,VERIFIED DUPLICATE of bug 384870,P3 normal
400198,java prevent update,CLOSED NOT_ECLIPSE,P3 minor
400199,css engine shall handle events,NEW,P3 enhancement
400200,finish button disable create file without select parent folder,NEW,P3 normal
400201,make qualify action available context menu,CLOSED FIXED,P3 enhancement
400202,import project nest need polish,VERIFIED FIXED,P3 normal
400203,visually separate file commit viewer diff tab,RESOLVED FIXED,P3 normal with 1 vote
400204,unexpected syntax error c struct declaration,RESOLVED FIXED,P3 normal
400205,hudson build fail without exception build succeed build,ASSIGNED,P3 blocker
400206,add double click support registry view,RESOLVED FIXED,P3 minor
400207,flip gerrit switch emf compare require,RESOLVED FIXED,P3 normal
400208,grammar extend terminals proposal provider,CLOSED FIXED,P3 major
400209,improve overall papyrus stability,NEW,P3 enhancement
400210,papyrus shall allow model recovery,NEW,P3 enhancement
400211,nullpointer change locale back default,RESOLVED FIXED,P3 minor
400212,jre model zip contain model awt,CLOSED WONTFIX,P3 major
400213,head update site,CLOSED INVALID,P3 normal
400214,stardust portal configuration visible,CLOSED FIXED,P3 normal
400215,clarify config,RESOLVED WONTFIX,P3 normal
400216,viewer widget allow attribute,NEW,P3 enhancement
400217,possible change visibility tool items menu items runtime,REOPENED,P3 normal with 14 votes
400218,viewer widget allow sort arbitrary column,NEW,P3 enhancement
400219,contribution ecview context bind issue,CLOSED FIXED,P3 normal
400220,unchecking checkbox list widget blank field except attribute name,RESOLVED FIXED,P3 normal
400221,extensible mergers,CLOSED FIXED,P3 normal
400222,source lookup debug work maven build launch,CLOSED WONTFIX,P3 normal with 1 vote
400223,first use launch mode,RESOLVED FIXED,P3 minor
400224,error statement use logger instead,CLOSED FIXED,P3 minor
400225,windowbuilder import tool issue,CLOSED WONTFIX,P3 normal
400226,user docs miss refactorings,RESOLVED FIXED,P3 normal
400227,unexternalized string navigator page,RESOLVED FIXED,P3 normal
400228,function available ruipropertieslibrary,NEW,P3 normal
400229,unexternalized string project page,RESOLVED WORKSFORME,P3 normal
400230,never execute cause memory problems,RESOLVED FIXED,P3 normal
400231,npe,RESOLVED FIXED,P3 normal
400232,unexternalized string ui theme editor theme page,RESOLVED FIXED,P3 normal
400233,java library fail resolve model parameterized type,RESOLVED FIXED,P3 normal
400234,compareeditorinput work anymore,CLOSED FIXED,P3 normal
400235,reporeports heuristic flag code,RESOLVED FIXED,P3 normal
400236,classcastexception cdolegacywrapper native reference legacy,CLOSED FIXED,P2 normal
400237,deployment problems plain web application strange symbols name,CLOSED FIXED,P3 normal
400238,sdk kepler scout project creation get stick dependencies update,CLOSED FIXED,P3 critical
400239,wrongly use,VERIFIED FIXED,P3 normal
400240,filter non public,CLOSED FIXED,P3 minor
400241,close bug mongosessionmanager,CLOSED INVALID,P3 major
400242,cause compile,NEW,P2 major with 3 votes
400243,emfcomparecontentmergeviewer allow specify whether unload resources handledispose,CLOSED DUPLICATE of bug 396260,P3 normal
400244,war explode time custom class loader instantiate,CLOSED WONTFIX,P3 normal
400245,file bad copyright header,CLOSED FIXED,P3 normal
400246,need birt package,RESOLVED INVALID,P3 normal
400247,better weblogic log integration,RESOLVED NOT_ECLIPSE,P3 normal
400248,button compute wrong size text newline character,ASSIGNED,P3 normal
400249,refactoring epf run headless application without ui dependency,ASSIGNED,P3 normal
400250,make cbi eclipse project,RESOLVED FIXED,P3 normal
400251,backup file cause problem parent folder,RESOLVED FIXED,P3 normal
400252,backport backup file cause problem parent folder,RESOLVED FIXED,P3 normal
400253,markersmonitorservice allow registration additional service,RESOLVED FIXED,P3 enhancement
400254,css engine sensitive markers,CLOSED FIXED,P3 enhancement
400255,use result illegalargumentexception,CLOSED FIXED,P4 normal
400256,create plugin add project navigation,RESOLVED FIXED,P2 normal
400257,theme builder hitzones line,RESOLVED FIXED,P3 normal
400258,warn unsupported browsers,RESOLVED FIXED,P3 normal
400259,improve display server errors,RESOLVED FIXED,P3 normal
400260,review navigator work vertical view,NEW,P3 enhancement
400261,default layout work ibm one ibm system,RESOLVED FIXED,P3 normal
400262,new versions milestones lyo,RESOLVED WORKSFORME,P3 normal
400263,runtimeexception,NEW,P3 normal
400264,unable create tag via push gerrit need create reference right,RESOLVED WORKSFORME,P3 normal
400265,bindingprocessingaddon fail miss bindingmanager,VERIFIED FIXED,P3 normal
400266,open local file compare editor revision available workspace,RESOLVED FIXED,P3 enhancement
400267,filter automatic comment,RESOLVED FIXED,P3 enhancement
400268,eclipse windows ask,RESOLVED INVALID,P3 major
400269,babel juno provide nl fragment host exist,RESOLVED INVALID,P3 normal
400270,provide emf edit support review editor,RESOLVED FIXED,P3 enhancement
400271,jsdoc comment format incorrectly,RESOLVED FIXED,P3 normal
400272,add clause use statement remember checkbox selections,RESOLVED FIXED,P3 normal
400273,ibm run configuration dialog dialog resizable,NEW,P3 normal
400274,support annotation,NEW,P3 enhancement
400275,mistakenly think language settings providers enable,RESOLVED FIXED,P3 critical
400276,errors remove move multiple part stack,VERIFIED FIXED,P3 normal
400277,link go portal,RESOLVED WORKSFORME,P3 normal
400278,make patch set commit link obvious,RESOLVED FIXED,P3 trivial
400279,class java identifiers,CLOSED FIXED,P3 enhancement
400280,add annotation support propose override methods properties,NEW,P3 enhancement
400281,ambiguous warn vjetdoc function callback overload,NEW,P3 normal
400282,text hover npe error,RESOLVED FIXED,P3 normal
400283,strange vjetdoc validation error,RESOLVED FIXED,P3 normal
400284,classroom code demonstrate thread behavior cause workspace corruption,NEW,P3 normal
400285,potential race condition security load plugins,NEW,P3 critical
400286,sync newsgroup forum work,VERIFIED FIXED,P3 normal
400287,support canedit method default presentations,ASSIGNED,P3 critical
400288,special situation transition point choice point handle properly,RESOLVED FIXED,P3 normal
400289,add button import maven project wizard allow select project folder,CLOSED WONTFIX,P3 normal
400290,write access need,RESOLVED FIXED,P3 normal
400291,overlap text edit perform,NEW,P3 normal
400292,read set entries programmatically work correctly,CLOSED WORKSFORME,P3 critical
400293,swt tooltip table consider dynamic column order,CLOSED WONTFIX,P3 normal
400294,eclipse crash,CLOSED DUPLICATE of bug 403044,P3 normal
400295,add basicmetamodelversiongroup class allow select metamodel version project creation,RESOLVED FIXED,P3 enhancement
400296,implement,RESOLVED FIXED,P3 enhancement
400297,jsp formatter break tab policy scriptlet,RESOLVED FIXED,P3 normal
400298,additionalresourcesmodel declare regular model,NEW,P3 normal
400299,package control diagram,RESOLVED FIXED,P3 normal
400300,add basicnewmodelfilewizard class create model file creation wizards,RESOLVED FIXED,P3 enhancement
400301,stringeditor widget avoid consume unneeded system resources premature timer,RESOLVED FIXED,P3 normal
400302,add newmodelprojectcreationpage class allow select metamodel version model project create,RESOLVED FIXED,P3 enhancement
400303,please add eclipse blog fee planet eclipse,CLOSED FIXED,P3 normal
400304,add newmodelfilecreationpage class create page model file creation wizards,RESOLVED FIXED,P3 enhancement
400305,link flash videos break download page,NEW,P3 normal
400306,add newmodelcreationpage class allow choose epackage eclassifier create new model file,RESOLVED FIXED,P3 enhancement
400307,able define multiple compiler arguments,RESOLVED FIXED,P3 normal
400308,add createnewmodelfilejob class create job capable create new model file,RESOLVED FIXED,P3 enhancement
400309,code completion expose invisible nest class,RESOLVED FIXED,P3 normal
400310,add basic browse dialog class search select resources,RESOLVED FIXED,P3 enhancement
400311,add support undo,RESOLVED FIXED,P3 enhancement
400312,call add,RESOLVED FIXED,P3 normal
400313,add task context resuts resources,NEW,P3 normal with 1 vote
400314,create new method another class move cursor delete key,CLOSED DUPLICATE of bug 396145,P3 normal
400315,root file work,NEW,P3 minor
400316,,RESOLVED DUPLICATE of bug 398565,P3 normal
400317,provide filter hide unmatched task,RESOLVED WONTFIX,P3 enhancement
400318,conflict handlers pldt openshmem,RESOLVED WORKSFORME,P3 normal
400319,computetrim inconsistent menus,RESOLVED INVALID,P3 normal
400320,add,NEW,P3 enhancement with 1 vote
400321,add metalua koneki project,CLOSED FIXED,P3 enhancement
400322,logcat save filter clear number filter message,RESOLVED NOT_ECLIPSE,P3 minor
400323,codan fail nullpointerexception,NEW,P3 normal
400324,enumeration literal cannot remove,RESOLVED FIXED,P3 critical
400325,compositefreezelayer use correct base layer freeze row layer,CLOSED FIXED,P3 normal
400326,share install test fail linux,VERIFIED FIXED,P3 normal
400327,friends eclipse download link return,RESOLVED FIXED,P3 normal
400328,make multicore visualizer package internal,RESOLVED FIXED,P3 normal
400329,set prevent default namespace use elements,NEW,P3 normal
400330,treelayer use config label instead position detect render control,CLOSED FIXED,P3 normal
400331,illegal constructor,RESOLVED FIXED,P3 normal
400332,jpa configurator break dali kepler,RESOLVED FIXED,P3 blocker
400333,include description new preference field,RESOLVED FIXED,P3 normal
400334,must restart active,CLOSED DUPLICATE of bug 405356,P3 normal
400335,server find,RESOLVED FIXED,P3 normal
400336,sdk rap feature need adjust,CLOSED FIXED,P3 normal
400337,debug fail open file path strip backslashes,RESOLVED FIXED,P3 major
400338,vjet browse perspective type view lose selection,ASSIGNED,P3 normal
400339,button clip right,RESOLVED FIXED,P3 normal
400340,validate certain wsdl file may hang,NEW,P3 normal
400341,icons view miss,CLOSED FIXED,P3 normal
400342,cdt launch configurations platform neutral,NEW,P3 normal
400343,update read new marketplace,CLOSED FIXED,P2 major
400344,ioexception llview data access error,NEW,P3 normal
400345,parallel package hang initialize remote service,RESOLVED WORKSFORME,P3 normal
400346,render problem textlabel field,NEW,P3 critical
400347,problems generics,CLOSED FIXED,P3 normal
400348,unsatisfied native code filter error multiple configurations fragment directive manifest,RESOLVED FIXED,P3 critical
400349,build,RESOLVED FIXED,P1 normal
400350,launchutilstest use instead,RESOLVED FIXED,P3 normal
400351,node applications hard identify,RESOLVED WONTFIX,P3 normal
400352,show url,RESOLVED FIXED,P3 normal
400353,private mail list archive,CLOSED FIXED,P3 normal
400354,key combination assign work multipage editors like xml editor,CLOSED DUPLICATE of bug 399831,P3 normal
400355,server generate urls,RESOLVED FIXED,P3 normal
400356,move gerrit interaction code initial remote api,RESOLVED FIXED,P3 enhancement
400357,multiple serversessions return inconsistent result,CLOSED WONTFIX,P3 major
400358,navigator refresh use link server,RESOLVED WONTFIX,P3 normal
400359,,NEW,P3 normal
400360,fail resolve type,RESOLVED FIXED,P3 normal
400361,propose migration previous install run first time,RESOLVED FIXED,P3 normal
400362,role field anchor role type break implicit inheritance,RESOLVED FIXED,P3 normal
400363,pde build test failures due junit removal,VERIFIED FIXED,P3 normal
400364,test failure,VERIFIED FIXED,P3 normal
400365,add support external mappings require attribute,CLOSED DUPLICATE of bug 382388,P3 normal
400366,moxy add import statement generate one schema,RESOLVED FIXED,P3 normal
400367,value read,NEW,P3 normal
400368,noclassdeffounderror standardpropertiesadapterfactory due unguarded access optional type,VERIFIED FIXED,P3 normal
400369,break change behaviour,CLOSED INVALID,P3 critical
400370,bugzillataskhyperlinkdetectortest bugzillarepositorysettingspagetest fail kepler,RESOLVED FIXED,P3 normal
400371,xml edit action available xml editor,CLOSED DUPLICATE of bug 400372,P3 major
400372,xml edit action available xml editor,CLOSED DUPLICATE of bug 399831,P3 major
400373,remove maven dependencies deployment assembly,RESOLVED INVALID,P3 normal
400374,open editor maximum allow reach result exception editor,RESOLVED FIXED,P3 normal
400375,remove legacy bios tconf support,CLOSED FIXED,P3 normal
400376,remove legacy platforms,CLOSED FIXED,P3 normal
400377,miss file,RESOLVED FIXED,P3 normal
400378,disallow type parameters type literals instanceof expression,CLOSED FIXED,P3 normal
400379,add standard schemas plugin,RESOLVED FIXED,P3 normal
400380,regression since npe,RESOLVED INVALID,P3 normal
400381,way generate changelog export git,NEW,P3 enhancement with 1 vote
400382,failure test suite build,REOPENED,P3 normal
400383,npe,VERIFIED FIXED,P3 normal
400384,build download file need test,RESOLVED FIXED,P3 normal
400385,compare test fail whole repo exist,NEW,P4 normal
400386,break example discussion box bullet,RESOLVED NOT_ECLIPSE,P3 normal
400387,optimize storage id revision per cdoobject,CLOSED FIXED,P3 enhancement
400388,integrate new minimalestoreeobjectimpl,CLOSED FIXED,P3 enhancement
400389,eliminate,ASSIGNED,P3 enhancement
400390,save launch save,RESOLVED WORKSFORME,P3 major
400391,npe generate preserve region template operation,CLOSED FIXED,P3 normal
400392,invalid,RESOLVED INVALID,P3 normal
400393,sample ecore editor confuse foreign editor markers,CLOSED FIXED,P3 normal
400394,problems,CLOSED DUPLICATE of bug 388627,P3 normal
400395,appliedstereotypepropertyexecutableextensionfactory guice provision error,RESOLVED FIXED,P3 major
400396,consume trac fixtures service,RESOLVED FIXED,P3 enhancement
400397,test,RESOLVED FIXED,P3 normal
400398,clean clean markers disable builders,NEW,P3 normal
400399,project import wizard remember select folder archive,VERIFIED FIXED,P3 enhancement
400400,rework record dependency attribute reduce heap consumption average case,CLOSED FIXED,P3 enhancement
400401,project land page cannot access database,RESOLVED FIXED,P3 normal
400402,project server cannot access databases,RESOLVED FIXED,P3 normal
400403,vserver big move,RESOLVED FIXED,P3 normal
400404,enclose instance type accessible scope layer team inheritance,RESOLVED FIXED,P3 normal
400405,vote jgit election,RESOLVED NOT_ECLIPSE,P3 normal
400406,navigation offset xtend often fail see stack console,NEW,P3 normal
400407,hudson fail keep connection alive windows,NEW,P3 major
400408,concurrentmodificationexception xtextbuilder,CLOSED INVALID,P3 normal
400409,improve egl outline view,CLOSED FIXED,P3 normal
400410,hudson fetch,RESOLVED FIXED,P3 normal
400411,respond,RESOLVED INVALID,P3 normal
400412,reorder recognize,CLOSED FIXED,P3 normal
400413,gerrit show wrong update time,RESOLVED FIXED,P3 normal
400414,createbranchcommand support track remotes name,RESOLVED FIXED,P3 normal with 1 vote
400415,sign webservice,RESOLVED FIXED,P3 major
400416,need,RESOLVED FIXED,P3 blocker
400417,windows test machine need ip,RESOLVED FIXED,P3 blocker
400418,miss bottom border toolbar,RESOLVED FIXED,P3 normal
400419,edit service edit must resuse command uml layer,RESOLVED DUPLICATE of bug 407054,P3 critical
400420,allow fine tune effect,NEW,P3 enhancement with 2 votes
400421,null analysis field take account,VERIFIED FIXED,P3 enhancement
400422,remove server migration header bugzilla,RESOLVED FIXED,P3 trivial
400423,selection clear delete destination,RESOLVED FIXED,P3 normal
400424,next difference button select next difference,CLOSED FIXED,P3 normal
400425,gridrow may dispose font object theme store,RESOLVED FIXED,P3 normal
400426,menu item name hardcoded groupbyheadermenuconfiguration,CLOSED FIXED,P3 normal
400427,bug regard website,NEW,P3 critical
400428,error display,RESOLVED FIXED,P3 normal
400429,file bug text content,RESOLVED INVALID,P3 normal
400430,return error,CLOSED DUPLICATE of bug 400428,P3 normal
400431,instal xtext via updatesite versions show,CLOSED INVALID,P3 normal
400432,eclipse kepler internal guid appropriate parameter description remove usage ctds,CLOSED DUPLICATE of bug 399726,P2 critical
400433,incompatible type errors previous versions,CLOSED FIXED,P3 major
400434,add support outputstream contentprovider,RESOLVED FIXED,P3 normal
400435,inside javadoc methods treat visible,NEW,P3 normal
400436,ui freeze cause deadlock,CLOSED DUPLICATE of bug 393277,P3 normal
400437,failures sharedinstalltests,CLOSED DUPLICATE of bug 400326,P3 normal
400438,eclipse kepler multiple miss view main miss drop menu new tcbs,CLOSED FIXED,P4 minor
400439,access deny error try show project info,CLOSED DUPLICATE of bug 400428,P3 normal
400440,return bundle entry url,CLOSED FIXED,P3 normal
400441,document removal migration guide,VERIFIED FIXED,P3 normal
400442,commit logic write iartifactrepository undocumented brittle,NEW,P3 normal
400443,perspective switch work startup,CLOSED DUPLICATE of bug 377981,P3 normal with 1 vote
400444,content scroll tabbing widgets,ASSIGNED,P3 normal
400445,edit bind override bind configurations layer,CLOSED FIXED,P3 normal
400446,work something groupbyheaderlayer,CLOSED FIXED,P3 normal
400447,fonts render differently link,NEW,P3 normal
