id,title,status,importance
40257,parse paths lst file break,RESOLVED FIXED,P2 minor
40258,position editor overview ruler align scrollbar,RESOLVED FIXED,P3 normal with 1 vote
40259,sync need local refresh,RESOLVED WONTFIX,P3 normal
40260,keep log,RESOLVED FIXED,P3 normal
40261,package view request label selection change,RESOLVED FIXED,P3 normal
40262,eclipse swt crash,RESOLVED WORKSFORME,P3 major
40263,unable commit java package package name cvs,VERIFIED FIXED,P3 normal
40264,traverse search result use arrow external editors,RESOLVED WONTFIX,P4 enhancement
40265,npe quick fix,RESOLVED WORKSFORME,P3 normal
40266,show progress background synch,RESOLVED WORKSFORME,P3 enhancement
40267,persist space,RESOLVED INVALID,P3 normal
40268,line number divider always render,RESOLVED FIXED,P3 normal
40269,document requirements develop ant task self host workspace,VERIFIED FIXED,P3 normal
40270,feature track activation,RESOLVED DUPLICATE of bug 39059,P3 normal
40271,ftp client consistently fail connect macosx ftp server,RESOLVED FIXED,P3 major
40272,compiler support option,REOPENED,P5 enhancement
40273,customize perspective pulldown short,RESOLVED WORKSFORME,P3 normal
40274,switch java editor noticably slower,RESOLVED FIXED,P3 normal
40275,superfluous semicolons generate jdt eval test,VERIFIED FIXED,P3 normal
40276,incorrect static method access indication,RESOLVED INVALID,P3 normal
40277,update package name ant ui test,VERIFIED FIXED,P3 normal
40278,selection set correctly collapse expression view,CLOSED WONTFIX,P4 normal
40279,improve classpath variables,RESOLVED WONTFIX,P3 enhancement
40280,incorrect location drop frame,RESOLVED WORKSFORME,P3 normal
40281,formsection wrongly display resize,RESOLVED WORKSFORME,P3 normal
40282,public reusable java editor,RESOLVED DUPLICATE of bug 21414,P4 enhancement with 2 votes
40283,npe startup due compress folder content provider,RESOLVED FIXED,P3 major
40284,error dialog exit due marker view,RESOLVED FIXED,P3 normal
40285,code assist incorrent method completion,RESOLVED FIXED,P3 normal
40286,cannot hide attribute,RESOLVED WONTFIX,P3 normal
40287,editor,RESOLVED WORKSFORME,P3 normal
40288,npe build,VERIFIED FIXED,P3 critical
40289,create constructors use field indexoutofboundsexception,RESOLVED DUPLICATE of bug 39762,P3 normal
40290,create constructors npe file type,RESOLVED FIXED,P3 normal
40291,javadoc declaration update show,RESOLVED FIXED,P3 normal
40292,create constructors incorrect dialog layout,RESOLVED FIXED,P3 normal
40293,javadoc declaration view clear nothing display,RESOLVED DUPLICATE of bug 40306,P3 normal
40294,create constructors button disable cannot apply,RESOLVED FIXED,P3 normal
40295,default reference provider startup,RESOLVED WORKSFORME,P3 normal
40296,create constructors contructor name link mode make sense,RESOLVED INVALID,P3 normal
40297,change indication save file,RESOLVED FIXED,P3 normal
40298,create constructors call superfluous optional,RESOLVED FIXED,P3 enhancement
40299,cdt confuse ecos assertions,CLOSED WORKSFORME,P3 normal
40300,compiler pref page disable unavailable preferences,VERIFIED FIXED,P3 minor
40301,javadoc contain full signature current element,RESOLVED FIXED,P3 minor
40302,create constructors fool prefix,RESOLVED FIXED,P3 minor
40303,global action action set work properly use multiple windows,RESOLVED FIXED,P1 blocker
40304,create constructors open editor anything,RESOLVED FIXED,P3 normal
40305,create constructor use wrong mnemonics,RESOLVED FIXED,P3 normal
40306,javadoc always update latest element,RESOLVED FIXED,P3 normal
40307,npe exit workbench,RESOLVED DUPLICATE of bug 40339,P3 critical
40308,create constructors incorrect super constructor call,RESOLVED WORKSFORME,P3 normal
40309,javadoc view title unclear,RESOLVED WONTFIX,P3 normal
40310,mnemonic clash new compiler preference page,RESOLVED FIXED,P3 trivial
40311,allow prompt parameters,RESOLVED DUPLICATE of bug 10035,P3 enhancement
40312,lose mouse event line number ruler,RESOLVED DUPLICATE of bug 45700,P3 normal
40313,create constructors insertion point constraint,RESOLVED WONTFIX,P3 normal
40314,compiler pref unused x pref sound complicate,VERIFIED FIXED,P3 trivial
40315,create constructors npe cu interface,RESOLVED FIXED,P3 normal
40316,unwanted toolbar button visible default,RESOLVED FIXED,P3 normal
40317,wrong quick assist select cause coreexception,RESOLVED WORKSFORME,P3 normal
40318,warn hide error vertical ruler squiggles,VERIFIED FIXED,P2 major
40319,unable see source debugger,VERIFIED FIXED,P3 critical
40320,extract npe code,RESOLVED FIXED,P3 normal
40321,code assist propose type,RESOLVED WORKSFORME,P3 normal
40322,error create new java project,VERIFIED FIXED,P3 major
40323,strange error indocations insert anonymous type use code assist,RESOLVED WORKSFORME,P3 normal
40324,key bind work longer,RESOLVED DUPLICATE of bug 40303,P1 critical
40325,extract behavior change extraction,RESOLVED FIXED,P3 normal
40326,use around advice pointcut match generic signature,RESOLVED INVALID,P3 major
40327,javadoc view update javadoc selection,RESOLVED FIXED,P2 normal
40328,synchronize one resource take ever,RESOLVED FIXED,P3 major
40329,eclipse stop respond quick fix add method,RESOLVED DUPLICATE of bug 39965,P3 blocker
40330,cdt confuse detach command,RESOLVED FIXED,P3 normal
40331,live synch compress folders sort,RESOLVED FIXED,P3 normal
40332,javadoc view expand selection,RESOLVED FIXED,P3 normal
40333,tag fetch tag reset view,RESOLVED WONTFIX,P3 normal
40334,model tolerant possible compiler failures,VERIFIED FIXED,P3 normal
40335,synchronize view preferences list amongst workbench preferences,RESOLVED FIXED,P3 normal
40336,extract compile error member class dup,RESOLVED FIXED,P4 normal
40337,bad default insertion point,RESOLVED FIXED,P3 normal
40338,commit ask save unrelated resources,RESOLVED FIXED,P4 normal
40339,assertion failure annotationmodel shutdown,VERIFIED FIXED,P3 critical
40340,help java project creation add one scenario describe library project,NEW,P5 normal
40341,java example editor loose edit capabilities,VERIFIED FIXED,P3 major
40342,quickfix anonymous class create wrong visibility method,RESOLVED FIXED,P3 normal
40343,aspectj compiler honour java compiler settings,RESOLVED FIXED,P2 normal
40344,task list clear aspectj use,RESOLVED FIXED,P3 normal
40345,unexpected perspective switch build,RESOLVED DUPLICATE of bug 40303,P3 critical
40346,return key fail curly brace,CLOSED INVALID,P3 major
40347,rename project open editor fill log,RESOLVED FIXED,P3 normal
40348,pagebook support ipostselectionprovider javadoc declaration view fast selection,VERIFIED FIXED,P2 enhancement
40349,javadoc context menu offer,RESOLVED DUPLICATE of bug 39179,P3 normal
40350,extract assertion fail,RESOLVED FIXED,P3 normal
40351,declaration support copy clipboard,RESOLVED DUPLICATE of bug 39179,P3 normal
40352,extract illegalargumentexception,RESOLVED FIXED,P2 normal
40353,extract dissallowed increment part,RESOLVED FIXED,P3 normal
40354,errors shutdown,RESOLVED DUPLICATE of bug 40339,P3 normal
40355,quick list completions want,RESOLVED FIXED,P3 normal
40356,console view pollute multiple workbench windows,RESOLVED WONTFIX,P3 normal
40357,reconcile errors tolerate internal exceptions,RESOLVED FIXED,P3 normal
40358,extract compile error finals leave,RESOLVED DUPLICATE of bug 179281,P4 normal
40359,create constructors need way specify visibility,RESOLVED FIXED,P3 enhancement
40360,inline method another class forget qualify field access,RESOLVED FIXED,P3 normal
40361,quick wrong visibility new contructors,RESOLVED WONTFIX,P3 normal
40362,squiggles rename refactoring,VERIFIED FIXED,P2 major
40363,extract compile error methods must,RESOLVED WONTFIX,P4 normal
40364,refactor rename enable constructor nothing,RESOLVED FIXED,P3 trivial
40365,extract preview compare range wrong,RESOLVED FIXED,P4 minor
40366,want easy way select package build work set,RESOLVED DUPLICATE of bug 111274,P3 enhancement
40367,assertion fail rename refactoring,RESOLVED FIXED,P3 normal
40368,rename refactoring enable elements,RESOLVED FIXED,P3 normal
40369,synch view preferences mislead message,RESOLVED WORKSFORME,P3 normal
40370,extract npe,RESOLVED FIXED,P3 normal
40371,organize strange enablement,RESOLVED WONTFIX,P3 normal
40372,extract method dialog param table end,RESOLVED WONTFIX,P3 minor
40373,use supertype find change,RESOLVED FIXED,P3 normal
40374,wrong hover quick assist light bulb,RESOLVED INVALID,P3 normal
40375,flicker new synchronize view,RESOLVED FIXED,P3 normal
40376,quick assist light bulb come error,RESOLVED DUPLICATE of bug 45635,P3 normal
40377,jdk assert keyword,RESOLVED FIXED,P3 normal
40378,jdk compiler compliance level appear work,RESOLVED DUPLICATE of bug 40098,P3 normal
40379,failure close editor,RESOLVED DUPLICATE of bug 40191,P3 normal
40380,aspectj honour libraries define via project properties,RESOLVED FIXED,P2 normal
40381,npe linkedcorrectionproposal,RESOLVED FIXED,P3 normal
40382,improve,VERIFIED FIXED,P3 normal
40383,search special treat unsaved work copy,VERIFIED FIXED,P3 normal
40384,ignore constructor,RESOLVED FIXED,P3 normal
40385,test,RESOLVED INVALID,P3 normal
40386,test ignore,RESOLVED INVALID,P3 normal
40387,concurrentmodificationexception,VERIFIED FIXED,P2 major
40388,errors use html file,RESOLVED FIXED,P1 critical
40389,imageloader successfully save animate gif,RESOLVED DUPLICATE of bug 46387,P3 enhancement
40390,define view short cut declaration javadoc view,RESOLVED FIXED,P3 normal
40391,decoration calculation job always progress view,CLOSED FIXED,P3 minor
40392,progress view npe,CLOSED FIXED,P3 normal
40393,sync input set asynchronously,RESOLVED FIXED,P3 normal
40394,change focus editor windows unselected file select navigator,RESOLVED WORKSFORME,P3 normal
40395,change focus editor windows unselected file select navigator,RESOLVED DUPLICATE of bug 40394,P3 normal
40396,selection update select via line number ruler,VERIFIED FIXED,P3 normal
40397,bogus error message select string editor try rename,RESOLVED FIXED,P3 normal
40398,cannot synch single file,RESOLVED DUPLICATE of bug 40203,P3 critical
40399,move type accept move target,RESOLVED FIXED,P2 normal
40400,replace method comment local history indent method,ASSIGNED,P3 normal
40401,paste package source name suggestion,RESOLVED FIXED,P3 normal
40402,npe paste,RESOLVED FIXED,P2 normal
40403,slow package explorer activation,RESOLVED FIXED,P2 major
40404,resource exception delete project,RESOLVED WORKSFORME,P3 normal
40405,incorrect method signature,RESOLVED FIXED,P3 minor
40406,click tree bring window,RESOLVED FIXED,P3 major
40407,colorselector need accessible listener,VERIFIED FIXED,P2 major
40408,extract cause syntax errors,RESOLVED FIXED,P3 normal
40409,quick nonsensical proposal,RESOLVED FIXED,P3 normal
40410,inconsistent result,VERIFIED FIXED,P3 normal
40411,eclipse internal browser fail release session,RESOLVED INVALID,P3 normal
40412,wrong hover debug recoursive method,VERIFIED FIXED,P3 normal
40413,dup replacement opportunity miss,RESOLVED WORKSFORME,P3 normal
40414,java editor synch outline view,RESOLVED FIXED,P3 normal
40415,deactivation call stop method,RESOLVED FIXED,P3 normal
40416,wrong call stack recoursive call,RESOLVED DUPLICATE of bug 39346,P3 normal
40417,synch view slam workbench content incoming change,RESOLVED FIXED,P3 major
40418,deleteretargetaction set tooltip,RESOLVED FIXED,P3 normal
40419,parser fail heavily templated expressions,RESOLVED FIXED,P3 normal
40420,shell style appear window manager task bar,RESOLVED FIXED,P3 enhancement with 1 vote
40421,unnecessary cast,VERIFIED FIXED,P3 normal
40422,need ast representation ptrtomember vars,RESOLVED FIXED,P3 normal
40423,npe save file,VERIFIED FIXED,P3 normal
40424,npe reset java code formatter preference page,RESOLVED FIXED,P3 normal
40425,incorrect description corrections available,RESOLVED FIXED,P3 normal
40426,java editor preferences discoverable,RESOLVED FIXED,P3 enhancement
40427,need apis sleak,RESOLVED WONTFIX,P3 enhancement
40428,need implementation internal osgi,RESOLVED FIXED,P3 normal
40429,better ui order property,RESOLVED WONTFIX,P3 normal
