id,title,status,importance
70153,launch config lose share library path,RESOLVED DUPLICATE of bug 70442,P3 normal
70154,press key switch editor tabs cancel switch,NEW,P3 normal
70155,vm crash close runtime workbench,RESOLVED DUPLICATE of bug 67898,P3 normal
70156,null pointer exception start eclipse,RESOLVED INVALID,P3 critical
70157,add symbols seperate syntax highlight option,RESOLVED FIXED,P3 enhancement
70158,exception try add getter,VERIFIED FIXED,P3 normal
70159,nl tool take versions fragment english,RESOLVED FIXED,P3 normal
70160,throw exception,RESOLVED FIXED,P3 normal
70161,assembly untranslated file type,RESOLVED FIXED,P3 normal
70162,search work search menu,CLOSED FIXED,P3 critical
70163,piagent zos load agent extension libraries,CLOSED FIXED,P3 major
70164,allow easy switch class unit test back,RESOLVED WONTFIX,P3 enhancement
70165,get content give nothing console log,RESOLVED INVALID,P3 normal
70166,browse work directory track correct spot,VERIFIED FIXED,P3 minor
70167,throw incorrect exception bad png,RESOLVED FIXED,P3 major
70168,test method get erase work directly change,RESOLVED WORKSFORME,P2 normal with 2 votes
70169,variable name correctly display debug jsps,RESOLVED INVALID,P3 critical
70170,generate class view extension extend viewpart,VERIFIED FIXED,P2 normal
70171,remove button enable new java java settings page,RESOLVED INVALID,P4 normal
70172,swt awt events,CLOSED WORKSFORME,P3 major
70173,pde build process break better error message,RESOLVED FIXED,P3 normal
70174,property page project,RESOLVED DUPLICATE of bug 25342,P3 blocker
70175,button,CLOSED WORKSFORME,P3 major
70176,headers incorrectly cache bundle instal update manager,CLOSED DUPLICATE of bug 71003,P3 normal
70177,bom character read reader,RESOLVED DUPLICATE of bug 67048,P3 normal
70178,throw unsupportedoperationexception,VERIFIED FIXED,P3 normal
70179,surrogate surrogate character cannot display correctly problem,RESOLVED WONTFIX,P2 normal with 1 vote
70180,surrogate surrogate character cannot display correctly bookmarks,RESOLVED DUPLICATE of bug 70179,P3 normal
70181,change method signature remove many import,RESOLVED DUPLICATE of bug 68504,P3 normal
70182,dbcs type hierarchy view display character,RESOLVED WONTFIX,P3 normal
70183,dbcs call hierarchy view display character correctly,RESOLVED WONTFIX,P3 normal
70184,ant distribution come ant,RESOLVED DUPLICATE of bug 62055,P3 normal
70185,manifest editor display char,RESOLVED WORKSFORME,P3 normal
70186,surrogate surrogate character cannot display correctly task,RESOLVED DUPLICATE of bug 70179,P3 normal
70187,surrogate surrogate character cannot display correctly status,RESOLVED DUPLICATE of bug 70179,P3 minor
70188,dbcs character cannot correctly generate create eclipse new project,CLOSED WORKSFORME,P3 major
70189,dbcs char project name display package explorer view new project create,RESOLVED WONTFIX,P3 normal
70190,surrogate surrogate character cannot display correctly search result,RESOLVED WONTFIX,P3 normal
70191,surrogate surrogate character cannot display correctly navigator,RESOLVED DUPLICATE of bug 70179,P3 normal
70192,enhance font set preference,RESOLVED DUPLICATE of bug 68569,P3 enhancement
70193,dbcs character cannot correctly generate file new source folder name character,RESOLVED FIXED,P3 normal
70194,surrogate eclipse menu cannot display surrogate character correctly,RESOLVED DUPLICATE of bug 70195,P3 enhancement
70195,enhance font set,RESOLVED WONTFIX,P3 enhancement
70196,encode file eclipse automatically generate,RESOLVED WORKSFORME,P3 enhancement
70197,do,RESOLVED WORKSFORME,P3 normal
70198,semantic check,RESOLVED INVALID,P3 normal with 1 vote
70199,auto code insert blank line return line break,RESOLVED WONTFIX,P3 enhancement
70200,create remote vm visual editor,CLOSED WORKSFORME,P3 normal
70201,branch target offset large short,RESOLVED FIXED,P3 critical
70202,enable viewcvs automatic generation tarballs,RESOLVED DUPLICATE of bug 87918,P2 enhancement
70203,pluginclassloader create wrong directory urls,RESOLVED INVALID,P3 normal
70204,awt exception throw create new vc extend,CLOSED DUPLICATE of bug 58353,P3 major
70205,parameter hint consistently consume escape key,RESOLVED FIXED,P3 normal
70206,parameter assist consistently consume escape key,RESOLVED DUPLICATE of bug 70205,P3 minor
70207,compare head show ignore resources,RESOLVED WORKSFORME,P3 normal
70208,jar access,RESOLVED INVALID,P3 major
70209,cannot create empty vc without generate swt code cause errors,CLOSED DUPLICATE of bug 69494,P3 major
70210,import empty vc,CLOSED INVALID,P3 major
70211,automate unit test cdt ui cdt core run,RESOLVED FIXED,P3 normal
70212,junit window recognize advice,RESOLVED DUPLICATE of bug 71073,P3 normal
70213,command line argument ignore product bring preference customization defaultperspective,VERIFIED INVALID,P3 normal
70214,eclipse start sun suse linux,RESOLVED FIXED,P3 blocker with 3 votes
70215,incorrect syntax doc user get start,RESOLVED FIXED,P3 normal
70216,incorrect syntax java doc user,CLOSED FIXED,P3 normal
70217,properties view platform overlap field,CLOSED FIXED,P3 normal
70218,external hook search markers problem markers phantom include external file,CLOSED DUPLICATE of bug 70120,P3 enhancement
70219,string flow diagram wizard,CLOSED INVALID,P3 normal
70220,file restore default completely,RESOLVED FIXED,P3 normal
70221,cdt search result english,CLOSED FIXED,P3 normal
70222,update manager display compact simplify chinese windows xp,RESOLVED FIXED,P3 normal
70223,website need create,CLOSED FIXED,P3 normal
70224,properties build preprocessor invalid mnemonics,CLOSED INVALID,P3 normal
70225,invalid project name throw error,CLOSED INVALID,P3 normal
70226,eclipse wont startup,RESOLVED INVALID,P3 blocker
70227,cannot create imageicon,CLOSED INVALID,P3 normal
70228,new compiler warn stuff like object,VERIFIED FIXED,P3 enhancement
70229,cannot find feature select category,RESOLVED FIXED,P3 normal
70230,wsdl validator indicate wsdl file valid fail extension validation,CLOSED FIXED,P3 normal
70231,outline view show incorrrect content,RESOLVED WONTFIX,P3 normal
70232,tab name translate second instance eclipse,CLOSED INVALID,P3 normal
70233,line number redraw search dialog,RESOLVED DUPLICATE of bug 69738,P3 major
70234,gla rule prune,CLOSED FIXED,P3 enhancement
70235,file makefiles part file,RESOLVED FIXED,P3 enhancement
70236,process get ftp optional class work undocumented,RESOLVED DUPLICATE of bug 68747,P3 normal
70237,rename project throw exception,RESOLVED FIXED,P3 normal
70238,click junit call stack items open source anymore,VERIFIED FIXED,P3 normal
70239,search menu item debug perspective,VERIFIED FIXED,P3 normal
70240,error message open rise model file,RESOLVED INVALID,P3 major
70241,outline view show anonymous inner class different way jdt outline,RESOLVED FIXED,P3 normal
70242,namespace uris profile ecore package unique,VERIFIED FIXED,P3 normal
70243,warn unsafe cast,RESOLVED FIXED,P3 normal
70244,browser npe access external,RESOLVED FIXED,P3 major
70245,bound location properties reflect live value,CLOSED DUPLICATE of bug 98150,P3 normal
70246,update type cache run background,RESOLVED INVALID,P3 enhancement
70247,npe typevariablebinding,RESOLVED FIXED,P3 normal
70248,aspect change class undo ajdt,RESOLVED FIXED,P3 normal
70249,aspectj warn disable default upgrade,RESOLVED FIXED,P3 normal
70250,namespace prefix preservation,RESOLVED WORKSFORME,P3 normal
70251,data portion customcommand interpret binary,CLOSED FIXED,P3 blocker
70252,gccerrorparser unrecognized pattern,RESOLVED FIXED,P3 normal
70253,update version number file modify branch,CLOSED FIXED,P3 normal
70254,embed control open office document,RESOLVED WONTFIX,P3 enhancement
70255,npe run core test suite,CLOSED FIXED,P3 normal
70256,piagent error message garbage zos,CLOSED FIXED,P3 normal
70257,package jboss service archive buildpath ignore,RESOLVED WONTFIX,P3 minor
70258,new java visual class screen string,CLOSED FIXED,P3 normal
70259,gui users button,RESOLVED FIXED,P3 trivial
70260,menuselectionmanager problem,RESOLVED DUPLICATE of bug 82837,P3 normal with 3 votes
70261,indexer fail constant integer,RESOLVED FIXED,P3 normal
70262,move new copyright code,CLOSED FIXED,P3 major
70263,array class filter,CLOSED FIXED,P2 normal
70264,logic diagram palatte truncate hover,CLOSED DUPLICATE of bug 69976,P2 normal
70265,string visual editor window,CLOSED INVALID,P3 normal
70266,expand elements project view collapse open close editor,NEW,P3 normal
70267,japanese automate discovery include paths seem work,CLOSED FIXED,P1 critical
70268,rac vs data collector terminology inconsistent documentation,CLOSED FIXED,P3 normal
70269,problems reorder multiple editparts logic example,RESOLVED FIXED,P3 normal
70270,show package explorer work compare editor,CLOSED FIXED,P3 minor
70271,browse button manage build paths edit dialogs,RESOLVED FIXED,P3 enhancement
70272,new model string,CLOSED FIXED,P3 normal
70273,rac provide ability programmatically start,CLOSED INVALID,P2 enhancement
70274,add library dialog strip path extension,RESOLVED FIXED,P3 enhancement
70275,add warn message use swt jre earlier,CLOSED FIXED,P3 major
70276,model object choices generate model wizard localize,VERIFIED FIXED,P3 normal
70277,string menu,CLOSED WONTFIX,P3 normal
70278,add nature associate natureimage refresh folder,VERIFIED FIXED,P3 normal
70279,option effect java hierarchy view,RESOLVED INVALID,P3 normal
70280,property editors string,CLOSED FIXED,P3 major
70281,event descriptions externalize,CLOSED DUPLICATE of bug 70280,P3 normal
70282,launch debug configuration non externalize string,CLOSED DUPLICATE of bug 69977,P3 normal
70283,indexer block build,RESOLVED WONTFIX,P3 normal
70284,class file cannot run java,RESOLVED FIXED,P3 major
70285,cvs date tag time component correspond wrong version,RESOLVED DUPLICATE of bug 68476,P3 normal
70286,outline view decorators incorrectly reapplied delete,RESOLVED WORKSFORME,P3 minor
70287,remote process rac stop respond,CLOSED FIXED,P3 normal
70288,plugin project lead build problems dependend plugin project,RESOLVED FIXED,P3 normal
70289,insert common prefix automatically bring list possible match,RESOLVED WORKSFORME,P3 minor
70290,visualizer plugin load,RESOLVED FIXED,P3 normal
70291,decorators update take forever lock busy,RESOLVED FIXED,P3 normal
70292,enum make cut command fail,VERIFIED FIXED,P3 normal
70293,application error start eclipse,RESOLVED FIXED,P3 major
70294,duplicate mnemonics menus,VERIFIED FIXED,P3 trivial
70295,applicable extend,RESOLVED FIXED,P3 normal
70296,change save compare revision,VERIFIED FIXED,P3 normal
70297,eclipse plugin problem,RESOLVED FIXED,P3 normal
70298,platform menu dialog get focus mouse event help window,RESOLVED INVALID,P3 normal
70299,eclipse dead slow one normal,RESOLVED FIXED,P3 major
70300,make work sdk type,RESOLVED DUPLICATE of bug 52894,P3 enhancement
70301,variables view logical give occur retrieve,RESOLVED DUPLICATE of bug 33452,P3 normal
70302,provide toolbar action open execution flow table trace,CLOSED FIXED,P3 major
70303,remove agent configuration properties page,CLOSED FIXED,P3 normal
70304,change mac os x splash screen fail,RESOLVED WORKSFORME,P3 normal
70305,change mac os x splash screen fail,RESOLVED DUPLICATE of bug 70304,P3 normal
70306,ui support new ruleelementtype contextinstancetype attribute,CLOSED FIXED,P3 normal
70307,use sentence style capitalization launch configuration tabs,CLOSED FIXED,P3 trivial
70308,error command translate correctly,CLOSED FIXED,P3 major
70309,nosuchmethoderror exception,RESOLVED WORKSFORME,P3 normal
70310,signal work cvsacl repository,RESOLVED INVALID,P5 normal
70311,application show config dialog,RESOLVED WORKSFORME,P3 normal
70312,java fail linux,RESOLVED INVALID,P3 major
70313,optional task replaceregexp work move,RESOLVED WONTFIX,P3 normal
70314,jtable figure clip parent scroll pane,NEW,P3 normal
70315,tablecolumn figure jtable always correctly position live tablecolumn size,CLOSED WORKSFORME,P3 normal
70316,need improve startup time,RESOLVED DUPLICATE of bug 70299,P3 major
70317,exception throw create new vc extend swt composite,CLOSED DUPLICATE of bug 70105,P3 major
70318,support multiple line clabel,RESOLVED FIXED,P3 enhancement
70319,build console clear build,RESOLVED FIXED,P3 normal
70320,help assist menus,RESOLVED WORKSFORME,P3 enhancement
70321,tvt project reference properties page clip italian language pack,VERIFIED FIXED,P3 normal
70322,repeatable crash open file,RESOLVED DUPLICATE of bug 63571,P3 major
70323,highlight method exit also highlight call,ASSIGNED,P5 enhancement
70324,build fail jar file classpath,RESOLVED DUPLICATE of bug 68712,P3 enhancement
70325,grammar mistake,RESOLVED FIXED,P3 normal
70326,debug doc sentence mean,CLOSED FIXED,P3 normal
70327,distribute trace sample produce profile data profile log,CLOSED FIXED,P3 normal
70328,outline view add make target intuitively,RESOLVED FIXED,P3 normal
70329,default templates pass chkpii,RESOLVED FIXED,P3 normal
70330,build console clear,RESOLVED DUPLICATE of bug 70319,P3 normal
70331,ant build ant different enough,RESOLVED DUPLICATE of bug 63265,P3 normal
70332,provide emf core gen file cbe component,CLOSED FIXED,P3 enhancement
70333,contain chkpii errors,CLOSED INVALID,P3 normal
70334,invalid source range unresolved qualify type reference,RESOLVED WONTFIX,P3 minor
70335,compiler message leak link source,RESOLVED FIXED,P3 normal
70336,empty contain data,CLOSED INVALID,P3 normal
70337,missingn doctype tag,CLOSED INVALID,P3 normal
70338,html file miss doctype tag,CLOSED WORKSFORME,P3 major
70339,html file miss doctype tag,CLOSED INVALID,P3 major
70340,update marker status fold code fragment,RESOLVED DUPLICATE of bug 66078,P3 minor
70341,tvt chkpii errors xml,CLOSED FIXED,P3 normal
70342,eclipse freeze,RESOLVED INVALID,P3 critical
70343,update introduction profile java applications,CLOSED FIXED,P3 normal
70344,file pass chkpii,CLOSED FIXED,P3 major
70345,test docs contain invalid html tag,CLOSED FIXED,P3 normal
70346,method prompt javadoc,RESOLVED WONTFIX,P3 enhancement
70347,try open class file file open external file,ASSIGNED,P3 minor
70348,insert common prefix partial completion visual designation,RESOLVED FIXED,P3 enhancement
70349,load latest stable build,CLOSED WORKSFORME,P3 normal
70350,sort open type dialog jar go bottom,RESOLVED DUPLICATE of bug 25488,P3 enhancement
70351,create new java class name path populate properly,CLOSED DUPLICATE of bug 70352,P3 normal
70352,create new java class name path populate properly,CLOSED FIXED,P2 normal
70353,problems paths end,CLOSED FIXED,P3 normal
70354,jsp editor scroll current execution line debug jdt,VERIFIED FIXED,P3 major
70355,target object work properly,CLOSED WORKSFORME,P3 normal
70356,tableviewerimpl handle mousedown leave selection change eclipse,NEW,P4 enhancement
70357,apply probe war ear file,CLOSED FIXED,P3 enhancement
70358,section programmatically expand fire expansion event,RESOLVED WONTFIX,P3 normal
70359,environment set exec function,VERIFIED FIXED,P3 major
70360,expand combo popup one click tableviewer tabletreeviewer,RESOLVED WONTFIX,P5 enhancement
70361,error import export preferences,RESOLVED DUPLICATE of bug 68993,P3 major
70362,topmost editor properly restore,VERIFIED FIXED,P1 major
70363,lazy editors properly show dirty state,RESOLVED DUPLICATE of bug 267454,P3 normal
70364,adapt test case fix branch,VERIFIED FIXED,P3 normal
70365,support binary file,RESOLVED FIXED,P3 normal
70366,several errors open declaration,RESOLVED WORKSFORME,P3 normal
70367,widgets draw weird order,RESOLVED INVALID,P3 normal
70368,common base event loaders strip attribute situationtype,CLOSED FIXED,P3 normal
70369,unable launch eclipse sdk additonal plugin set,RESOLVED INVALID,P3 normal
70370,viewerdropadapter couple,RESOLVED FIXED,P4 enhancement
70371,problems view incorrectly sort list,RESOLVED DUPLICATE of bug 67716,P3 normal
70372,project preference listeners workspace,RESOLVED FIXED,P3 normal
70373,make action available context menu ijavastackframe adapters,VERIFIED FIXED,P3 critical
70374,detect pref removals sync,NEW,P3 normal
70375,deferretreecontentprovider update workbench shutdown,CLOSED FIXED,P2 normal
70376,add fold menu,RESOLVED DUPLICATE of bug 65268,P3 enhancement
70377,dnd reorder detach,RESOLVED FIXED,P3 enhancement
70378,single file synchronize show sync view,RESOLVED DUPLICATE of bug 146025,P3 normal
70379,dependency library find,RESOLVED INVALID,P3 normal
70380,current statement arrow obscure breakpoint icon,RESOLVED DUPLICATE of bug 25835,P3 minor
70381,api find marker type hierarchy,RESOLVED WONTFIX,P3 enhancement
70382,string hyades url test screen,CLOSED FIXED,P3 major
70383,table behave weird setitemcount call shell layout,RESOLVED WONTFIX,P3 normal
70384,anonymous inner class generate eclipse cannot decompiled bcel library,RESOLVED WORKSFORME,P3 minor
70385,truncate error message java bean view,CLOSED WONTFIX,P3 normal
70386,string probekit,CLOSED FIXED,P3 normal
70387,debugger think line number attribute miss,RESOLVED INVALID,P3 normal
70388,allow select specific return type change method signature,RESOLVED WORKSFORME,P3 enhancement
70389,palette disappear inexplicably,CLOSED INVALID,P3 normal
70390,bad incorrect error message,RESOLVED FIXED,P3 normal
70391,feature version synchronize change source,RESOLVED FIXED,P3 normal with 1 vote
70392,strut console fail swt error eclipse linux,RESOLVED WONTFIX,P3 major
70393,blank build configuration panel,RESOLVED FIXED,P3 normal
70394,shortcut work textcelleditor,RESOLVED WORKSFORME,P3 major
70395,eclipse see jar file anymore project subdirectory,RESOLVED WONTFIX,P3 major
70396,ant view double click always show selection instead start target,RESOLVED INVALID,P3 normal
70397,editors become inactive,NEW,P3 normal
70398,java ast creation error due nullpointerexception statement test,RESOLVED FIXED,P3 normal
70399,compareutil,VERIFIED FIXED,P3 enhancement
70400,patch export enhancement,RESOLVED WONTFIX,P5 enhancement
70401,improve spell preference page,RESOLVED FIXED,P3 normal
70402,tooltips update selection change,RESOLVED WONTFIX,P5 normal
70403,hardcoded paths make copy workspace unusable eventually corrupt original one,RESOLVED FIXED,P3 normal
70404,pass null array arguments confuzes static join point,RESOLVED FIXED,P3 normal
70405,code completion templates,RESOLVED FIXED,P3 major
70406,hardcoded paths make copy workspace unusable eventually corrupt original one,RESOLVED INVALID,P3 normal
70407,editor history store full local path,NEW,P3 normal
70408,hardcoded paths make copy workspace unusable eventually corrupt original one,RESOLVED INVALID,P3 normal
70409,hardcoded paths make copy workspace unusable eventually corrupt original one,RESOLVED WONTFIX,P3 normal
70410,hardcoded paths make copy workspace unusable eventually corrupt original one,RESOLVED FIXED,P3 normal with 2 votes
70411,set tab order label group control,NEW,P3 normal
70412,format large file make eclipse freeze partition,VERIFIED FIXED,P3 normal
70413,access violation access build path,RESOLVED INVALID,P3 normal
70414,line number update correctly,ASSIGNED,P3 normal
70415,ant editor assist,RESOLVED DUPLICATE of bug 68886,P3 normal
70416,disable user change selection,ASSIGNED,P3 minor
70417,allow jar user libraries define relative paths classpath variables,NEW,P3 enhancement with 71 votes
70418,terminate button shutdown vm cleanly,RESOLVED DUPLICATE of bug 38016,P3 enhancement
70419,make quick outline available plugins,RESOLVED DUPLICATE of bug 79056,P3 enhancement
70420,hyades test invocation confuse ux indicate one selection make two provide,CLOSED FIXED,P3 minor
