id,title,status,importance
310078,search write access array elements,ASSIGNED,P3 enhancement
310079,event handler methods invokde script datasource reference script dataset library,RESOLVED WONTFIX,P3 major
310080,replace role facet,CLOSED FIXED,P2 normal
310081,tool version verification include illegal access field,VERIFIED FIXED,P3 normal
310082,eclipse crash,CLOSED DUPLICATE of bug 303904,P3 normal
310083,accessibletextevent need tag new api field,RESOLVED FIXED,P3 trivial
310084,duplicate annotation,CLOSED FIXED,P3 normal
310085,start tag miss custom empty tag within double single quote,RESOLVED FIXED,P3 normal
310086,sleep interrupt,CLOSED FIXED,P4 normal
310087,compile error eclipse,RESOLVED FIXED,P3 normal
310088,ssh settings correctly switch repository locations dialog,RESOLVED FIXED,P3 normal
310089,clean copyfilesandfoldersoperation api,VERIFIED FIXED,P3 normal
310090,adapt dltk api change,CLOSED FIXED,P3 normal
310091,tooltip row headers,NEW,P3 enhancement
310092,active task editor correspond task list selection,RESOLVED FIXED,P3 normal
310093,toggle instruction step mode issue,RESOLVED FIXED,P3 normal
310094,improve config option,RESOLVED FIXED,P3 normal
310095,port conflict serverview global monitor view,NEW,P3 minor
310096,interface link link type,ASSIGNED,P3 normal
310097,,CLOSED INVALID,P3 normal
310098,instal mdt components get error error extensions mark,CLOSED FIXED,P3 normal
310099,unclear exception message bundle cannot resolve,RESOLVED FIXED,P3 normal
310100,nullpointerexception nativequery pound sql,CLOSED INVALID,P2 normal
310101,tcp monitor deadlocks tcp connections applet,CLOSED WORKSFORME,P3 normal
310102,emf separate creation tool execution tool,NEW,P5 normal
310103,wizard deploy jar,RESOLVED FIXED,P3 normal
310104,test abstractdummyprovider leak configurations runtime workspace,RESOLVED FIXED,P3 normal
310105,teamui ignore partinitexceptions,NEW,P3 normal
310106,webkit part miss,RESOLVED FIXED,P3 major
310107,search highlight remove underline style,RESOLVED FIXED,P3 normal
310108,dependency,CLOSED FIXED,P3 normal
310109,npe,CLOSED DUPLICATE of bug 302702,P3 major
310110,routines like coalesce log recognize,NEW,P3 normal
310111,dependency,CLOSED FIXED,P3 normal
310112,treeviewer fail call,NEW,P3 enhancement
310113,inject consumer destroy inject source,RESOLVED INVALID,P3 normal
310114,remove dependencies ecf run osgi frameworks,RESOLVED FIXED,P3 normal
310115,npe apiusescantab,VERIFIED FIXED,P3 normal
310116,connection time remote debug,RESOLVED NOT_ECLIPSE,P3 normal
310117,tag stack,RESOLVED FIXED,P3 normal
310118,jsf presets need extend,RESOLVED FIXED,P3 critical
310119,aggregateinheritancetypefieldtestcase fail unique constraint violation,NEW,P3 normal
310120,facets always validate reference query modify,CLOSED FIXED,P2 normal
310121,external target definition file show preference page,RESOLVED FIXED,P3 minor
310122,rule erroneously identify data type rule rare case,CLOSED FIXED,P3 normal
310123,package name contain mdt,RESOLVED FIXED,P3 normal
310124,accesscontrolexception run eclipse test,RESOLVED FIXED,P3 minor
310125,profile java application,CLOSED DUPLICATE of bug 303965,P2 major
310126,cannot edit deploypath module assembly page,RESOLVED FIXED,P1 normal
310127,open file external file add correspond target target definition,RESOLVED FIXED,P3 normal
310128,improve commit git index tree embed,RESOLVED FIXED,P3 enhancement
310129,gdb hardware debug launcher ignore startup initialization command,RESOLVED FIXED,P3 normal
310130,provide import wizard target definition file,NEW,P3 enhancement
310131,customsqlcursoredstreamreadtest fail,NEW,P3 normal
310132,publisher app ant task support statsuri option generate require metadata track download stats,RESOLVED DUPLICATE of bug 436872,P3 enhancement
310133,parameter documentation date,VERIFIED WORKSFORME,P3 normal
310134,update rss fee address,RESOLVED FIXED,P3 enhancement
310135,babel update site use mirror,RESOLVED FIXED,P3 normal
310136,informix expressionfunctiontest fail convert character numeric,NEW,P3 normal
310137,cce filter bundle launch config,RESOLVED DUPLICATE of bug 309100,P3 normal
310138,arrayindexoutofboundsexception use java cdo discoverer,NEW,P5 normal
310139,synchronize switch perspectives,NEW,P3 normal
310140,crosstab report error chart builder,VERIFIED FIXED,P3 normal
310141,java discoverer benchmark mix trace cdo server trace,NEW,P5 minor
310142,wrongly write,VERIFIED FIXED,P3 major
310143,name web perspective translatable,NEW,P3 normal
310144,,RESOLVED FIXED,P3 normal
310145,metamodel reduce packageaccess memory usage,NEW,P5 normal
310146,progress report,RESOLVED FIXED,P3 normal
310147,xml formatter indention inconsistent format file select text,NEW,P3 enhancement with 1 vote
310148,metamodel miss annotations package,NEW,P5 normal
310149,submit button must press twice,RESOLVED FIXED,P3 trivial
310150,lead whitespaces disappear task editor,RESOLVED WORKSFORME,P3 enhancement
310151,translatable,CLOSED INVALID,P3 normal
310152,html translatable,RESOLVED WORKSFORME,P3 normal
310153,allow people use css plugins,VERIFIED FIXED,P3 normal
310154,widget dispose,NEW,P3 normal
310155,search term always highlight external browser,RESOLVED FIXED,P3 normal
310156,debug delete terminate launch,RESOLVED FIXED,P3 normal
310157,script load breakpoint problems,RESOLVED FIXED,P3 normal
310158,web fragment string translatable,RESOLVED INVALID,P3 normal
310159,hang,VERIFIED FIXED,P3 major
310160,test deltaverifier reset verifier delta,RESOLVED FIXED,P3 normal
310161,update versions,RESOLVED FIXED,P3 normal
310162,memory parser,RESOLVED INVALID,P3 critical
310163,create default web project,RESOLVED FIXED,P3 major
310164,illegalstateexception log delete web project,RESOLVED FIXED,P3 normal
310165,handler conflict log,NEW,P3 normal
310166,facets define,RESOLVED FIXED,P3 normal
310167,new skywalker layout proposal,NEW,P3 enhancement
310168,minor update platform docs,CLOSED FIXED,P3 normal
310169,datatableresolutiontestcase null jsfappconfigmanager instance cause validate el failure,RESOLVED FIXED,P3 normal
310170,xsl semantic highlight bleed onto plain xml,RESOLVED FIXED,P3 normal
310171,dsf disassembly view display mix instructions multiple file,RESOLVED FIXED,P3 normal
310172,describe,NEW,P3 minor
310173,need componenttree componenttreeitem,CLOSED WONTFIX,P3 enhancement
310174,jpa metamodel add flag suite test case level,CLOSED FIXED,P3 normal
310175,translator question,CLOSED INVALID,P3 normal
310176,jpa metamodel test fail classcastexception,CLOSED FIXED,P3 normal
310177,remove pulsar release feature plugins,RESOLVED FIXED,P3 normal
310178,update build use helios,RESOLVED FIXED,P3 normal
310179,workbench fail recognize driver path even quote,NEW,P3 minor
310180,page number display page footer pdf document,VERIFIED FIXED,P3 normal
310181,element comment generation include statement,CLOSED FIXED,P3 enhancement
310182,generate comment check,CLOSED WORKSFORME,P3 enhancement
310183,consider better document treatment bundle,NEW,P3 normal
310184,please rebuild headless director,RESOLVED FIXED,P3 normal with 1 vote
310185,update sua new version,RESOLVED FIXED,P3 normal
310186,test perspective come,CLOSED FIXED,P1 blocker
310187,code completion work,CLOSED DUPLICATE of bug 308980,P3 normal
310188,implementation ui feature pbs job submission,RESOLVED FIXED,P3 enhancement
310189,change pbs core accompany ui enhancements,RESOLVED FIXED,P3 enhancement
310190,addition configuration template file,CLOSED WONTFIX,P3 enhancement
310191,detail pane clear session terminate,RESOLVED FIXED,P3 normal
310192,failure remove resource manager,RESOLVED DUPLICATE of bug 296969,P3 minor
310193,hang progress bar job submission,RESOLVED FIXED,P3 minor
310194,workbench map attribute direct map export deployment xml null pointer,VERIFIED FIXED,P3 normal
310195,sample jsp string externalize,NEW,P3 enhancement
310196,link resource property page follow dialog fonts,VERIFIED FIXED,P3 normal
310197,menus disappear java browse perspective,RESOLVED WORKSFORME,P3 normal
310198,update open resource doc,RESOLVED FIXED,P3 normal
310199,need logic grant focus part tab item select,RESOLVED FIXED,P3 normal
310200,time analysis viewer widget improvements bug fix,CLOSED FIXED,P3 normal
310201,one instance hudson,RESOLVED FIXED,P3 normal
310202,try create test record always get error,CLOSED WORKSFORME,P3 normal
310203,provide cvs timeout preference,NEW,P3 enhancement
310204,provide ssh key location preference,RESOLVED FIXED,P3 enhancement
310205,multiple windows treat single window,RESOLVED DUPLICATE of bug 310266,P3 normal
310206,ui make use provisioningcontext repo,VERIFIED FIXED,P3 normal
310207,message nolivehelpininfocenter string resource file,RESOLVED FIXED,P3 normal
310208,graphical model framework restructure,RESOLVED FIXED,P3 enhancement
310209,split build gmf gmf runtime gmf notation,RESOLVED FIXED,P3 normal
310210,rov unable use field data view,ASSIGNED,P3 normal
310211,please new build dtp,RESOLVED FIXED,P3 normal
310212,improvements explanation support api,NEW,P3 enhancement
310213,aioobe,VERIFIED FIXED,P3 normal
310214,allow disable system type systempasswordpersistenceprompt dialog,NEW,P3 enhancement
310215,behave expect,RESOLVED FIXED,P3 normal
310216,xml editor doc update design view,RESOLVED FIXED,P3 minor
310217,use equinox configadmin instead felix configadmin,CLOSED FIXED,P3 enhancement
310218,use equinox log service instead felix log service,CLOSED FIXED,P3 enhancement
310219,use equinox eventadmin instead felix eventadmin,CLOSED FIXED,P3 enhancement
310220,code fold sse document,RESOLVED FIXED,P3 minor
310221,library specify extraclasspathentries extension exist error build,RESOLVED FIXED,P3 normal
310222,content assist cycle sse document,RESOLVED FIXED,P3 normal
310223,extraneous jpaxmlresource create jpa facet remove restore,NEW,P3 normal
310224,call graph constructors work member,CLOSED DUPLICATE of bug 178763,P3 normal
310225,cannot find extension point declare plugin access dependency,NEW,P3 minor
310226,end user license agreement text typo errors,RESOLVED FIXED,P3 minor
310227,datagrid control drag drop palette xaml source view appropriate location newly create silverlight project,NEW,P3 minor
310228,miss easy way compare file trunk version,CLOSED INVALID,P3 enhancement with 1 vote
310229,compile warn official build,RESOLVED FIXED,P3 trivial
310230,documentation select operation display,VERIFIED FIXED,P3 normal
310231,available anymore download eclipse plugin work,CLOSED WONTFIX,P3 critical
310232,generate java code modisco model browser,NEW,P5 enhancement
310233,resourcedescriptionsupdater aware visible resourcesdescriptions,CLOSED FIXED,P3 normal
310234,support override column name nest embed object syntax jpa,RESOLVED FIXED,P3 enhancement
310235,extend trunk checkout behavior branch,CLOSED INVALID,P3 enhancement
310236,annotate new api methods,RESOLVED FIXED,P3 normal
310237,impossible create user dictionary,REOPENED,P3 normal with 4 votes
310238,form,RESOLVED FIXED,P3 normal
310239,problem form,RESOLVED FIXED,P3 normal
310240,switch branch single project miss,RESOLVED INVALID,P3 minor
310241,form add columnlayout tablewraplayout,NEW,P3 normal
310242,tree expand drag item,RESOLVED FIXED,P3 normal
310243,add diresourceset typecacheadapter,RESOLVED FIXED,P3 enhancement
310244,comparison want,CLOSED INVALID,P3 enhancement
310245,stack overflow assertionfailed exception instal new software,VERIFIED FIXED,P3 major
310246,parse argument number,RESOLVED WONTFIX,P3 major
310247,problem api policy define document,RESOLVED WONTFIX,P3 normal
310248,eugenia phantom nod containments,ASSIGNED,P3 normal
310249,allow add properties driver template definitions,NEW,P3 enhancement
310250,handle mi newlines correctly,NEW,P3 normal
310251,unexpected message show change series type scale,VERIFIED FIXED,P3 normal
310252,invalid menu extension,RESOLVED INVALID,P3 minor
310253,miss quarter unit scale,VERIFIED FIXED,P3 normal
310254,never warn option work,VERIFIED WORKSFORME,P3 minor
310255,unable disable dependency generation,CLOSED FIXED,P3 enhancement
310256,reveal call selectandreveal,CLOSED FIXED,P3 normal
310257,detail pane expression view show value expressions remove,NEW,P3 trivial
310258,produce inefficient behavior,NEW,P3 normal
310259,search function create many entries browsers,CLOSED DUPLICATE of bug 293159,P3 normal
310260,large swt tree horribly slow windows due inefficient selection status fetch code,CLOSED DUPLICATE of bug 259141,P3 normal
310261,feature export file error optional dependencies,NEW,P3 normal
310262,add option run ant launch run configurations,NEW,P3 enhancement
310263,nullpointerexception styledtext,RESOLVED WONTFIX,P3 normal
310264,wrong assignment variable effect,VERIFIED FIXED,P3 minor
310265,npe application descriptor editor,RESOLVED WORKSFORME,P3 major
310266,partrenderingengine shut one mwindow destroy,RESOLVED FIXED,P3 major
310267,need zip repo eclipse test framework,RESOLVED FIXED,P3 normal with 1 vote
310268,document sles sp requirements get start,CLOSED FIXED,P2 normal
310269,null eresource removewsfile,CLOSED FIXED,P2 normal
310270,customization update facet modify,CLOSED FIXED,P2 normal
310271,update assemblyeditor conform api change,RESOLVED FIXED,P3 enhancement
310272,compiler warn,CLOSED DUPLICATE of bug 310229,P3 normal
310273,mentor need propose xml tool project,RESOLVED WONTFIX,P3 normal
310274,gdb ignore interrupt remote debug session,RESOLVED FIXED,P3 normal
310275,chkpii error,CLOSED FIXED,P3 normal
310276,crash set file association,CLOSED DUPLICATE of bug 308270,P3 critical
310277,revert navigator support,VERIFIED FIXED,P3 normal
310278,copy directories cause bogus commit,RESOLVED WORKSFORME,P3 major
310279,listener work per reference resource,CLOSED FIXED,P2 normal
310280,use feedback preference set use link,ASSIGNED,P3 enhancement
310281,use feedback preference set use link,NEW,P3 enhancement
310282,unnecessary jdt plugins package,CLOSED DUPLICATE of bug 313793,P3 normal
310283,consider update test around verify ant version,RESOLVED FIXED,P3 normal
310284,need way publish jre iu repository,RESOLVED FIXED,P3 enhancement
310285,checker unreachable code,NEW,P3 enhancement
310286,watch expression loose format breakpoint hit debug session restart,RESOLVED WONTFIX,P3 normal
310287,javahl work ubuntu helios,RESOLVED NOT_ECLIPSE,P3 critical
310288,export update site ask override exist,CLOSED FIXED,P3 normal
310289,provide dbwsbuilder support eclipse wtp dynamic web project structure,RESOLVED FIXED,P3 normal
310290,set proxy value persist,RESOLVED FIXED,P3 normal
310291,npe inflatercache,RESOLVED FIXED,P3 critical
310292,error sourcetypebinding checkifduplicatetype classscope null,RESOLVED FIXED,P3 normal
310293,backend ui offline,NEW,P3 normal
310294,bugzillaversion number exact,RESOLVED FIXED,P3 trivial
310295,project set miss project,RESOLVED FIXED,P3 normal
310296,npe prevent update latest,CLOSED DUPLICATE of bug 309923,P3 normal
310297,start tomcat profile mode jvmpi attach agent,CLOSED WORKSFORME,P2 normal
310298,canexecute less restrictive,CLOSED DUPLICATE of bug 303800,P3 major
310299,sequence build,RESOLVED FIXED,P3 normal
310300,npe build build,CLOSED DUPLICATE of bug 309923,P3 normal
310301,probekit methodentry cause infinite recursion unless explicitly filter,CLOSED DUPLICATE of bug 288001,P3 minor
310302,test take toooooooooooooooooooooooooooooooooooooo long,CLOSED FIXED,P3 normal
310303,compatibility layer need quit use,RESOLVED FIXED,P3 normal
310304,gdb hardware debug launcher ignore application program path,RESOLVED FIXED,P3 normal
310305,illegalstateexception schedule autobuild,RESOLVED FIXED,P3 normal
310306,npe filteredpreferencedialog one property page,CLOSED DUPLICATE of bug 298451,P3 normal
310307,calendar show year instead put time,RESOLVED FIXED,P3 normal
310308,bundlefilelocatorhelper javadoc mislead,RESOLVED FIXED,P3 trivial
310309,javadoc hover increase size persist hover open link,ASSIGNED,P3 normal
310310,scrollbar selectionlistener event detail generate,RESOLVED WORKSFORME,P3 normal
310311,consider update ui test around verify ant version,CLOSED DUPLICATE of bug 310283,P3 normal
310312,new junit test global cmdocument,CLOSED FIXED,P3 normal
310313,context,RESOLVED FIXED,P3 normal
310314,exist project recognize repository,CLOSED FIXED,P3 enhancement
310315,remotecommandhelpersand bug shell subsystem file subsystem,NEW,P3 normal
310316,contact demo properly react theme change,RESOLVED INVALID,P3 normal
310317,sdo define call schemaresolver system id,RESOLVED FIXED,P3 normal
310318,remove ius artifacts,RESOLVED FIXED,P3 normal
310319,support ant elements,ASSIGNED,P3 enhancement with 1 vote
310320,publisher create extra iu fragment necessary,RESOLVED FIXED,P3 normal
310321,please tag,CLOSED FIXED,P3 normal
310322,please tag,RESOLVED FIXED,P3 normal
310323,multiple fragment attach host,CLOSED DUPLICATE of bug 263087,P3 normal
310324,please tag build,CLOSED FIXED,P3 normal
310325,tag bundle ensure sign,VERIFIED FIXED,P3 normal
310326,please run test build candidate,RESOLVED FIXED,P3 normal
310327,allow downcasting interface per class,NEW,P3 enhancement
310328,error try update,RESOLVED FIXED,P3 normal
310329,validationexception throw deploy jpa cacheable test model server,CLOSED FIXED,P2 normal
310330,add multiple encode support batch compiler,VERIFIED FIXED,P3 normal
310331,refactor vmviewerupdate avoid data,RESOLVED FIXED,P3 minor
310332,need able select provision type,CLOSED INVALID,P3 enhancement
310333,update publishhelper support publish binary modules,CLOSED FIXED,P3 enhancement
310334,remove jaxb jar,RESOLVED FIXED,P3 normal
310335,query utility propagate cancel request,RESOLVED FIXED,P3 normal
310336,label red hat linux truncate last character red hat linux bite machine,CLOSED WORKSFORME,P3 normal
310337,extra line break vertical space insert detail field,RESOLVED FIXED,P3 normal
310338,category versions expect,CLOSED DUPLICATE of bug 208143,P3 normal
310339,swt browser,VERIFIED FIXED,P3 minor
310340,add,RESOLVED FIXED,P3 normal
310341,ui way set context root dynamic web project,VERIFIED FIXED,P3 critical
310342,key send caret begin line java editor,RESOLVED FIXED,P3 normal
310343,wrong display english text intro ar locales,RESOLVED WORKSFORME,P3 major
310344,race condition translator framework lead detach model,CLOSED FIXED,P3 normal
310345,asynchronous cache program model utilities dsf,NEW,P3 normal
310346,make histogram work small screen,CLOSED FIXED,P3 normal
310347,incorrect boundary check,RESOLVED FIXED,P3 normal
310348,experiment support multiple version trace,CLOSED FIXED,P3 normal
310349,ocl feature refer feature,CLOSED FIXED,P3 major
310350,link consolidate requirements gmf gmf,RESOLVED INVALID,P3 major
310351,allow adopters extend metadata model management query facilities,RESOLVED FIXED,P3 normal
310352,avoid elements manually collapse user,NEW,P3 enhancement
310353,nullpointer exception validate javascript,CLOSED DUPLICATE of bug 309133,P3 normal with 1 vote
310354,method throw unsupportedencodingexception even though,CLOSED WONTFIX,P3 normal
310355,break link galileo press release,CLOSED FIXED,P3 minor
310356,optimize update transient connection profile,RESOLVED FIXED,P3 normal
310357,refactoring model corrupt diagram,RESOLVED FIXED,P3 critical
310358,,CLOSED INVALID,P3 normal
310359,xsd typesystem cause memory leak xsdmetamodel,CLOSED DUPLICATE of bug 313482,P3 major
310360,workflowcomponent dispose formerly create eresources introduce,NEW,P3 normal
310361,cause memory leak,ASSIGNED,P3 major
310362,call multiple time,CLOSED WONTFIX,P3 normal
310363,add blog fee,RESOLVED FIXED,P3 enhancement
310364,miss,RESOLVED FIXED,P3 normal
310365,change tree commit dialog patch synchronize stay empty,CLOSED DUPLICATE of bug 310394,P3 major
310366,update maven beta,CLOSED FIXED,P3 normal
310367,receivepackreffilter fail windows,RESOLVED FIXED,P3 normal
310368,workbench designer elements render windows,CLOSED WONTFIX,P3 normal
310369,eclipse reconciler return error,CLOSED INVALID,P3 critical
310370,bogus product export dependency,RESOLVED WONTFIX,P3 minor
310371,revise current view new view match list,CLOSED FIXED,P3 normal
310372,type automatic completion,CLOSED DUPLICATE of bug 229924,P3 enhancement
310373,task list search menu show startup,RESOLVED FIXED,P3 normal
310374,something buckminster svn cause viewvc node every day,RESOLVED WORKSFORME,P3 major
310375,miss unique cdt context help ids various pref panel,RESOLVED FIXED,P3 major
310376,local terminal connector need upgrade full terminal functionality provide bug,RESOLVED FIXED,P3 normal
310377,allow click tab see value without,CLOSED NOT_ECLIPSE,P3 normal
310378,switch jpa facet requirements group,CLOSED FIXED,P3 normal
310379,breakpoints jsp embed class trigger,NEW,P3 normal
310380,build block miss test plugin,RESOLVED FIXED,P3 blocker
310381,npe,RESOLVED FIXED,P3 normal
310382,nullpointerexception,RESOLVED FIXED,P3 normal
310383,constants appear scope,CLOSED FIXED,P3 normal
310384,preference page keywords,CLOSED DUPLICATE of bug 310575,P3 normal
310385,show history work,RESOLVED WORKSFORME,P3 major
310386,xwt designer properties view lose focus properties inputted,RESOLVED WONTFIX,P3 normal
310387,copy new string result black background black background icons annotations preference,NEW,P3 normal
310388,outline view update multipage editor,CLOSED WORKSFORME,P3 enhancement
310389,chkpii errors,RESOLVED FIXED,P3 normal
310390,add separate admin feature helios software site,NEW,P3 enhancement
310391,add feature category target platform,RESOLVED WORKSFORME,P3 normal
310392,npe,RESOLVED FIXED,P3 normal
310393,intermittent unittest failure testsetprogressgroup,RESOLVED FIXED,P3 normal
310394,commonviewer refresh never turn redraw sometimes break team sync view,VERIFIED FIXED,P3 blocker
310395,npe create target definition,CLOSED DUPLICATE of bug 305961,P3 normal
310396,deadlock,VERIFIED FIXED,P3 normal
310397,euclidean geometry support double,RESOLVED FIXED,P3 major
310398,incremental compilation fail mutually dependent team,VERIFIED FIXED,P3 normal
310399,swt source javadoc miss,RESOLVED WONTFIX,P3 normal
310400,bundleexception stop end unittests,RESOLVED FIXED,P3 normal
310401,combo show items items set first layout,RESOLVED FIXED,P3 normal
310402,report invalid root one shoot,NEW,P3 normal
310403,compile,RESOLVED WORKSFORME,P3 normal
310404,update version range dependency feature,VERIFIED FIXED,P3 normal
310405,miss,RESOLVED FIXED,P3 normal
310406,pde build require everything resolve orbit,RESOLVED INVALID,P3 normal
310407,need add radar chart example primitive,VERIFIED FIXED,P3 normal
310408,scary look error message incorrectly appear log,VERIFIED FIXED,P3 normal
310409,eclipse let accept license,CLOSED INVALID,P3 blocker
310410,content assist longer,CLOSED INVALID,P3 normal
310411,toggle breakpoints happen ui thread,NEW,P3 enhancement
310412,provide bundle toolbox feature,ASSIGNED,P3 normal
310413,flatcomponentdeployable return wrong module random circumstances,RESOLVED FIXED,P3 normal
310414,vertical position background image calculate correctly layout view,NEW,P3 normal
310415,width unix permission field short display translate message,RESOLVED FIXED,P3 trivial
310416,vertical position background image calculate correctly postscript emitter,VERIFIED FIXED,P3 normal
310417,open browser handle properly task,NEW,P2 normal
310418,master page header height work fix layout,CLOSED FIXED,P3 normal
310419,instal checkstyle get error message installable unit miss filename time error log,CLOSED DUPLICATE of bug 275274,P3 normal
310420,testtestsearchengine fail bm,RESOLVED FIXED,P3 normal
310421,resources stay project close,CLOSED FIXED,P2 normal
310422,package export,RESOLVED FIXED,P3 normal
310423,annotation type propose,VERIFIED FIXED,P3 normal
310424,inconsistent behavior virtual source folders,VERIFIED FIXED,P3 normal
310425,add support optional detail pane default expansion level advance hover,RESOLVED FIXED,P3 enhancement
310426,equinox framework default create thread long framework active,RESOLVED FIXED,P3 normal
310427,fup variable propose,VERIFIED FIXED,P3 normal
310428,add psf xsd xml catalog,NEW,P3 normal
310429,create list transparently,NEW,P3 enhancement with 1 vote
310430,make consistent license,RESOLVED FIXED,P3 normal
310431,default errorhandler server bean,CLOSED FIXED,P3 enhancement
310432,submenus look different,RESOLVED FIXED,P3 normal
310433,ignore change block selection inside tab,ASSIGNED,P3 normal
310434,automatic migration configuration file,CLOSED DUPLICATE of bug 308029,P3 enhancement
310435,serialization model parse backtrack result bad output,CLOSED FIXED,P3 major
310436,align descriptions,VERIFIED DUPLICATE of bug 128653,P3 enhancement
310437,make new import cvs better discoverable,VERIFIED FIXED,P3 normal
310438,editor failure,CLOSED INVALID,P3 major
310439,update documentation,RESOLVED FIXED,P3 normal
310440,egit team action disable team menu java editor,RESOLVED FIXED,P3 normal
310441,error relate,CLOSED WONTFIX,P3 normal
310442,hudson return error,CLOSED DUPLICATE of bug 305675,P3 blocker
310443,dsf disassembly part cannot locate external source file,RESOLVED FIXED,P3 normal
310444,drag drop dialogs disable link resources turn,RESOLVED FIXED,P3 normal
310445,close workbench leave freeze shell open,RESOLVED WORKSFORME,P3 normal
