id,title,status,importance
440111,test failure,CLOSED DUPLICATE of bug 444374,P3 normal
440112,launch config providers call priority order,RESOLVED INVALID,P3 normal
440113,pattern delete operation cause write transaction error,CLOSED FIXED,P3 normal
440114,authentication work use multiple constraintsecurityhandler contexthandlercollection since,RESOLVED FIXED,P3 major
440115,uithreadterminatederror loginlifecycle propagate,RESOLVED FIXED,P3 normal with 1 vote
440116,formtoolkit text widgets double border,RESOLVED FIXED,P3 normal
440117,testfindtypewithdot fail,VERIFIED WORKSFORME,P3 normal
440118,eclipse xsl editor support elements anymore,NEW,P3 normal
440119,projectsetimport fail urls require authentication,RESOLVED FIXED,P3 normal with 2 votes
440120,add plugin general trace preference page,VERIFIED FIXED,P3 enhancement
440121,add support gfortran build output parser,NEW,P3 enhancement
440122,remove usages forkinvoker,RESOLVED FIXED,P3 normal
440123,build fail miss source plugins,RESOLVED FIXED,P3 normal
440124,copy artifacts another project fail use variables,ASSIGNED,P3 normal with 1 vote
440125,separate diff commit data text viewer,RESOLVED FIXED,P3 enhancement
440126,errors user code along stack trace,RESOLVED FIXED,P3 normal
440127,select allow group id blank core plugins,NEW,P3 enhancement
440128,photran language id incorrect,RESOLVED FIXED,P3 normal
440129,nullpointerexception line submit dialog null value,CLOSED FIXED,P3 major
440130,delete instance pattern already delete cause npe,CLOSED FIXED,P3 major
440131,failure,CLOSED DUPLICATE of bug 444374,P3 normal
440132,incquery cause stackoverflowerror,RESOLVED FIXED,P3 normal
440133,editcommandid addnewcommandid ignore extension,RESOLVED FIXED,P3 major
440134,add npe guard,CLOSED FIXED,P3 minor
440135,photran parser choke comment preprocessor directive,NEW,P3 normal
440136,delete,VERIFIED FIXED,P3 normal
440138,show source java work debug,CLOSED DUPLICATE of bug 437193,P3 normal
440139,add visual feedback better user understand,NEW,P3 enhancement
440140,hide name link diagram default theme,RESOLVED FIXED,P3 normal
440141,available update site point project land page,CLOSED FIXED,P3 normal
440142,newsgroup forum sync break,RESOLVED FIXED,P3 normal
440143,one case contradictory null annotations regard type variables,VERIFIED FIXED,P3 normal
440144,installation gerrit plugin kitalpha hipp,CLOSED FIXED,P3 normal
440145,generalize iadaptable adapters register class different roles,RESOLVED FIXED,P3 normal
440146,improve style possibilities java editor,CLOSED DUPLICATE of bug 6712,P5 enhancement
440147,rename launch configuration break target platform runtime workbench,RESOLVED WORKSFORME,P4 normal
440148,ieditorpart get null test context,CLOSED WORKSFORME,P3 normal
440149,cleanup aboutdialog,VERIFIED FIXED,P3 normal
440150,support databinding base annotations,NEW,P3 normal
440151,change gfm table alignments reflect markdown preview,RESOLVED FIXED,P3 normal
440152,code implementation cascade inner class reference,VERIFIED FIXED,P3 normal
440153,optionally provide exist cdt repository maven build,RESOLVED FIXED,P3 normal
440154,npe throw generatefeature,RESOLVED WORKSFORME,P3 normal
440155,context menu option java show everywhere,RESOLVED WORKSFORME,P3 normal
440156,identify,RESOLVED WONTFIX,P3 normal
440157,qualifier handle,NEW,P3 enhancement
440158,via vertx cmd throw module already instal,CLOSED FIXED,P3 normal
440159,use instead model editor,RESOLVED FIXED,P3 normal
440160,libraries framework,NEW,P3 enhancement
440161,error export android project,NEW,P3 normal
440162,error open ide use ide,VERIFIED NOT_ECLIPSE,P3 normal
440163,preprocessor support define syntax,NEW,P3 normal
440164,eclipse cannot select default program open file,NEW,P3 normal
440165,could instantiate provider project,RESOLVED NOT_ECLIPSE,P3 normal
440166,git log slow,RESOLVED FIXED,P3 normal
440167,make sure miss genmodels problematic compile,RESOLVED FIXED,P3 enhancement
440168,cleanup usage,RESOLVED FIXED,P3 normal
440169,fail set protocol client object,RESOLVED FIXED,P3 normal
440170,gnu target stop use longname directory,CLOSED FIXED,P3 enhancement
440171,allow server platforms modify persistence properties,CLOSED INVALID,P3 normal
440172,source folder create unresolved variable,RESOLVED FIXED,P3 normal
440173,build module path,RESOLVED FIXED,P3 normal
440174,discuss lts logo solstice,RESOLVED WONTFIX,P3 normal
440175,hang rename project,CLOSED WORKSFORME,P3 major
440176,ant ui test weekly,RESOLVED FIXED,P3 normal
440177,specialization allow different default value properties,CLOSED INVALID,P3 enhancement
440178,failure websocket decoder test,CLOSED DUPLICATE of bug 437464,P3 normal
440179,toolbar visible,NEW,P3 normal
440180,add plugin build job contain file upload button restrict user rename build job,NEW,P3 major
440181,open close android project take minutes never,RESOLVED NOT_ECLIPSE,P3 blocker
440182,various egit ui test fail execute nfs mount,RESOLVED FIXED,P3 normal
440183,open thread detail thread overview stack options,RESOLVED FIXED,P3 major
440184,overload maxby cause stack overflow,VERIFIED FIXED,P3 normal
440185,add parameter sql query dynamically,ASSIGNED,P3 enhancement with 1 vote
440186,error,RESOLVED INVALID,P3 normal
440187,call static set method java class xtend code generate incorrect code,VERIFIED FIXED,P3 normal
440188,import emx model cancel message misspell,RESOLVED FIXED,P3 trivial
440189,javascript add additional space tabs result strange,NEW,P3 normal
440190,compatible tomcat,RESOLVED FIXED,P3 normal
440191,npe menu items application menu bar,VERIFIED FIXED,P3 normal
440192,suggest rename dynamic printf console,RESOLVED FIXED,P3 minor
440193,clean data bind api,RESOLVED FIXED,P3 normal
440194,cla commit verification hook,RESOLVED FIXED,P1 critical
440195,add virtual folders relative paths source work,NEW,P3 major
440196,improve dead code detection,VERIFIED FIXED,P3 normal
440197,action dialog work first click profile,RESOLVED FIXED,P2 normal
440198,allow direct invocation functional object,NEW,P3 enhancement with 1 vote
440199,fileeditorspreferencepage reuse griddata instance two different control,VERIFIED FIXED,P3 trivial
440200,cannot commit gerrit anymore account seem corrupt,RESOLVED FIXED,P3 blocker
440201,class diagram shape shall refactored,RESOLVED FIXED,P3 normal
440202,write access wakaama github repo,RESOLVED FIXED,P3 normal
440203,extra find declarations hit,RESOLVED FIXED,P3 enhancement
440204,wrap label work well auto size,UNCONFIRMED,P3 normal
440205,create source reference menu,CLOSED FIXED,P3 enhancement with 1 vote
440206,totalcount type,CLOSED FIXED,P3 normal
440207,unable create resource shape automationplan,CLOSED FIXED,P3 normal
440208,add basic auth capable oslcclient,NEW,P3 enhancement
440209,code format add additional bracket array structure,CLOSED FIXED,P3 normal
440210,parameterdefinition rdf wrongly generate,CLOSED FIXED,P3 major
440211,add button squash fixup dialogs use interactive rebase,NEW,P3 enhancement
440212,validation error display decorator diagram,CLOSED FIXED,P3 normal
440213,random search strategy support global constraints,RESOLVED FIXED,P3 normal
440214,decrease time require new project onboarding,RESOLVED DUPLICATE of bug 463848,P3 normal
440215,show grey background gradient,NEW,P3 normal
440216,create hudson instance rcptt,RESOLVED FIXED,P3 normal
440217,cascade menus right browser boundary place,CLOSED DUPLICATE of bug 372176,P3 normal
440218,javadoc generation,RESOLVED FIXED,P3 normal
440219,add fix priority base initial selector genetic strategy,RESOLVED FIXED,P3 normal
440220,properly implement various egit job,RESOLVED FIXED,P3 normal
440221,update rap version range templates,RESOLVED FIXED,P2 normal
440222,make genetic strategy debuggable,RESOLVED FIXED,P3 normal
440223,javascript error run application production mode,RESOLVED FIXED,P1 normal
440224,allow label alignments,RESOLVED FIXED,P3 normal
440225,add action cf apps view,RESOLVED FIXED,P3 normal
440226,allow leave side label edition right side,CLOSED FIXED,P3 normal
440227,boot delegation package,CLOSED FIXED,P3 normal
440228,dynamictoolbarcontributionitem need proxy methods,VERIFIED FIXED,P3 normal
440229,egit compareactionstest test failures eclipse,RESOLVED FIXED,P3 normal
440230,add margins label,RESOLVED FIXED,P3 enhancement
440231,nullpointerexception write synthetic,RESOLVED FIXED,P3 minor
440232,refactor strategy api,RESOLVED FIXED,P3 normal
440233,npe double click branch confirmation checkout,RESOLVED WORKSFORME,P3 normal
440234,remove break link individual committer questionnaire,RESOLVED FIXED,P3 normal
440235,openmdm need wiki steer committe,CLOSED FIXED,P3 normal
440236,add selection chance bfs initial population selector,RESOLVED FIXED,P3 normal
440237,startup shutdown preference restore default work expect,VERIFIED FIXED,P3 minor
440238,wizarddialog always show help icon regardless,NEW,P3 normal
440239,cannot create activitynode interruptibleactivityregion,RESOLVED FIXED,P3 normal
440240,update work set workbench restore cause loss work set,VERIFIED FIXED,P3 normal
440241,require least one full committer project proposal schedule creation review,RESOLVED WONTFIX,P3 normal
440242,create documentation new project,RESOLVED FIXED,P3 normal
440243,package enumerate random order sometimes miss,CLOSED FIXED,P3 normal
440244,improve new project outreach,NEW,P3 normal
440245,office hours,RESOLVED WONTFIX,P3 normal
440246,code cleanup,CLOSED FIXED,P3 enhancement
440247,allow theme javadoc popup,CLOSED DUPLICATE of bug 501742,P3 normal
440248,search partial string job name return result,NEW,P3 normal
440249,increase pool project mentor,RESOLVED INVALID,P3 normal
440250,type code line end separate code block markdown preview,RESOLVED FIXED,P3 normal
440251,ensure timely pmc review project proposal cqs,NEW,P3 normal
440252,minor cleanup menumanager,VERIFIED FIXED,P3 normal
440253,nexus repository project,RESOLVED FIXED,P3 normal
440254,change bugzilla work group component,RESOLVED FIXED,P3 normal
440255,comparator errors swt weekly,RESOLVED FIXED,P3 normal
440256,hipp ogee,RESOLVED FIXED,P3 normal
440257,hipp help,CLOSED DUPLICATE of bug 440256,P3 normal
440258,image messagedialog load eclipse run outside osgi,CLOSED DUPLICATE of bug 436584,P3 normal
440259,modify filter control flow view,NEW,P3 enhancement
440260,cannot read property null,RESOLVED WORKSFORME,P3 normal
440261,,RESOLVED FIXED,P3 normal
440262,login url wrong gitplugin,RESOLVED FIXED,P3 normal
440263,set default name relationships,RESOLVED FIXED,P2 major
440264,cvs cannot connect eclips luna,RESOLVED WORKSFORME,P3 major
440265,consider change httpcomponents luna,CLOSED WONTFIX,P3 normal
440266,feature add include macros general preferences,NEW,P3 normal with 1 vote
440267,deploy servlet path work,CLOSED WONTFIX,P2 normal
440268,oomph installer startup dialog block initial bootstrapping dialog still,RESOLVED FIXED,P3 enhancement
440269,create edit event lts web page,RESOLVED FIXED,P3 major
440270,replace miss gifs png file,RESOLVED FIXED,P3 normal
440271,make commit github previous folders github,VERIFIED NOT_ECLIPSE,P3 major
440272,autoselect another target target remove,RESOLVED FIXED,P3 major
440273,unexpected auth popup access repositories,RESOLVED FIXED,P3 major
440274,create comment activity partition,RESOLVED FIXED,P3 normal
440275,automatic wildcard support add base products,VERIFIED FIXED,P3 normal with 1 vote
440276,activity node create partition inpartition feature set,RESOLVED FIXED,P2 major
440277,gcov plugin,CLOSED FIXED,P3 critical
440278,timedatetester test failures mysql,RESOLVED FIXED,P3 normal
440279,jdt search locate binary subclasses use,NEW,P3 normal
440280,npe jvmidentifiableelement xbase expression reside resource,CLOSED INVALID,P3 normal
440281,code allow run,RESOLVED WONTFIX,P3 normal
440282,resource leak detection false negative empty finally block,VERIFIED FIXED,P3 normal
440283,modify symlink test run windows without administrator privilege,VERIFIED FIXED,P3 enhancement
440284,sequence diagram test run slowly,VERIFIED FIXED,P2 normal
440285,compiler allow array creation reference type arguments,VERIFIED FIXED,P3 normal
440286,run standalone setup create rcp give guice creation errors,NEW,P3 normal
440287,problem java java launch webstart,CLOSED DUPLICATE of bug 439759,P3 critical
440288,esworkspaceprovider allow multiple users,CLOSED FIXED,P3 normal
440289,combo box editor inconsistent,RESOLVED FIXED,P3 normal
440290,button menu popup open wrong location call,CLOSED FIXED,P3 normal
440291,positive warn nonnullbydefault package level,CLOSED DUPLICATE of bug 415179,P3 minor
440292,validation error display decorator diagram,CLOSED FIXED,P3 normal
440293,validation error display decorator diagram,CLOSED DUPLICATE of bug 440292,P3 normal
440294,progressanimationitem toolbar button selection open progressview,RESOLVED FIXED,P3 normal
440295,test job name update test suite browser change properties view,CLOSED FIXED,P3 normal
440296,specify border nod side vsm,CLOSED FIXED,P2 enhancement
440297,open close project svnkit work copy javahl connector freeze eclipse,RESOLVED FIXED,P3 normal
440298,tree element collapse save diagram,RESOLVED FIXED,P3 normal
440299,sometimes unassignable,CLOSED NOT_ECLIPSE,P3 critical
440300,embed ie compatibility mode update forceful termination swt embed,VERIFIED FIXED,P3 normal with 1 vote
440301,editingsession might initialize npe createrepresentationaction,NEW,P3 normal
440302,component name disappear cnb delete,CLOSED FIXED,P3 major
440303,docker hudson hipp container base test,CLOSED FIXED,P3 enhancement with 1 vote
440304,every cause busy cursor show minimum,VERIFIED FIXED,P3 normal
440305,mysql driver definition miss luna,NEW,P3 normal
440306,extract check local variable potential null pointer access,NEW,P3 normal with 1 vote
440307,mislead error perf profiler miss system,NEW,P3 normal
440308,http push repository public read authentication require push,CLOSED DUPLICATE of bug 513043,P3 major
440309,problem use criteriabuilder multiselect query,NEW,P3 major with 1 vote
440310,identitfied java,RESOLVED INVALID,P3 trivial
440311,partstack popupmenu add placeholder,RESOLVED FIXED,P3 normal
440312,refine transition name different hierarchies,RESOLVED FIXED,P3 normal
440313,hudson instance wakaama,RESOLVED FIXED,P3 normal
440314,compiler error due wrong tag,RESOLVED WORKSFORME,P3 major
440315,tooltip miss border node border label,CLOSED FIXED,P3 normal
440316,add section former committers addition committer,RESOLVED FIXED,P3 normal
440317,product build,CLOSED FIXED,P3 normal
440318,break diagram editor,CLOSED WORKSFORME,P3 major
440319,dialog small high contrast,VERIFIED FIXED,P3 normal
440320,quick outline suspend validation hang eclipse,CLOSED FIXED,P3 major
440321,dialog scrollbar operate correctly,CLOSED INVALID,P3 minor
440322,add orphan action cf app ui,RESOLVED FIXED,P3 normal
440323,moxy test launch eclipse,RESOLVED FIXED,P3 normal
440324,allow operator overload,NEW,P3 enhancement
440325,replace work regular expressions,CLOSED DUPLICATE of bug 109481,P3 normal
440326,javascript error set property remote object destroy response,RESOLVED FIXED,P3 normal
440327,contribution application model editor create wrong class uri,RESOLVED FIXED,P3 normal
440328,dialog text need cache system property value,CLOSED INVALID,P3 normal
440329,support xcore model,CLOSED WONTFIX,P5 minor with 2 votes
440330,run configurations width increase switch configurations environment tab active,CLOSED DUPLICATE of bug 368467,P3 minor
440331,schedule client job execute shutdown,CLOSED WONTFIX,P3 normal
440332,problem access field complex profile,NEW,P3 normal
440333,get warn create viewmodel,CLOSED FIXED,P4 normal
440334,improve jaxpparser,RESOLVED FIXED,P3 normal
440335,,CLOSED WONTFIX,P3 normal
440336,cannot log form eclipse,CLOSED DUPLICATE of bug 353566,P3 normal
440337,view validation ocl constraints work,CLOSED WONTFIX,P5 minor
440338,deadlock,CLOSED DUPLICATE of bug 432072,P3 normal
440339,misalign alias prevent editor work,RESOLVED FIXED,P3 critical
440340,inject domain,RESOLVED FIXED,P3 normal
440341,save resources dialog miss close detach view,NEW,P3 normal
440342,add localization possibility label texts declarations,CLOSED FIXED,P3 normal
440343,ui freeze try modify expression value agent unresponsive,RESOLVED FIXED,P3 normal
440344,method bind array type method reference,NEW,P3 normal
440345,provide possibility restrict possible value properties config descriptions channel state,RESOLVED FIXED,P3 normal
440346,cleanup html us page,RESOLVED FIXED,P3 normal
440347,push branch wizard suggest wrong branch name branch local branch upstream,RESOLVED FIXED,P3 normal
440348,load model file zip file fail standalonebuilder,NEW,P3 normal
440349,possible copy shell element design view multiple elements select,CLOSED FIXED,P3 normal
440350,list contributors,RESOLVED FIXED,P3 normal
440351,allow multiple channel ids bind configuration genericitemchannellinkprovider,RESOLVED FIXED,P3 normal
440352,export package,VERIFIED FIXED,P3 normal
440353,fail nightly build,RESOLVED FIXED,P3 normal
440354,document family null,RESOLVED FIXED,P3 enhancement
440355,keyboard stop work,CLOSED DUPLICATE of bug 435742,P3 normal with 3 votes
440356,repository readme point new cbi sitedocs,RESOLVED FIXED,P3 normal
440357,oomph installer easier setup egit contributors,RESOLVED FIXED,P3 enhancement
440358,pin memory view work,NEW,P3 normal
440359,right click pc register view select view memory open monitor,NEW,P3 normal
440360,fix advance generic xmladapter usage,RESOLVED FIXED,P3 normal
440361,font change break dark theme,NEW,P3 normal
440362,tooltip miss border node border label,CLOSED FIXED,P3 normal
440363,,RESOLVED FIXED,P3 normal
440364,kitalpha increase disk space build,CLOSED FIXED,P3 normal
440365,diagram create proper notation resource,RESOLVED FIXED,P3 major
440366,make filteredtree available eclipse rcp application,RESOLVED FIXED,P3 enhancement
440367,create home port useful bits,RESOLVED FIXED,P3 enhancement
440368,table create proper notation resource,RESOLVED FIXED,P3 major
440369,,RESOLVED FIXED,P3 normal
440370,mentor need titan project,RESOLVED FIXED,P3 normal
440371,trademark require titan project,RESOLVED FIXED,P3 normal
440372,project chart need work forge,RESOLVED FIXED,P3 normal
440373,create jface snippet deferredcontentprovider,RESOLVED WONTFIX,P3 enhancement
440374,activity chart label activity,RESOLVED FIXED,P3 normal
440375,render project chart actually display,RESOLVED FIXED,P3 normal
440376,view show view name tool tip name truncate,NEW,P3 enhancement
440377,bogus warn x cannot map methods return value type,CLOSED DUPLICATE of bug 331651,P3 normal
440378,edit field locationtech project,RESOLVED FIXED,P3 critical
440379,overlap field locationtech project page,RESOLVED FIXED,P3 major
440380,remove dead code,RESOLVED FIXED,P3 normal
440381,remove usenewlook option,VERIFIED FIXED,P3 normal
440382,removal dock feature perspectives toolbar,RESOLVED WORKSFORME,P3 normal
440383,sonarqube server reach,RESOLVED FIXED,P3 normal
440384,,RESOLVED FIXED,P3 normal
440385,,RESOLVED FIXED,P3 normal
440386,improve selection,NEW,P3 enhancement
440387,allow easily extend serviceslaunchsequence,RESOLVED FIXED,P3 normal
440388,click application menu effect,RESOLVED DUPLICATE of bug 440389,P3 normal
440389,click application menu effect,RESOLVED FIXED,P3 normal
440390,problems wizard page egit project configuration,VERIFIED FIXED,P3 normal
440391,,RESOLVED FIXED,P3 normal
440392,egit contributors use nightly build version egit,VERIFIED FIXED,P3 normal
440393,launchbar lack mean update label,RESOLVED FIXED,P3 major
440394,confirmation page layout hard use due long path name,VERIFIED FIXED,P3 normal
440395,delete,VERIFIED FIXED,P3 normal
440396,oomph binaries sign,RESOLVED FIXED,P1 enhancement
440397,delete,VERIFIED FIXED,P3 normal
440398,bogus warn null check array field type annotation,VERIFIED DUPLICATE of bug 467094,P3 normal
440399,team project set remote url configure current branch repository project,NEW,P3 normal
440400,miss gerrit configuration clone repositories,RESOLVED FIXED,P3 normal
440401,git view show default egit developers,RESOLVED DUPLICATE of bug 440636,P3 enhancement
440402,remove saveaction,VERIFIED FIXED,P3 normal
440403,need swtbot instal run egit ui test,RESOLVED FIXED,P3 enhancement
440404,need download set latest egit repository api baseline,RESOLVED FIXED,P3 enhancement
440405,delete,VERIFIED FIXED,P3 normal
440406,documentation link work main hudson page chrome,ASSIGNED,P3 major
440407,require javase,RESOLVED FIXED,P3 normal
440408,committer info michael kutschke,CLOSED INVALID,P3 enhancement
440409,link mail list,RESOLVED FIXED,P3 normal
440410,abstractsmartcolumn miss execbrowsenew,CLOSED FIXED,P3 normal
440411,open design,CLOSED FIXED,P3 normal
440412,cancel print leave nattable bad,CLOSED FIXED,P3 normal
440413,xmlconversionmanager bigdecimal wrong,RESOLVED FIXED,P3 major
440414,javadoc compile java,RESOLVED FIXED,P3 normal
440415,fix proporder structure moxy fix oxm test run eclipse,RESOLVED FIXED,P3 normal
440416,memory leak runtime,RESOLVED FIXED,P3 normal
440417,compositepart editor support set label tooltip,RESOLVED FIXED,P3 normal
440418,creation kitalpha mail list,CLOSED FIXED,P3 normal
440419,eclipse start update,RESOLVED DUPLICATE of bug 442137,P3 normal
440420,button miss feature editor,VERIFIED FIXED,P3 trivial
440421,xcore loose memory many cycle,CLOSED FIXED,P3 normal
440422,completion use declarations,RESOLVED FIXED,P3 trivial
440423,web modules run server cause publish errors windows,NEW,P3 normal
440424,npe,CLOSED FIXED,P3 normal
440425,implement viewer api,NEW,P3 normal
440426,local change service cannot process mwindows include main menu,VERIFIED FIXED,P3 normal
440427,egit history work nest folders,CLOSED WORKSFORME,P3 normal
440428,incomplete build delta information debug log,VERIFIED FIXED,P3 normal
440429,error,CLOSED DUPLICATE of bug 440550,P3 normal
440430,certificate remember upon second installation,NEW,P3 normal
440431,incorrect change settings select launch without dialog option follow,RESOLVED WORKSFORME,P3 normal
440432,accent user name look bad,RESOLVED WONTFIX,P3 normal
440433,list,CLOSED FIXED,P3 normal
440434,tag modifications update widget styleclasses,RESOLVED FIXED,P3 normal
440435,localization mpart mtoolitems fail,VERIFIED FIXED,P3 normal
440436,,CLOSED INVALID,P3 enhancement
440437,add oslc example checker toolkit lyo,CLOSED FIXED,P3 enhancement
440438,emc imodel section,RESOLVED FIXED,P3 enhancement
440439,node map cannot reuse border sub node time,NEW,P3 normal
440440,fix npe tupletypemanager,RESOLVED FIXED,P3 normal
440441,mondify hierarchy tabs better user understand,NEW,P3 enhancement
440442,import metaclass dialog miss icons,NEW,P3 trivial
440443,sash model copy model copy paste,NEW,P3 normal
440444,add javadoc usage referencetype,VERIFIED FIXED,P3 normal
440445,use contributionuri instead contributoruri,VERIFIED FIXED,P3 normal
440446,several minor modifications,NEW,P3 enhancement
440447,astrewrite lose nest modifications,RESOLVED FIXED,P3 normal
440448,deprecate theme miss css solstice,RESOLVED FIXED,P3 normal
440449,remember license instal license manager,ASSIGNED,P3 normal
440450,incorrect handle mouse,CLOSED INVALID,P3 normal with 2 votes
440451,prompt profile apply package import one available,NEW,P3 enhancement
440452,birt issue,VERIFIED FIXED,P3 major
440453,distinct tupletypes mutually conformant,NEW,P3 normal
