id,title,status,importance
550139,pde validation dialog also center,RESOLVED FIXED,P3 normal
550140,eclipse release note hard find,NEW,P3 normal
550141,improve implementation scoping dispatch,RESOLVED FIXED,P3 enhancement
550142,high ram consumption mac os,NEW,P3 normal
550143,chemclipse switch default develop,CLOSED FIXED,P3 normal
550144,resource already exist disk error log,NEW,P3 normal
550145,add smart import wizard quicklinks project explorer,NEW,P3 normal
550146,ui freeze compare,CLOSED DUPLICATE of bug 544600,P3 normal
550147,unreliable wayland,NEW,P3 normal
550148,use action orientate label close events dialogs,RESOLVED FIXED,P3 normal
550149,connect update sit use basic auth,NEW,P3 normal
550150,ui freeze newkeyspreferencepage,RESOLVED WONTFIX,P3 normal
550151,open new swtkeyboardstrategy cannot type,NEW,P3 normal
550152,port controllistviewer controllistitem platform,NEW,P3 normal
550153,hide breakpoint icons behind light bulb icons,VERIFIED FIXED,P3 enhancement
550154,use tableviewer quickaccesscontents instead table,NEW,P3 normal
550155,assertionerror miss,NEW,P3 normal
550156,performance regression genericpatternmatch positional accessors,RESOLVED FIXED,P3 normal
550157,bug,RESOLVED WORKSFORME,P3 major
550158,error cause try call class methods,NEW,P3 major
550159,update liberty server adapter discovery update site url,RESOLVED FIXED,P3 normal
550160,stackoverflowerror code completion inner class within lambdas,NEW,P3 major
550161,css jenkins job attach file,CLOSED WONTFIX,P3 normal
550162,add new button,NEW,P3 enhancement
550163,undesirable markers,CLOSED DUPLICATE of bug 528333,P3 normal
550164,failure export feature plugins require package remove,NEW,P3 major
550165,debug stick occur step return,RESOLVED FIXED,P3 normal
550166,support contextual class,NEW,P3 normal
550167,object mark give incorrect result oome,RESOLVED FIXED,P3 normal
550168,avoid uri navigation deresolve,RESOLVED FIXED,P3 normal
550169,improve tychos handle target definition,NEW,P3 enhancement
550170,default ignore miss source,NEW,P3 enhancement
550171,provide option,NEW,P3 enhancement
550172,source feature find include subfeature,NEW,P3 normal
550173,tycho support real pomless build,CLOSED DUPLICATE of bug 490886,P3 enhancement with 2 votes
550174,change format profile throw away restart eclipse,RESOLVED FIXED,P3 major
550175,malformedurlexception launch plugin junit test debug,NEW,P3 normal
550176,name modules pick runtime,NEW,P3 normal
550177,eclipse leak memory,CLOSED INVALID,P3 critical
550178,npe invalid package export open,RESOLVED FIXED,P3 normal
550179,,CLOSED INVALID,P3 normal
550180,test may fail outdated document content,NEW,P3 normal
550181,java doc warn build,RESOLVED FIXED,P3 normal
550182,add filter api tool problem type longer work,RESOLVED FIXED,P3 normal
550183,eclipse issue warn name collision javac report error,RESOLVED FIXED,P3 normal
550184,eclipse prerequisites ecf,RESOLVED WONTFIX,P3 normal
550185,eclipse prerequisites emf,RESOLVED FIXED,P3 normal
550186,eclipse prerequisites orbit,RESOLVED FIXED,P3 normal
550187,class cast exception move class class diagram,UNCONFIRMED,P3 normal
550188,apianalyzer flag false positive error due extension point schema include,NEW,P3 normal
550189,compatibility check prohibit installation,CLOSED WONTFIX,P3 normal
550190,src folder,RESOLVED FIXED,P3 normal
550191,fix issue connector reification,RESOLVED FIXED,P3 normal
550192,speedup static weave processor weave,NEW,P3 enhancement
550193,activate azure devops integration github project,CLOSED WONTFIX,P3 normal
550194,debug view collapse content hide,NEW,P3 normal
550195,ui freeze hotcodereplaceerrordialog,NEW,P3 normal
550196,ignore polyglot file,RESOLVED FIXED,P3 normal
550197,ui freeze javaoutlineinformationcontrol,RESOLVED FIXED,P3 normal
550198,enable google analytics project,NEW,P3 normal
550199,new jacc maven coordinate,CLOSED FIXED,P3 normal
550200,flag appear open pdf file,NEW,P3 normal
550201,provide tutorial license,RESOLVED FIXED,P3 critical
550202,large integers throw use script shell,CLOSED FIXED,P3 normal
550203,analysis exceptions return success,VERIFIED FIXED,P3 major
550204,static,RESOLVED WORKSFORME,P3 normal
550205,use varargs,RESOLVED WORKSFORME,P3 normal
550206,ignor polyglot file,RESOLVED FIXED,P3 normal
550207,miss rcp icons essential feature,NEW,P3 normal
550208,provide reliable way measure startup performance,NEW,P3 normal
550209,improve interactive performance eclipse sdk,NEW,P3 normal with 1 vote
550210,npe toposortgenerator,NEW,P3 normal
550211,remove try catch block structuredviewer,RESOLVED FIXED,P3 normal
550212,create target platform,ASSIGNED,P3 normal
550213,unable run bugzilla manager,RESOLVED FIXED,P3 normal
550214,proxy server honour eclipse,CLOSED FIXED,P3 normal
550215,unknown character display breadcrumbs,NEW,P3 normal
550216,enable hashcode usage detailedprogressviewer progress,RESOLVED WONTFIX,P3 normal
550217,wrong quickfix unresolved reference port,RESOLVED FIXED,P3 normal
550218,promote failure stop error flag work modern test,UNCONFIRMED,P3 major
550219,commandprovideradapter service registration adapt commandprovider service,RESOLVED FIXED,P3 normal
550220,sometimes incomplete stack show thread expand resume,RESOLVED FIXED,P3 normal
550222,teamaction return null,RESOLVED FIXED,P3 normal
550223,update wizard elements use hash code lookup viewers,RESOLVED WORKSFORME,P3 normal
550224,use hash lookup newwizardnewpage,RESOLVED FIXED,P3 normal
550226,new proposal category may get enable default,NEW,P3 normal
550227,assign resource pack project,CLOSED FIXED,P3 normal
550228,delete multiple interdependent project trigger build prevent deletion,NEW,P3 normal
550229,,RESOLVED FIXED,P3 normal
550230,,RESOLVED FIXED,P3 normal
550231,,RESOLVED FIXED,P3 normal
550232,increase debug log lock file functionality,NEW,P3 normal
550233,change download page use eclipse mirror script,CLOSED FIXED,P3 normal
550234,rcptt complain try use content assist popup dialog,UNCONFIRMED,P3 normal
550235,build fail due swt increment job failure,RESOLVED FIXED,P3 normal
550236,test failures,VERIFIED FIXED,P3 normal
550237,test failures template test pde build,RESOLVED FIXED,P3 normal
550238,jar miss eclipse photon,RESOLVED NOT_ECLIPSE,P3 normal
550239,pomless build support override derive maven coordinate,REOPENED,P3 enhancement
550240,activate parallel load bundle,RESOLVED WONTFIX,P3 enhancement
550241,new wizard use hash lookup,RESOLVED FIXED,P3 normal
550242,mac native build take long,NEW,P3 normal
550243,assign resource pack project,CLOSED FIXED,P3 normal
550244,decorator example available even papyrus examples instal,RESOLVED FIXED,P3 normal
550245,apibaselinepreferencepage use fast hash lookup,VERIFIED FIXED,P3 normal
550246,sometimes open java file system rather jdt editor,NEW,P3 normal
550247,commitfilediffviewer use fast hash lookup,RESOLVED FIXED,P3 normal
550248,windows test machine,CLOSED FIXED,P3 major
550249,provide filtereditemsselectiondialog jface,NEW,P3 normal
550250,remove manifestbuilder schemabuilder api analysis,RESOLVED FIXED,P3 normal
550251,code completion help popups might stall ui,CLOSED FIXED,P3 normal
550252,error markers dependency tab,ASSIGNED,P3 normal
550253,generaded c code inherit operations miss extend dataclasses,REOPENED,P3 normal
550254,release swt builder class api,RESOLVED FIXED,P3 normal
550255,method x make ignore synchronize,NEW,P3 normal
550256,sometimes npe,CLOSED DUPLICATE of bug 516447,P3 normal
550257,remote debug application extremely slow,NEW,P3 major
550258,use fast tree lookup debug launch config,NEW,P3 normal
550259,update ide templates set persist flag create model elements,NEW,P3 normal
550260,api analysis step tycho build use latest release baseline,RESOLVED FIXED,P3 enhancement
550261,stop quick search dialog,VERIFIED FIXED,P3 normal
550262,cce categorization composite categories depth,CLOSED FIXED,P3 normal
550263,random build errors,CLOSED DUPLICATE of bug 547181,P3 normal
550264,eclipse photon remote system explorer ftpclient class miss,NEW,P3 blocker
550265,ui freeze,NEW,P3 normal
550266,ide tycho build generate download package correct name,CLOSED FIXED,P3 normal
550267,npe open quick outline,RESOLVED FIXED,P3 major
550268,toolbar render wrong location visible flag toggle,NEW,P3 normal
550269,longer able use external class folder build path entry use unc path,RESOLVED FIXED,P3 normal
550270,assign resource pack project,CLOSED FIXED,P3 normal
550271,jface viewer guard null access finditems usehashlookup use,NEW,P3 normal
550272,ide templates break uniqueness conventions,NEW,P3 major
550273,whitespace ignore octal text block,NEW,P3 normal
550274,make happen product miss dependency,CLOSED FIXED,P3 normal
550275,bill materials pom maven repo,NEW,P3 enhancement
550276,,RESOLVED FIXED,P3 normal
550277,installation fail macos catalina security check,CLOSED DUPLICATE of bug 549814,P3 normal
550278,add download stats generation ide update sit,CLOSED FIXED,P3 normal
550279,miss logo ide platforms,RESOLVED FIXED,P3 normal
550280,tycho surefire configuration explicitly depend,NEW,P3 normal
550281,please add items,CLOSED FIXED,P3 normal
550282,create patch build java,CLOSED DUPLICATE of bug 547710,P3 normal
550283,display port available hippcentos attach releng jipp,CLOSED FIXED,P3 blocker
550284,jadclipse menu option,CLOSED NOT_ECLIPSE,P3 normal
550285,tycho pomless support build,RESOLVED FIXED,P3 enhancement
550286,flicker quick search result window,NEW,P3 normal
550287,,RESOLVED INVALID,P3 normal
550288,quicksearch dialog show even search parameter,VERIFIED FIXED,P3 normal
550289,constant ui freeze error log view specific log entries,NEW,P3 normal
550290,lack may lead bytecode,RESOLVED FIXED,P3 normal with 1 vote
550291,jgit hang,CLOSED DUPLICATE of bug 548598,P3 normal
550292,use concise text discard change dialog,RESOLVED FIXED,P3 normal
550293,use concise text reset dialog,RESOLVED FIXED,P3 normal
550294,error log log field never enable,VERIFIED FIXED,P3 normal
550295,inconsistencies trace model edit trace several open editors,NEW,P3 critical
550296,improve usability genmodel validation,RESOLVED FIXED,P3 normal
550297,context menu view model action fail load ecore,NEW,P3 normal
550298,enumliteral table readonly dialog create eenum,NEW,P3 normal
550299,open activate action set,NEW,P3 normal
550300,also check latest version follow cleanup preview enable check,RESOLVED FIXED,P3 normal
550301,delete quick fix work,NEW,P3 normal
550302,error log instal cant instal,NEW,P3 normal
550303,please shell script,CLOSED WONTFIX,P3 enhancement with 1 vote
550304,provide better support edit compile jet templates,CLOSED FIXED,P3 enhancement
550305,jakarta stable release jenkins job unable access github,CLOSED FIXED,P3 normal
550306,apply light theme egit jenkins,CLOSED FIXED,P3 enhancement
550307,progressively longer ui freeze run build,NEW,P3 normal
550308,allow toolchain help set name build config,RESOLVED FIXED,P3 normal
550309,unable launch runtime eclipse mac adoptopenjdk,CLOSED NOT_ECLIPSE,P3 normal
550310,offset bound ambiguities,NEW,P3 normal
550311,synthetic method process compiler,NEW,P3 normal
550312,declare,RESOLVED FIXED,P3 normal
550313,use polyglot file,RESOLVED FIXED,P3 normal
550314,know security vulnerability batik use birt reportengine,NEW,P3 critical
550315,work,CLOSED FIXED,P3 critical
550316,feature target platform,VERIFIED FIXED,P3 enhancement
550317,show products,ASSIGNED,P3 enhancement
550318,refactoring support,NEW,P3 enhancement
550319,provide declarative project templates,CLOSED WONTFIX,P3 normal
550320,cvs server accessible,RESOLVED FIXED,P3 normal
550321,test fail proxymodificationtrackingadapter,RESOLVED FIXED,P3 normal
550322,intermittent test failure isfocuscontrol,RESOLVED FIXED,P3 normal
550323,confuse label wg page,NEW,P3 enhancement
550324,render problem java editor view long line,NEW,P3 normal
550325,junit test fail nightly build,REOPENED,P3 normal
550326,entry selection quick search dialog,ASSIGNED,P3 normal
550327,move preference page,RESOLVED FIXED,P3 enhancement
550328,junit test fail nightly build,RESOLVED FIXED,P3 normal
550329,rethink selection change event handle,RESOLVED FIXED,P3 normal
550330,make uniform require dependencies version plugins,NEW,P3 normal
550331,provide bundle test plugin,NEW,P3 normal
550332,add tooltip diagram semantic element,VERIFIED FIXED,P3 enhancement
550333,enable convert loop enhance code clean get exception certain java,NEW,P3 normal
550334,clean convert loop enhance result null pointer certain,VERIFIED FIXED,P3 normal
550335,sign commit permissive locate secretkey,RESOLVED FIXED,P3 normal
550336,stag view freeze commit,RESOLVED FIXED,P3 critical
550337,table viewer use row template show correct tooltip,NEW,P3 normal
550338,generic type cache update eclasses,CLOSED FIXED,P3 major
550339,nullpointerexception metadatamirrorfactory ejb,NEW,P3 normal
550340,nullpointerexception,RESOLVED FIXED,P3 normal
550341,scale bright background ctabfolder,RESOLVED FIXED,P3 normal
550342,fail target platform,NEW,P3 blocker with 2 votes
550343,support option log command,NEW,P3 normal
550344,break point stop work debug mode,NEW,P3 critical
550345,fail windows,VERIFIED FIXED,P3 normal
550346,ui freeze approx second open launch configuration dialog,VERIFIED FIXED,P3 major
550347,provide method,RESOLVED FIXED,P3 normal
550348,java container support show image id rather repo tag,RESOLVED FIXED,P3 normal
550349,jenkins job connect,CLOSED NOT_ECLIPSE,P3 blocker
550350,improve performance annotation column paint,RESOLVED FIXED,P3 normal
550351,enable read access jenkins instance contributors,NEW,P3 normal
550352,fail one platform,NEW,P3 normal
550353,disable ui monitor dev mode,RESOLVED FIXED,P3 normal
550354,yield block flag error,RESOLVED FIXED,P3 normal
550355,cleanup platformuipreferencelistener,RESOLVED FIXED,P3 normal
550356,compiler recognize text block even preview disable,RESOLVED FIXED,P3 normal
550357,update base builder build,RESOLVED FIXED,P3 normal
550358,remove prior check,RESOLVED FIXED,P3 normal
550359,create view visualize available architectures instance,NEW,P3 enhancement
550360,customize name,NEW,P3 normal
550361,provide support generate repository quality report,NEW,P3 enhancement
550362,deploy ecj compiler use build,RESOLVED FIXED,P3 normal
550363,improve performance,NEW,P3 normal
550364,help hover cause npe help available,CLOSED FIXED,P3 normal
550365,remove preference settings,NEW,P3 normal
550366,add action export elk graph correspond sirius diagram,VERIFIED FIXED,P3 enhancement
550367,remove preference settings,RESOLVED FIXED,P3 normal
550368,elk algorithm options avalaible vsm,VERIFIED FIXED,P3 normal
550369,update product version number release,CLOSED FIXED,P3 normal
550370,design splash screen,CLOSED FIXED,P3 normal
550371,removal intermediate cross referencers,NEW,P3 enhancement
550372,replace activator log call standard log call,RESOLVED FIXED,P3 normal
550373,call borderitemawarelayoutprovider elk layout algorithm,VERIFIED FIXED,P3 normal
550374,allow make specific change link semantic aspects layout,VERIFIED FIXED,P3 enhancement
550375,remove unused api filter,RESOLVED FIXED,P3 normal
550376,cannot run jupiter test project upgrade junit,VERIFIED FIXED,P3 critical
550377,add preference change listener status line,NEW,P3 minor
550378,,RESOLVED FIXED,P3 normal
550379,delete navigator view august,NEW,P3 normal
550380,shall use,NEW,P3 normal
550381,update build version work new ci infrastructure,CLOSED FIXED,P3 normal
550382,allow label locate outside border around node,VERIFIED FIXED,P3 enhancement
550383,remove usage delete method,RESOLVED FIXED,P3 normal
550384,global,NEW,P3 normal
550385,project explorer support navigator view properties,NEW,P3 normal
550386,http whiteboard bundle declare duplicate capability via,RESOLVED FIXED,P3 normal
550388,wrong shell,RESOLVED WORKSFORME,P3 normal
550389,improve elk graph transformation,VERIFIED FIXED,P3 normal
550390,validation architecture framework definition available,ASSIGNED,P3 enhancement
550391,eclipse ide get download show server error,RESOLVED DUPLICATE of bug 550315,P3 critical
550392,,RESOLVED FIXED,P3 normal
550393,ide work properly,RESOLVED INVALID,P3 critical
550394,immigration lambda expression enhancement,NEW,P3 enhancement
550395,true,NEW,P3 normal
550396,ui freeze enable word wrap file marker,RESOLVED FIXED,P3 normal
550397,error resolve overload conversion operators one template,RESOLVED FIXED,P3 normal
550398,open resource prefer file file,RESOLVED INVALID,P3 normal
550399,ilog provide methods log simple string,RESOLVED FIXED,P3 enhancement
550400,,NEW,P3 normal
550401,error display unable update software release,RESOLVED WONTFIX,P3 normal
550402,xss,CLOSED INVALID,P3 normal
550403,insufficient package,NEW,P3 normal
550404,sgfghg,CLOSED INVALID,P3 normal
550405,login work,CLOSED FIXED,P3 blocker
550406,gatewayvalidator ignore mix type,NEW,P3 normal
550407,miss job,RESOLVED FIXED,P3 normal
550408,bogus compile error observe team checkuniquecallincapture,RESOLVED FIXED,P3 normal
550409,update,ASSIGNED,P3 normal
550410,undue cache module move rename,VERIFIED FIXED,P3 normal
550411,update ide epl,CLOSED FIXED,P3 blocker
550412,update forte,CLOSED FIXED,P3 blocker
550413,marketplace search produce error,NEW,P3 trivial
550414,log limit warn,RESOLVED FIXED,P3 normal
550415,worksforme indicate different mislead label,NEW,P3 normal with 1 vote
550416,undocumented status value close,CLOSED WORKSFORME,P3 normal with 1 vote
550417,error launch ide,RESOLVED WONTFIX,P3 critical
550418,illegalargumentexception trigger chain completion,RESOLVED FIXED,P3 normal
550419,dialog show close rcp app,VERIFIED FIXED,P3 normal
550420,wontfix ticket status resolve,NEW,P3 minor
550421,slave releng jipp,CLOSED FIXED,P1 blocker
550422,automatically show list selection box table inline graphical editors,CLOSED FIXED,P3 enhancement
550423,crash creation combo,VERIFIED FIXED,P3 major
550424,solutions epl filter mpc api responses,RESOLVED FIXED,P2 critical
550425,add type ahead search combo box,CLOSED FIXED,P3 enhancement
550426,aeri,RESOLVED FIXED,P3 normal
550427,dsplaunchdelegatelaunchbuilder load value provide launchconfig,NEW,P3 enhancement
550428,usability improvements,NEW,P3 enhancement
550429,git commit button become disable remain,CLOSED DUPLICATE of bug 550336,P3 normal
550430,feature add quick link,NEW,P3 enhancement
550431,combine select annotations compose annotation,NEW,P3 enhancement
550432,improve log,RESOLVED WONTFIX,P3 normal
550433,start level autostart configuration system bundle ignore,CLOSED INVALID,P3 normal
550434,remove file try simulate manifest header,RESOLVED FIXED,P3 normal
550435,nullpointerexception cpp state machine generation,RESOLVED FIXED,P3 blocker
550436,legacy process aftertab elements lead wrong order,NEW,P3 normal
550437,layouting issue nabula dialog exception input,RESOLVED FIXED,P3 normal
550438,minor improvements multistringmatcher,RESOLVED FIXED,P3 enhancement
550439,mark bookmarknavigator relate api deletion,RESOLVED FIXED,P3 normal
550440,severe rednering bug scroll editor mac os,CLOSED DUPLICATE of bug 548491,P3 normal
550441,variables expressions view icons dark,NEW,P3 normal
550442,add jar,RESOLVED WONTFIX,P3 normal
550443,framework must provide tool create documentprototype documenttemplate,NEW,P3 normal with 1 vote
550444,show mail list break log,NEW,P3 major
550445,generate accept fully,RESOLVED FIXED,P3 normal
550446,non initialize property cause execution error,UNCONFIRMED,P3 normal
550447,property generate,UNCONFIRMED,P3 normal
550448,state machine code generation empty loop cause execution issue,UNCONFIRMED,P3 normal
550449,,NEW,P3 normal
550450,need issue tracker enable,NEW,P3 normal
550451,quick assist light bulb longer work,RESOLVED FIXED,P3 major
550452,cannot publish local branch github,CLOSED WORKSFORME,P3 normal
550453,performance loss,NEW,P1 blocker
550454,state system explorer experiment empty trace,RESOLVED FIXED,P3 normal
550455,,RESOLVED FIXED,P3 normal
550456,,RESOLVED FIXED,P3 normal
550457,update latest java release version,RESOLVED FIXED,P3 normal
550458,eclipse prerequisites orbit,RESOLVED FIXED,P3 normal
550459,nightly build ide update error,CLOSED FIXED,P3 normal
550460,rework performancestats log entries similar ui freeze monitor,NEW,P3 normal
550461,remove info message detect host gerrit,NEW,P3 normal
550462,remove preference migration,RESOLVED FIXED,P3 normal
550463,support tag,VERIFIED FIXED,P3 normal
550464,filter plugins dialog slow,RESOLVED FIXED,P3 minor
550465,sonar relate build problem capellastudio,NEW,P3 normal
550466,drop shell editor modules,RESOLVED FIXED,P3 normal
550467,capella static character encode generate page,CLOSED MOVED,P3 normal
550468,update base builder build,RESOLVED FIXED,P3 normal
550469,deploy ecj compiler use build,RESOLVED FIXED,P3 normal
550470,infrastructure support java,NEW,P3 enhancement
550471,improve deprecate,RESOLVED FIXED,P3 normal
550472,arraystoreexception eventually cause indexer shut,CLOSED DUPLICATE of bug 548482,P3 major
550473,add faster nextdelimiter utility method,RESOLVED FIXED,P3 enhancement
550474,linuxtools gcov incorrectly interpret data file generate gcc version,RESOLVED FIXED,P3 major
550475,enhance support disable event handle glazedlistseventlayer,CLOSED FIXED,P3 enhancement
550476,remove file data,RESOLVED WONTFIX,P3 normal
550477,empty array insert null value,NEW,P3 normal
550478,dap base breakpoints interferring normal cdt breakpoints,RESOLVED FIXED,P3 blocker
