id,title,status,importance
500039,line number show debug view,RESOLVED WORKSFORME,P3 normal
500040,fail attempt ssh result block ip address,CLOSED WORKSFORME,P3 normal
500041,enable travis ci service,RESOLVED FIXED,P3 enhancement
500042,edge label attachment feedback incorrect zoom different,NEW,P3 normal
500043,code style detection,RESOLVED WONTFIX,P3 enhancement
500044,seem,RESOLVED FIXED,P3 blocker
500045,make automatically option,CLOSED WONTFIX,P3 normal
500046,deadlock possibility startup,CLOSED FIXED,P1 critical
500047,hang,RESOLVED FIXED,P3 blocker
500048,add suport name number name bits,NEW,P3 normal
500049,ability run configuration dialog,ASSIGNED,P3 enhancement
500050,duplicate source file multi project,CLOSED INVALID,P3 major
500051,add option preferences preference dialog,RESOLVED FIXED,P3 enhancement
500052,clear log remain enable clear log view,VERIFIED FIXED,P3 normal
500053,connections disappear reopen model,CLOSED DUPLICATE of bug 500025,P3 normal
500054,javamodelexception,RESOLVED FIXED,P3 normal
500055,wrong tree node selection scroll bar appear,NEW,P3 normal
500056,setup patch build branch release,RESOLVED INVALID,P3 normal
500057,run test java jvm,CLOSED FIXED,P3 enhancement
500058,test failures java,RESOLVED FIXED,P3 normal
500059,change jgit minimum execution environment,RESOLVED FIXED,P3 enhancement
500060,mat oql yield blank columns query,RESOLVED FIXED,P3 normal
500061,compare editor link project explorer,RESOLVED FIXED,P3 normal
500062,optimize code generate select statements,CLOSED FIXED,P3 enhancement
500063,verify host name option cannot save connection properties,CLOSED INVALID,P3 normal
500064,remote application host cannot save,CLOSED INVALID,P3 normal
500065,extremely use large stylesheets large,ASSIGNED,P3 major
500066,debug trace wrong order,RESOLVED FIXED,P3 normal
500067,,RESOLVED FIXED,P3 normal
500068,request permission use github issue eclipse january project,RESOLVED FIXED,P3 normal
500069,trademark approval require raster process engine,RESOLVED FIXED,P3 normal
500070,toolchain editor current builder contain builder id instead name,NEW,P3 normal
500071,function block within wagokbus folder delete,CLOSED FIXED,P3 normal
500074,,REOPENED,P3 normal
500076,trademark approval require,RESOLVED FIXED,P3 normal
500077,editingdomainservices fail retrieve adapter factory elements,CLOSED FIXED,P3 normal
500078,help file wago update,CLOSED FIXED,P3 major
500079,httpclientconnection leak temporary file allocate,RESOLVED FIXED,P3 normal
500080,build configs use qt install even,RESOLVED FIXED,P3 normal
500081,github require committer,RESOLVED FIXED,P3 normal
500082,support interaction sequence diagram textual uml transformation,CLOSED FIXED,P3 normal
500083,bad error field,RESOLVED FIXED,P3 minor
500084,create new che,RESOLVED FIXED,P3 normal
500085,error run eslint file,RESOLVED FIXED,P3 normal
500086,deprecate,RESOLVED FIXED,P3 normal
500087,,RESOLVED FIXED,P3 normal
500088,,RESOLVED FIXED,P3 normal
500089,incompatible api change ocl,RESOLVED WONTFIX,P3 normal
500090,use adpaterconnection adapter connections dataconnection,CLOSED FIXED,P3 normal
500091,script data set give wrong result,NEW,P3 normal
500092,blank line begin method body work constructors,VERIFIED FIXED,P3 normal
500093,assertionerror line array initializers,VERIFIED FIXED,P3 normal
500094,provide ability configure command line arguments gradle,CLOSED WONTFIX,P3 enhancement
500095,fix test failures due classcastexceptions typeresolvetests,RESOLVED FIXED,P3 normal
500096,indent declarations within enum declaration affect enum constants,VERIFIED FIXED,P3 normal
500097,apibaselinefromtargettask work restart,RESOLVED INVALID,P3 normal
500098,font correctly apply via new,RESOLVED FIXED,P3 normal
500099,german special char work reconnect,NEW,P3 normal
500100,table per class subclass embeddable relation target wrong table,NEW,P3 normal with 1 vote
500101,pull remove,RESOLVED FIXED,P3 normal
500102,icon tooltip link cla wiki page,CLOSED FIXED,P3 minor
500103,string find panel,RESOLVED FIXED,P3 normal
500104,generic interfaces inheritance error,NEW,P3 normal with 1 vote
500105,style improve selection style customize,CLOSED FIXED,P3 major
500106,even cause major performance degradation,RESOLVED FIXED,P3 major with 2 votes
500107,handle ldp instruction bite could,RESOLVED FIXED,P3 normal
500108,record record type compatibility become deprecate,CLOSED FIXED,P3 normal
500109,strange label behaviour russian character,NEW,P3 normal
500110,undo redo support effect editor active,CLOSED FIXED,P3 enhancement
500111,truncations find quick access feature,CLOSED WORKSFORME,P3 normal
500112,load query vql editor fail silently query registry view open,RESOLVED FIXED,P3 normal
500113,add service siriusinputdescriptor,CLOSED FIXED,P3 enhancement
500114,file acceleo bundle use encode,RESOLVED FIXED,P3 minor
500115,multiple instance tool tip produce error,ASSIGNED,P3 normal with 1 vote
500116,problems content assist invoke method constructor call,NEW,P3 normal
500117,remove old import wizard project import menu,RESOLVED WONTFIX,P3 normal
500118,german historyview incorrect,RESOLVED FIXED,P3 normal
500119,generate diagram version oxygen,CLOSED FIXED,P3 normal
500120,npe click unit test view test run history dropdown,NEW,P3 normal
500121,debit card expiry date set,CLOSED INVALID,P3 normal
500122,css apply,RESOLVED FIXED,P3 normal
500123,allow removal individual query query result view,RESOLVED FIXED,P3 normal
500124,classcastexception semantic update,CLOSED FIXED,P3 normal
500125,avoid conflict iregistryservice,RESOLVED FIXED,P3 enhancement
500126,move tycho,RESOLVED DUPLICATE of bug 499625,P3 normal
500127,add option instal dialog,RESOLVED WONTFIX,P3 enhancement
500128,buildship classpath container tolerate break project,CLOSED FIXED,P3 trivial
500129,cssstylehelper warn close application,UNCONFIRMED,P3 normal
500130,remove,RESOLVED FIXED,P3 normal
500131,orion download page list release order,RESOLVED FIXED,P3 normal
500132,failure cleanup workspace,NEW,P3 normal
500133,custom source set dependencies add eclipse build path project apply eclipse plugin parent project,CLOSED NOT_ECLIPSE,P3 normal
500134,cce error dialog progress view update,RESOLVED DUPLICATE of bug 497812,P3 blocker
500135,ignore single member annotations,VERIFIED FIXED,P3 normal
500136,use di create providers,NEW,P3 enhancement
500137,breakpoints get highlight debug view active,NEW,P3 trivial
500138,add jsdt run configuration,RESOLVED FIXED,P3 normal
500139,null unmarshalling,RESOLVED FIXED,P3 normal
500140,viatraqueryeventsource use matcher provide sourcedefinition,RESOLVED FIXED,P3 normal
500141,empty partstack maximize minmaxaddon,UNCONFIRMED,P3 normal
500142,arrayoutofboundexception,UNCONFIRMED,P3 normal
500143,unselected enable events dialog nothing else select,NEW,P3 normal
500144,compiler warn default,RESOLVED FIXED,P3 normal
500145,embeddedid nest embeddables pk set,RESOLVED FIXED,P3 normal
500146,use wtp icon chromium javascript remote debugger dialog,NEW,P3 trivial
500147,serial port dll break windows,RESOLVED FIXED,P3 normal
500148,add spy oomph configuration,NEW,P3 normal
500149,push options receive,CLOSED FIXED,P3 normal
500150,batch compiler ignore directories pass parameter,VERIFIED FIXED,P3 normal
500151,return incorrect value define generic method,NEW,P3 normal
500152,look like respond,RESOLVED FIXED,P1 blocker
500153,code fix warn core text plugins,RESOLVED FIXED,P3 normal
500154,possible api npe jface text content assist,CLOSED DUPLICATE of bug 499980,P3 normal
500155,unable install papyrus,CLOSED NOT_ECLIPSE,P3 normal
500156,swt increase bundle version,RESOLVED FIXED,P3 normal
500157,wrong warn,NEW,P3 normal
500158,add context menu open hierarchy view containers image view,RESOLVED FIXED,P3 normal
500159,change remove message hierarchy view element select,RESOLVED FIXED,P3 normal
500160,tct blank page,CLOSED DUPLICATE of bug 500161,P3 normal
500161,tct blank page,NEW,P3 normal
500162,eclipse market place,RESOLVED INVALID,P3 blocker
500163,eclipse marketplace,RESOLVED WORKSFORME,P3 blocker
500165,wesite open,NEW,P3 critical
500166,nebula hipp create temp dir,RESOLVED FIXED,P3 normal
500167,copy paste behavior grid table,CLOSED FIXED,P3 normal
500168,rich text edit multi line string,NEW,P3 normal
500169,part content miss project panel,RESOLVED NOT_ECLIPSE,P3 normal
500170,command line compiler put wrong location,RESOLVED FIXED,P3 normal
500171,browse folders dialog mirror import project panel,CLOSED DUPLICATE of bug 29764,P3 normal
500172,date format string show rtl wrong order garble edit template panel,RESOLVED NOT_ECLIPSE,P3 normal
500173,viatra hipp fail create temporary directories,CLOSED DUPLICATE of bug 500166,P3 normal
500174,enable tablerenderer,CLOSED FIXED,P3 enhancement
500175,edge become straight line resize lanes,NEW,P3 normal
500176,docker linux volume configuration eclipse windows,NEW,P3 normal
500177,unix socket connection initialization disrupt proxy configuration,CLOSED FIXED,P3 normal
500178,npe rename refactoring,RESOLVED FIXED,P3 normal
500179,fix whitespace issue,CLOSED FIXED,P3 normal
500180,mark filename without suffix create new file type,NEW,P3 enhancement
500181,fix whitespace issue,RESOLVED FIXED,P3 normal
500182,angular file upload update,NEW,P3 normal
500183,jubula install documentation examples anyways,CLOSED WORKSFORME,P4 minor
500184,conditional style work reference widget anymore,CLOSED FIXED,P3 normal
500185,exception open file,RESOLVED FIXED,P3 normal
500186,llvm toolchain break unable disable link,NEW,P3 normal
500187,declare,RESOLVED FIXED,P3 normal
500188,virtual machine issue,RESOLVED WORKSFORME,P3 major
500189,elements big diagram,UNCONFIRMED,P3 normal
500190,float label visible classifiers,UNCONFIRMED,P3 normal
500191,externalize operations name,RESOLVED FIXED,P3 normal
500192,npe idecontentproposalprovider,RESOLVED FIXED,P3 normal
500193,schema extension point description converters,CLOSED FIXED,P3 normal
500194,drag drop within edit,NEW,P3 normal
500195,condition action initial fsm node useless,RESOLVED FIXED,P3 normal
500196,use fit color javadoc hover javadoc view,RESOLVED FIXED,P3 normal with 3 votes
500197,take care action give parameter,RESOLVED FIXED,P3 normal
500198,access sap germany seem block end,RESOLVED FIXED,P3 critical
500199,incorrect window position fullscreen,NEW,P3 normal
500200,pattern match show console scrollbars use line wrap,NEW,P3 minor
500201,open manage engine query result view mode,RESOLVED FIXED,P3 normal
500202,wrong username message user favorite empty,RESOLVED FIXED,P3 normal
500203,confuse configuration one active project,CLOSED FIXED,P3 normal
500204,emptystackexception incomplete variables,CLOSED FIXED,P3 normal
500205,edit one abstractfxeditor change dirty state abstractfxeditors,RESOLVED FIXED,P3 normal
500206,improve gtk theme override mechanism,RESOLVED FIXED,P3 normal
500207,swing combobox object model combobox jlist select action text fail,CLOSED FIXED,P3 blocker
500208,give wrong answer first call,CLOSED FIXED,P3 normal
500209,refactoring ignore,NEW,P3 normal
500210,python library file third party software find use jython interpreter juno eclipse,RESOLVED INVALID,P3 critical
500211,help work jdt java beta instal return,RESOLVED FIXED,P3 major
500212,press tab inside string move semicolon,RESOLVED WORKSFORME,P3 normal
500213,add public api,CLOSED WONTFIX,P3 normal
500214,exception raise close tree representation open,RESOLVED WORKSFORME,P3 normal
500215,set override work primitive type,NEW,P3 normal
500216,improve authorize page,RESOLVED FIXED,P3 normal
500217,please allow right,RESOLVED FIXED,P3 normal
500218,support jenkins,RESOLVED FIXED,P3 enhancement
500219,papyrus provide way customize uml label,RESOLVED FIXED,P3 enhancement
500220,marketplace access favorites unauthorized,CLOSED WORKSFORME,P3 major
500221,support type,CLOSED FIXED,P3 normal
500222,tar file long file name truncate,NEW,P3 normal
500223,,RESOLVED FIXED,P3 normal
500224,need fix improve repository,ASSIGNED,P3 normal
500225,endless loop dialog,VERIFIED FIXED,P3 blocker
500226,gerrit say van dorp,RESOLVED INVALID,P3 normal
500227,install detail update bold range noisy,NEW,P3 normal
500228,,RESOLVED FIXED,P3 normal
500229,,RESOLVED FIXED,P3 normal
500230,egit activator run long operation freeze,REOPENED,P3 normal
500231,,RESOLVED FIXED,P3 normal
500232,github repository eclemma,CLOSED FIXED,P3 normal
500233,build ids minute early,RESOLVED FIXED,P3 normal
500234,fix test failures,RESOLVED FIXED,P3 normal
500235,launch fail load project board,CLOSED DUPLICATE of bug 500237,P3 normal
500236,download available,RESOLVED FIXED,P3 minor
500237,avrdude version search instal,VERIFIED FIXED,P3 normal
500238,tct welcome page issue,RESOLVED NOT_ECLIPSE,P3 normal
500239,version doc decrease neon,RESOLVED FIXED,P3 major
500240,wrong place percent value progress bar,CLOSED FIXED,P3 normal
500241,js editor cannot parser ionic js frmework js error cannot cast,RESOLVED DUPLICATE of bug 496749,P3 critical
500242,hot code reeplace fail status,NEW,P3 enhancement
500243,import exist autotools project try reconfigure,NEW,P3 normal
500244,improve stability,RESOLVED FIXED,P1 critical
500245,lob cache delete,RESOLVED FIXED,P3 normal
500246,reconnection hang unless small delay disconnect subsequent reconnect,UNCONFIRMED,P3 normal
500247,rap contribute,CLOSED FIXED,P3 minor
500248,participate oxygen simultaneous release train,RESOLVED FIXED,P3 normal
500249,project build,NEW,P3 major
500250,xwt contribute outdated version simrel,NEW,P3 minor
500251,launch bar allow switch arduino project,NEW,P3 normal with 2 votes
500252,java compliance set correctly,RESOLVED WORKSFORME,P3 normal
500253,workspaceclassloading handle parameters whose type come dependencies declare,CLOSED FIXED,P3 normal
500254,semantics,NEW,P3 enhancement
500255,remove plugins feature sdks,RESOLVED FIXED,P3 enhancement
500256,compilation error neon build,RESOLVED FIXED,P3 normal
500257,buildship run java,CLOSED FIXED,P3 normal
500258,garble tag favorites,RESOLVED FIXED,P3 normal
500259,newsletter tab change name month,CLOSED NOT_ECLIPSE,P3 minor
500260,item page confuse,RESOLVED FIXED,P3 trivial
500261,exception update script locations,CLOSED FIXED,P3 blocker
500262,cross arm gnu create flash image work,NEW,P3 normal
500263,use hidpi icons toolbar,NEW,P3 trivial
500264,infrastructure add history quick list bug page,NEW,P3 normal
500265,type pick previously compile module,RESOLVED FIXED,P3 normal
500266,hook code respect,RESOLVED FIXED,P3 enhancement with 3 votes
500267,error report server available,NEW,P3 normal
500268,run creation index help system open first search,NEW,P3 normal
500269,update index remote,RESOLVED FIXED,P3 normal
500270,update httpcore,CLOSED FIXED,P3 normal
500271,fail determine etag remote problems,RESOLVED FIXED,P3 normal
500272,bad type operand stack assignable,RESOLVED WORKSFORME,P3 normal
500273,remove elements source lookup cache work properly,VERIFIED FIXED,P3 normal
500274,change default position web editor area,NEW,P3 trivial
500275,remove useless bind,RESOLVED FIXED,P3 normal
500276,ensure ui control default method introduction compatibility,VERIFIED FIXED,P3 normal
500277,many indicationwithmonitoring wrong unitindication,RESOLVED FIXED,P3 normal
500278,memory increase crash ff use,RESOLVED DUPLICATE of bug 514286,P3 normal with 1 vote
500279,,RESOLVED FIXED,P3 normal
500280,move bind os rest glib function,RESOLVED FIXED,P3 normal
500281,project wizard autogenerates wrong code,NEW,P3 normal
500282,aioobe,NEW,P3 normal
500283,wrong conflict show delete protocol multiple concurrent protocolmessagechanges,CLOSED FIXED,P3 normal
500285,edit location generate uml textual,CLOSED FIXED,P3 normal
500286,request ssh access,CLOSED FIXED,P3 normal
500287,build process unify codegen structure align components,CLOSED FIXED,P3 normal
500288,make iconsizes svg image groupable,CLOSED FIXED,P3 normal
500289,quickfix unused vars result error,RESOLVED FIXED,P3 normal
500290,posible filter element model,RESOLVED FIXED,P3 enhancement
500291,committers get write permission without,VERIFIED FIXED,P3 normal
500292,marker id save action enable,CLOSED FIXED,P3 normal
500293,quick access box previous choices keep shrink,RESOLVED FIXED,P3 normal
500294,create sub menu user dashboard site,RESOLVED FIXED,P3 normal
500295,multiple errors compile ast js file,RESOLVED DUPLICATE of bug 496749,P3 major
500296,remove schema,RESOLVED FIXED,P3 normal
500297,support release birt open source,NEW,P3 normal
500298,property tester contribute property type class,RESOLVED FIXED,P3 normal
500299,improve memory usage,NEW,P3 normal
500300,mnemonics problems project file system,RESOLVED FIXED,P3 normal
500301,,RESOLVED FIXED,P3 normal
500302,mentor require iofabric,RESOLVED FIXED,P3 normal
500303,trademark approval require iofog,RESOLVED FIXED,P3 normal
500304,system implementation,CLOSED WONTFIX,P3 normal
500305,invoke parameter hint cause api error,RESOLVED FIXED,P3 minor
500306,project contain cannot delete,VERIFIED FIXED,P3 major
500307,tct ell wrong title alignment,NEW,P3 normal
500308,tct toc string truncate,RESOLVED NOT_ECLIPSE,P3 normal
500309,network proxy configuration errors,RESOLVED WORKSFORME,P3 normal
500310,able install windows,CLOSED WORKSFORME,P3 normal
500312,rename package move class update import statements project depend indirectly,NEW,P3 normal
500313,,RESOLVED INVALID,P3 normal
500314,reduce pad around tabs,RESOLVED FIXED,P3 normal
500315,jar tomcat support servlet,CLOSED FIXED,P3 normal
500316,include xtext target platform editor pde,RESOLVED WONTFIX,P3 normal with 1 vote
500317,render glitches tabs windows theme,NEW,P3 normal
500318,model editor warn id,RESOLVED WONTFIX,P3 major
500319,add getters setters cursor position,RESOLVED WORKSFORME,P3 enhancement
500320,upgrade build,CLOSED FIXED,P3 normal
500321,leave outer join return wrong result solution,NEW,P3 critical with 6 votes
500322,designerexception,NEW,P3 normal
500323,clarify usage pde build,VERIFIED FIXED,P3 normal
500324,nullpointerexception,NEW,P3 normal
500325,eclipse fail compile java code scala library,NEW,P3 major
500326,unhandled event loop exception,CLOSED INVALID,P3 normal
500327,cleanups,RESOLVED FIXED,P3 normal
500328,schema ignore bean validation restrictions,NEW,P3 normal
500329,integrate explorer oomph pde,CLOSED WONTFIX,P3 enhancement
500330,equal generation additional option,NEW,P3 enhancement
500331,contribute,RESOLVED FIXED,P3 normal
500332,investigate performance improvements progressmanager,RESOLVED FIXED,P3 normal
500333,security,RESOLVED WORKSFORME,P3 normal
500334,header file generate file contain,CLOSED FIXED,P3 normal
500335,provide editor support new platform text editor framework,CLOSED WONTFIX,P3 normal
500336,project meta data regenerate regenerate user action invoke,CLOSED FIXED,P3 normal
500337,fix miss message,CLOSED FIXED,P3 normal
500338,mail id update forward new,VERIFIED FIXED,P3 normal
500339,remove dependency designer open cdt editor,CLOSED FIXED,P3 normal
500340,miss mylyn github connector core,NEW,P3 normal
500341,split local work properly change editor,CLOSED WONTFIX,P3 normal
500342,modelgroup hide iabstractoperationcontributor operations,NEW,P3 normal
500343,build,NEW,P3 normal
500344,always wrap cause throw new exception,VERIFIED FIXED,P3 enhancement
500345,support initialize modulepars,NEW,P3 normal
500346,sashwindows preference page,NEW,P3 normal
500347,right click edge label connect port compound move,NEW,P3 normal
500348,attribute valid still mark,RESOLVED FIXED,P3 normal
500349,php include path add dltk project,CLOSED FIXED,P3 normal
500350,build path,NEW,P3 normal
500351,conflict handlers,NEW,P3 normal
500352,display expression field reference cannot edit,CLOSED DUPLICATE of bug 423887,P3 critical
500353,improve customizedata json serializable us rest call,CLOSED WONTFIX,P3 minor
500354,jsx support,NEW,P3 enhancement
500355,double click connection allow edit,NEW,P3 enhancement
500356,use asm bundle eclipse orbit,RESOLVED FIXED,P3 normal
500357,add nextcatalog entry default catalog xml nothing,NEW,P3 normal
500358,add support jdt unit test display thread dump test deadlock,RESOLVED FIXED,P3 normal
500359,preference option,CLOSED WORKSFORME,P3 normal
500360,could obtain php executable,NEW,P3 normal
500361,completion function call work function global define function call,RESOLVED WONTFIX,P3 normal
500362,discrepancies,RESOLVED FIXED,P3 normal
500363,native auto generate file mention auto generate edit change,RESOLVED FIXED,P3 normal
500364,resolve wrong method signature type hierarchy,NEW,P3 normal with 1 vote
500365,fix deadlocks newindex branch,RESOLVED FIXED,P3 normal
500366,passwords expire,CLOSED DUPLICATE of bug 513657,P3 minor
500367,fix test failures,RESOLVED FIXED,P3 normal
500368,add,NEW,P3 normal
500369,migrate qvtimperative qvtassembler,RESOLVED FIXED,P3 normal
500370,add flag column attachment table,RESOLVED FIXED,P3 enhancement
500372,npe objectchangeset cache coordination,NEW,P3 major with 1 vote
500373,dropdown item hover effect stay mouse move,NEW,P3 normal
500374,use method reference generic method base class give nosuchmethoderror,VERIFIED FIXED,P3 major
500375,future containment optimization,NEW,P3 enhancement
500376,fix moxy bean validation performance,RESOLVED FIXED,P3 normal
500377,remove resourcefbnetwork replace fbnetwork,CLOSED FIXED,P3 normal
500378,wizard cannot finish neon,CLOSED FIXED,P3 normal
500379,wizard dialog cannot close escape key,CLOSED FIXED,P3 normal
500380,filter build apply folder exist yet,CLOSED FIXED,P3 minor
500381,irrelevant resource httpservlet,CLOSED DUPLICATE of bug 495856,P3 enhancement
500383,skip watch dependency update build,NEW,P3 normal
500384,fix support,RESOLVED FIXED,P3 normal
500385,delete branch,CLOSED FIXED,P3 minor
500386,extend runnableitems support modes,CLOSED FIXED,P3 enhancement
500387,introduce new displayname attribute,CLOSED FIXED,P3 enhancement
500388,pass directory launcher open smartimport select exist project,RESOLVED FIXED,P3 enhancement with 1 vote
500389,swtexception,RESOLVED FIXED,P3 normal
500390,jdtvisitorexception,CLOSED INVALID,P3 normal
500391,cannot install id,NEW,P3 normal
500392,platform hipp work gerrit job fail,RESOLVED FIXED,P3 blocker
500393,problem use class,RESOLVED MOVED,P3 normal
500394,upgrade tycho version,CLOSED FIXED,P3 normal
500395,provide uninstall eclipse,NEW,P3 enhancement
500396,unable connect,RESOLVED WORKSFORME,P3 normal
500397,tool api dependency define dependency range,CLOSED FIXED,P3 normal
500398,qudv integration,CLOSED FIXED,P3 normal
500399,gendoc errors warn report enhancement,RESOLVED FIXED,P3 enhancement
500400,outofmemoryerror,NEW,P3 normal
500401,report run build crash web viewer runtime error,NEW,P3 critical
500402,css import silently fail,RESOLVED FIXED,P3 normal
500403,jboss deploy wildfly cannot create sandboxclassloader less,CLOSED FIXED,P3 normal
500404,contain fix,NEW,P3 normal
500405,javadoc show code completion,NEW,P3 normal
500406,remote application debug verify host name option cannot save connection properties,RESOLVED INVALID,P3 normal
500407,revise core overridable methods,RESOLVED FIXED,P3 enhancement
500408,revise overridable methods element hierarchy,RESOLVED FIXED,P3 enhancement
500410,unnamed modules access export package,CLOSED DUPLICATE of bug 517808,P3 normal
500411,birt fail preview file,NEW,P3 normal
500412,validation run,NEW,P3 normal
500413,code completion wrong order,CLOSED DUPLICATE of bug 495980,P3 normal
500414,equinox feature need service segment,RESOLVED FIXED,P3 normal
500415,licence checker problem,CLOSED FIXED,P3 normal
500416,compiler slow cyclic class,CLOSED DUPLICATE of bug 521438,P3 normal
500417,cannot call merge give selection programmatically,CLOSED FIXED,P3 normal
500418,provide editor support new platform text editor,CLOSED DUPLICATE of bug 500335,P3 normal
500419,add remove favourite result significant delay,RESOLVED DUPLICATE of bug 501861,P3 normal
500420,perspectives migrate icon,RESOLVED FIXED,P3 normal
500421,plan council document feature need ready update release,NEW,P3 normal
500422,close brace markdown link interpret part link,NEW,P3 normal
500423,rename domainclassexpression iterableexpression dynamic map,CLOSED FIXED,P3 normal
500424,eclipse download circle display properly windows edge,NEW,P3 normal
500425,add faq regard multiple git repositories,NEW,P3 normal
500426,call graph analysis execute automatically,RESOLVED FIXED,P3 normal
500427,pass archive file launcher open smartimport select exist project,CLOSED WONTFIX,P3 enhancement
500428,update bundlor dependencies support java bytecode,CLOSED FIXED,P3 normal
500429,create pdt file,CLOSED FIXED,P3 enhancement
500430,session error marketplace difficult add favourite,RESOLVED FIXED,P3 critical
500431,move bundlor build gradle,CLOSED FIXED,P3 normal
500432,toolbar button create new view,NEW,P3 normal
500433,fail profile perf program ask input cin,NEW,P3 normal
500434,filenotfoundexception,NEW,P3 normal
500436,consume rule,RESOLVED FIXED,P3 normal
500437,iquestiondialogfactory synchronize,CLOSED FIXED,P2 normal
500438,,NEW,P3 critical
500439,null pointer exception parse remote output,NEW,P3 major
500440,ecllipse open automatically ant script,RESOLVED WORKSFORME,P3 normal
500441,eclipselink core call potentially execute,RESOLVED FIXED,P3 normal
500442,tab name properties view,RESOLVED FIXED,P3 normal
500443,npe block comment element,VERIFIED FIXED,P3 major
500444,problems interdependencies code generate xcore,CLOSED FIXED,P3 normal
500445,right click class field bring menu many blank row top,RESOLVED FIXED,P3 normal
500446,gprof reader fail power little endian system,RESOLVED FIXED,P3 major
500447,tp use oxygen version papyrus developer component,CLOSED FIXED,P1 blocker
500448,default rtport registrationoverride value generate textual uml,NEW,P3 normal
500449,operation return type generate correctly textual,NEW,P3 normal
500450,generate uml textual generate protocol header file content order,NEW,P3 normal
500451,include discussion role proposal process,NEW,P3 normal
500452,extension point description use fit dark background,RESOLVED FIXED,P3 normal
500453,add generics methods new file template,VERIFIED FIXED,P3 normal
500454,welcome screen icon text overlap,CLOSED FIXED,P3 minor
500455,add javaewah,CLOSED FIXED,P3 enhancement
500456,api tool require run launch runtime eclipse,RESOLVED WORKSFORME,P3 normal
500457,test failure compare test protocol message deletion,CLOSED FIXED,P2 normal
500458,would like see option blank right pane instead file navigation,RESOLVED WONTFIX,P4 enhancement
500459,system monitor restart progress monitor cancel,RESOLVED FIXED,P3 normal
500460,provide guidance granularity cqs,NEW,P3 normal
500461,cannot place lanes participant reference,NEW,P3 normal
500462,fix test failures javaelementdeltatests,RESOLVED FIXED,P3 normal
500464,make order file process natural import,RESOLVED FIXED,P3 normal
500465,wrong generate brace enter,NEW,P3 normal
500466,add show tip trick especially one revisions,RESOLVED FIXED,P3 enhancement
500467,fix test failures javaprojecttests,RESOLVED FIXED,P3 normal
500468,unable install integration build use oomph,NEW,P3 normal
500469,fix warn,RESOLVED FIXED,P3 normal
500470,error convert java project null pointer exception,NEW,P3 normal
500471,problem compilation,CLOSED FIXED,P3 blocker
500472,add support widget action label hyperlink,CLOSED FIXED,P3 enhancement
500473,incorrect method signature use nest type type variable bind parameter,CLOSED DUPLICATE of bug 460491,P3 normal
500474,last edit location level back forward button level forward,RESOLVED WORKSFORME,P3 enhancement
500475,,VERIFIED FIXED,P3 normal with 1 vote
500476,expose variable name value contain current value widgets,CLOSED WONTFIX,P3 normal
500477,use createfilechange,VERIFIED FIXED,P3 normal
500478,wrong usage submonitor createfilechange,RESOLVED INVALID,P3 normal
