id,title,status,importance
340056,infinite loop model explorer,CLOSED WONTFIX,P3 normal
340057,create ci job eclipse,RESOLVED FIXED,P3 normal
340058,review performance result,VERIFIED FIXED,P1 normal
340059,iae deal signature disjunctive type,VERIFIED FIXED,P3 normal
340060,miss,RESOLVED FIXED,P3 normal
340061,race condition unsynchronized,RESOLVED WORKSFORME,P3 critical with 2 votes
340062,remove dependency,RESOLVED FIXED,P3 normal
340063,new feature,RESOLVED FIXED,P3 normal
340064,npe use casebreak checker,RESOLVED FIXED,P3 normal
340065,remote urls really proxied,RESOLVED FIXED,P3 normal
340066,ensure headless equinox configurations,RESOLVED WONTFIX,P3 normal
340067,port,RESOLVED FIXED,P3 enhancement with 2 votes
340068,exception open diagram reference object outside,NEW,P3 normal
340069,change access modifier systemsearchpage methods protect private,RESOLVED FIXED,P3 normal
340070,add feature cpp package,RESOLVED FIXED,P3 normal
340071,preferences bad activation,ASSIGNED,P3 enhancement
340072,backport change access modifier systemsearchpage methods protect private,RESOLVED FIXED,P3 normal
340073,make binaries folder use build directory instead assume,CLOSED INVALID,P3 normal
340074,wrong string use cache store mode cache retrieve mode query hint incorrect,RESOLVED FIXED,P3 normal
340075,eclipse article,RESOLVED INVALID,P3 normal
340076,need common pattern render rest api errors,RESOLVED WONTFIX,P3 normal
340077,add examples bin folders recreate zip,CLOSED FIXED,P3 normal
340078,jsdoc pluginregistry miss,RESOLVED FIXED,P3 normal
340079,tigerstripe ignore version generators,CLOSED FIXED,P3 normal
340080,empty string allow dataelement id,RESOLVED FIXED,P3 normal
340081,module creation refresh parent,CLOSED INVALID,P5 minor
340082,git vcs integration ui,RESOLVED FIXED,P3 enhancement
340083,cannot complete inside bind guard,VERIFIED FIXED,P3 normal
340084,cache retrieve mode ignore read unit work,RESOLVED FIXED,P2 normal
340085,errors appear editor window problems page specific project,RESOLVED INVALID,P3 normal
340086,generate reference,CLOSED FIXED,P3 major
340087,formatter choose different whitespace td tag time run,RESOLVED FIXED,P3 normal with 1 vote
340088,investigate api tool errors baseline,NEW,P3 major
340089,select single boolean entity attribute return row result,NEW,P2 normal with 9 votes
340090,preferences help help label control mac,RESOLVED FIXED,P3 trivial
340091,new npe run acceleo standalone,CLOSED FIXED,P3 normal
340092,codan update severity markers severity change preferences,RESOLVED FIXED,P3 normal
340093,need version mechanism determine implicit components valid,RESOLVED FIXED,P3 enhancement
340094,malformedbytesequenceexception run standalone,CLOSED FIXED,P3 major
340095,add quick fix configuration error,CLOSED DUPLICATE of bug 338496,P3 enhancement
340096,add preference show description show result categories search view,RESOLVED FIXED,P3 enhancement
340097,add repository task task list schedule,RESOLVED FIXED,P3 minor
340098,view management effective first time debugger,NEW,P3 normal
340099,redraw issue ubuntu,CLOSED DUPLICATE of bug 333965,P3 blocker
340100,might open twice,NEW,P3 normal
340101,test pascal,CLOSED NOT_ECLIPSE,P3 normal
340102,clarify text add ignore resource dialog,RESOLVED FIXED,P3 trivial
340103,fup bug,VERIFIED FIXED,P3 normal
340104,misc improvements expression language,CLOSED FIXED,P3 enhancement
340105,create new noteworthy mylyn,RESOLVED FIXED,P3 enhancement
340106,please fix group ownership mylyn directories,RESOLVED FIXED,P3 normal
340107,jst server adapter feature available twice indigo repos,RESOLVED DUPLICATE of bug 353159,P3 normal
340108,provide ssl transport implementation,CLOSED FIXED,P3 enhancement
340109,htmlreportemitter consume unnecessarily high memory,RESOLVED FIXED,P3 major with 22 votes
340110,reveal new project js ide,RESOLVED WORKSFORME,P2 normal
340111,pdf report generation consume memory per page,VERIFIED FIXED,P3 major with 22 votes
340112,addpropertiesfile mark,CLOSED FIXED,P3 normal
340113,ctabfolderrenderer exceptions open regenerate file,NEW,P3 major
340114,need better error message gdb fail connect gdbserver,NEW,P3 enhancement
340115,css style diagram,ASSIGNED,P4 enhancement
340116,test catch regressions,CLOSED FIXED,P3 normal
340117,merge fragment host plugins runtime,NEW,P3 enhancement
340118,include milestone name update site category,CLOSED FIXED,P3 enhancement
340119,support multiple update sit updatesiteurl,RESOLVED FIXED,P3 normal
340120,cannot parse vm type,CLOSED FIXED,P3 normal
340121,edit egit synchronize get save back workspace,CLOSED WORKSFORME,P3 enhancement
340122,epackage browser opener register,CLOSED FIXED,P3 normal
340123,intermittent cdescriptor test failure,NEW,P3 normal
340124,,NEW,P3 normal
340125,error deserializing,NEW,P3 normal
340126,open type interpret package pattern,NEW,P3 normal
340127,introduce standalone test suit,CLOSED FIXED,P3 critical
340128,internal error occur,RESOLVED FIXED,P3 blocker with 2 votes
340129,plugin junit test service interface data type editors,CLOSED FIXED,P3 normal
340130,embeddable manytomany relationship query,NEW,P2 normal with 2 votes
340131,api table plugin adapt change,CLOSED FIXED,P3 major
340132,refresh name tab table editor,CLOSED FIXED,P3 normal
340133,name web package feature,RESOLVED FIXED,P3 normal
340134,standalonesetup resolve uris correctly windows,RESOLVED FIXED,P3 blocker
340135,plugin,NEW,P5 trivial
340136,performance regression,NEW,P3 normal
340137,nullpointerexception platformlogutil,RESOLVED FIXED,P3 normal
340138,huge performance regression,RESOLVED WORKSFORME,P3 normal
340139,cdo offline workspace work dbstore,CLOSED WONTFIX,P3 normal
340140,build fail last night,RESOLVED FIXED,P3 critical
340141,please add hacka gotchi maximilian kgel,RESOLVED FIXED,P3 normal
340142,bad indentation paste unindented method,RESOLVED INVALID,P3 major
340143,provide repository epf content,CLOSED DUPLICATE of bug 539204,P3 enhancement with 1 vote
340144,quick access selectable keyboard,RESOLVED WORKSFORME,P3 minor with 1 vote
340145,problems nest capture quick fix extract refactorings,ASSIGNED,P3 normal
340146,display problems fonts custom,RESOLVED FIXED,P3 normal
340147,annoy click sound close,NEW,P3 normal
340148,notification open file,NEW,P3 normal
340149,duplicate atllaunchhelper,CLOSED FIXED,P3 normal
340150,copy type source show ui,CLOSED FIXED,P3 critical
340151,serialization due atl transformation,CLOSED FIXED,P3 normal
340152,rename prefix reconcile model,NEW,P3 normal
340153,npe close selection source,CLOSED FIXED,P3 normal
340154,diagram update default value,NEW,P3 normal
340155,number format exception,RESOLVED INVALID,P3 normal
340156,cce throw change renderers mpartstack,RESOLVED FIXED,P3 major
340157,user double clic element,RESOLVED INVALID,P3 normal
340158,exception type report errorpage define,NEW,P3 normal
340159,build participants receive stale incremental build pom change,RESOLVED FIXED,P3 normal
340160,serialization intermediate java model,CLOSED FIXED,P3 normal
340161,update report package new dali feature name,CLOSED FIXED,P3 major
340162,essential merge work,RESOLVED WORKSFORME,P3 critical
340163,decoration map test step incorrect,CLOSED WONTFIX,P3 normal
340164,obvious way force dep override maven cache check time,CLOSED DUPLICATE of bug 339527,P3 minor
340165,endless loop update latest,RESOLVED FIXED,P3 critical
340166,format serialization work well,CLOSED FIXED,P3 major
340167,add junit orbit,VERIFIED FIXED,P3 enhancement
340168,qqqq,RESOLVED INVALID,P3 normal
340169,get rid hardcoded path objyconnection,CLOSED WONTFIX,P3 normal
340170,add warn default target file already exist,NEW,P5 trivial
340171,facet uninstall page use instead text,CLOSED FIXED,P3 trivial
340172,enumeration equality fail pivot model,CLOSED FIXED,P3 normal
340173,makefile hiddent projectview,RESOLVED INVALID,P3 normal
340174,account jvm,RESOLVED FIXED,P3 normal
340175,jpa facet longer expose jpaplatform library provider enablement condition,RESOLVED FIXED,P1 major
340176,create new image openup essentials course,CLOSED FIXED,P3 normal
340177,update cdt togglebreakpointtargetfactory enablement,RESOLVED FIXED,P3 normal
340178,response miss indexlocation,RESOLVED FIXED,P3 normal
340179,nullpointerexception debugtargetproxy debug worflowcomponent,NEW,P3 normal
340180,per file scanner discovery work,RESOLVED WONTFIX,P3 normal
340181,formatter command line break,VERIFIED FIXED,P3 normal
340182,install new software work osx stick item,CLOSED WORKSFORME,P3 major with 1 vote
340183,new virgo jetty server adapter virgo,RESOLVED DUPLICATE of bug 355392,P3 enhancement
340184,deploy applications work start shell,CLOSED INVALID,P3 normal
340185,per scanner file discovery identify file part build,NEW,P3 normal
340186,miss,CLOSED FIXED,P3 normal
340187,miss,CLOSED FIXED,P3 normal
340188,inconsistent text,ASSIGNED,P3 normal
340189,git junits get break bug,RESOLVED FIXED,P2 normal
340190,brand wizard banner ignore,RESOLVED FIXED,P3 normal
340191,wrong message create artifact wizard,CLOSED FIXED,P3 minor
340192,provide extensibility flexible columns,CLOSED FIXED,P3 enhancement
340193,send double locationevents load page frame,NEW,P3 normal
340194,npe import wizard,RESOLVED FIXED,P3 normal
340195,assertequals fail large long value,CLOSED FIXED,P3 normal
340196,mat toolbar button read jaw screenreader,RESOLVED FIXED,P3 minor
340197,premature end file write artifacts repository,CLOSED DUPLICATE of bug 339862,P3 major
340198,break test catalog unmarshaller,RESOLVED FIXED,P3 normal
340199,conflict key bind,RESOLVED WORKSFORME,P3 normal
340200,create user dictionary,RESOLVED INVALID,P3 minor
340201,last modify timestamp different one file system,NEW,P3 normal
340202,xpand emf miss transition galileo helios version,RESOLVED WORKSFORME,P3 normal
340203,event detail dialog resizable text field,VERIFIED FIXED,P3 normal
340204,api restful,RESOLVED FIXED,P3 normal
340205,error encounter run objectivity store test,CLOSED WONTFIX,P3 normal
340206,recycle transform draw paths gc lead,RESOLVED INVALID,P3 major
340207,use share license framework indigo,CLOSED FIXED,P3 normal
340208,intermittent test failure,NEW,P3 normal
340209,set never persist anywhere,RESOLVED DUPLICATE of bug 205299,P3 major
340210,show incoming decoration task status editor summary,RESOLVED FIXED,P3 trivial
340211,update jsbeautify plugin plugin format,RESOLVED FIXED,P3 normal
340212,change access modifier systemsearchpage methods,RESOLVED FIXED,P3 normal
340213,platform wizard search user repository import platforms,CLOSED FIXED,P1 normal
340214,invalid memory access location execute,RESOLVED WORKSFORME,P3 major
340215,exception open wizard clean workspace,RESOLVED FIXED,P3 normal
340216,npe browse mpc,RESOLVED FIXED,P3 normal
340217,backport change access modifier systemsearchpage methods,RESOLVED FIXED,P3 normal
340218,fail use share email,RESOLVED FIXED,P3 normal
340219,project metadata file save unnecessarily,RESOLVED FIXED,P3 major
340220,share twitter open websites,RESOLVED FIXED,P3 normal
340221,set enablement context variable libraryinstalldelegate cause even change,RESOLVED FIXED,P3 normal
340222,roll back fix,RESOLVED FIXED,P3 normal
340223,use xmljoinnode require accompany xmlid annotation,RESOLVED FIXED,P3 normal
340224,add support attribute,NEW,P3 enhancement
340225,tooltip show lot blank space,CLOSED FIXED,P3 minor
340226,helputil error message log,RESOLVED INVALID,P3 normal
340227,incorrect link zip file download site,NEW,P3 normal
340228,add,RESOLVED WONTFIX,P3 enhancement
340229,download page,CLOSED FIXED,P3 normal
340230,validator cache reset remove event,RESOLVED FIXED,P3 normal
340231,aspectj file tag,RESOLVED FIXED,P3 normal
340232,java compiler level change automatically sometimes middle,VERIFIED INVALID,P3 enhancement
340233,two progress bar open mpc,RESOLVED FIXED,P3 minor
340234,scrollbar marketplace chooser select solution install,RESOLVED FIXED,P3 normal
340235,nothing popup instal already instal feature,RESOLVED DUPLICATE of bug 430410,P3 normal
340236,error click solution,CLOSED FIXED,P3 normal
340237,npe enter credentials,RESOLVED DUPLICATE of bug 333779,P3 normal
340238,error message refer solutions connectors,CLOSED FIXED,P3 minor
340239,solution make scrollbar visible market composite,RESOLVED DUPLICATE of bug 340234,P3 normal
340240,subversive merge show every change file conflict,RESOLVED WORKSFORME,P3 normal
340241,improve error handle catalog available,RESOLVED FIXED,P3 minor
340242,change break api workflowrunner,NEW,P3 major
340243,allow contribution preference scopes without extension registry,NEW,P3 enhancement
340244,roll back fix,RESOLVED INVALID,P3 normal
340245,javascript index thread index data outside workspace,RESOLVED FIXED,P3 normal
340246,disable publish section server editor,NEW,P3 enhancement
340247,jpa project wizard fail set target rt ear,RESOLVED FIXED,P3 normal
340248,miss,RESOLVED FIXED,P3 normal
340249,wizard block ui download catalog image,RESOLVED FIXED,P3 major
340250,miss setsessionpath,RESOLVED FIXED,P3 normal
340251,catalog icon retrieval block ui,RESOLVED DUPLICATE of bug 340249,P3 normal
340252,illegalargumentexception hover catalog,RESOLVED FIXED,P3 minor
340253,fix runtime unit test change multithreading,CLOSED FIXED,P3 normal
340254,regionlifecyclelistener limit,RESOLVED FIXED,P3 normal
340255,documentation bold tag loose lead space,CLOSED FIXED,P3 normal
340256,inconsistencies paint image use different interpolation modes windows,NEW,P3 normal
340257,miss update package collection defaultoppositeendfinder,CLOSED FIXED,P3 major
340258,use bean class interfacename local bean,RESOLVED FIXED,P3 normal
340259,version dependency,RESOLVED FIXED,P3 normal
340260,make dependencies jdt ecf optional,RESOLVED FIXED,P3 enhancement
340261,label core get refresh properly,NEW,P3 normal
340262,duplicate resume process gdb,RESOLVED FIXED,P3 normal
340263,тест задачи,CLOSED INVALID,P3 normal
340264,remove iplog editor menu,RESOLVED FIXED,P3 normal
340265,handle client half close,RESOLVED FIXED,P3 normal
340266,document model support mouseenter mouseexit,NEW,P3 normal
340267,use java run aggregation,RESOLVED FIXED,P3 normal
340268,button label truncation preferences dialogs,VERIFIED FIXED,P3 normal
340269,rate integration,CLOSED DUPLICATE of bug 182161,P3 normal
340270,android adt attribute minsdkversion lower project target api level,CLOSED NOT_ECLIPSE,P3 normal
340271,feature need retagged,RESOLVED FIXED,P3 normal
340272,encode generate entities always,RESOLVED FIXED,P3 normal with 14 votes
340273,allow wild card search open heap dump,RESOLVED FIXED,P3 minor
340274,fail resolve,RESOLVED FIXED,P3 normal
340275,first repository base task,RESOLVED INVALID,P3 normal
340276,make resolution mode granular software sit,NEW,P3 enhancement
340277,,RESOLVED FIXED,P3 normal
340278,,CLOSED INVALID,P3 normal
340279,,RESOLVED DUPLICATE of bug 323684,P3 normal
340280,nullpointerexception criteriaqueryimpl use multiselect,RESOLVED FIXED,P2 major
340281,examples plugin zip,CLOSED FIXED,P1 normal
340282,emf queryset facetsets open modisco browser default,NEW,P5 normal
340283,history view show tag point commit contain branch history,RESOLVED FIXED,P3 normal
340284,custom touchpoint action break update site contain sign bundle jar file,NEW,P3 major
340285,npe import project package,CLOSED FIXED,P3 major
340286,npe within rankinginjector,RESOLVED FIXED,P3 normal
340287,graphic dispose,CLOSED FIXED,P3 major
340288,create repository location already git control,RESOLVED FIXED,P3 normal
340289,jvm crash create example project,RESOLVED DUPLICATE of bug 333227,P3 major
340290,provide help individual command,RESOLVED FIXED,P3 enhancement
340291,provide help individual command,RESOLVED FIXED,P3 enhancement
340292,copy text work tabular,NEW,P3 normal
340293,provide help individual command,RESOLVED FIXED,P3 enhancement
340294,miss since upgrade,RESOLVED WONTFIX,P3 normal
340295,fix red test cause wrap implementation button,RESOLVED FIXED,P3 normal
340296,command providers provide help individual command,CLOSED FIXED,P3 enhancement
340297,tree selection lose collapse unrelated item windows,RESOLVED FIXED,P3 critical with 1 vote
340298,download repositories take long time,NEW,P3 major with 5 votes
340299,rap wrap table cell,RESOLVED DUPLICATE of bug 320742,P3 enhancement
340300,parallel build use generate makefile manage dependencies,RESOLVED FIXED,P3 minor with 6 votes
340301,ide provide specific icon outlet folder,RESOLVED FIXED,P3 normal
340302,background color problems preview text compare tab,NEW,P3 normal
340303,new language ast annotators,NEW,P3 normal
340304,segmentation error run webkit browser,CLOSED DUPLICATE of bug 340799,P3 normal
340305,gc make gitosis repository unusable egit msysgit,CLOSED FIXED,P3 major
340306,parsecontroller use store retrieve ast local variable implement data dependency instead,NEW,P3 normal
340307,simple way order iastlisteners,NEW,P3 enhancement
340308,pull work multiple repositories,RESOLVED FIXED,P3 normal
340309,issue query cache documentation,NEW,P3 normal
340310,consider change minimum require execution environment,RESOLVED FIXED,P3 enhancement
340311,window streched dual monitor reduce primary monitor lock windows desktop,NEW,P3 trivial with 1 vote
340312,indigo java package log lot output,RESOLVED FIXED,P3 major
340313,button label makefile project preferences truncate,CLOSED DUPLICATE of bug 331783,P3 normal
340314,filedialog need layout behavior improvements,CLOSED DUPLICATE of bug 250697,P3 normal
340315,discover entries label makefile project preferences truncate,RESOLVED WORKSFORME,P3 normal
340316,plugin develpment environment block install,CLOSED WONTFIX,P3 blocker
340317,slow longer texts,CLOSED DUPLICATE of bug 440812,P3 enhancement
340318,undo delete restore latest file state version,RESOLVED FIXED,P3 normal
340319,patch remove warn compilation,RESOLVED FIXED,P3 normal
340320,key assist wok eclipse,CLOSED DUPLICATE of bug 317201,P3 normal
340321,eclipse workbench mirror run mode,CLOSED DUPLICATE of bug 344761,P3 major
340322,home page mention apache maven trademark,RESOLVED FIXED,P3 normal
340323,npe weave,RESOLVED FIXED,P3 normal
340324,update google visualizations latest version,RESOLVED FIXED,P3 enhancement
340325,search miss result default content,RESOLVED INVALID,P3 normal
340326,cvs keep ask password decrypt private key,NEW,P3 normal
340327,mat cannot read ibm heap heap dump anymore,RESOLVED WORKSFORME,P3 major
340328,much activation go,RESOLVED FIXED,P3 major
340329,enhance create table statement prefix,NEW,P3 enhancement
340330,need mean disable inclusion generate dependencies,CLOSED DUPLICATE of bug 310255,P1 normal
340331,miss option,CLOSED FIXED,P3 enhancement
340332,popup notifications task hide query subtasks match check,RESOLVED FIXED,P3 normal
340333,miss option,CLOSED WONTFIX,P3 enhancement
340334,screenshots gef helper class contain old package path,CLOSED FIXED,P3 normal
340335,work,CLOSED FIXED,P3 normal
340336,jpa java se send null password,CLOSED FIXED,P3 normal
340337,template add,CLOSED FIXED,P3 trivial
340338,proposal replace lead char selection,RESOLVED FIXED,P3 normal
340339,need utils class management,CLOSED FIXED,P2 enhancement
340340,properly reflow resize section question,NEW,P3 normal
340341,miss liblttngtrace format handle gracefully,CLOSED FIXED,P3 normal
340342,tooltips command,VERIFIED FIXED,P3 normal
340343,model exception,CLOSED FIXED,P3 normal
340344,xsl ci build fail find abstractvalidationsettingspage,RESOLVED FIXED,P3 normal
340345,provide api trust otherwise untrusted certificate,RESOLVED FIXED,P3 normal with 1 vote
340346,drop jdbc class,NEW,P3 normal with 2 votes
340347,bundle problematic import package,RESOLVED FIXED,P3 normal
340348,eclipse,VERIFIED FIXED,P3 normal
340349,ibm gc root calculate object point,RESOLVED FIXED,P3 normal
340350,product editor launch configuration use launch product,NEW,P3 normal
340351,rename element project explorer cause subtree collapse,NEW,P3 normal
340352,copy local artifacts unnecessary overhead,RESOLVED FIXED,P3 normal
340353,inappropriate pointer errors,VERIFIED WORKSFORME,P3 normal
340354,package explorer collapse subtree rename folder package,NEW,P3 normal
340355,editor work uris,RESOLVED FIXED,P3 major
340356,import wizard lock ui thread long time,CLOSED INVALID,P3 normal
340357,stack overflow exception scroll traditional memory view use page,NEW,P3 normal
340358,trim go empty maximize part restore minimize maximize share area,VERIFIED FIXED,P3 normal
340359,poor performance batch write,NEW,P2 normal with 1 vote
340360,traditional memory view cope address linux,NEW,P3 normal
340361,pin traditional memory view work one debug session,NEW,P3 normal
340362,traditional memory render able address columns,NEW,P3 normal
340363,traditional memory show exist monitor session restart,NEW,P3 normal with 1 vote
340364,schema generation omit property xmljavatypeadapter annotation,RESOLVED FIXED,P3 normal
340365,problems new apis,VERIFIED FIXED,P3 normal
340366,declare interface,CLOSED FIXED,P3 minor
340367,crash java exit code share workspace move new computer,RESOLVED DUPLICATE of bug 149121,P3 critical
340368,tooltip new pin view toolbar button,VERIFIED FIXED,P3 normal
340369,tooltips toolbar button display,RESOLVED WORKSFORME,P3 normal
340370,add help text maven project page import,CLOSED INVALID,P3 enhancement
340371,indentation javadoc template mangle insertion,RESOLVED FIXED,P3 normal
340372,naiveastflattener need support new ast nod,VERIFIED FIXED,P3 normal
340373,error dialog toggle whitespace,RESOLVED NOT_ECLIPSE,P3 normal
340374,eclipse exit without warn often,CLOSED DUPLICATE of bug 319123,P3 normal
340375,merge trystatementwithresources trystatement,VERIFIED FIXED,P3 normal
340376,correct mylyn integration feature dependencies,RESOLVED FIXED,P3 normal
340377,create deployment feature,RESOLVED FIXED,P3 normal
340378,create junit test initial contribution,RESOLVED INVALID,P3 normal
340379,simple cheatsheet editor save sometimes corrupt xml file,CLOSED DUPLICATE of bug 331485,P3 normal
340380,osgi console cinfigurator tool,RESOLVED FIXED,P3 normal
340381,pass program arguments configurator tool java properties file,NEW,P3 normal
340382,configurator tool able install rtp package scratch,RESOLVED FIXED,P3 normal
340383,new quick task work mac,RESOLVED INVALID,P3 normal
340384,argument,CLOSED FIXED,P3 normal
340385,new fortran editor horizontal ruler,RESOLVED FIXED,P3 enhancement
340386,compilerbindings method wrong computation primitives,CLOSED FIXED,P3 normal
340387,diagram connection line width hint,CLOSED FIXED,P3 normal
340388,retrieve image size image,CLOSED FIXED,P3 normal
340389,rework diagram node default action drop service,CLOSED FIXED,P3 normal
340390,improve diagram connection endpoint specification,NEW,P3 enhancement
340391,support one embed connection bind per node,NEW,P3 normal
340392,diagram connection endpoint type wire anything,CLOSED FIXED,P3 normal
340393,submit wizard open error,NEW,P3 normal
340394,submitoperation need,RESOLVED FIXED,P3 normal
340395,return null color change,NEW,P3 normal
340396,content styledtext show completely,NEW,P3 enhancement
340397,fortran page searchable,NEW,P4 normal
340398,recent commit show history view,NEW,P3 major
340399,exist project fail web archive,CLOSED DUPLICATE of bug 257015,P3 normal
340400,add several translations patch change spanish,RESOLVED FIXED,P3 normal
340401,inappropriate proxy resolution resolvelazycrossreference,CLOSED FIXED,P3 normal
340402,eclipse run xulrunner crash press,CLOSED DUPLICATE of bug 319123,P3 critical
340403,call addgraphicalrepresentation custom feature result nullpointerexception,CLOSED FIXED,P3 normal
340404,provide configurator rtp package,RESOLVED FIXED,P3 normal
340405,dead lock job eclipse startup,VERIFIED DUPLICATE of bug 320329,P3 normal
340406,dynamictoolbarcontributionitem class need proxy,NEW,P3 normal
340407,filedialog compile,RESOLVED FIXED,P3 normal
340408,automate standalonesetup,CLOSED WONTFIX,P3 enhancement
340409,resilient serialization,CLOSED WONTFIX,P3 enhancement
340410,eclipse import export miss wrong categories,CLOSED FIXED,P3 normal
340411,shortcuts appear text menu label,RESOLVED FIXED,P3 normal
340412,ui block open menu,RESOLVED FIXED,P3 major
340413,make live editor part open,RESOLVED FIXED,P3 enhancement
340414,latest dtfj break build,RESOLVED NOT_ECLIPSE,P3 normal
340415,crash close review,RESOLVED FIXED,P3 normal
340416,resolve dependencies project orbit,NEW,P3 enhancement
340417,add readme entry open large file,RESOLVED INVALID,P3 normal
340418,resource server address cannot null,ASSIGNED,P3 major
340419,java project link source cause nullpointerexception,CLOSED DUPLICATE of bug 326434,P3 normal
340420,closure parameters,CLOSED FIXED,P3 normal
340421,complex type wrap element update ui,CLOSED FIXED,P3 critical
340422,please remove extraction,RESOLVED FIXED,P3 minor
340423,dialog lead button bar,CLOSED WONTFIX,P3 normal
340424,many import source,CLOSED INVALID,P3 major
340425,disable button element reference,NEW,P3 normal
340426,backport patch ant,CLOSED WONTFIX,P3 normal
340427,jarbasedjsfresource lock jar,RESOLVED FIXED,P3 major
340428,option exploit option,CLOSED FIXED,P3 normal
340429,restrict shell work git repack fail run,RESOLVED FIXED,P3 normal
340430,creation dialog box base model explorer,RESOLVED FIXED,P3 normal
340431,pageheight page fit,VERIFIED INVALID,P3 critical
340432,backport empty string allow dataelement id,RESOLVED FIXED,P3 normal
340433,miss primitive type,CLOSED FIXED,P3 enhancement
340434,instructions,CLOSED DUPLICATE of bug 347870,P3 normal
340435,update war deployment guide use war products tool,RESOLVED FIXED,P3 normal
340436,custom xsd validation break,CLOSED FIXED,P3 major
340437,dynamic menu display correctly,RESOLVED WORKSFORME,P3 normal
340438,insufficient type check operations,CLOSED FIXED,P3 normal
340439,able open mode,RESOLVED FIXED,P3 normal
340440,inline string variable avoid string concatenation,RESOLVED WONTFIX,P3 enhancement
340441,new project dialog box show everything small screen,RESOLVED DUPLICATE of bug 188724,P3 normal
340442,swtbot test,CLOSED FIXED,P3 normal
340443,analyze fix warn central build,CLOSED FIXED,P3 normal
340444,exception editorcontainer line,RESOLVED FIXED,P3 normal
340445,astrewriteanalyzer astrewriteflattener need update,VERIFIED FIXED,P3 normal
340446,open phd txt file exist directory,RESOLVED FIXED,P3 normal
340447,cannot remove central test data set reference,CLOSED WONTFIX,P3 normal
340448,template parameter make papyrus freeze,CLOSED WORKSFORME,P3 normal
340449,change diff resource json representation,VERIFIED FIXED,P3 normal
340450,template bind reverse,RESOLVED FIXED,P3 normal
340451,check quickfix libs miss,CLOSED FIXED,P3 enhancement
