id,title,status,importance
510187,richtextcontrolswtrenderer calculate incorrect line height,CLOSED FIXED,P3 normal
510188,deprecate rt enumeration type,CLOSED FIXED,P3 minor
510189,deprecate utilities,CLOSED FIXED,P3 minor
510190,validation trigger error,CLOSED FIXED,P3 major
510191,profile bundle require papyrus dsml validation,CLOSED FIXED,P2 normal
510192,compare last revision work,CLOSED DUPLICATE of bug 492534,P3 normal with 15 votes
510193,rename move element delete stereotypeapplication,CLOSED WORKSFORME,P3 major
510194,nest port full port cannot position freely vertical edge,UNCONFIRMED,P3 enhancement
510195,connection orthogonal rout may lock logo example,RESOLVED FIXED,P3 normal
510196,pin startobjectbehavioraction create update automatically,CLOSED FIXED,P3 enhancement
510197,crash wake macbook pro,UNCONFIRMED,P3 normal
510198,consider use official maven artifacts equinox,RESOLVED FIXED,P3 enhancement
510199,wrong gmf bendpoints tree creation,NEW,P3 normal
510200,,RESOLVED FIXED,P3 normal
510201,name eclipse simultaneous,RESOLVED FIXED,P3 normal
510203,extract default operations class,CLOSED FIXED,P3 normal
510204,,RESOLVED FIXED,P3 normal with 1 vote
510205,support custom widgets creation domain class,CLOSED FIXED,P3 normal
510206,please update,RESOLVED FIXED,P3 normal
510207,fix wtp web site link must https,RESOLVED FIXED,P3 normal
510208,assign eclipse text editor extensions,RESOLVED WONTFIX,P3 minor
510209,retire unmaintained,RESOLVED FIXED,P3 normal
510210,update type use pattern context value,CLOSED FIXED,P3 normal
510212,make use change deltas incremental index,NEW,P3 normal
510213,code cleanup,RESOLVED FIXED,P3 normal
510214,always use block,RESOLVED INVALID,P3 normal
510215,remove sftp menu items,RESOLVED FIXED,P3 normal
510216,replace eclipse rcp template,RESOLVED WONTFIX,P3 normal
510217,nullpointerexception,NEW,P3 normal
510218,never invoke callin marker creater type,VERIFIED FIXED,P3 major
510219,aeri fail nullpointerexception every application start,CLOSED FIXED,P3 minor
510220,description source feature could different default,NEW,P3 normal
510221,login redirect original target,RESOLVED FIXED,P3 normal
510222,build anymore,CLOSED DUPLICATE of bug 494546,P3 normal
510223,error try save use java editor,CLOSED DUPLICATE of bug 457065,P3 blocker
510224,update fb become invisible,CLOSED FIXED,P3 minor
510225,eclipse infer wrong type,CLOSED DUPLICATE of bug 508834,P3 normal
510226,classcastexception,RESOLVED FIXED,P3 normal
510228,ensure section react change background color theme switch,NEW,P3 normal
510229,eclipse hang startup,NEW,P3 major with 6 votes
510230,javafx table check column exist nest columns work correctly existent paths,CLOSED FIXED,P3 critical
510231,groovy script shell throw exception import modules,REOPENED,P3 normal
510232,switch synchronous call form,REOPENED,P3 enhancement
510233,add timeline development,NEW,P3 normal
510234,add screenshots,NEW,P3 normal
510235,move github,RESOLVED FIXED,P3 normal
510236,duplicate detection properly handle coreexceptions wrap original exceptions,NEW,P3 normal
510237,add keyword cron job script,UNCONFIRMED,P3 normal
510238,fix issue unlock object press enter text widgets,RESOLVED INVALID,P3 normal
510239,conflict children lose children merge,ASSIGNED,P3 normal
510240,influence paint treeitems,NEW,P3 normal
510241,migrate junit,RESOLVED FIXED,P3 normal
510242,please add blog fee planet eclipse,RESOLVED FIXED,P3 normal
510243,improve properties view toolbar action,NEW,P3 enhancement
510244,remove better identify versions oomph installer,NEW,P3 enhancement
510245,dynamic project work set,RESOLVED NOT_ECLIPSE,P3 normal
510246,inconsistency discovery containers,RESOLVED FIXED,P3 normal
510247,nullpointerexception,CLOSED FIXED,P3 normal
510248,replace plain context menu organize categories,CLOSED FIXED,P3 normal
510249,eclipse kura use vulnerable version apache commons fileupload,RESOLVED FIXED,P3 major
510250,workspace default php executable,NEW,P3 minor
510251,always return false,RESOLVED INVALID,P3 normal
510252,component hierarchy unbind module problems,ASSIGNED,P3 normal
510253,error annotation display range outside document range,RESOLVED FIXED,P3 normal
510254,label provider change propagate display thread,RESOLVED FIXED,P3 normal
510255,dse depend,RESOLVED FIXED,P3 enhancement
510256,incremental model code synchronization,ASSIGNED,P3 normal with 1 vote
510257,allow extend workbench via fragment,NEW,P3 enhancement
510258,try delete connection connect part end make deletion impossible,RESOLVED FIXED,P3 major
510259,jface internals generification,RESOLVED FIXED,P3 normal
510260,http https redirection break log,RESOLVED FIXED,P3 major
510261,upgrade,RESOLVED FIXED,P3 normal
510262,faulty error marker template parameter reference log statement,CLOSED FIXED,P3 normal
510263,core junit test fail master build,CLOSED FIXED,P1 critical
510264,merge issue target filter parent child pom,CLOSED NOT_ECLIPSE,P3 normal
510265,,RESOLVED FIXED,P3 normal
510266,crash sigsegv,CLOSED WORKSFORME,P3 normal
510267,code forward navigation work inner interfaces,RESOLVED WORKSFORME,P3 normal
510268,delete state delete incoming outgo transition,RESOLVED FIXED,P3 normal
510269,inner interfaces visible source available,RESOLVED WORKSFORME,P3 normal
510270,wiki link show hipp hudson page,RESOLVED FIXED,P3 normal
510271,work,CLOSED DUPLICATE of bug 492534,P3 major with 2 votes
510272,incremental activation coder fail,NEW,P3 normal
510273,cdt build console cause crash,NEW,P3 blocker
510274,dtd file load semantic ressources,NEW,P3 normal
510275,support language server settings,CLOSED WONTFIX,P3 enhancement
510276,jdt core development resources date,VERIFIED FIXED,P3 normal
510277,add text widgets,RESOLVED FIXED,P3 normal
510278,keep exception log status,RESOLVED FIXED,P3 normal
510279,remove text reference widgets,RESOLVED FIXED,P3 normal
510280,classcastexception,CLOSED FIXED,P3 normal
510281,remove dependencies,CLOSED FIXED,P3 critical
510282,remove dependency,CLOSED FIXED,P3 normal
510283,content assist cannot handle composite configuration element,CLOSED WONTFIX,P3 minor
510284,rethink activation cod,NEW,P3 normal
510285,pull validationservice dedicate bundle allow use,CLOSED FIXED,P3 normal
510286,add rule,RESOLVED FIXED,P3 normal
510287,validate open id migration script always link active user,RESOLVED WONTFIX,P3 normal
510288,add orbit,RESOLVED FIXED,P3 normal
510289,leave template parameter,NEW,P3 normal
510290,template method template class generate one template parameter list,NEW,P3 normal
510291,remove dependency,CLOSED FIXED,P3 normal
510292,provide osgi ldap service filter functionality,RESOLVED FIXED,P3 normal
510293,span elements confuse special,RESOLVED FIXED,P3 normal
510294,dtp compatible lucene oxygen,RESOLVED FIXED,P3 blocker
510295,merge two outbound provision email one,NEW,P3 normal
510296,multi selection bound incorrectly consider bendable part without free bend,RESOLVED FIXED,P3 normal
510297,fix ui defect cause enable theme settings,RESOLVED FIXED,P3 normal
510298,test failures,NEW,P3 normal
510299,resolve format issue remove unused constructor parttemplate,RESOLVED FIXED,P3 normal
510300,use enhance loop,RESOLVED FIXED,P3 normal
510301,use enhance loop,RESOLVED FIXED,P3 normal
510302,remove adapters,UNCONFIRMED,P3 normal
510303,avoid unnecessary cast,RESOLVED FIXED,P3 normal
510304,delete unnecessary statements,RESOLVED FIXED,P3 normal
510305,update spring framework,CLOSED FIXED,P3 normal with 1 vote
510306,offer side side display asciidoc,RESOLVED WONTFIX,P3 normal with 1 vote
510307,use enhance loop,RESOLVED FIXED,P3 normal
510308,show warn proposal github users github account,RESOLVED WONTFIX,P4 normal
510309,use lambdas,RESOLVED INVALID,P3 normal
510310,add checklist,NEW,P3 normal
510311,fix issue report sonar,RESOLVED FIXED,P3 normal
510312,replace usage new,RESOLVED FIXED,P3 normal
510313,remove unnecessary whitespace,RESOLVED FIXED,P3 normal
510314,debugger console prompt line render,NEW,P3 minor
510315,uml specific implementation state machine,CLOSED FIXED,P2 enhancement
510316,ui workflows capsule generalization,NEW,P3 enhancement
510317,remove old dnd map code resoruceediting,CLOSED FIXED,P3 normal
510318,implement connection mirror map fbs,CLOSED FIXED,P3 normal
510319,unmapp remove require connection resource,CLOSED FIXED,P3 normal
510320,remove map connection connection delete,CLOSED FIXED,P3 normal
510321,unmapp application elements application delete,CLOSED FIXED,P3 normal
510322,reimplement online create fb,CLOSED FIXED,P3 normal
510323,redefinition exclusion elements state machine,CLOSED FIXED,P2 enhancement
510324,stereotypeelementlistener fail deliver undoredonotifications rollback,UNCONFIRMED,P3 normal
510325,add observable abstraction,RESOLVED FIXED,P3 normal
510326,add support service filter,RESOLVED FIXED,P3 normal
510327,virgo server report windows,CLOSED FIXED,P3 normal
510328,include eclipse sdk allow simple consumption eclipse rcp,RESOLVED WONTFIX,P3 normal
510329,slow fetch,NEW,P3 normal
510330,build fail compilation errors,RESOLVED FIXED,P3 blocker
510331,add ability generate source upon project import,CLOSED MOVED,P3 normal
510333,revert workarounds do release,CLOSED FIXED,P3 normal
510334,compilation silently abort apt classpath,NEW,P3 normal with 1 vote
510335,reduce number object create ls runtime,RESOLVED FIXED,P3 normal
510336,improve genetic csv logger,NEW,P3 normal
510337,link editor always work file nest project,NEW,P3 normal
510338,different source folder maven pde build,NEW,P3 normal
510339,code select construct,RESOLVED FIXED,P3 enhancement
510340,random icons use button,NEW,P3 normal
510341,add tooltips menucontribution dialog,RESOLVED FIXED,P3 normal
510342,element modification emf model change allinstances list order,NEW,P3 normal
510343,remove dependecies gmf tool extra effbd,CLOSED INVALID,P3 normal
510344,cyclic acyclic schedule conversion,RESOLVED FIXED,P3 normal
510345,remove reference abstracteefcustomwidgetcontroller advance widgets documentation,CLOSED FIXED,P3 normal
510346,list selection menucontribution exhaustive,NEW,P3 normal
510347,provide scrollbar project properties preprocessor include macros provide language settings provider options,NEW,P3 minor
510348,diagnose conflict name,NEW,P3 normal
510349,nullpointerexception,CLOSED FIXED,P3 normal
510350,nullpointerexception,NEW,P3 normal
510351,progress view show multiple poll job,RESOLVED DUPLICATE of bug 506562,P3 normal
510352,discussion board template,RESOLVED FIXED,P3 normal
510353,wtp fix monitor localhost address,NEW,P3 normal
510354,default titleareadialog image look bad dark background,RESOLVED FIXED,P3 normal
510355,access project host result time connections,RESOLVED FIXED,P3 normal
510356,would like start eclipse installer exist distro,RESOLVED WORKSFORME,P3 normal
510357,whitespace character parameters escape,CLOSED WONTFIX,P3 normal
510358,proxy error access ci kapua,RESOLVED FIXED,P3 normal
510359,partial validation support,CLOSED WONTFIX,P3 normal
510360,adjust change bug,RESOLVED FIXED,P3 normal
510361,externalannotationprovider exception shall put context exception,VERIFIED FIXED,P3 minor
510362,jvm crash sigsegv,CLOSED WONTFIX,P3 normal
510363,import bdd contain event package,RESOLVED FIXED,P3 enhancement
510364,switch st anytext temporarily add algorithm view,CLOSED FIXED,P3 normal
510365,fbtest sub areas editor partly hide button,CLOSED FIXED,P3 normal
510366,support test subapplications,NEW,P3 normal
510367,debugger console character width dependent width view,NEW,P3 minor
510368,,RESOLVED FIXED,P3 normal
510369,faulty error marker template parameter type,CLOSED FIXED,P3 normal
510370,adapter creation get break,NEW,P3 normal
510371,revision menu entry action support hide revision instead create sub entry inside,CLOSED DUPLICATE of bug 454476,P3 normal
510372,source feature non sdk feature,CLOSED WONTFIX,P3 normal
510373,support assignment ecore collection,NEW,P3 normal
510374,deadlock apply pattern wizard,CLOSED FIXED,P3 normal
510375,new port show prematurely list,NEW,P3 normal
510376,project websites ip due diligence,RESOLVED FIXED,P3 normal
510377,convertjob may overwrite project facet change,RESOLVED FIXED,P3 normal
510378,edapt gerrit jdk,CLOSED FIXED,P3 normal
510379,query legacy throw exception use sirius properties view,CLOSED FIXED,P3 normal
510380,papyrus wizard provide better customization capability specific diagram category,NEW,P3 normal
510381,api tool report ide disagree,VERIFIED FIXED,P3 major
510382,conditional breakpoint fail compile,VERIFIED FIXED,P3 normal
510383,tableitemcount miss,CLOSED FIXED,P3 normal
510384,welcome screen first step web resources icons miss,RESOLVED FIXED,P3 normal
510385,remove filesystem plugins eclipse rcp template,RESOLVED FIXED,P3 normal
510386,build break type mockproject must implement inherit abstract method,RESOLVED FIXED,P3 blocker
510387,expose template easy override,CLOSED FIXED,P3 normal
510388,duplicate task view,CLOSED MOVED,P3 normal
510389,program get build use internal builder parallel build enable,NEW,P3 normal
510390,remove deprecate reference plugin,CLOSED WONTFIX,P3 normal
510391,unify orion editor platform theme settings,CLOSED FIXED,P3 normal
510392,let clients register featurefilters use defaultdiffengine depend comparison context,NEW,P3 normal
510393,reset hard break directories become symlinks,NEW,P3 normal
510394,launch run configuration ignore environment launch configuration,RESOLVED FIXED,P3 normal with 1 vote
510395,reference private field javadoc,NEW,P3 enhancement
510396,appear dashboard,RESOLVED FIXED,P3 normal
510398,provide default dialog preview impact delete model action,NEW,P3 enhancement
510399,launch internal error run job serialize language settings,NEW,P3 normal
510400,make quickfix work headless environment,NEW,P3 normal
510401,unable update marketplace list without solution version,RESOLVED FIXED,P3 normal
510402,jdk ea build move,VERIFIED FIXED,P3 normal
510403,noclassdeffounderror migrate eclipse indigo,RESOLVED WONTFIX,P3 major
510404,comparator errors,RESOLVED FIXED,P3 normal
510405,progress report status bar incorrect clone operation,CLOSED DUPLICATE of bug 463910,P3 normal
510406,junit test case fail integration build,VERIFIED FIXED,P3 normal
510407,allow users hide specific attribute task editor,ASSIGNED,P3 enhancement
510408,eclipse kura would like publish maven central,CLOSED FIXED,P3 normal
510409,support pipeline job,NEW,P3 enhancement
510410,release preparations,CLOSED FIXED,P3 enhancement
510411,label annotations guard trigger transition,CLOSED FIXED,P3 normal
510412,defaultcdomerger produce incorrect result move deltas feature,RESOLVED FIXED,P3 normal
510413,smart last remote fetch merge,NEW,P3 enhancement
510414,typo typetexttosearch message properties xmi tab,RESOLVED FIXED,P3 trivial
510415,rename itool separate ihandler ipolicy,RESOLVED FIXED,P3 normal
510416,debug view entries get clean run,NEW,P3 normal
510417,delete obsolete content old tool wizard move pde,RESOLVED FIXED,P3 normal
510418,pin readselfaction create update automatically,CLOSED FIXED,P3 enhancement
510419,provide functionality viewportpolicy use,RESOLVED FIXED,P3 normal
510420,miss extension point schema build,CLOSED FIXED,P3 normal
510421,abstractscrollaction use viewportpolicy determine operation,RESOLVED FIXED,P3 normal
510422,add viewport manipulate action contribution,RESOLVED FIXED,P3 normal
510423,breakpoints imply suspension execution context,RESOLVED FIXED,P3 major
510424,trigger project,NEW,P3 enhancement
510425,parallel test crash launch test runtime,RESOLVED FIXED,P3 normal
510426,dedicate modular animators execution engines,RESOLVED FIXED,P3 enhancement
510427,findreferencestest fail sometimes machine,RESOLVED FIXED,P3 normal
510428,projectsselectionpage checkout wizard show project random order cannot sort click table column,NEW,P3 normal
510429,unlock fittoviewportlockaction zoom level scroll offset,RESOLVED FIXED,P3 normal
510430,update documentation regard latest treecontentmergeviewer,ASSIGNED,P3 normal
510431,wrong format indendation,VERIFIED WORKSFORME,P3 normal with 1 vote
510432,show subapplications within palette,CLOSED FIXED,P3 normal
510433,allow servers,CLOSED DUPLICATE of bug 522577,P3 enhancement
510434,create connection section change,CLOSED FIXED,P3 normal
510435,add css editor wtp rcp rap package,RESOLVED WONTFIX,P3 normal
510436,develop vxworks platform,CLOSED FIXED,P3 normal
510437,npe delete device system configuration editor,CLOSED FIXED,P3 normal
510438,remove unit diagram preferences,CLOSED FIXED,P3 normal
510439,nosuchelementexception,NEW,P3 critical
510440,several silent npe throw,NEW,P3 normal
510441,class rename affect one project,NEW,P3 normal
510442,npe mergevieweritemproviderconfiguration compare papyrus model,CLOSED FIXED,P3 normal
510443,,VERIFIED FIXED,P3 major
510444,minor enhancements qvto transformation,RESOLVED FIXED,P3 enhancement
510445,subversion fail compare local file latest,CLOSED DUPLICATE of bug 492534,P3 normal with 2 votes
510446,styledtext dnd move drag detection,CLOSED FIXED,P3 normal
510447,eclipse freeze startup,CLOSED NOT_ECLIPSE,P3 blocker
510448,swtexception,CLOSED FIXED,P3 normal
510449,favorited providers list,NEW,P3 trivial
510450,pdt nightly,CLOSED FIXED,P3 normal
510451,reimplement specification properly support architectural contexts viewpoints,RESOLVED FIXED,P3 normal
510452,invalid usage umlprimitivetypesutils,RESOLVED FIXED,P3 major
510453,description wrong contributions,VERIFIED FIXED,P3 normal
510454,delete entry,RESOLVED FIXED,P3 normal
510455,redirect anonymous users login form,RESOLVED FIXED,P3 normal
510456,eclipse hang build workspace stick save workbench state java pojo neon,NEW,P3 normal
510457,try create project already exist return,CLOSED WONTFIX,P3 normal
510458,publish emf compare core maven,UNCONFIRMED,P3 enhancement with 1 vote
510459,usage textdocumentidentifiers rooturi,CLOSED INVALID,P3 normal
510460,epp use dedicate splash reuse platform,RESOLVED FIXED,P3 enhancement
510461,severe bottleneck large databases,VERIFIED FIXED,P1 major
510462,remove unused workspace save preference,CLOSED INVALID,P3 enhancement
510463,break ocl qvtd build,RESOLVED WORKSFORME,P3 major
510464,implement,RESOLVED FIXED,P3 enhancement
510465,proposal fail sendto argumets,RESOLVED FIXED,P3 normal
510466,bind indirectly inherit base method activate,RESOLVED FIXED,P3 normal
510467,store bind hierarchically rather flat list own jar file,VERIFIED FIXED,P3 normal
510468,export product plugins miss,RESOLVED WONTFIX,P3 normal
