id,title,status,importance
290048,jpa clazz parameter unused,CLOSED FIXED,P4 normal
290049,reconcile compilation unit return ast bind,VERIFIED FIXED,P3 normal
290050,font size source code huge print,CLOSED DUPLICATE of bug 256493,P3 normal
290051,external scanner info error workspace path contain space,RESOLVED DUPLICATE of bug 218444,P3 normal
290052,cmof editor,NEW,P3 enhancement
290053,provide common repository,CLOSED FIXED,P4 enhancement
290054,add,RESOLVED FIXED,P3 enhancement
290055,double click insert snippet modify file,RESOLVED FIXED,P3 normal
290056,invalid thread access error new,CLOSED WONTFIX,P3 normal
290057,platform extension point reference typos,VERIFIED FIXED,P3 trivial with 1 vote
290058,fix listen change make outside eclipse,RESOLVED FIXED,P3 normal
290059,structuredtexteditor validate file buffer change document,RESOLVED FIXED,P2 normal
290060,add howto integrate c library,CLOSED FIXED,P3 normal
290061,validate edit support problem dali component,RESOLVED FIXED,P3 normal
290062,need throw exception attempt make set ids single type info,RESOLVED FIXED,P3 normal
290063,incorrect language pack birt,RESOLVED FIXED,P3 normal
290064,toctoolbar help window show tomcat,RESOLVED FIXED,P3 normal
290065,add ant target make exisitng jpa test run spring,RESOLVED FIXED,P3 normal
290066,glassfish drivers run properly,NEW,P3 major
290067,improve error message access issue lose,RESOLVED NOT_ECLIPSE,P3 minor
290068,vmargs rewrite,NEW,P3 minor
290069,testordercustomermapping within fail jboss,CLOSED FIXED,P2 normal
290070,repoman fail repositories relative pathnames,ASSIGNED,P3 normal
290071,html superscript tag work microsoft doc though work fine pdf,CLOSED DUPLICATE of bug 211944,P3 major
290072,constructors parent class ignore,CLOSED INVALID,P1 major
290073,backport additions service model,RESOLVED FIXED,P3 normal
290074,ibreakpointdmdata interface extend idmdata,RESOLVED FIXED,P3 minor
290075,version make unspecified version,RESOLVED WONTFIX,P3 minor
290076,cannot open multiple generate file create one,CLOSED FIXED,P1 major
290077,server runtime default populate even,NEW,P3 normal
290078,formatter profile ignore,NEW,P3 normal
290079,listenerlist properly add call,CLOSED DUPLICATE of bug 249574,P3 normal
290080,rta rtdx break big endian sims,CLOSED FIXED,P3 normal
290081,late consumption lf cr,RESOLVED FIXED,P3 normal
290082,way many rainbox spin cocoa version eclipse,CLOSED DUPLICATE of bug 285175,P3 normal
290083,save change link element location,RESOLVED FIXED,P3 normal
290084,display correct wizard page wizard add import element bpel process,RESOLVED FIXED,P3 normal
290085,refresh properties view change import bpel process source tab bpel editor,RESOLVED FIXED,P3 normal
290086,column width correct excel,VERIFIED FIXED,P3 normal
290087,verifyerror declare parent properly rewrite super constructor since present,RESOLVED FIXED,P2 major
290088,translate mtj chinese,NEW,P3 enhancement
290089,translate get guide chinese,NEW,P3 enhancement
290090,error select wsdl file import wsdl wizard,RESOLVED FIXED,P3 normal
290091,test glassfish issue fail postgresql db,CLOSED WORKSFORME,P2 normal
290092,process editor open one time,RESOLVED FIXED,P3 normal
290093,accessible,RESOLVED FIXED,P3 minor
290094,first,CLOSED DUPLICATE of bug 195834,P3 normal
290095,work psql,CLOSED WORKSFORME,P3 normal
290096,headless product include,RESOLVED FIXED,P3 normal
290097,duplicate resource xatransactiontests,NEW,P3 normal
290098,content type identifiers,VERIFIED FIXED,P3 normal
290099,marker clean manifest match version,NEW,P3 normal
290100,set breakpoint javascript file open jsdt editor,RESOLVED INVALID,P3 normal
290101,set breakpoints html like,NEW,P3 enhancement
290102,mozilla editors persist close workbench,NEW,P3 normal
290103,ocl maintain currency,CLOSED FIXED,P3 normal
290104,creation element fail create new remote class remote project,CLOSED DUPLICATE of bug 282320,P3 normal
290105,update site eclipse inconsistent,CLOSED DUPLICATE of bug 272140,P3 major
290106,draw image display work,NEW,P3 normal
290107,clause generation derby ddl incorrect,RESOLVED FIXED,P3 normal
290108,package make part api,ASSIGNED,P3 enhancement
290109,bug report,RESOLVED WORKSFORME,P3 normal
290110,implement method,RESOLVED FIXED,P3 normal
290111,use inconsistent methods obtain revisions,CLOSED FIXED,P3 normal
290112,action incorrect,RESOLVED WORKSFORME,P3 major
290113,follow dependencies helios build,NEW,P3 normal
290114,possible install undesired update update site cache,CLOSED WONTFIX,P3 normal
290115,define breakpoint type,RESOLVED FIXED,P3 enhancement
290116,register outline context menu documentation error xtext user guide,CLOSED FIXED,P3 trivial
290117,investigate change format unjarred jar,CLOSED FIXED,P3 normal
290118,name exist different message show even type exist,RESOLVED FIXED,P3 normal
290119,make fact bm publish source bundle apparent,RESOLVED FIXED,P3 enhancement
290120,disable troubleshoot tip,RESOLVED FIXED,P3 normal
290121,open resource able filter project,CLOSED DUPLICATE of bug 86973,P3 enhancement
290122,relative path troubleshoot tip,RESOLVED FIXED,P3 normal
290123,share project wizard use deprecate participantpagesaveablepart,RESOLVED FIXED,P3 normal
290124,coreexception throw open quick fix,CLOSED DUPLICATE of bug 195834,P3 normal
290125,javadoc error,RESOLVED FIXED,P3 normal
290126,atf need icons,NEW,P3 minor
290127,clean function seem work,CLOSED FIXED,P1 normal
290128,click name highlight entry,RESOLVED WONTFIX,P5 trivial
290129,babel update site target defintion hang,RESOLVED FIXED,P3 minor
290130,merge lock acquire cache coordination,NEW,P2 normal
290131,exceptions jem adopter product,RESOLVED FIXED,P3 normal
290132,eclipse internal browser crash workbench,RESOLVED NOT_ECLIPSE,P3 critical
290133,provide better error subclass miss,NEW,P3 enhancement
290134,add getter,RESOLVED FIXED,P3 normal
290135,add new option bug compiler preference page,RESOLVED FIXED,P3 normal
290136,editor cannot save,RESOLVED FIXED,P3 normal
290137,infinite recursion,RESOLVED FIXED,P2 normal
290138,cannot select nod editor,RESOLVED FIXED,P3 normal
290139,errors restart eclipse gmf editor open,CLOSED DUPLICATE of bug 273065,P3 normal
290140,wsdl model cannot resolve import wsdl file extension,CLOSED FIXED,P3 normal
290141,wrong display model bidi text emf editors screen,CLOSED DUPLICATE of bug 290142,P3 normal
290142,wrong display model bidi text emf editors screen,CLOSED DUPLICATE of bug 131711,P3 major
290143,wsdl model cannot resolve import wsdl file extension,CLOSED FIXED,P3 normal
290144,validator choose folder show inputfield,REOPENED,P3 major
290145,add parameters tmf base class,CLOSED FIXED,P3 normal
290146,react dom change,RESOLVED FIXED,P3 normal
290147,remote help unescaped character path,RESOLVED FIXED,P3 normal
290148,react dom change,RESOLVED FIXED,P3 normal
290149,react dom change,RESOLVED FIXED,P3 normal
290150,react dom change,RESOLVED FIXED,P3 normal
290151,please add find version field,RESOLVED FIXED,P3 normal
290152,error debug use xdebug,CLOSED FIXED,P3 major
290153,remove original rwt,RESOLVED FIXED,P3 normal
290154,tooltip suppression,RESOLVED INVALID,P3 enhancement
290155,nullpolicy assign null direct field,RESOLVED FIXED,P3 major
290156,validate soap message elements,CLOSED WONTFIX,P3 normal
290157,new,RESOLVED FIXED,P3 normal
290158,setbackgroundmode work text gtk,CLOSED DUPLICATE of bug 235854,P3 normal
290159,integrate lttng state provider,CLOSED FIXED,P3 normal
290160,performance report fail configs db sort,NEW,P3 normal
290161,performance report fail stddev calculate,NEW,P3 normal
290162,pasteintoparentoperation clear external bidirectional reference object,RESOLVED FIXED,P3 normal
290163,performance report make specific assumptions qualifier baseline format,RESOLVED DUPLICATE of bug 481272,P3 normal
290164,imageloader cannot load jpeg file cmyk color model,NEW,P3 normal with 1 vote
290165,move source code file different directory update package,VERIFIED INVALID,P3 normal
290166,within mousedown event prevent mouseup event,NEW,P3 normal with 2 votes
290167,depart committer account deletion sept,CLOSED FIXED,P3 normal
290168,underline text render slightly right,NEW,P3 normal with 9 votes
290169,property bind data source use,VERIFIED FIXED,P3 major
290170,sdo bug nillable elements automatically set type object instance class,RESOLVED FIXED,P3 normal
290171,issue quickfix add tag,VERIFIED FIXED,P3 normal
290172,enhance error report pde build,RESOLVED FIXED,P3 enhancement
290173,migrate connect command asynchronous platform api,RESOLVED FIXED,P3 normal
290174,need compile,RESOLVED FIXED,P3 normal
290175,fail websphere,CLOSED WONTFIX,P3 normal
290176,users cannot open bug products,RESOLVED FIXED,P3 critical
290177,change target use junit ant target,RESOLVED FIXED,P2 normal
290178,update doc new launch bundle pde,RESOLVED FIXED,P3 normal
290179,generate fetch script incorrect module name bundle version specify map,RESOLVED WONTFIX,P3 normal
290180,treemodelcontentprovider modelcontentprovider merge,RESOLVED FIXED,P3 minor
290181,function key support,NEW,P3 enhancement with 1 vote
290182,dynamic probekit fail error,CLOSED FIXED,P1 blocker
290183,task repository remove url refactored,RESOLVED FIXED,P3 normal
290184,update jpa api file,CLOSED DUPLICATE of bug 291838,P2 normal
290185,crash memory,RESOLVED WORKSFORME,P3 normal with 1 vote
290186,bundle lack java content pack repo,NEW,P3 normal
290187,npe,VERIFIED FIXED,P3 normal
290188,default options constrain appropriate value,NEW,P3 normal
290189,infinite loop,CLOSED DUPLICATE of bug 158361,P3 major
290190,update set label change label property,RESOLVED FIXED,P3 minor
290191,distribution value properly generate,RESOLVED INVALID,P3 normal
290192,implement windows service support,CLOSED NOT_ECLIPSE,P3 normal
290193,equinox framework install bundle tolerate escape paths,RESOLVED FIXED,P3 normal
290194,entity generation table list take long time populate use large remote db,RESOLVED FIXED,P3 major
290195,add support standard statistical distributions,NEW,P3 normal
290196,small content errors author exist practice framework,CLOSED WONTFIX,P3 minor
290197,refactor bugzilla search query page layout,RESOLVED FIXED,P3 enhancement
290198,move test utilities separate,RESOLVED FIXED,P3 enhancement
290199,target platform preferences dialog discard list select bundle,RESOLVED WORKSFORME,P3 normal
290200,request inclusion planet eclipse,RESOLVED FIXED,P3 enhancement
290201,symbolic link support work mac,RESOLVED FIXED,P3 normal
290202,update test infrastructure jira jira,RESOLVED FIXED,P3 enhancement
290203,convert test use jirafixture,RESOLVED NOT_ECLIPSE,P2 enhancement
290204,use instead text hint support,RESOLVED FIXED,P3 normal
290205,support google chrome frame,RESOLVED WORKSFORME,P3 enhancement
290206,inject event bus repository managers,RESOLVED FIXED,P3 normal
290207,support multiple instance single vm,RESOLVED FIXED,P3 enhancement
290208,user define column type change blob select aggregation,CLOSED FIXED,P3 normal
290209,photran lack support,RESOLVED FIXED,P3 enhancement
290210,task label display correctly x axis category,VERIFIED FIXED,P3 normal
290211,sort x axis disable x axis,VERIFIED INVALID,P3 minor
290212,control null background inside group tabfolder display correctly cocoa,RESOLVED FIXED,P3 normal
290213,resultset lead exception preview,VERIFIED FIXED,P3 normal
290214,push work well anonymous class,ASSIGNED,P3 normal
290215,press console view send eof application debug,NEW,P3 normal with 1 vote
290216,compile warn official build,RESOLVED FIXED,P3 trivial
290217,simplify highlight lexers,CLOSED WONTFIX,P3 enhancement
290218,error instal composer,RESOLVED FIXED,P3 normal
290219,debug view handle delete key another handler delete contribute select element,VERIFIED FIXED,P3 normal
290220,api tool keep lock file import fail file cannot,VERIFIED FIXED,P1 critical
290221,option try change global,RESOLVED FIXED,P3 normal
290222,label datetime,CLOSED INVALID,P3 normal
290223,substitution group process array element properly deserialization use load,RESOLVED INVALID,P3 blocker
290224,system font part display theme,RESOLVED FIXED,P3 normal
290225,refactor cod script data set output columns page,RESOLVED FIXED,P3 normal
290226,view cannot debug properly,CLOSED FIXED,P3 normal
290227,npe use class compile javac,RESOLVED FIXED,P2 normal
290228,invalid object readability,CLOSED DUPLICATE of bug 152207,P3 enhancement
290229,wrong trace output class,RESOLVED DUPLICATE of bug 285292,P3 normal
290230,wrongly translate illegalargumentexception,RESOLVED FIXED,P3 normal
290231,incorrect enablement button,ASSIGNED,P4 normal
290232,pde build fail,CLOSED INVALID,P3 normal
290233,add option clone profile admin ui,NEW,P3 enhancement with 1 vote
290234,make focus appearance themeable,RESOLVED FIXED,P3 enhancement
290235,problem use ole control set max heap size,NEW,P3 normal
290236,remove string code,RESOLVED FIXED,P3 critical
290237,possibility hide display label link,RESOLVED FIXED,P3 enhancement
290238,submit trac ticket change always trigger full synchronization,RESOLVED DUPLICATE of bug 251658,P3 major
290239,require plugin identifiers remove regenerate gmfgen,RESOLVED FIXED,P3 normal
290240,reset anchor,RESOLVED FIXED,P3 normal
290241,buckminster choke duplicate dependencies maven pom,RESOLVED FIXED,P3 normal
290242,provide opacity widgets,RESOLVED FIXED,P3 enhancement
290243,figure model element correct,RESOLVED FIXED,P3 normal
290244,refresh bug qualify name,RESOLVED FIXED,P3 normal
290245,possible change appearance feature,RESOLVED FIXED,P3 normal
290246,papyrus shall enable complete filter action information one set select elements,RESOLVED FIXED,P3 enhancement
290247,download xml api descriptions need compress,CLOSED INVALID,P3 normal
290248,default behavior arrow key work case,RESOLVED INVALID,P3 normal
290249,put similiar closer top,NEW,P3 enhancement
290250,integrate lttng ui state view resources,CLOSED FIXED,P3 normal
290251,cdoxatransaction commit,CLOSED INVALID,P1 normal
290252,keyboard shortcuts favorite launch,RESOLVED DUPLICATE of bug 29580,P3 enhancement
290253,pb package figure,RESOLVED FIXED,P3 normal
290254,test navigator refactoring operations synchronize test asset logical resource,CLOSED WONTFIX,P2 major
290255,context creation diagram,RESOLVED DUPLICATE of bug 399860,P3 normal
290256,keep synch component elements,NEW,P3 enhancement
290257,apply preferences group diagram level editor level,RESOLVED FIXED,P3 enhancement
290258,papyrus shall enable apply specific alignment label,NEW,P3 enhancement
290259,button bar menu top appear twice,RESOLVED DUPLICATE of bug 285978,P3 normal
290260,test asset location dialogs display test asset,CLOSED WONTFIX,P3 normal
290261,papyrus shall provide feature,NEW,P3 enhancement
290262,allow severity ds component xml problems configurable,NEW,P3 enhancement
290263,wrong null pointer,CLOSED DUPLICATE of bug 538421,P5 enhancement with 1 vote
290264,six new test fail jboss,CLOSED FIXED,P3 normal
290265,support automatic terminal workbench restart,NEW,P3 enhancement
290266,internal validation error cannot cast,RESOLVED DUPLICATE of bug 278172,P3 normal
290267,propagate children,NEW,P3 normal
290268,change old papyrus icons new papyrus icons,RESOLVED FIXED,P1 enhancement
290269,javadoc errors wrt,RESOLVED FIXED,P3 normal
290270,assertionerror getimageuri use reportviewer,CLOSED DUPLICATE of bug 283984,P3 major
290271,dnd test semantic model allow disable drop,RESOLVED FIXED,P3 normal
290272,classcastexception modify maxrowcount sql result preferences,CLOSED DUPLICATE of bug 283807,P3 major
290273,branch inconsistent state,VERIFIED FIXED,P1 blocker
290274,test failures nightly due new pde launch,RESOLVED FIXED,P3 normal
290275,npe value,RESOLVED FIXED,P3 normal
290276,eclipse promting password,RESOLVED NOT_ECLIPSE,P3 normal
290277,eclipse separate directory,CLOSED DUPLICATE of bug 230373,P3 enhancement
290278,password manual proxy,RESOLVED WORKSFORME,P3 normal
290279,instal new transfer write error,CLOSED DUPLICATE of bug 285438,P3 minor
290280,npe,CLOSED DUPLICATE of bug 290187,P3 normal
290281,flood jdt errors log block comment line,VERIFIED WORKSFORME,P3 normal
290282,getcaretlocation miss,ASSIGNED,P3 enhancement with 1 vote
290283,structure implementation drag drop,RESOLVED FIXED,P3 normal
290284,content assist dojo object work web page,CLOSED WONTFIX,P3 normal
290285,api custom jdwp command model state refresh,RESOLVED FIXED,P3 enhancement
290286,template define validation errors appear,RESOLVED FIXED,P3 normal
290287,undo format leave close comment misplace,RESOLVED WORKSFORME,P3 normal
290288,detail java breakpoints,RESOLVED FIXED,P3 enhancement
290289,api breakpoint,ASSIGNED,P3 enhancement
290290,error message copy file another folder,RESOLVED FIXED,P3 normal
290291,add default uri ecf generic provider manager creation,RESOLVED FIXED,P3 normal
290292,cdt internal error build settings crossgcc,RESOLVED FIXED,P3 normal
290293,menubar open menu twice,RESOLVED FIXED,P3 normal
290294,take advice set copyright,NEW,P3 normal
290295,decouple render,RESOLVED FIXED,P3 normal
290296,rerun fail test disable junit,CLOSED DUPLICATE of bug 140392,P3 enhancement
290297,drag drop resource navigator use ltk move,NEW,P3 normal
290298,test result mostly empty,RESOLVED FIXED,P3 normal
290299,temporary disable auto publish,NEW,P3 enhancement
290300,bug externalize meta data file parameterizedtypes,RESOLVED FIXED,P3 normal
290301,instal pdt integration build,CLOSED FIXED,P3 normal
290302,fail glassfish branch,RESOLVED WONTFIX,P3 normal
290303,event miss,RESOLVED FIXED,P3 enhancement
290304,error log update landmarks operation cancel,RESOLVED FIXED,P3 minor
290305,mislead javadoc filtertransform,VERIFIED FIXED,P3 normal
290306,methods overload unavailable type work give error,RESOLVED WONTFIX,P3 normal
290307,xmlobjectreferencemapping null,RESOLVED FIXED,P3 major
290308,maven eclipse plugin fail load exist artifact,NEW,P3 normal
290309,close stream release resources,RESOLVED FIXED,P2 major
290310,include repository version test ouput,RESOLVED FIXED,P3 trivial
290311,readallquery execute instead reportquery,RESOLVED FIXED,P3 normal
290312,npe xsdattributedeclarationsection,CLOSED FIXED,P3 normal
290313,support context iantpropertyvalueprovider would useful,NEW,P3 enhancement
290314,test advance test suite run current jboss version,CLOSED FIXED,P3 normal
290315,null singleton instance oclvoid,CLOSED FIXED,P3 normal
290316,wrong dependency icu,RESOLVED FIXED,P3 normal
290317,agentlocation api cleanup,RESOLVED FIXED,P3 normal
290318,need mean represent dead symbolic link resource tree,ASSIGNED,P3 normal
290319,pde product build create launcher build,RESOLVED WONTFIX,P3 normal
290320,swt override lsuipresentationmode,RESOLVED FIXED,P3 normal with 1 vote
290321,cannot run build already available,RESOLVED FIXED,P3 normal
290322,dirtyregionprocessor cancel schedule job every keystroke,RESOLVED FIXED,P3 normal
290323,need ant task remove ius repo,CLOSED FIXED,P3 normal
290324,poor api builder performance manifest change,VERIFIED FIXED,P1 critical
290325,version problem,RESOLVED FIXED,P3 normal
290326,eclipse include dtype select query even class annotate,RESOLVED FIXED,P2 major
290327,npe try open editor remote system explorer,RESOLVED FIXED,P3 normal
290328,service tab update change component editor source tab,RESOLVED WONTFIX,P3 normal
290329,conversion standard xmi require update,NEW,P3 normal
290330,update ids build page,RESOLVED FIXED,P3 normal
290331,change build path cause project rebuild,CLOSED INVALID,P3 normal
290332,add build repos sdk,RESOLVED FIXED,P3 normal
290333,exceptions jem adopter product,CLOSED FIXED,P3 normal
290334,collate extension point api detail jaxws wiki,RESOLVED FIXED,P3 normal
290335,events always get distribute progressive time order,CLOSED FIXED,P3 normal
290336,add deprecate apis dynamiccontext elementtype,RESOLVED FIXED,P3 normal
290337,revisit use normalize class,RESOLVED FIXED,P5 normal
290338,feature generate heap dump within eclipse ui,CLOSED DUPLICATE of bug 229449,P3 enhancement
290339,unhandled event loop exception,CLOSED DUPLICATE of bug 290535,P3 normal
290340,service model load call early,RESOLVED FIXED,P1 critical
290341,use,CLOSED FIXED,P3 normal
290342,inject emf fail deploy already deploy createemf,RESOLVED FIXED,P3 normal
290343,filter xsd wsdl user click import xsd import wsdl button,RESOLVED FIXED,P3 normal
290344,always show variable choose variable property variable add copy assign element,RESOLVED FIXED,P3 normal
290345,get create local messageexchange,RESOLVED FIXED,P3 normal
290346,click propertyid correlation,RESOLVED FIXED,P3 normal
290347,attribute show chart builder,CLOSED FIXED,P3 normal
290348,error switch worksapce button project button,RESOLVED FIXED,P3 normal
290349,collapse,RESOLVED FIXED,P3 normal
290350,delete exception,RESOLVED FIXED,P3 normal
290351,display detail partnerlinktype switch parnerlink wizard,RESOLVED FIXED,P3 normal
290352,create partner property detail partner link type disable original value partner link type none,RESOLVED FIXED,P3 normal
290353,want smarter carriage return handle code completion,ASSIGNED,P3 enhancement
290354,possible use uninitialized variable,CLOSED WONTFIX,P3 normal
290355,platform provide support office dictionaries instead plain text list dictionaries,RESOLVED WONTFIX,P3 enhancement
290356,npe activity monitor job,RESOLVED FIXED,P3 minor
290357,update feature version daily build,CLOSED FIXED,P3 normal
290358,update feature version daily build,VERIFIED FIXED,P3 normal
290359,frequent illegalstateexception encounter,CLOSED FIXED,P3 normal
290360,nullpointerexception,CLOSED DUPLICATE of bug 276111,P3 normal
290361,adjust ui code new,RESOLVED INVALID,P3 normal
290362,change list plain text,RESOLVED DUPLICATE of bug 316840,P3 enhancement with 1 vote
290363,two obvious problems docs,RESOLVED FIXED,P3 trivial
290364,export instead proprietary,NEW,P3 enhancement with 5 votes
290365,throw illegalargumentexception,RESOLVED FIXED,P3 enhancement
290366,please add dltk index feature dependencies list,CLOSED FIXED,P3 blocker
290367,enablement remove button remove toolbar action bind status select eobject,NEW,P3 normal
290368,report true even element exist,RESOLVED FIXED,P3 critical
290369,patch update build feature version helios release,RESOLVED FIXED,P3 normal
290370,editor tell feature map map feature disappear parent map repo,VERIFIED FIXED,P3 normal
290371,exceptions artefact field always default,CLOSED WONTFIX,P3 minor
290372,implement interface method properly,RESOLVED WONTFIX,P3 normal
290373,line honor print margins,RESOLVED FIXED,P3 normal
290374,patch miss method,RESOLVED FIXED,P3 normal
290375,function list script tab show completely use,VERIFIED FIXED,P3 normal
290376,errant identical warn assignment,VERIFIED FIXED,P3 normal
290377,dynamic help view respect icontextprovider upon open,RESOLVED FIXED,P3 normal
290378,windows jvmti profiler crash profile simple class,CLOSED FIXED,P2 critical
290379,date format automate update,RESOLVED WORKSFORME,P3 normal
290380,context help info popup respect icontextprovider,RESOLVED INVALID,P3 normal
290381,compile warn,VERIFIED FIXED,P3 trivial
290382,arrayindexoutofboundsexception markerattributemap,RESOLVED FIXED,P3 normal
290383,license info subversive feature,RESOLVED WORKSFORME,P3 normal
290384,internal image implementation follow correct cod style,RESOLVED FIXED,P3 normal
290385,commit externals problem,RESOLVED FIXED,P3 normal
290386,correctly support externals action,RESOLVED FIXED,P3 enhancement
290387,cannot save password,RESOLVED WORKSFORME,P3 normal
290388,look fine export preferences,NEW,P3 minor
290389,file handle leak bundle uninstalled depend upon another bundle,RESOLVED FIXED,P3 major
290390,code assist color fonts,NEW,P3 enhancement with 2 votes
290391,add capability wrap selection element,NEW,P3 enhancement
290392,order elements change edit tigerstripe descriptor editor,NEW,P3 enhancement with 1 vote
290393,wrong equal check pluginelement,RESOLVED WONTFIX,P3 trivial
290394,problems connect bugzilla server use mylyn,RESOLVED FIXED,P3 major
290395,update problem new,RESOLVED FIXED,P3 normal with 3 votes
290396,problem joint data set property bind viewer servlet,RESOLVED FIXED,P3 normal
290397,accessible compile head,RESOLVED FIXED,P3 blocker
290398,update use new events mechanism,RESOLVED FIXED,P3 normal
290399,partial cannot instal headless director,RESOLVED FIXED,P3 normal
290400,code formatter empty body,ASSIGNED,P3 enhancement
290401,cod style honor multiple empty line,ASSIGNED,P3 enhancement with 1 vote
290402,allow instal plugins feature,RESOLVED DUPLICATE of bug 291227,P3 normal
290403,internal help browser freeze start,NEW,P3 normal
290404,consider use eventadmin event bus,NEW,P3 enhancement
290405,general maintenance bug tptp,CLOSED FIXED,P3 normal
290406,cannot update,RESOLVED INVALID,P3 normal
290407,project proposal need mentor,RESOLVED INVALID,P3 normal
290408,new remote project wizard page disappear user attempt go previous page,RESOLVED WORKSFORME,P3 normal
290409,add pseudo comment technical string trace message,RESOLVED FIXED,P3 normal
290410,width take maximal width subitems,RESOLVED FIXED,P3 normal
290411,aspectj weaver performant,RESOLVED FIXED,P3 normal
290412,performance problem method,CLOSED FIXED,P3 major
290413,xml editor content assist fail one element substitution group,RESOLVED FIXED,P3 normal with 1 vote
290414,incorrect error message call method object instance,RESOLVED FIXED,P3 normal
290415,garbage javadoc edit scriplets jsp,CLOSED DUPLICATE of bug 277530,P3 normal
290416,director need publisher install certain,RESOLVED WORKSFORME,P3 normal
290417,conflict share project,NEW,P3 normal
290418,conflict information regard eclipse version,CLOSED FIXED,P3 normal
290419,filter context menu contain disable compartment action,RESOLVED FIXED,P3 minor
290420,stax bug unmarshalling simple element,RESOLVED FIXED,P3 normal
290421,search reference diagram,RESOLVED INVALID,P3 normal
290422,group children type,RESOLVED FIXED,P3 enhancement
290423,reference workspace work,RESOLVED WORKSFORME,P3 normal
290424,allow save dirty diagram model explorer,RESOLVED FIXED,P3 enhancement
290425,search element model explorer,RESOLVED FIXED,P3 normal
290426,condition statements object show validation,RESOLVED FIXED,P3 normal
290427,os x capitalize incorrectly epp download page,RESOLVED FIXED,P3 trivial
290428,test remote model fail npe,RESOLVED FIXED,P3 normal
290429,reconcile fold strategy per dirty region,CLOSED FIXED,P3 normal
290430,pull method refactoring change program behaviour mean override,ASSIGNED,P3 normal
290431,enhance scalability contenttype description process,NEW,P3 enhancement
290432,include key map parameterizedtypes,RESOLVED FIXED,P3 normal
290433,script file source folders web project reference web,RESOLVED WORKSFORME,P3 major
290434,undo paste hyperlink cause arrayindexoutofboundsexception,RESOLVED FIXED,P3 normal
290435,create update repos,RESOLVED FIXED,P3 normal
290436,crash,NEW,P3 normal
290437,incorrect override annotation methods override superinterface warn,VERIFIED WONTFIX,P3 normal
290438,add remote project wizard categories project explorer,RESOLVED FIXED,P3 normal
290439,add product spec use generic provider,RESOLVED FIXED,P3 normal
290440,pde junit launch configuration fail launch,CLOSED DUPLICATE of bug 286049,P3 normal
