id,title,status,importance
200031,custom error page help,RESOLVED FIXED,P3 normal
200032,iprogressmonitor dynamic size task,RESOLVED WONTFIX,P3 enhancement
200033,better support flexible hiearchy memory view framework,VERIFIED FIXED,P3 enhancement
200034,indicate cannot resolve,RESOLVED FIXED,P3 normal
200035,provide complementary method,CLOSED NOT_ECLIPSE,P3 trivial
200036,generalize drag drop facilities editors,RESOLVED FIXED,P3 enhancement
200037,write docbook documentation discovery,RESOLVED FIXED,P3 normal
200038,write article use discovery,RESOLVED FIXED,P3 normal
200039,preserve search query,ASSIGNED,P3 enhancement
200040,add match annotations key advance feature,RESOLVED FIXED,P2 enhancement
200041,progressbar smooth style,RESOLVED WONTFIX,P3 normal
200042,portal allow exipred passwords login,CLOSED FIXED,P3 normal
200043,migration oracle toplink metadata,NEW,P5 enhancement
200044,hide filenames structural differences,RESOLVED INVALID,P3 enhancement
200045,dynamic persistence,RESOLVED FIXED,P3 enhancement with 1 vote
200046,add show version toggle control panel,RESOLVED FIXED,P3 normal
200047,dojo widget timeouts set low,CLOSED FIXED,P3 blocker
200048,make common qvt compilation entry point,RESOLVED FIXED,P3 normal
200049,miss preference page,VERIFIED FIXED,P3 minor
200050,enable usermatchmode,CLOSED FIXED,P3 normal
200051,cannot create one,CLOSED FIXED,P3 major
200052,need master email member mail alias,RESOLVED FIXED,P3 normal
200053,need introduce borderitemobliquerouter similiar borderitemrectilinearrouter improve draw connections border items,RESOLVED FIXED,P3 normal
200054,addition,RESOLVED DUPLICATE of bug 195897,P3 normal
200055,badlocationexception throw newly create class,RESOLVED FIXED,P3 normal
200056,npe run schema validation,CLOSED FIXED,P1 critical
200057,get outofmemory exception heap leak error run rcp product,RESOLVED INVALID,P3 normal
200058,problem save change java profile options use pi agent,CLOSED FIXED,P3 major
200059,quit eclipse menu lose local settings,NEW,P3 normal
200060,heap leak set string character styledtext,RESOLVED WONTFIX,P3 normal
200061,callstack filter profile,CLOSED WONTFIX,P2 enhancement with 1 vote
200062,cannot create context menu datatype,CLOSED FIXED,P3 enhancement
200063,ui elements miss cancel create derive,NEW,P3 normal
200064,resourceexception search method reference,VERIFIED FIXED,P3 critical
200065,refresh graph dependencies change,RESOLVED FIXED,P3 normal
200066,highlight cycle graph,NEW,P3 enhancement
200067,code assist longer suggest templates method completions,VERIFIED FIXED,P3 major
200068,adaptermanager fail find correct iadapterfactory iadapterfactory implementation class loader cannot load class return method,RESOLVED FIXED,P3 normal
200069,wsdl file retrieve twice skeleton scenario,CLOSED FIXED,P2 major
200070,cannot create new java project already exist disk,RESOLVED FIXED,P3 normal
200071,button panel populate,RESOLVED DUPLICATE of bug 201665,P3 critical
200072,schedule subtasks appear archive select,RESOLVED FIXED,P3 major
200073,need reestablish,CLOSED FIXED,P3 minor
200074,codegen generate extraneous package reference,VERIFIED FIXED,P3 enhancement
200075,coordsite feature generator break buildid featureid,VERIFIED FIXED,P3 normal
200076,spam show blog,RESOLVED WONTFIX,P5 minor
200077,type java,VERIFIED FIXED,P3 normal
200078,user interface call api,RESOLVED WONTFIX,P3 enhancement
200079,swt widget font render seem,RESOLVED WONTFIX,P3 normal
200080,endless illegal arg exceptions java astprovider,VERIFIED DUPLICATE of bug 199668,P3 critical
200081,port swt,RESOLVED FIXED,P4 enhancement with 1 vote
200082,complete swt wpf,RESOLVED WONTFIX,P4 enhancement with 2 votes
200083,support bidi linux,RESOLVED FIXED,P4 enhancement
200084,make memory permgen management easier new users,RESOLVED DUPLICATE of bug 130964,P3 normal
200085,provide full internationalization mac os x,RESOLVED FIXED,P4 enhancement
200086,implement accessibility mac os x,RESOLVED FIXED,P4 enhancement
200087,exploit capabilities modern jres,RESOLVED FIXED,P4 enhancement
200088,provide additional product level configurability,RESOLVED FIXED,P4 enhancement
200089,provision,RESOLVED FIXED,P4 enhancement
200090,serviceability,VERIFIED FIXED,P4 enhancement
200091,provide commonly request java security feature,RESOLVED FIXED,P4 enhancement
200092,invest pde build release engineer,RESOLVED FIXED,P4 enhancement
200093,osgi standards participation,RESOLVED FIXED,P4 enhancement
200094,model ide,RESOLVED DUPLICATE of bug 252650,P4 enhancement with 1 vote
200095,investigate new directions,RESOLVED FIXED,P4 enhancement
200096,investigate next generation jdt capabilities,RESOLVED FIXED,P4 enhancement
200097,create eclipse plan,RESOLVED FIXED,P4 enhancement
200098,api tool,VERIFIED FIXED,P4 enhancement
200099,focus architectural integrity,RESOLVED FIXED,P4 enhancement
200100,provide api feature,RESOLVED FIXED,P4 enhancement
200101,tablecolumn set image alignment,RESOLVED FIXED,P3 critical
200102,improve performance products,RESOLVED FIXED,P4 enhancement
200103,consider change protect,NEW,P3 normal
200104,implement selectors,RESOLVED FIXED,P3 enhancement
200105,auto expand work asynch tree viewer,VERIFIED FIXED,P3 normal
200106,task step tab show presentation name top,CLOSED FIXED,P3 normal
200107,command line ant work eclipse install directory split,CLOSED FIXED,P3 major
200108,invalid thread access exception,CLOSED FIXED,P3 normal
200109,wtp build break compile platform,CLOSED FIXED,P3 blocker
200110,add constructor staticselectioncommandaction,VERIFIED FIXED,P3 enhancement
200111,cannot use new plugins self host,RESOLVED DUPLICATE of bug 109137,P3 normal
200112,context help link read,RESOLVED FIXED,P3 normal
200113,fix search result toolbar,RESOLVED FIXED,P3 normal
200114,provide version history wiki page,RESOLVED FIXED,P3 normal
200115,select link formtext scroll unnecessarily,RESOLVED FIXED,P3 normal
200116,ant script cannot include xml file use relative,RESOLVED DUPLICATE of bug 69460,P3 major
200117,support spell check hyperlink detection source editor wiki page editor,RESOLVED FIXED,P3 enhancement
200118,cvs corrupt jar,RESOLVED WORKSFORME,P3 critical
200119,class name confuse editor,CLOSED FIXED,P3 normal with 1 vote
200120,leak image handle,NEW,P3 normal
200121,npe update,RESOLVED DUPLICATE of bug 182463,P3 normal
200122,npe jreruntimecomponentprovider,CLOSED DUPLICATE of bug 196039,P3 major
200123,server framework send unexpected failures workspace log,CLOSED FIXED,P3 major
200124,implement createresourcefile ide,RESOLVED FIXED,P3 normal
200125,users confuse create new local behavior,CLOSED DUPLICATE of bug 196080,P3 enhancement
200126,occur fail create table,CLOSED FIXED,P3 major
200127,realm documentation wrong,RESOLVED FIXED,P3 normal
200128,use pde lable provider ensure proper decoration pde icon,RESOLVED FIXED,P3 normal
200129,daily build available,RESOLVED FIXED,P3 enhancement
200130,incompatibleclasschangeerror,RESOLVED FIXED,P3 normal
200131,selection connectionfilterpropertypage need disable database connection profile object,CLOSED FIXED,P3 normal
200132,share group pop,CLOSED FIXED,P3 normal
200133,chart share column bind table,CLOSED FIXED,P2 normal
200134,lose data add list share result set,CLOSED FIXED,P3 normal
200135,reset none data bind set share result,CLOSED FIXED,P3 normal
200136,set share bind none set dataset bind,RESOLVED WONTFIX,P3 normal
200137,crosstab use level attribute position columns,RESOLVED FIXED,P3 normal
200138,create tptp lta relate feature,CLOSED FIXED,P1 enhancement
200139,create tptp lta extension point enhance reface capability,CLOSED FIXED,P1 enhancement
200140,problems dse filter,NEW,P2 major
200141,pop npe delete item bind chart share result,CLOSED FIXED,P3 normal
200142,exception pop set table share result set chart,CLOSED FIXED,P3 normal
200143,allow user modify button fx,CLOSED FIXED,P3 normal
200144,exception occur nest table share parent result,CLOSED FIXED,P3 normal
200145,birt throw jdbc exception,RESOLVED WONTFIX,P3 normal
200146,table insert another header,CLOSED WONTFIX,P3 normal
200147,exception occur rebind copy,CLOSED FIXED,P3 major
200148,npe pop add data grid bind result,CLOSED FIXED,P3 normal
200149,select data bind reference properties,CLOSED FIXED,P3 normal
200150,improve debug tabs,CLOSED WONTFIX,P3 enhancement
200151,exception pop bind reference data item master,CLOSED FIXED,P3 normal
200152,convert,ASSIGNED,P3 enhancement with 1 vote
200153,provide allowsetforegroundwindow,RESOLVED FIXED,P3 enhancement
200154,delete runtime cause target project problems,CLOSED FIXED,P3 enhancement
200155,line comment begin break alignment whole file,CLOSED FIXED,P3 normal
200156,remove synchronize info dialog incomplete,NEW,P3 trivial
200157,dynamic image bind pane share report item,CLOSED FIXED,P3 normal
200158,inconsistent handle unreachable code,VERIFIED FIXED,P2 normal
200159,data share result set display nothing web,CLOSED FIXED,P3 major
200160,job stay run state openmpi compile thread,RESOLVED FIXED,P3 major
200161,rename group share result,CLOSED FIXED,P3 normal
200162,break happen word two simple,CLOSED FIXED,P3 major
200163,datetime linear x axis scale support filter,NEW,P3 enhancement
200164,chart support data set share,RESOLVED FIXED,P3 normal
200165,share bind delete change data bind,CLOSED FIXED,P3 normal
200166,keybindings mac conflict reserve os bind,VERIFIED FIXED,P3 normal
200167,keybindings mac conflict reserve os bind,VERIFIED FIXED,P3 normal
200168,keybindings mac conflict reserve os bind,VERIFIED FIXED,P3 normal
200169,keybindings mac conflict reserve os bind,RESOLVED FIXED,P3 normal
200170,keybindings mac conflict reserve os bind,VERIFIED FIXED,P3 normal
200171,overlap text edit,RESOLVED WORKSFORME,P3 normal
200172,keybindings mac conflict reserve os bind,RESOLVED FIXED,P3 normal
200173,cannot change dataset change data bind dialog share result,CLOSED FIXED,P3 normal
200174,past group share result set,VERIFIED FIXED,P3 normal
200175,save stack trace thread events pause,CLOSED WONTFIX,P2 enhancement with 2 votes
200176,work lazy tree tptp agr tool,CLOSED INVALID,P2 critical
200177,data edit allow select record,CLOSED WONTFIX,P3 enhancement with 6 votes
200178,fail,CLOSED NOT_ECLIPSE,P3 normal
200179,jsp editor wrongly warn pointer,RESOLVED FIXED,P3 normal
200180,token displacement problems bug class field,RESOLVED FIXED,P3 normal
200181,jsp editor wrongly state,RESOLVED DUPLICATE of bug 239002,P3 normal
200182,eclipse lock aix,RESOLVED DUPLICATE of bug 36806,P3 blocker
200183,webstartmain miss property well handle,NEW,P3 normal
200184,editor find editorregistry icon miss,RESOLVED INVALID,P3 normal
200185,problem highlight first position source debug,VERIFIED FIXED,P3 normal
200186,error access marker type marker id,RESOLVED DUPLICATE of bug 211122,P5 normal
200187,deprecate htmlserverimagehandler methods mark deprecate,RESOLVED FIXED,P3 normal
200188,versioning issue three equinox bundle,RESOLVED FIXED,P3 normal
200189,spellchecker remove marker annotations editor,CLOSED NOT_ECLIPSE,P3 normal
200190,wrong validation make file,CLOSED FIXED,P3 normal
200191,memory leak ecore constraint adapter,VERIFIED FIXED,P1 major
200192,add flag smaller scale widget,NEW,P3 enhancement
200193,cannot use java project bujava,CLOSED FIXED,P3 major
200194,asf test execution service race autobuildjob lead unexpected test,CLOSED WONTFIX,P2 major
200195,investigate use direct graph layout,RESOLVED FIXED,P3 normal
200196,use manage form pde viz view,RESOLVED FIXED,P3 normal
200197,empty space palette stack lot entries linux redhat,NEW,P3 normal
200198,unable set method breakpoint method type variable,VERIFIED FIXED,P3 normal
200199,jvmti profiler multithread test case fail vista,CLOSED WORKSFORME,P3 normal
200200,cannot run individual junit test method,RESOLVED DUPLICATE of bug 169222,P3 normal
200201,need new icon testlog file,CLOSED FIXED,P1 normal
200202,malformed javadoc tag,RESOLVED FIXED,P3 normal
200203,false incoming upon submit change editor close user,RESOLVED FIXED,P3 normal
200204,ant run clean build automatically set,CLOSED DUPLICATE of bug 352131,P3 normal with 1 vote
200205,eclipse core tool problem,RESOLVED NOT_ECLIPSE,P3 normal
200206,api docs need iservice,NEW,P3 enhancement
200207,incorrect flag malformed javadoc,NEW,P3 normal
200208,work within macro arguments,RESOLVED FIXED,P3 normal
200209,use fully qualify host name import local log invoke remote import,CLOSED FIXED,P1 normal
200210,use new serviceexception,RESOLVED WORKSFORME,P3 normal
200211,malformed javadoc tag,RESOLVED FIXED,P3 normal
200212,testcase fail linux ipf,CLOSED WORKSFORME,P3 normal
200213,apply multiple project specific settings project,CLOSED DUPLICATE of bug 194414,P5 enhancement
200214,treeviewer performance issue,RESOLVED FIXED,P3 normal
200215,break link resources file,RESOLVED DUPLICATE of bug 154776,P3 minor
200216,problems generate metadata linux,RESOLVED FIXED,P3 normal
200217,common log report wrong event service flow ids,RESOLVED FIXED,P3 normal
200218,documentation http record ie,CLOSED FIXED,P1 normal
200219,strange errors point incorrect folder metadata generator,RESOLVED FIXED,P3 normal
200220,eclipse stop respond due bad interaction subclipse task hyperlink detection,RESOLVED FIXED,P2 major
200221,metadata generator application initialization problematic,RESOLVED FIXED,P3 normal
200222,add support cmdbf query service top sml repository,CLOSED FIXED,P3 enhancement
200223,composite cheat sheet fail root,RESOLVED INVALID,P3 normal
200224,problem tabs,CLOSED WORKSFORME,P3 major with 1 vote
200225,fix stack trace format task editors,RESOLVED DUPLICATE of bug 166402,P3 normal
200226,syntax color symbol index wrong,RESOLVED FIXED,P3 normal with 1 vote
200227,move createdeploymentfilesdatamodeloperation plugin expose extensibility,RESOLVED FIXED,P3 enhancement
200228,install path must,RESOLVED FIXED,P3 critical
200229,default value authorizationsupported,RESOLVED WONTFIX,P3 major
200230,property availlable,RESOLVED FIXED,P3 normal
200231,support create app container without app launcher,RESOLVED FIXED,P3 normal
200232,multiple extension xml file,RESOLVED WONTFIX,P3 enhancement
200233,include,RESOLVED WONTFIX,P3 enhancement
200234,document correctly,NEW,P3 normal
200235,guard circular dependencies,RESOLVED FIXED,P2 enhancement
200236,four byte memory overlay,VERIFIED FIXED,P3 normal
200237,debug launch eclipse process via asf without rebuild tptp jar,CLOSED WONTFIX,P2 normal
200238,query fail,RESOLVED FIXED,P3 normal
200239,use variadic macro mark macro define,RESOLVED FIXED,P3 normal
200240,new warn provide hyperlink update editor,RESOLVED FIXED,P4 minor
200241,ejb client fail classcastexception execute ejb,CLOSED DUPLICATE of bug 226947,P3 normal
200242,new newsgroup ofmp project,RESOLVED FIXED,P3 normal
200243,create separate fraceted project framework,CLOSED INVALID,P3 enhancement
200244,provide generic framework fetch use query service mdr,CLOSED DUPLICATE of bug 186247,P1 enhancement
200245,change jvm ee file pick dialog,RESOLVED DUPLICATE of bug 201758,P3 normal
200246,two copy repositorycreationexception,RESOLVED FIXED,P3 normal
200247,create separate faceted project framework,RESOLVED FIXED,P3 enhancement
200248,add support analyze object reference,CLOSED WONTFIX,P3 enhancement with 3 votes
200249,webservis wrapper class generate wrong folder use non standard source folder,RESOLVED WONTFIX,P3 normal
200250,link,RESOLVED FIXED,P3 normal
200251,add support mode java profiler,CLOSED FIXED,P1 enhancement with 1 vote
200252,use logger instead saferunnable,VERIFIED FIXED,P3 normal
200253,hyperlinks open arbitrary file type,RESOLVED FIXED,P3 normal
200254,refactor navigator properties servlet integrate broker apis,CLOSED FIXED,P1 enhancement
200255,legacy nas probe return capacities information linux platform,RESOLVED FIXED,P3 major
200256,support platform proxy settings,RESOLVED WONTFIX,P3 enhancement
200257,unable set method breakpoint inner type generic,NEW,P3 normal
200258,jpa project wizard nullpointerexception,RESOLVED DUPLICATE of bug 196167,P3 normal
200259,artifact repositories user model,RESOLVED FIXED,P3 normal
200260,add register link form header,RESOLVED DUPLICATE of bug 200975,P3 enhancement
200261,inter profile relationship,RESOLVED INVALID,P3 normal
200262,add support synchronization primitives,CLOSED WONTFIX,P3 enhancement with 4 votes
200263,reconciliation startup,CLOSED WORKSFORME,P3 enhancement
200264,improve usability predefined filtres profile,CLOSED WONTFIX,P2 enhancement with 3 votes
200265,autocomplete codehints attribute os jsf componets,NEW,P3 enhancement
200266,jboss eclipseide work due miss class,RESOLVED INVALID,P3 major
200267,change email address kenn hussey,RESOLVED FIXED,P3 normal
200268,map file creation wizard,VERIFIED FIXED,P1 enhancement
200269,refactor activity meta context handle repository url change,RESOLVED FIXED,P1 normal
200270,ptp runtime detect nod go,RESOLVED WONTFIX,P3 enhancement
200271,mercury itg,NEW,P4 enhancement with 1 vote
200272,outline view optionally include,RESOLVED WONTFIX,P3 enhancement
200273,cannot launch eclipse user,RESOLVED WORKSFORME,P3 normal
200274,refactor navigator properties servlet create cmdbf query,CLOSED FIXED,P1 enhancement
200275,refactor report component use data collection convenient query asembly apis,CLOSED FIXED,P1 enhancement
200276,source hover work catch statements,CLOSED FIXED,P3 normal
200277,pdt remove cvs label decorations,CLOSED WORKSFORME,P2 normal
200278,general revisit openup contributor name conventions,CLOSED FIXED,P3 normal
200279,api enhancement,CLOSED DUPLICATE of bug 169570,P3 enhancement
200280,new data set dialog allow invalid data set name,RESOLVED FIXED,P3 normal
200281,page need work,RESOLVED FIXED,P2 normal
200282,manage drivers disable create datasource connection,CLOSED FIXED,P3 normal
200283,grid lenth cell extend content,CLOSED INVALID,P3 normal
200284,group columns miss create group,CLOSED FIXED,P3 major
200285,data item group header create group,CLOSED FIXED,P3 normal
200286,data set editor size correct,CLOSED FIXED,P3 normal
200287,task list fail multiple monitor,RESOLVED FIXED,P1 normal
200288,rename package across source folders,RESOLVED DUPLICATE of bug 109988,P3 enhancement
200289,aggregate table group share aggregation aggregate,CLOSED FIXED,P3 normal
200290,warn message column bind name xxx already occur input column bind name,CLOSED FIXED,P3 normal
200291,native source include source,RESOLVED WONTFIX,P3 normal
200292,allow key bind pass unused key stroke editor,RESOLVED WONTFIX,P3 enhancement with 7 votes
200293,abstracttagconverter maybe provide new method return multi convert element,NEW,P3 normal
200294,fail deploy chart runtime,CLOSED FIXED,P1 critical
200295,fail deploy chart runtime,CLOSED DUPLICATE of bug 193892,P3 critical
200296,crash negativearraysizeexception give empty format string short parameter,RESOLVED FIXED,P3 major
200297,component elections email,CLOSED FIXED,P3 normal
200298,new create project contain system include paths ubuntu default language,RESOLVED DUPLICATE of bug 304139,P3 normal
200299,extensible login modules,NEW,P3 enhancement
200300,spec tmp directory java invocations,VERIFIED FIXED,P3 normal
200301,strange xtab result use genreport render attach xtab,CLOSED FIXED,P3 normal
200302,link specific bookmark web,CLOSED FIXED,P3 normal
200303,unable clean project cpp thare way clean error markers,NEW,P3 normal
200304,syntax color corrupt use method comment,CLOSED FIXED,P3 normal
200305,shortcut key problem,RESOLVED DUPLICATE of bug 200317,P3 normal
200306,swt button display incorrect linux,RESOLVED WONTFIX,P3 normal
200307,mozilla status bar keep run preview attach,RESOLVED WONTFIX,P3 normal
200308,date time format date cube,RESOLVED WONTFIX,P3 enhancement
200309,allow set trac ticket creation rich editor,RESOLVED FIXED,P2 normal with 1 vote
200310,fail print pdf,CLOSED WORKSFORME,P3 major
200311,testbug,RESOLVED INVALID,P3 trivial
200312,chart variables still bottom right pane select categories,CLOSED FIXED,P3 normal
200313,print pdf mozilla close pdf preview,CLOSED WORKSFORME,P3 normal
200314,share report item share,CLOSED INVALID,P3 major
200315,export data include items share,CLOSED FIXED,P3 normal
200316,contribute property page classpath container project explorer,VERIFIED FIXED,P3 normal
200317,shortcut key problem,RESOLVED WORKSFORME,P3 normal
200318,unexpected runtime error compute text hover,RESOLVED FIXED,P3 normal
200319,border appear word report without border,CLOSED INVALID,P3 normal
200320,add contention analyse feature tptp profiler,CLOSED WONTFIX,P2 enhancement with 4 votes
200321,npe insert data grid share result,CLOSED DUPLICATE of bug 200148,P3 major
200322,setregion shell work new region mac os x,RESOLVED FIXED,P3 major
200323,possibility get thread list heap profiler,CLOSED WONTFIX,P3 enhancement with 1 vote
200324,hide unused view,CLOSED WONTFIX,P3 enhancement with 1 vote
200325,aiob exception use viewer filter,VERIFIED FIXED,P3 normal
200326,referance example profiler give expect,CLOSED WORKSFORME,P3 normal
200327,return real architecture,RESOLVED FIXED,P3 normal
200328,ok button enable change data column,CLOSED FIXED,P3 minor
200329,bad executable select interpreter,RESOLVED FIXED,P3 enhancement
200330,hyperlink set second data set two data together,CLOSED FIXED,P3 normal
200331,launch configuration examples need update,RESOLVED FIXED,P3 normal
200332,keyboard shortcut letter underline menu item addition main eclipse menu linux,ASSIGNED,P3 minor
200333,example,CLOSED NOT_ECLIPSE,P3 normal
200334,line height work way height number larger page size,CLOSED FIXED,P3 normal
200335,performance optimization,CLOSED FIXED,P3 normal
200336,fix layout work use ie firefox,CLOSED INVALID,P3 normal
200337,columnviewereditor leak viewercell,VERIFIED FIXED,P3 normal
200338,external work relative path,RESOLVED INVALID,P3 major
200339,preserve selection sort update different,CLOSED WONTFIX,P3 enhancement with 2 votes
200340,breakpoint log facility,RESOLVED DUPLICATE of bug 71020,P3 enhancement
200341,add thread vizulizer flat list arbitrary thread,CLOSED FIXED,P3 normal with 2 votes
200342,vizualize interaction thread,CLOSED FIXED,P3 normal with 2 votes
200343,connections shortcuts different model type,NEW,P3 enhancement
200344,cannot ruby perspective,RESOLVED FIXED,P3 normal
200345,automate ac test,CLOSED WONTFIX,P3 enhancement with 3 votes
200346,make isv documentation ac exhaustive,CLOSED WONTFIX,P3 enhancement with 1 vote
200347,run build ant view multiple build file run incorrect one,CLOSED FIXED,P3 major
200348,teste mylyn,RESOLVED INVALID,P3 normal
200349,inband fabric agent discover hba linux,RESOLVED FIXED,P1 blocker
200350,ecore find integration take editor fly content modifications account,RESOLVED WONTFIX,P3 normal
200351,improve interaction upstream downstream build,CLOSED FIXED,P1 enhancement with 1 vote
200352,drupal security,RESOLVED FIXED,P3 major
200353,linux context menu unreadable,RESOLVED NOT_ECLIPSE,P3 normal
200354,error evaluate unable create variable object,RESOLVED WORKSFORME,P3 normal
200355,index range exception set setdecimalseparatoralwaysshown false value,RESOLVED FIXED,P3 normal
200356,point mail list newsgroup archive new phoenix page,RESOLVED FIXED,P3 normal
200357,jdt often rebuild workspace,VERIFIED WORKSFORME,P3 normal
200358,breakpoints sometimes skip,RESOLVED WORKSFORME,P3 normal
200359,new server wizard server runtime page initial value get,CLOSED WORKSFORME,P3 normal
200360,xml schema length constraints appear revert ui,CLOSED FIXED,P2 normal
200361,action button debug view disappear sometimes,RESOLVED WORKSFORME,P3 normal
200362,assign add require,RESOLVED FIXED,P3 normal
200363,gmf code generator miss label figure,RESOLVED WORKSFORME,P3 critical
200364,sometimes show value variables value,VERIFIED FIXED,P3 major
200365,el attribute disappear format jsp,RESOLVED WORKSFORME,P2 normal
200366,undo operation appear,NEW,P3 normal
200367,profile type change,CLOSED FIXED,P1 normal
200368,extension draft,CLOSED FIXED,P3 normal
200369,fix stream,RESOLVED FIXED,P3 normal
200370,odajndiname property check,RESOLVED FIXED,P3 normal
200371,object allocation option affect content memory statistic tab,CLOSED DUPLICATE of bug 200532,P3 normal
200372,errors remain problems view fix,RESOLVED WORKSFORME,P3 normal
200373,super class reference get lose save ecore model,VERIFIED FIXED,P3 normal
200374,web page editor add form commandbutton,RESOLVED WORKSFORME,P3 normal
200375,window open window input,CLOSED WONTFIX,P3 normal
200376,bidi issue containernamefield,VERIFIED FIXED,P3 normal
200377,error mark simple object return result,RESOLVED FIXED,P3 normal
200378,remove extra space,CLOSED FIXED,P3 normal
200379,error create jsf facet,RESOLVED FIXED,P3 major
200380,improve detection incompatible solution,RESOLVED FIXED,P3 normal with 3 votes
200381,incorrect assignment,RESOLVED FIXED,P3 normal
200382,whitespace collapse object generate type,VERIFIED FIXED,P3 normal
200383,port tptp clients use new ac apis compatibility,CLOSED WONTFIX,P3 enhancement with 2 votes
200384,support multiple run system,CLOSED WONTFIX,P3 enhancement
200385,utility manage agents,CLOSED WONTFIX,P3 enhancement
200386,cast iproject project,RESOLVED INVALID,P3 normal
200387,value options completely hide ticket creation form,RESOLVED FIXED,P2 normal with 1 vote
200388,columns last item display,RESOLVED FIXED,P2 major
200389,link widget allow every html tag,RESOLVED FIXED,P3 normal
200390,urlimagedescriptor cannot resolve image urls schema,RESOLVED FIXED,P3 normal with 1 vote
200391,center vertically,RESOLVED FIXED,P2 minor
200392,link widget allow every html tag,RESOLVED DUPLICATE of bug 200389,P3 normal
200393,columns confuse large image,RESOLVED FIXED,P3 normal
200394,implement,RESOLVED FIXED,P3 normal
200395,short tag interfere xml php file,CLOSED FIXED,P1 enhancement with 5 votes
200396,implement,RESOLVED FIXED,P3 normal
200397,implement,RESOLVED FIXED,P3 normal
200398,open new window,NEW,P5 normal
200399,return advice memory leak,NEW,P3 normal
200400,camel case match prefix insensitive although spec say prefix sensitive,VERIFIED FIXED,P3 normal
200401,visualeditor project web page inform user europa incompatibility,RESOLVED FIXED,P3 normal
200402,elements follow name convention,CLOSED FIXED,P3 normal
200403,navigation support junit theories,ASSIGNED,P5 normal
200404,directories remove run archive test,CLOSED FIXED,P3 trivial
200405,please add jeff mcafer eclipsecon program committee,RESOLVED FIXED,P3 normal
200406,please give entire eclipsecon program committee access wiki,RESOLVED FIXED,P1 normal
200407,scrum need banner,CLOSED FIXED,P3 normal
200408,issue query performance,RESOLVED DUPLICATE of bug 194258,P3 normal
200409,scrum need box,CLOSED FIXED,P3 normal
200410,error click task editor use ie,RESOLVED FIXED,P2 normal
200411,add quickfilter task search result,RESOLVED DUPLICATE of bug 225172,P4 enhancement
200412,cce switch problems view group build,RESOLVED WORKSFORME,P3 normal
200413,namespace package map table respect,CLOSED WORKSFORME,P2 normal
200414,team apply context menu item show keybinding,VERIFIED FIXED,P3 trivial
200415,axis preferences honor click finish early,CLOSED DUPLICATE of bug 192527,P3 normal
200416,import duplicate jar via module dependencies corrupt way remove duplicate,RESOLVED INVALID,P3 normal
200417,rename expand folder archive display children,CLOSED FIXED,P3 normal
200418,mouse member always fail,RESOLVED FIXED,P3 enhancement with 1 vote
200419,schematron validation work deploy,CLOSED FIXED,P1 critical
200420,request change changebuildconfigactionbase,RESOLVED FIXED,P3 normal
200421,use command documentation update,VERIFIED FIXED,P3 enhancement
200422,confusion builder action,RESOLVED FIXED,P3 normal
200423,junit test failure,CLOSED FIXED,P2 normal
200424,undo operation delete file file system,VERIFIED FIXED,P3 major
200425,misc failures validator,CLOSED DUPLICATE of bug 228223,P3 normal
200426,endpoints fill skeleton,RESOLVED WORKSFORME,P3 major
200427,condition need edit table view,NEW,P3 enhancement with 1 vote
