id,title,status,importance
250072,qvto launch configuration cause npe metamodels null,RESOLVED FIXED,P3 normal
250073,extend custom audit functionality allow selection audit,NEW,P3 enhancement
250074,launch config application local need browse disable,RESOLVED FIXED,P3 normal
250075,problems code completion,CLOSED FIXED,P3 major
250076,update checker,RESOLVED FIXED,P3 normal
250077,quote escape,CLOSED DUPLICATE of bug 225125,P3 normal
250078,datechoosercombo respect set locale,RESOLVED FIXED,P3 normal
250079,code completion,CLOSED FIXED,P3 normal
250080,download never complete,RESOLVED FIXED,P3 major
250081,bug report,RESOLVED NOT_ECLIPSE,P3 normal
250082,bug report,RESOLVED DUPLICATE of bug 250081,P3 normal
250083,search index correctly update,VERIFIED FIXED,P3 normal
250084,main operation entryoperation qvt ast,RESOLVED FIXED,P3 enhancement
250085,breakpoint marker update restart,RESOLVED WONTFIX,P3 normal
250086,qvtoperationalevalenv public internal part,RESOLVED FIXED,P3 normal
250087,code completion empty line,CLOSED FIXED,P3 major
250088,workspace scope code assist,CLOSED INVALID,P3 critical
250089,addition package database new database api,RESOLVED FIXED,P3 normal
250090,diagram problems subprocesses lanes,NEW,P3 minor
250091,reflection method signature cope parametrized return type method declaration,RESOLVED FIXED,P3 normal
250092,page incorrectly list ecf technology project,RESOLVED FIXED,P3 normal
250093,push ipagechangeprovider multipageeditorpart,RESOLVED FIXED,P3 normal
250094,test repos drop dropins folder properly consider,RESOLVED FIXED,P3 normal
250095,update configdemo script remove dojo dependency,CLOSED FIXED,P3 normal
250096,overlay marker remove restore folder specific build settings default,RESOLVED DUPLICATE of bug 298590,P3 normal
250097,extract interface create redundant modifiers,RESOLVED DUPLICATE of bug 141874,P3 trivial
250098,error invoke ca,CLOSED WORKSFORME,P3 normal
250099,filter modules cvs repository list,ASSIGNED,P3 enhancement
250100,please archive eodm component mdt,VERIFIED FIXED,P3 normal
250101,versioning issue latet build,RESOLVED FIXED,P1 blocker
250102,copy subscribers old mail list new mail list,RESOLVED WORKSFORME,P3 normal
250103,ws version issue build,CLOSED FIXED,P3 blocker
250104,please archive ocl tool component mdt,VERIFIED FIXED,P3 normal
250105,report merge errors code generation,NEW,P3 normal
250106,version issue build,RESOLVED FIXED,P3 blocker
250107,build order incorrect project delete,RESOLVED FIXED,P3 normal
250108,integrity constraint violation cascade delete,RESOLVED DUPLICATE of bug 239540,P3 normal
250109,serialize model file contain relative,CLOSED FIXED,P3 major
250110,map file options editor add map file dialog,VERIFIED FIXED,P3 major
250111,search php executables hang circular symlinks,CLOSED DUPLICATE of bug 250113,P3 minor
250112,add modules,VERIFIED FIXED,P3 normal
250113,search php executables hang circular symlinks,NEW,P2 normal
250114,weird behavior try install conflict patch feature,RESOLVED DUPLICATE of bug 254481,P3 normal
250115,provide consistent context menu component part outline view design view,NEW,P3 enhancement
250116,retrieve available update,RESOLVED WONTFIX,P3 enhancement
250117,null pointer exception ptp execution,RESOLVED FIXED,P3 normal
250118,allow committers directly delete address,NEW,P4 normal
250119,feature log,RESOLVED FIXED,P3 normal
250120,performances birt engine decrease respect birt engine,RESOLVED FIXED,P3 critical
250121,unable add plugin target platform external libraries,RESOLVED FIXED,P3 normal
250122,another case incorrect fold,ASSIGNED,P3 normal
250123,use script library file,RESOLVED WORKSFORME,P3 normal
250124,aggregate data epidemic view,CLOSED FIXED,P3 normal
250125,createexistentresourcefromhandle forget create children resources,VERIFIED FIXED,P3 major
250126,use provision support,RESOLVED FIXED,P3 enhancement
250127,javadoc need note platform discrepancy,VERIFIED FIXED,P3 normal
250128,preference statically compile jet templates,RESOLVED FIXED,P3 enhancement
250129,repositoryevent provide repo,ASSIGNED,P3 enhancement
250130,new map file persistence unit selection include project,VERIFIED FIXED,P3 normal
250131,unable pass moderation,RESOLVED NOT_ECLIPSE,P3 normal
250132,cu set product,RESOLVED FIXED,P3 normal
250133,leak hide action set,VERIFIED FIXED,P3 normal
250134,wrong wrap,RESOLVED DUPLICATE of bug 65264,P3 minor
250135,propose ui change build scenarios,CLOSED INVALID,P3 normal
250136,conflict accessible api,VERIFIED FIXED,P3 normal
250137,remove dependency,RESOLVED FIXED,P3 normal
250138,weird sytax errors problems view,CLOSED WORKSFORME,P3 normal with 1 vote
250139,backport remote local overwrite copy work,RESOLVED FIXED,P3 normal
250140,backport save conflict dialog appear save file editor,RESOLVED FIXED,P3 normal
250141,eclipse search superclass correctly,RESOLVED DUPLICATE of bug 240033,P3 normal
250142,convert control statement remove comment mistake,NEW,P3 major
250143,load block selinux,RESOLVED FIXED,P3 normal
250144,aggregateprimarykeytest aggregateprimarykeyorderbytest fail,CLOSED DUPLICATE of bug 247511,P2 normal
250145,api change require support tag drop,RESOLVED FIXED,P1 blocker
250146,fix api tool errors plugins,RESOLVED FIXED,P3 normal
250147,title wrap multiple line edit,CLOSED FIXED,P3 normal
250148,part css file,CLOSED WORKSFORME,P3 normal
250149,expand read reference field,RESOLVED FIXED,P3 normal
250150,click back return previous page,RESOLVED WORKSFORME,P3 normal
250151,validation,NEW,P3 enhancement
250152,binary archive api methods need,RESOLVED FIXED,P3 normal
250153,anonymous see ptp versions,RESOLVED FIXED,P3 normal
250154,run instrument class debugger provide wrong information,CLOSED FIXED,P1 normal
250155,javascript warn issue use datetime widget,RESOLVED FIXED,P3 normal
250156,contribute oracle weblogic workshop orm feature dali,NEW,P3 enhancement with 2 votes
250157,abstractrepomanager keep lock potentially slow sequence,RESOLVED FIXED,P3 normal
250158,zip resources incorrect timestamp load save,VERIFIED FIXED,P3 normal with 1 vote
250159,eraseitem table leave cheese items column resize,NEW,P3 normal with 2 votes
250160,implement radio button use image,RESOLVED DUPLICATE of bug 250162,P3 enhancement
250161,qvto split qvto grammar imperativeocl qvtoperational package,RESOLVED FIXED,P3 normal
250162,make check radio image themeable,RESOLVED FIXED,P3 enhancement
250163,implement,RESOLVED FIXED,P3 enhancement
250164,processingstephandler read process step properly,RESOLVED FIXED,P3 normal
250165,feature still instal remove,RESOLVED WONTFIX,P3 normal
250166,sd change scope save,ASSIGNED,P3 minor
250167,getfriends unimplemented pdomcppclasstype,RESOLVED FIXED,P3 normal
250168,remote search find right result,RESOLVED FIXED,P3 major
250169,problems extend result remote search view,RESOLVED FIXED,P3 normal
250170,use alpha draw block selection,NEW,P3 normal
250171,add styledtext,RESOLVED FIXED,P3 normal
250172,fix insert text block select mode,RESOLVED FIXED,P3 normal
250173,block selection expand right edge editor area,RESOLVED FIXED,P3 minor
250174,fix keyhandling block selection mode,NEW,P3 normal
250175,fix dnd block selection mode,RESOLVED FIXED,P3 normal
250176,draw caret block selection mode,NEW,P3 minor
250177,convert block selections linear selections,RESOLVED FIXED,P3 normal
250178,change keyboard block selection expansion increment match average char width,RESOLVED FIXED,P3 normal
250179,consider draw block selection character,VERIFIED FIXED,P3 normal
250180,reset block selection mode circumstances,RESOLVED FIXED,P3 normal
250181,integrate theme editor rap tool,RESOLVED INVALID,P3 enhancement
250182,load map file stop first bad project,RESOLVED WONTFIX,P3 normal
250183,exceptions server handle properly client,RESOLVED FIXED,P3 normal
250184,default query provider option traverse categories,RESOLVED FIXED,P3 normal
250185,eclipse compiler incorrectly report field define inherit type enclose,VERIFIED INVALID,P3 major
250186,installer fail use eclipse,RESOLVED WORKSFORME,P3 normal
250187,trigger name decorate trigger event,CLOSED FIXED,P3 normal
250188,artifact profile view honor prefs dynamically,RESOLVED FIXED,P3 normal
250189,list instal feature inconsistent confuse,RESOLVED DUPLICATE of bug 224472,P3 normal
250190,codeselect could smarter,NEW,P3 minor
250191,need wiki page show use api tool headless mode,RESOLVED WORKSFORME,P3 normal with 1 vote
250192,miss language pack component,RESOLVED FIXED,P3 normal
250193,styledtext setstylerange work,RESOLVED FIXED,P3 normal
250194,nullpointerexception close eclipse perspective open,RESOLVED NOT_ECLIPSE,P3 trivial
250195,jsf test plugin need range adjustment,RESOLVED FIXED,P3 blocker
250196,jsp error,RESOLVED NOT_ECLIPSE,P3 normal
250197,search update manager,RESOLVED DUPLICATE of bug 233269,P3 normal
250198,allow commonnavigator subclassed,VERIFIED FIXED,P2 normal
250199,diagram model model development,RESOLVED INVALID,P3 normal
250200,new error create view simulation perspective,CLOSED FIXED,P3 normal
250201,proposal article,RESOLVED FIXED,P3 normal
250202,pdt bug edit conflict,CLOSED FIXED,P3 major
250203,substitute null unix shell,RESOLVED FIXED,P3 normal
250204,need check status,RESOLVED FIXED,P3 normal
250205,menu items menu disappear java ee perspective,RESOLVED NOT_ECLIPSE,P3 normal
250206,group oracle dataset lead exception,CLOSED INVALID,P3 normal
250207,project plan render page display xsl transform errors,NEW,P3 normal
250208,integrate jsf facet library provider framework,CLOSED FIXED,P3 enhancement
250209,provide public methods validators,CLOSED FIXED,P3 normal
250210,integrate jpa facet library provider framework,RESOLVED FIXED,P3 enhancement
250211,organize import hang,VERIFIED FIXED,P3 major
250212,work correctly doc,CLOSED FIXED,P3 normal
250213,sort order indicator flip,RESOLVED DUPLICATE of bug 250214,P3 minor
250214,sort order indicator flip,RESOLVED FIXED,P3 normal
250215,infinite recursion uri location,VERIFIED FIXED,P3 normal
250216,work correctly,CLOSED FIXED,P3 normal
250217,,CLOSED INVALID,P3 normal
250218,plugin export package,RESOLVED FIXED,P3 normal
250219,fix change provisional api,RESOLVED FIXED,P3 normal
250220,open oracle sqb dataset lead exception,NEW,P3 minor
250221,plugin project fail launch eclipse mac osx leopard java,RESOLVED INVALID,P3 major
250222,npe block sqb dataset query substr dataset parameter,CLOSED FIXED,P3 normal
250223,eclipse freeze remove bind cell contain grid table,VERIFIED FIXED,P3 normal
250224,eclipse freeze remove bind cell contain grid table,RESOLVED DUPLICATE of bug 250223,P3 normal
250225,manual update change value update,CLOSED FIXED,P3 normal
250226,remove expression expressions view collapse expand,CLOSED FIXED,P3 normal
250227,manual mode change expression refresh whole,CLOSED FIXED,P3 normal
250228,npe vmcommandutils,CLOSED FIXED,P3 normal
250229,render problem external label contain elements,NEW,P3 normal
250230,ensure lazy load econtainer relationships work,CLOSED WONTFIX,P3 normal with 2 votes
250231,npe workbench closure,RESOLVED INVALID,P3 normal
250232,list baseline contributor,CLOSED FIXED,P3 normal
250233,create tmp directory setup,RESOLVED FIXED,P3 normal
250234,please upgrade manifest plugins,CLOSED FIXED,P3 normal
250235,birt version birt runtime need update,CLOSED FIXED,P3 normal
250236,restore properties button disable xml source editor,VERIFIED FIXED,P3 normal
250237,update extend properties local click ok button,CLOSED FIXED,P3 normal
250238,removable data label grid cross tab,RESOLVED DUPLICATE of bug 246507,P3 enhancement
250239,translate correctly hibernate map file,RESOLVED FIXED,P3 normal
250240,export pdf generate unexpected,RESOLVED INVALID,P3 normal
250241,run xls large data size cross tab result tiny column width,REOPENED,P3 normal
250242,group label display differently different,CLOSED FIXED,P3 normal
250243,ecosystem icon without text,RESOLVED FIXED,P3 major
250244,grid gettopindex return correct value,RESOLVED DUPLICATE of bug 375327,P3 normal
250245,add pair element deployment show folder raise exception close project,CLOSED FIXED,P1 normal
250246,give different result fetch content clipboard,NEW,P3 normal
250247,one page ouput preview report landscape master page doc,RESOLVED WONTFIX,P3 normal
250248,description parser require bind unbind specify,RESOLVED FIXED,P3 normal
250249,ouput file report name contain space use instead,CLOSED INVALID,P3 normal
250250,edit cascade retain value reopen,VERIFIED FIXED,P3 minor
250251,provide information syntax child nod,RESOLVED FIXED,P3 normal
250252,series label strange optional group expression,VERIFIED INVALID,P3 normal
250253,abstractemfoperation roll back istatus error severity,VERIFIED FIXED,P3 normal
250254,provide migration column,CLOSED WONTFIX,P3 enhancement
250255,dispose old updatemanager,NEW,P3 normal
250256,show uncategorized work set,NEW,P3 trivial
250257,persist columns attachments table,RESOLVED FIXED,P2 enhancement
250258,dataset crosstab beforeopen script cannot access global variables,RESOLVED WONTFIX,P3 normal
250259,allow selection custom standard artifact creation tool base perspective,CLOSED INVALID,P3 enhancement
250260,nullpointer exception create annotate package,RESOLVED INVALID,P3 normal
250261,enchancements would like suggest,RESOLVED WONTFIX,P3 enhancement
250262,change value expression member reflect view,CLOSED FIXED,P3 normal
250263,explain use rcp,NEW,P3 enhancement
250264,reduce size,RESOLVED DUPLICATE of bug 245633,P3 normal
250265,template custom widget,RESOLVED WONTFIX,P3 enhancement
250266,straightforward library implementation support,RESOLVED FIXED,P3 normal
250267,property assignment coerce number correctly,RESOLVED FIXED,P3 normal
250268,static initialisation filteredtree,RESOLVED FIXED,P1 normal
250269,inconsistencies delete test,CLOSED FIXED,P1 normal
250270,auto activation field disable code assist preference page,CLOSED WORKSFORME,P3 major
250271,replace anonymous inner class creation editpolicy use gef method,RESOLVED FIXED,P3 normal
250272,error activate bundle,RESOLVED WONTFIX,P3 normal
250273,throw nullpointerexception,RESOLVED WONTFIX,P3 normal
250274,deprecate property,CLOSED WONTFIX,P2 normal
250275,weekly build promote download site,RESOLVED FIXED,P3 normal
250276,local provider define index service,RESOLVED FIXED,P3 minor
250277,rename error special character,CLOSED FIXED,P2 normal
250278,tag release run maintenance stream,RESOLVED FIXED,P3 normal
250279,different color logo graphics top navigation safari browser,NEW,P3 normal
250280,weekly build promote download site,RESOLVED FIXED,P3 normal
250281,completion overwrite option insert second pair function,CLOSED FIXED,P3 major
250282,abstracthyperlink check iswidgetdisposed,RESOLVED DUPLICATE of bug 250505,P3 normal
250283,create revise,RESOLVED FIXED,P3 normal
250284,code assist make deprecate elements less relevant,NEW,P3 normal
250285,npe import project set,RESOLVED FIXED,P3 major
250286,test build request,RESOLVED FIXED,P3 normal
250287,support multiple registration service,CLOSED FIXED,P3 enhancement
250288,add delete line compare editor,RESOLVED FIXED,P3 enhancement
250289,add early access mention installer agent download,RESOLVED FIXED,P3 normal
250290,contain valid,CLOSED FIXED,P3 normal
250291,sdd import package export,RESOLVED FIXED,P3 normal
250292,generate wizard appear active part aneditor,RESOLVED FIXED,P3 normal
250293,save modifed annotations messy unreliable,RESOLVED INVALID,P3 normal
250294,sensitive option ignore,CLOSED FIXED,P3 major
250295,large queue build send,RESOLVED NOT_ECLIPSE,P3 normal
250296,testhyperlinks often fail,RESOLVED FIXED,P3 normal
250297,npe,VERIFIED FIXED,P3 normal
250298,manage entity artifacts longer appear picklist attribute type,RESOLVED FIXED,P3 normal
250299,selection reset nsscrollview resize,RESOLVED FIXED,P3 normal
250300,many recipients message,RESOLVED FIXED,P3 normal
250301,bundle exception,CLOSED FIXED,P2 major
250302,sql server improvements,RESOLVED FIXED,P3 normal
250303,content assist document node generate extra empty tag,CLOSED FIXED,P3 normal
250304,support,VERIFIED FIXED,P3 enhancement
250305,cannot activate default button text,RESOLVED WORKSFORME,P3 normal
250306,ioobe paste multiple line ioconsole clear console,VERIFIED FIXED,P3 normal
250307,internal validation error view javascript file,RESOLVED FIXED,P3 normal
250308,call twice mivariablemanager,CLOSED FIXED,P3 major
250309,assert ion error vm cache update,CLOSED FIXED,P3 normal
250310,cause indexoutofboundsexception emptystring,CLOSED NOT_ECLIPSE,P3 major
250311,surface resource notification lock,NEW,P3 enhancement
250312,galileo flag,VERIFIED FIXED,P3 normal
250313,quote strip string parse within assign alternative,CLOSED FIXED,P3 normal
250314,unexpected exception solve return ok status,RESOLVED FIXED,P3 normal
250315,improve attendance track ac call,CLOSED FIXED,P3 normal
250316,move update site list preferences page,RESOLVED FIXED,P3 normal
250317,improve disseminate information emo,NEW,P3 normal
250318,rt redirection,RESOLVED INVALID,P3 normal
250319,cannot cancel build use rse provider,RESOLVED FIXED,P3 major
250320,create medium discussions among committers,CLOSED FIXED,P3 normal
250321,eclipselink jpa jar need eclipselink test,VERIFIED FIXED,P3 normal
250322,trace tab pde launch configs show checkmark select options,RESOLVED FIXED,P3 major
250323,memory context need different memoryretrieval,RESOLVED FIXED,P3 normal
250324,default overwrite via enablement reflect,NEW,P3 enhancement
250325,ui show duplicate categories refresh,RESOLVED WONTFIX,P3 normal
250326,need capture project mentor metadata,CLOSED FIXED,P3 enhancement
250327,shell cannot become key window,RESOLVED FIXED,P3 normal
250328,memorycache keep track context,CLOSED FIXED,P3 normal
250329,issue uris space,RESOLVED FIXED,P3 normal
250330,oaw source plugins contain wrong source,CLOSED NOT_ECLIPSE,P3 normal
250331,unable remove save,RESOLVED WORKSFORME,P3 blocker
250332,unable remove save,RESOLVED DUPLICATE of bug 250331,P3 blocker
250333,ds page remove element user remove last interface,RESOLVED FIXED,P3 normal
250334,rename nls property file need special handle respect header,RESOLVED FIXED,P3 normal
250335,sdo tck need method xsdhelper implementation,RESOLVED FIXED,P3 normal
250336,expression service attempt create expression exist,ASSIGNED,P3 enhancement
250337,update,RESOLVED FIXED,P3 normal
250338,npe,RESOLVED FIXED,P3 normal
250339,committers cartoon might consider politically incorrect,RESOLVED DUPLICATE of bug 249371,P3 normal
250340,create template method junitlaunchconfigurationdelegate,RESOLVED FIXED,P3 trivial
250341,noclassdeffounderror try create remote project,RESOLVED INVALID,P3 normal
250342,open,RESOLVED WONTFIX,P3 trivial
250343,synchronize infinite,CLOSED FIXED,P3 trivial
250344,strategic consumer label display councils web page,NEW,P3 normal
250345,ecore register build xtext project maven,CLOSED NOT_ECLIPSE,P3 normal
250346,please update link paperclips project swt community page,RESOLVED FIXED,P3 normal
250347,npe model validation,CLOSED NOT_ECLIPSE,P3 normal
250348,start ac get new members run,RESOLVED FIXED,P3 normal
250349,unexpected exception solve return ok status,RESOLVED FIXED,P3 normal
250350,view properties trigger result exception,CLOSED FIXED,P3 normal
250351,file sometimes windows machine,CLOSED FIXED,P3 normal
250352,project explorer restore tree expansion selection state restart,RESOLVED DUPLICATE of bug 149000,P3 normal with 1 vote
250353,simpleconfigurator play well others,NEW,P3 normal with 1 vote
250354,miss attribute always mean,NEW,P3 enhancement
250355,automatic resolution cqs,RESOLVED FIXED,P3 enhancement
250356,implement solution output slot instead artifacts,CLOSED FIXED,P3 normal
250357,generic delta ddl generator skip change,RESOLVED FIXED,P3 normal
250358,workbench punt keybindings ccombo popup open,NEW,P3 normal
250359,compile error daily build,CLOSED FIXED,P3 blocker
250360,compile error daily build,CLOSED FIXED,P3 normal
250361,error message open preference dialog click,CLOSED FIXED,P3 normal
250362,comiple error daily build,CLOSED FIXED,P3 blocker
250363,compile error daily build,CLOSED FIXED,P3 blocker
250364,create baseline zip store wrong folder name db,CLOSED FIXED,P2 major
250365,exclude specific wildcard entries flatten organize import,RESOLVED WONTFIX,P3 enhancement
250366,bottom border crosstab measure header cell first show preview pdf,CLOSED FIXED,P3 normal
250367,crash update process,NEW,P3 critical
250368,format wrong,RESOLVED WONTFIX,P3 critical
250369,order incorrect,RESOLVED DUPLICATE of bug 173732,P3 critical
250370,update script use,RESOLVED WONTFIX,P3 major
250371,add edit delete categories type conference chair,RESOLVED WONTFIX,P3 normal
250372,miss header,RESOLVED FIXED,P3 trivial
250373,allow export able inherit internal,RESOLVED WONTFIX,P3 normal
250374,one crosstab line separate correctly page break happen pdf,CLOSED FIXED,P3 normal
250375,use,RESOLVED FIXED,P3 normal
250376,change type cdotransaction,CLOSED FIXED,P2 enhancement
250377,insert null svn file urls,RESOLVED FIXED,P3 normal
250378,insert space mylyn task subversion commit,RESOLVED DUPLICATE of bug 249572,P3 normal
250379,cannot open file outside project,RESOLVED FIXED,P3 normal
250380,replace log configure,CLOSED FIXED,P3 normal
250381,miss message,RESOLVED FIXED,P3 normal
250382,move association end get error,RESOLVED FIXED,P3 normal
250383,implementation,CLOSED FIXED,P3 normal
250384,errors rename entity appear instance diagram,RESOLVED FIXED,P3 normal
250385,move attribute lose annotations,RESOLVED FIXED,P3 normal
250386,move attribute diagram lose annotations,CLOSED FIXED,P3 normal
250387,reparenting entity diagram,RESOLVED FIXED,P3 normal
250388,move association end diagram,RESOLVED FIXED,P3 normal
250389,rename package,RESOLVED FIXED,P2 normal
250390,diagram error,RESOLVED WORKSFORME,P3 normal
250391,refactoring give npe use project link directories,VERIFIED FIXED,P3 normal
250392,react change platform charset handle,VERIFIED FIXED,P2 major
250393,olddifferencer maintain anymore,RESOLVED FIXED,P3 normal
250394,completion ignore,CLOSED DUPLICATE of bug 250546,P3 major
250395,parser allow multiple parameters name,CLOSED FIXED,P3 normal
250396,cache prefetch work expressions view,CLOSED FIXED,P3 normal
250397,parser allow multiple identical template definitions,CLOSED FIXED,P3 normal
250398,fault javadoc,VERIFIED FIXED,P3 normal
250399,miss line break problem message,NEW,P3 normal
250400,qvto split qvto cst imperativeocl qvtoperational package,NEW,P3 normal
250401,npe textmergeviewertest,RESOLVED FIXED,P3 normal
250402,import resolution break outside source delete class,VERIFIED NOT_ECLIPSE,P3 normal
250403,qvto support computeexp expression,RESOLVED FIXED,P3 normal
250404,marker select box,CLOSED FIXED,P3 major
250405,one sample report preview pdf,CLOSED FIXED,P3 normal
250406,drag associations dependencies onto diagram,RESOLVED FIXED,P3 normal
250407,part border draw preview one sample report pdf,CLOSED FIXED,P3 normal
250408,api tool content assist proposals available new category,VERIFIED FIXED,P3 normal
250409,distinguish pure view note semantic comment,RESOLVED FIXED,P3 normal
250410,cannot select revision find mode,NEW,P3 minor
250411,create db index map table,CLOSED FIXED,P3 enhancement
250412,stackoverflowerror save java file,VERIFIED WORKSFORME,P3 minor
250413,let know call,RESOLVED WONTFIX,P3 enhancement
250414,stale data display register expressions view hide,VERIFIED FIXED,P3 normal
250415,xsd adapter must react project name change,CLOSED NOT_ECLIPSE,P3 normal
250416,fix issue,RESOLVED FIXED,P3 normal
250417,restore memento flag set false restore startup,RESOLVED FIXED,P2 normal
250418,drag local task unscheduled category set schedule date today,RESOLVED FIXED,P3 normal
250419,provide rangedifferencer api compare core,RESOLVED FIXED,P3 normal
250420,bingindg preference honour,NEW,P3 normal with 1 vote
250421,add compare view,RESOLVED DUPLICATE of bug 71374,P3 enhancement
250422,editor preference index,RESOLVED FIXED,P3 normal
250423,swt source different platform display debug,RESOLVED DUPLICATE of bug 260850,P3 normal
250424,xslt transformation component,CLOSED NOT_ECLIPSE,P3 enhancement
250425,interface extraction terminate internal error,RESOLVED FIXED,P3 normal
250426,glite job status history incorrect,CLOSED NOT_ECLIPSE,P3 normal
250427,javadoc constructor mention,RESOLVED FIXED,P3 trivial
250428,throw exception,RESOLVED DUPLICATE of bug 216945,P3 normal
250429,need add component,CLOSED FIXED,P3 blocker
250430,indexoutofboundsexception throw rearrange connection call,CLOSED FIXED,P3 normal
250431,npe open dialog,RESOLVED DUPLICATE of bug 250401,P3 critical
250432,support url work via,RESOLVED FIXED,P3 enhancement
250433,override indicators display overview ruler,CLOSED FIXED,P2 normal
250434,change project property page libraries,CLOSED FIXED,P3 normal
250435,leverage rap datetime widget,NEW,P3 normal
250436,image dispose error switch work set,RESOLVED WORKSFORME,P3 normal
250437,error search devices,CLOSED FIXED,P1 critical
250438,define extension point library definition,CLOSED FIXED,P3 normal
250439,scope definition functionality,CLOSED FIXED,P3 enhancement
250440,use instead create dispose cursors,RESOLVED FIXED,P3 enhancement
250441,create library manager,CLOSED FIXED,P3 normal
250442,implement jpa pessimistic lock support,RESOLVED DUPLICATE of bug 248489,P3 normal
250443,content assist shell title bar,RESOLVED FIXED,P3 normal
250444,multiple project different jpa platform cause cces,VERIFIED FIXED,P3 major
250445,tptp web,CLOSED FIXED,P1 normal
250446,open newprojectcreationoperation programatically create plugins,CLOSED DUPLICATE of bug 188795,P3 normal
