id,title,status,importance
300113,match highlight,RESOLVED INVALID,P3 normal
300114,pipelineshapemodification handle set operations correctly,VERIFIED FIXED,P3 normal
300115,drill license page pretty,NEW,P3 enhancement
300116,performance improve marshal output stream,RESOLVED FIXED,P3 normal
300117,report hardware unclear,RESOLVED WONTFIX,P3 normal
300118,detail section small,RESOLVED WONTFIX,P3 normal
300119,launcher break photran,RESOLVED DUPLICATE of bug 297130,P3 major
300120,npe,RESOLVED INVALID,P3 normal
300121,color title group control cannot change,CLOSED DUPLICATE of bug 237729,P3 normal
300122,npe upgrade sdk,VERIFIED FIXED,P3 major
300123,nullpointerexception occur projectclassgenerator,CLOSED FIXED,P3 normal
300124,eventconsumerjob never finish,RESOLVED WONTFIX,P3 normal
300125,reader create workflowcontext cause xpand generator fail,CLOSED WONTFIX,P3 normal
300126,eclipse fail start give explanation use bite eclipse bite,CLOSED DUPLICATE of bug 221969,P3 enhancement
300127,mylyn build fail test case,RESOLVED DUPLICATE of bug 296894,P3 normal
300128,imasterdetailsridget api update apply button enablement,RESOLVED FIXED,P3 normal
300129,npe automate test,VERIFIED FIXED,P3 normal
300130,dropins test singleton fail,CLOSED DUPLICATE of bug 299941,P3 normal
300131,test fail,CLOSED WONTFIX,P3 normal
300132,move provisioningplan planner detail,RESOLVED FIXED,P3 normal
300133,local class inside enum constants generate default constructor without implicit constructor call,VERIFIED FIXED,P3 normal
300134,consider add faq,RESOLVED FIXED,P3 enhancement
300135,update mint overview project page paragraph,CLOSED WONTFIX,P3 normal
300136,classpathentry optional attribute honor var entries,VERIFIED FIXED,P3 normal
300137,activity diagram palette work,RESOLVED FIXED,P3 normal
300138,pdf emitter use bold time new roman instead bold lucida sans linux,CLOSED WONTFIX,P3 normal
300139,miss proposal qualify field access,RESOLVED FIXED,P3 normal
300140,director throw exception perform headless install,CLOSED DUPLICATE of bug 296066,P3 normal
300141,inclusion change,RESOLVED DUPLICATE of bug 301922,P3 enhancement
300142,generate file open preview report huge number line xls,CLOSED FIXED,P3 normal
300143,open new page anchor html,RESOLVED WORKSFORME,P3 normal
300144,remove default button report parameter dialog update,CLOSED INVALID,P3 normal
300145,temp file clear one sheet generate xls,CLOSED FIXED,P3 normal
300146,proxy detail set within eclipse ignore new,RESOLVED WORKSFORME,P3 normal
300147,return width longest visible item,NEW,P3 normal with 1 vote
300148,provide additional functionality type,CLOSED FIXED,P3 enhancement
300149,support remote cross reference convenient api client spi server store implement,CLOSED FIXED,P3 enhancement
300150,compile warn official build,CLOSED DUPLICATE of bug 300070,P3 normal
300151,build page show wrong state,RESOLVED FIXED,P3 normal
300152,monospace fonts mediawiki editor look strange,CLOSED WORKSFORME,P3 normal
300153,development real bundle class path inconsistent bundle classpath header,RESOLVED WONTFIX,P3 normal
300154,handle changeable ecore property readonly,CLOSED DUPLICATE of bug 300714,P3 major
300155,headless build pick plugins baselocation first,RESOLVED WONTFIX,P3 normal
300156,add drag drop support task assign change resources changesets,CLOSED DUPLICATE of bug 111936,P3 enhancement
300157,npe open compare editor,VERIFIED FIXED,P3 normal
300158,deployable install offer default repository,RESOLVED FIXED,P3 normal
300159,rename move file must execute delete svn,RESOLVED WONTFIX,P3 major
300160,item deselected text remain visible,RESOLVED WORKSFORME,P3 major
300161,process deltas,RESOLVED FIXED,P3 normal
300162,java source format section project fail inside string concat,VERIFIED DUPLICATE of bug 294529,P3 major
300163,problem keywords,CLOSED FIXED,P3 normal
300164,update comment edit part gmfgen run code generation,RESOLVED FIXED,P3 critical
300165,case update comment edit part gmfgen run code generation,RESOLVED FIXED,P3 critical
300166,update comment edit part gmfgen run code generation,RESOLVED INVALID,P3 normal
300167,structure update comment edit part gmfgen run code generation,RESOLVED FIXED,P3 critical
300168,machine update comment edit part gmfgen run code generation,RESOLVED INVALID,P3 normal
300169,update comment edit part gmfgen run code generation,RESOLVED FIXED,P3 critical
300170,shell computetrim return wrong result,CLOSED FIXED,P3 normal
300171,unhandled event loop exception,NEW,P3 blocker
300172,marker example bottom button markersubmoduleview hide,RESOLVED FIXED,P3 normal
300173,reorder items toolbar menu reflect renderer,RESOLVED FIXED,P3 normal
300174,problem refresh page internal web browser instal,REOPENED,P3 normal with 1 vote
300175,api analyse npe,CLOSED DUPLICATE of bug 299937,P3 normal
300176,toolbar width fix,CLOSED WONTFIX,P3 normal
300177,author name bredex blog,CLOSED FIXED,P3 normal
300178,httpclients open many connections immediately close,RESOLVED FIXED,P3 normal
300179,repeatedly execute action,RESOLVED FIXED,P3 normal
300180,need solution enforce model integrity regard ui,RESOLVED FIXED,P3 normal
300181,swtexception perspective close,RESOLVED FIXED,P3 normal
300182,expose convert faceted form action configure menu,RESOLVED FIXED,P3 enhancement
300183,return null value call adopter product,RESOLVED FIXED,P3 normal
300184,pulldown menus work,RESOLVED FIXED,P3 normal
300185,compare editor discard change local java file team synchronization perspective,RESOLVED FIXED,P3 normal
300186,message svn show incorrectly,RESOLVED DUPLICATE of bug 293588,P3 major
300187,custom file hide filter project explorer,RESOLVED DUPLICATE of bug 292289,P3 enhancement
300188,xsl run configuration allow select file,NEW,P3 enhancement
300189,information miss errors log due sax parse exception read toc,RESOLVED FIXED,P3 minor
300190,renderer fail move part partsashcontainer,CLOSED WONTFIX,P3 normal
300191,add code format option editor save,CLOSED DUPLICATE of bug 241355,P3 enhancement
300192,project part add visual clue translation tool,NEW,P3 normal
300193,call service,RESOLVED FIXED,P3 normal
300194,delete part fail swtexception,CLOSED WONTFIX,P3 normal
300195,invisible close brace statement,CLOSED FIXED,P1 normal
300196,bug report,RESOLVED WORKSFORME,P3 normal
300197,fail load bundle underscore,RESOLVED FIXED,P3 normal
300198,fail,RESOLVED FIXED,P3 normal
300199,fix draw solid polygons,RESOLVED FIXED,P3 normal
300200,dependency show instal detail page children part request,CLOSED WONTFIX,P3 normal
300201,new job amalgam,VERIFIED FIXED,P3 normal
300202,add select successively increase code block intellij idea,RESOLVED WORKSFORME,P3 enhancement with 1 vote
300203,generate source feature bundle,CLOSED DUPLICATE of bug 354230,P3 normal
300204,tree scrolledcomposite osx cocoa scroll mouse wheel,NEW,P3 normal
300205,double scroll linux,CLOSED WORKSFORME,P3 normal
300206,install history refresh properly deletion entry,RESOLVED FIXED,P3 minor
300207,bad interaction table canvas,NEW,P3 normal
300208,version feature stream,RESOLVED FIXED,P3 normal
300209,new class wizzard able create class enclose method,RESOLVED WONTFIX,P3 enhancement
300210,indirectmap nonsynchronizedvector,NEW,P3 normal
300211,use native synchronize name action,RESOLVED FIXED,P3 minor
300212,popup menu items cannot create project explorer use command framework,RESOLVED WORKSFORME,P3 normal
300213,merge file unmatched hunk result hunks mark conflict,RESOLVED FIXED,P3 normal
300214,individual hunks,ASSIGNED,P3 enhancement
300215,inform project patch accessible,VERIFIED FIXED,P3 enhancement
300216,basicindexoutofboundsexception target compilation unit compile,CLOSED FIXED,P3 normal
300217,add action elements patch content model,VERIFIED FIXED,P3 normal
300218,install always run background,VERIFIED FIXED,P3 normal
300219,miss artifacts instal eclipse xml edit tool,CLOSED WORKSFORME,P3 normal
300220,triggeredoperations implement,RESOLVED FIXED,P3 normal
300221,refresh compare editor content local resource change,RESOLVED DUPLICATE of bug 300229,P3 major
300222,fix major issue relate compare editor open apply patch synchronization,RESOLVED FIXED,P3 normal
300223,fileeditormapping need implement improve,VERIFIED FIXED,P3 normal
300224,npe spy,RESOLVED WORKSFORME,P3 normal
300225,compare editor element patch content model open empty,RESOLVED FIXED,P3 normal
300226,create test bug,VERIFIED FIXED,P3 normal
300227,launch rcp products use java web start possible,NEW,P3 major with 1 vote
300228,outline solid polygons match,NEW,P3 minor
300229,make compare editor element patch content model editable,RESOLVED FIXED,P3 normal
300230,final local work initialize declaration,ASSIGNED,P3 normal
300231,remove action compare context menu,VERIFIED FIXED,P3 normal
300232,npe call,RESOLVED FIXED,P3 normal
300233,method editmodel throw exception project null,RESOLVED FIXED,P3 normal
300234,slow filter install wizard,RESOLVED FIXED,P3 normal
300235,open java compare java file,RESOLVED FIXED,P3 normal
300236,fail static weave config,CLOSED FIXED,P2 normal
300237,copy change right leave result conflict,RESOLVED FIXED,P3 normal
300238,java structure show hunks,VERIFIED FIXED,P3 normal
300239,loop confuse null pointer analysis,CLOSED DUPLICATE of bug 293917,P3 normal
300240,versions update show,VERIFIED FIXED,P3 normal
300241,generate wsdl definitions,CLOSED FIXED,P2 enhancement
300242,imagestore support pathes image,NEW,P3 enhancement
300243,palette customization allow semantic element customization creation,RESOLVED DUPLICATE of bug 300244,P3 enhancement
300244,palette customisation allow graphical element customization creation,CLOSED FIXED,P3 enhancement
300245,automatic different datasource test server,RESOLVED FIXED,P3 normal
300246,bridge transparent composite cause cpu,NEW,P3 normal
300247,task status close appear complete task list,RESOLVED NOT_ECLIPSE,P3 normal
300248,syntax highlight bind attribute,RESOLVED FIXED,P4 minor
300249,properties command optional page id,NEW,P3 normal
300250,double click properly,RESOLVED FIXED,P3 normal
300251,composite repository load could happen parallel,ASSIGNED,P3 enhancement
300252,provide wizard clean artifacts,RESOLVED FIXED,P3 enhancement
300253,error try create new xml data set,RESOLVED FIXED,P3 major
300254,interruptedexception servlet container thread,RESOLVED FIXED,P3 normal
300255,adopter may constraints check name conflict,CLOSED FIXED,P3 minor
300256,several properties set mappingprovider config allow another plugin,CLOSED FIXED,P3 normal
300257,new content type web fragment,RESOLVED FIXED,P3 normal
300258,tptp birt test tabular report show,CLOSED DUPLICATE of bug 299964,P1 critical
300259,exception persist preferences,VERIFIED FIXED,P3 normal
300260,platform,RESOLVED FIXED,P3 trivial
300261,jaxb externalize metadata enable comment test xmlanyattributetestcases xmlelementrefstestcases,RESOLVED FIXED,P3 normal
300262,register view popup menu,RESOLVED FIXED,P3 normal
300263,need incubator update site,NEW,P4 enhancement
300264,backport allow user choose attribute remote search result,RESOLVED FIXED,P3 normal
300265,enhancement request add methods dynamicentity,CLOSED WONTFIX,P3 enhancement
300266,switch build,RESOLVED FIXED,P3 normal
300267,delete obsolete code,RESOLVED FIXED,P3 normal
300268,correctly genned,NEW,P3 normal
300269,add keywords plugin remote project properties page,CLOSED WONTFIX,P3 enhancement
300270,feature cannot find artifacts,CLOSED WORKSFORME,P3 normal
300271,modernize eclipse logo,CLOSED WONTFIX,P3 normal
300272,method type new must override superclass method,RESOLVED FIXED,P3 normal
300273,change private method protect repositorynameandlocationdialog,VERIFIED FIXED,P3 normal
300274,need splash screen need define scope change,RESOLVED FIXED,P3 normal
300275,java class constructor class,RESOLVED FIXED,P3 normal
300276,standard schemas version get minor bump,RESOLVED FIXED,P3 minor
300277,xserver crash scroll history,CLOSED WORKSFORME,P3 normal
300278,new forum mangrove project,RESOLVED FIXED,P3 normal
300279,add cache csourcelookupparticipant,RESOLVED FIXED,P3 normal
300280,miss translations instal software properties,VERIFIED FIXED,P3 normal
300281,strange waste space available software sit,RESOLVED INVALID,P3 normal
300282,bad commit graph,RESOLVED FIXED,P3 normal
300283,toolbar button update skip enable,VERIFIED FIXED,P3 normal
300284,symbol framework object emf serializable,NEW,P3 normal
300285,reasonable size maximum birt properties file,VERIFIED WORKSFORME,P5 enhancement
300286,automatic update appear work,VERIFIED FIXED,P3 normal
300287,connect file networkshare,RESOLVED WORKSFORME,P3 normal
300288,unrelated delete,CLOSED FIXED,P3 normal with 1 vote
300289,add debug trace,CLOSED FIXED,P3 normal
300290,need gui way enable trace config script,ASSIGNED,P3 normal
300291,refactoring confuse subversive lead unresolveable conflict,CLOSED DUPLICATE of bug 251168,P3 major
300292,need,CLOSED FIXED,P3 minor
300293,newly create breakpoints select breakpoints view,VERIFIED FIXED,P3 normal
300294,simplify new java project creation wizard,RESOLVED FIXED,P3 normal
300295,property key externalize,CLOSED DUPLICATE of bug 300280,P3 normal
300296,mess wtpbuild permissions,RESOLVED FIXED,P3 normal
300297,could load swt library,RESOLVED FIXED,P3 blocker
300298,integrate emf reflective editor hierachical outline view designer,RESOLVED FIXED,P3 normal
300299,saxparseexception pluginstructurecreator create patch operation,NEW,P3 normal
300300,support columns expressions,NEW,P3 enhancement
300301,eclipse compiler choose complaince level source target,VERIFIED INVALID,P3 major
300302,share library deployment validation fail space spec jar manifest pfd,CLOSED FIXED,P2 major
300303,share install read,RESOLVED WORKSFORME,P3 major
300304,content assist autocompletes writeln writein,RESOLVED FIXED,P3 normal
300305,range require bundle,VERIFIED FIXED,P3 normal
300306,pserver delay,RESOLVED WONTFIX,P3 normal
300307,problems soap request page web service data,VERIFIED FIXED,P3 normal
300308,remove parameter work web service data,CLOSED FIXED,P3 normal
300309,classcastexception customviewcomponenteditpolicy,RESOLVED FIXED,P3 critical
300310,correct task summary get garble refresh,RESOLVED FIXED,P3 normal
300311,indexoutofboundsexception association,RESOLVED FIXED,P3 critical
300312,node dom inspector evaluate node npe throw,RESOLVED FIXED,P3 normal
300313,format break wiki,RESOLVED INVALID,P3 normal
300314,replace font textures vector fonts,RESOLVED FIXED,P3 enhancement
300315,set automatic build system,NEW,P3 major
300316,design implement animation system,NEW,P3 enhancement
300317,support billboard figure,NEW,P3 enhancement
300318,add navigation control,NEW,P3 enhancement
300319,design implement camera track,RESOLVED FIXED,P3 enhancement
300320,add support handle operations,ASSIGNED,P3 enhancement
300321,interactive rotation position,CLOSED FIXED,P3 enhancement
300322,cannot identify attachement patch upon creation bug,RESOLVED INVALID,P3 normal
300323,add support highlight figure,NEW,P3 enhancement
300324,camera move drag operations,NEW,P3 enhancement
300325,level detail techniques,NEW,P3 enhancement
300326,export scene bitmap,NEW,P3 enhancement
300327,scrollable plan,NEW,P3 enhancement
300328,model importer,NEW,P3 enhancement
300329,support material,NEW,P3 enhancement
300330,support light,NEW,P3 enhancement
300331,support depth field effect,NEW,P3 enhancement
300332,combine swt overlay camera track,NEW,P3 enhancement
300333,swt overlay popups,NEW,P3 enhancement
300334,support direct edit,NEW,P3 enhancement
300335,implement svg export,NEW,P3 enhancement
300336,implement dynamic layouts plan,NEW,P3 enhancement
300337,failures initial nightly run,RESOLVED FIXED,P4 enhancement
300338,support extrusion effect,NEW,P3 enhancement
300339,remove restrictions relate textures,NEW,P3 enhancement
300340,support proxies,NEW,P3 enhancement
300341,investigate support,NEW,P3 enhancement
300342,support stereoscopy,NEW,P3 enhancement
300343,create webpage screenshots link sample applications,RESOLVED FIXED,P3 enhancement
300344,miss duplicate context menu items,NEW,P3 normal
300345,polish apply patch sync view,NEW,P3 normal
300346,hunks widget next,VERIFIED FIXED,P3 normal
300347,fix hunks sort,RESOLVED FIXED,P3 minor
300348,add patch options patch,VERIFIED FIXED,P3 normal
300349,use decorator model,NEW,P3 normal
300350,use decorator model,RESOLVED INVALID,P3 normal
300351,localization improvements,CLOSED FIXED,P3 enhancement
300352,deploy rotate label plugin,REOPENED,P3 normal
300353,fold enable click outline kill mouse,CLOSED DUPLICATE of bug 298770,P3 normal
300354,import require import require versions,VERIFIED FIXED,P3 normal
300355,declare variable value set cause stackoverflow exception eclipse tag reference,NEW,P3 normal
300356,ie render bottom line form header correctly,RESOLVED FIXED,P3 normal
300357,work view add,RESOLVED WORKSFORME,P3 normal
300358,npe decorator,VERIFIED FIXED,P3 normal
300359,handle stereotype element diagram profile base,RESOLVED FIXED,P3 normal
300360,enhance promote sftp,RESOLVED WORKSFORME,P3 normal
300361,formattedvaluevmutil always set active format value property,RESOLVED FIXED,P3 normal
300362,run configuration work directory clipboard copyable,RESOLVED WONTFIX,P3 minor
300363,dom source preprocessing job proces stack execution studio,RESOLVED FIXED,P3 normal
300364,import wizard allow add miss require,NEW,P3 major
300365,restore method,RESOLVED FIXED,P3 normal
300366,support browse iapplications,RESOLVED DUPLICATE of bug 303352,P3 enhancement
300367,visual hover defect toolbar button add menu,NEW,P3 normal
300368,resource work set show inexistent project cannot delete package explorer,VERIFIED FIXED,P3 normal
300369,button miss filter dialog,NEW,P3 normal
300370,deply profile refresh explorer,CLOSED FIXED,P3 minor
300371,odd error message open cdt index cdt,RESOLVED FIXED,P3 normal
300372,build id command fail invalidargumentexception,VERIFIED FIXED,P3 normal
300373,test failure testmirrorsuccess,CLOSED DUPLICATE of bug 300259,P3 normal
300374,update templates use new layout policies,RESOLVED FIXED,P3 normal
300375,install test framework sdk use,RESOLVED WORKSFORME,P3 normal
300376,fail spring ga oracle db,NEW,P2 normal
300377,import unshared add much,NEW,P3 normal
300378,illegalargumentexception,RESOLVED FIXED,P3 normal
300379,fup bug,VERIFIED FIXED,P3 major
300380,update mint brand helios,RESOLVED FIXED,P3 trivial
300381,virtual resource api inconsistencies,RESOLVED FIXED,P3 normal
300382,allow full folder path launcher name,NEW,P3 normal with 1 vote
300383,remove wontfix test case jvmpi automate test,CLOSED FIXED,P3 normal
300384,update copyright help,RESOLVED FIXED,P3 normal
300385,bug,RESOLVED FIXED,P3 normal
300386,npe,RESOLVED DUPLICATE of bug 300926,P3 major
300387,need protect npe adopter,RESOLVED FIXED,P3 normal
300388,rename scheme interpreter extension point schema,NEW,P3 normal
300389,xmlbinarydatahelper exception handle need attention,RESOLVED FIXED,P3 normal
300390,fail,RESOLVED FIXED,P3 normal
300391,binaryresourceimpl mangle character code load,VERIFIED FIXED,P3 normal
300392,update orbit build,RESOLVED FIXED,P3 normal
300393,consider external tool launch group,VERIFIED FIXED,P3 normal
300394,deadlock due noop command receive response main thread,RESOLVED FIXED,P1 critical
300395,include motif build,RESOLVED WONTFIX,P3 normal
300396,selection behavior breakpoints view look like screen cheese,VERIFIED FIXED,P3 major
300397,problem excessive check exist unpack object clone,RESOLVED FIXED,P3 major
300398,add method dynamicentity,ASSIGNED,P3 normal
300399,fresh workbench editor area look bad,CLOSED DUPLICATE of bug 300056,P3 major
300400,nullpointerexception,CLOSED DUPLICATE of bug 292286,P3 critical
300401,launch debug command exec path contain space,RESOLVED WORKSFORME,P3 major
300402,validation issue number use break,RESOLVED FIXED,P3 normal
300403,adopt windows directx api use instead old api,NEW,P3 enhancement with 2 votes
300404,api tool warn suppress unexpectedly,RESOLVED WORKSFORME,P3 normal
300405,verify bug,VERIFIED FIXED,P3 normal
300406,breakpoints cause strange detail pane,VERIFIED FIXED,P3 normal
300407,save image file dialog allow set quality export image,RESOLVED FIXED,P3 normal
300408,respect source order,VERIFIED FIXED,P3 normal with 10 votes
300409,new propose target api break api tool,RESOLVED INVALID,P3 normal
300410,use pattern violate,CLOSED DUPLICATE of bug 255849,P3 normal
300411,consider add,RESOLVED FIXED,P3 enhancement
300412,throw exception,CLOSED FIXED,P3 normal
300413,remove restore default target definition remove message,RESOLVED FIXED,P3 minor
300414,test suite name cache delete disk,CLOSED DUPLICATE of bug 295877,P3 normal
300415,internal error launch debugger,NEW,P3 normal
300416,string apiusescanjob,VERIFIED FIXED,P3 trivial
300417,poor performance resolve bundle make eclipse unusable,RESOLVED FIXED,P3 critical
300418,specialize exceptions indicate type gdb error,NEW,P3 enhancement
300419,better handle sync file,CLOSED DUPLICATE of bug 268797,P3 enhancement
300420,support junit new eclipse test framework,RESOLVED WONTFIX,P3 normal
300421,nls miss cannot cast,CLOSED WORKSFORME,P3 normal
300422,miss package export,CLOSED FIXED,P1 normal
300423,button remain enable go back select components install,VERIFIED FIXED,P3 normal
300424,rov rta leverage path map ccs,REOPENED,P1 normal with 30 votes
300425,move participants,CLOSED FIXED,P3 normal
300426,icon target preference page update apply,RESOLVED WONTFIX,P3 trivial
300427,comparison string object use,RESOLVED FIXED,P3 normal
300428,join table join column default name bidirectional relationship wrong,VERIFIED FIXED,P3 major
300429,move singlerootutil,CLOSED FIXED,P3 normal
300430,string concatination use,RESOLVED FIXED,P3 normal
300431,delete breakpoints container question delete select breakpoints container,CLOSED DUPLICATE of bug 307008,P3 normal
300432,add project file,RESOLVED FIXED,P3 normal
300433,illegalargumentexception try open commit dialog,RESOLVED INVALID,P3 critical
300434,inner class static inner class,RESOLVED FIXED,P3 normal
300435,create remote directory space end backslash final name,RESOLVED FIXED,P3 normal
300436,build query use data,NEW,P3 normal
300437,press apply button cause description text shrink,RESOLVED WONTFIX,P3 normal
300438,small grammatical error automatic update page,VERIFIED FIXED,P3 normal
300439,tracker contain,RESOLVED FIXED,P3 normal
300440,icu dependency need udpated,VERIFIED FIXED,P3 normal
300441,flaky behavior items fail install resolve,VERIFIED FIXED,P3 normal
300442,return right result,NEW,P2 normal
300443,constants static,RESOLVED FIXED,P3 normal
300444,npe provisioningoperationrunner,CLOSED WORKSFORME,P3 normal
300445,update,VERIFIED FIXED,P3 normal
300446,field reference always resolve correct own member,VERIFIED FIXED,P3 normal
300447,find replace cause render corruption replace,RESOLVED WORKSFORME,P3 normal
300448,assertionfailedexception open new editor window,CLOSED WONTFIX,P1 minor
