228	228,1161
875	875
275	275,202,180
905	905,498,256,607,554,539,311,257,557,251,1119,1207,271,493
326	326,332,457,714,1198,814,1035
877	877,33,63,666
91	91,886
2	2
97	97,247,54,1129,644,373,232,1052,692,417,789,248
446	1170,446,822,412,709,445,734,280,1151
100	100
569	569,315
22	22
389	389
924	924,1105,375,562,668,511
358	358,431
106	106
99	99,803,885
476	476
178	178
655	655
851	47,126,163
776	127
697	89
889	835
1194	191
1021	544,1021,327,702,778,755,42,200,1140,428,1134
916	289,53,1173,661,634,514,124,762,546,1182,916,421,190,345,310,1156,646,477,1037,398,682,636,512,1122,108,338,532,540,391,383,112,363,1007,652,52,299,235,123
93	869,749,93,1163,624,904,314,771,1115,1049,331,131
842	684,134,710
564	740,189,483
833	833,173,1084,195,25,915,1069,1033,44,1120,267,139,339,19,41,725,582,166,300,534,388,506,392,601
790	790,444
465	465
464	464
92	1160,92,261,1193,678,145,1099,830
8	8,837,882,543,1092,7
367	367,50,298
899	899,524,1153,29,588
229	229
922	922,892,579,209,105
745	745,1073
3	3
808	808,198,548,690,492,727
743	743
10	10
85	85,1167
862	862,324
1172	1172
356	356
479	479
478	478
153	612
538	538
261	829
733	484
858	606,1188
87	719,227,1192,839,87,718,67,34,88,618
994	828,826,765,686,260,1072,1005,825,352,171,635,858,757,737,735,696,625,564,527,237,208,153,140,1205,1189,1150,114,1121,109,521,542,994,923,894,873,753,747,704,467,254,216,182,1051,1048,95,1180,739,860,848,823,443,319,27,113,1114,870,430,278,681,903,863,857,797,782,466,426,325,320,239,1206,831,599,615,407,78,1090,83,72,701,581,522,242,142,128,1176,1169,459,201,82,796,622,584,577,341,303,1210,1077,1022,1166,393,159,1056,908,834,567,266,1065,287,665
909	1117,1152,851,788,155,329,631,597,321,396,552,698,843,909,437,284,74,713,66,342,282,1190,758,589,485,252,249,265,70,553,243,526,1004,115,1131,1116,372,836,402,1091,878
873	1195,571,497,770,670,487
38	184,38,223,1171
894	43,17,680
923	1070,716,774
552	346
221	335,221,307
720	720
205	205
871	807,24
698	164
890	890
490	490
843	1081
467	653
644	587
688	18
442	773
1108	218,225,707,253,157,408,1126,688,1088,1075,1094,1027,1108,1211,1079,187,167,1093,1071,1029,80,453,1143,777,1085,1080,1076,5
860	811,31,30,281,1074,656,448,305,918,435,143,1208,1145,712,1066,555,715,414,11,1036,510,160,119,1111,804,101,81,683,523,413,805,590,188,158,1149,1128,273,120,196,192,175,1191,897,362,381,162,1013,659,138,568,578,344,1095,575,602
90	486,706,442,90,1132,55,818,37
823	1034,4
66	1101,537
848	355,1061,135,1003,832,45,469
898	359,898,913
71	46,71,572
107	107
13	13
850	850
515	515
27	1162
679	318
319	61
766	654,728,613,1194,907,1017,746,699,697,626,614,504,441,424,151,806,642,786,776,664,1202,152,1023,96,852,842,784,733,669,605,449,425,423,302,224,1067,1000,867,859,821,802,787,742,736,705,610,503,482,419,360,277,1109,1026,1028,632,111,531,456,432,429,378,349,322,219,662,616,454,440,258,386,598,86,855,779,766,760,638,472,194,1200,1009,628,593,439,110,551,617,900,691,675,674,621,608,596,561,525,397,387,369,1106,1053,1018,754,165,1082,920,902,827,630,595,416,213,462,290,1181,917,637,400,399,382,244,210,768,998,708,468,410,268,130,663,756,395,1002
650	513,872,650,21,1187
94	838,799,651,887,94,181,1059
386	6,533,780
161	255,1107,861,161,518,137,32
475	471,475,474,473
62	883,62,433
9	9
15	15
783	783
846	846
591	591
458	458
58	729,58
791	791
64	64
405	405
480	480
145	121
782	323
81	505
42	211
999	849,889,592,1204,1203,1136,1089,1054,170,717,556,394,600,51,1135,879,603,1196,871,847,801,563,296,148,1139,565,673,570,262,723,679,1174,1159,1019,840,1055,350,545,1197,722,409,884,488,354,272,185,1030,461,583,999,785,75,1168,455,379,308,250,246,921,761,648,1133,98,667,183,132,1098,1068,910,1123,501,49,206,752,700,336,259,174,1062,104,1001,276,795,203,925,845,694,380
993	703,452,509,451,59,993,57,270,1142,1096,888,427,491
689	285,40,238,1138,317,116,609,689,117,316,404
854	1024,1015,559,295,84,337,820,775,854,1155,671,186,144,365,351,222,129
995	294,676,48,1010,726,450,438,207,297,995,812,489,146,374,693,1006,711,864,56,149,620,1011,154
535	291,226,136,292,549,301,647,536,535,39,133
1157	1147,1154,1146,1104,1008,1157,841,1130,1063,558
769	1165
900	619,176
798	1020,759,687,313,147,1179,798,217,1199
240	751,240,481
754	1103,330
805	1038
738	576,738
65	816,65
876	876
844	844
169	169
1014	1014
996	263,996
793	793
14	14
286	286
880	880
691	28,611
357	357
418	418
771	215
865	868,800,763,573,328,574,604,422,347,1097,447,1125,1110,1057,906,856,530,865,819,794,750,122,403,1124,1032,361,177
901	35,1144,901
744	231,230,744
910	172,640
192	364
732	16,732
921	197
83	264
417	420
220	220
204	204
76	76,288
528	528
102	102
781	781
79	79
516	516
1199	1164
817	293,1058,401,817
881	309,312,1083,881
73	519,368,1060,893,520,639,748,73,499,1086
390	508,411,390
156	853,156
637	460,724
585	541,566,585
796	672
1012	810,1012,792
767	193,767
168	168
274	274
919	919,415
623	623
529	529,384
304	304
1064	1064
896	896
891	891
1113	1113
495	495
645	348,212,550,741,643,1031,580,645
813	685,118,1141,507,866,660,627,560,517,241,141,1184,649,1078,1183,914,69,1178,12,333,1201,813,245,236,1016
925	1177,815
874	1158,695,406,233,340,769,436,594,874,353
351	269
586	772,1112,677,279,283,1186,764,586
663	1025
912	306,912
125	1185,125
908	1148,911,1100,1102
487	1050,77
845	234
756	179
496	730,214,496
1118	343,809,1118
384	547
366	376,370,366
824	103,824
470	334,470
895	895
1087	1087
494	494
