905	557,498,251,311,1161,493,256,554,1207,607,539,1119,257,534
766	218,798,574,907,529,399,349,223,213,766,613,896,508,662,423,472,1000,998,46,573,177,405,642,327,728,626,617,456,1082,1003,900,842,614,610,441,406,839,829,525,1021,169,598,685,756,616,258,806,802,637,605,595,369,1026,880,827,1075,1071,531,1168,1200,1093,754,669,628,462,1202,902,859,699,1134,127,444,193,854,532,1088,110,760,596,729,88,191,877,1108,290,168,1079,440,439,86,855,769,675,561,219,684,298,179,1073,1009,240,449,419,304,920,482,39,678,893,1029,654,386,165,663,355,621,736,776,767,697,638,593,432,302,1028,1002,551,277,154,149,1016,180,1185,382,322,1080,152,719,111,115,786,454,340,1109,1106,1018,580,134,13,1103,1101,176,733,1014,813,1085,632,917,874,867,852,691,630,424,360,1067,1053,374,1060,840,364,865,1076,790,1181,12,779,649,151,210,376,504,416,400,395,96,821,674,353,194,1192,486,1015,268,1194,453,224,746,688,664,787,560,429,410,387,378,244,118,1158,862,832,1141,1017,468,768,742,608,503,425,397,130,784,708,705,695,1023,461,89,35
860	221,783,715,205,161,1198,1191,720,362,1170,220,414,37,1128,281,175,160,1037,343,811,586,744,689,578,192,120,238,101,919,509,1036,816,435,31,30,100,335,585,918,897,602,555,81,156,145,119,1118,872,125,245,1020,1110,590,523,1149,138,703,1105,448,19,805,190,188,1193,1145,706,575,533,413,1038,510,361,351,344,196,1111,1171,804,659,121,1095,568,381,162,1074,1081,818,712,656,283,204,143,1208,11,1013,1066,334,878,273,313,683,158,724,6,913
798	65,550,40,76
161	853,861,255,137,518,1107,32,330,773
65	64
912	484
326	824,332,103
418	420
529	126
783	505
896	460
745	810
446	446,822,734,412,280,846,1151,445,709
817	807,401,24
495	494
908	202
275	911
87	34,464,67,465,87,814,718,618,227,234
1021	164,428,544,755,200,211
494	495
922	892,209,105
924	727,774,198,1070,324
106	107
357	356
999	582,49,38,305,203,905,326,850,730,415,197,1030,392,583,785,722,7,565,275,1084,817,871,717,563,250,104,1167,214,404,75,1054,396,308,889,847,845,1139,307,172,262,999,921,915,648,1069,801,1089,1063,600,1068,645,833,603,206,148,569,556,354,1157,1062,524,543,501,380,185,1136,1160,370,259,687,761,570,506,1133,1001,899,174,98,535,1204,1174,1098,359,279,1033,879,173,619,455,267,640,183,673,339,274,394,246,286,723,667,592,336,296,323,611,9,8,795,409,74,47,1008,714,1203,700,694,545,1019,44,835,576,1135,139,732,676,884,272,793,1123,1129,881,350,170,367,1196,132,1197,752,1159,1104,910,51,849,62,166,679,366,229,1154,925,898,488,379,276,131
689	315,285,116,117,609
916	421,383,235,310,652,646,53,661,636,481,108,916,762,299,112,1173,345,1182,514,540,398,1025,338,391,512,61,627,52,289,1007,650,1183,124,634,477,682,123
824	457
744	16,231,230
923	668
586	1186,772,1148,479,1112,764,1102,478,677
487	791
994	857,467,1188,860,834,686,426,182,1022,825,1172,1166,620,325,114,908,797,584,320,254,109,1099,572,431,358,665,28,612,894,796,696,159,1121,1005,171,922,579,43,17,923,903,863,266,260,208,1065,1048,1169,497,433,487,994,82,765,735,237,140,113,830,680,309,287,831,599,201,1180,189,828,263,858,823,782,753,216,1206,885,15,78,466,681,1056,352,1187,77,264,522,303,1100,581,319,27,153,1058,655,546,542,278,740,757,564,527,1077,1035,178,1162,670,738,873,737,72,701,443,341,242,1210,1176,623,1195,562,635,79,537,653,826,521,625,577,239,128,261,271,430,716,4,567,848,83,622,407,1205,1189,1114,1051,528,490,483,95,870,459,1090,363,318,1122,606,780,615,29,739,747,704,393,142,1150,1072,184,1144,21
854	84,295,1155,186,14,144,820,566,541,365,10,129,671,775,97,559,388,770
1157	1146,316,841,1138,1024,558,1130,1147
833	41,601,571,895,226,1120,300,725,222,549,25
389	390
1113	538
645	741
1108	5,912,18,1094,743,157,707,471,337,1211,42,167,93,520,1143,1087,1027,85,702,475,473,1064,1140,1132,996,778,187,80,777,408,1126,901,474,225
93	904,314,331,711,1049,749,288
808	548,690,924,808,346,492,511,375
92	458,886,50,470,91,1092
94	838,651,181,94,799,1059
390	666,389
877	883,411
90	90,55,442
476	480
791	1050
496	306
535	301,22,1115,136,292,291,133,195,135,647
899	781,513,1153,588
480	476
1118	803
909	70,485,282,1152,713,252,792,553,284,1117,526,372,243,1190,71,851,836,788,758,597,249,909,698,265,1116,1091,1004,631,342,1165,329,1131,293,321,843,589,552,437,402,66,163,155
91	92
697	710
515	516
891	890
538	1113
99	809,102
178	269
738	547,384
813	2,1184,1178,745,253,517,866,507,1163,1012,1201,914,69,236,3,241,660,141,333,1078,751
97	418,247,692,1177,644,373,248,587,815,887,789,1052,54,417,232
874	233,594,436
9	882
516	515
890	891
102	99
8	837
865	759,1006,868,1199,530,1083,1125,1124,496,800,422,348,447,869,856,328,794,763,604,312,1031,875,217,844,750,643,403,1032,1034,347,228,147,1179,1164,819,876,212,1097,1057,1055,122
995	438,450,297,726,906,48,1010,771,812,693,995,489,146,1011,58,215,864,294,207
73	639,591,672,499,519,536,1086,1156,73,368,748,317
848	45,1061
58	56
881	469
993	888,624,59,1142,451,57,270,452,491,1096,993,427
107	106
356	357
62	63,33
